Brand Royalty,Age,Subscription score,Annual Income,Marital Status,Gender
62.17578550131165,62,57.10550591727657,82415.94282926424,Single,Female
53.997497624630505,61,60.967692274006275,29920.28111939908,Divorced,Male
74.41826036115373,39,82.60656445354357,95082.95469742318,Single,Male
13.478126276741454,57,8.489034415053435,46944.351978867664,Single,Male
54.99654463045084,52,53.68755028380661,24691.023153740913,Single,Female
13.973541584442591,67,12.08152150975543,43320.70882014048,Single,Male
80.35278570277305,44,112.07349798462077,88026.73592516009,Single,Female
59.06453141547853,51,69.3810254641905,86619.49659756148,Married,Female
74.47353776908439,55,70.11694674122177,87076.5163962075,Married,Male
73.91804225048475,57,70.21050392704207,86492.80822098527,Married,Male
52.83067144750028,59,58.30752362597369,95441.89364823443,Divorced,Male
10.562915139031045,61,8.430003157878296,46140.0492869203,Single,Female
27.650811914501784,51,31.3105911721523,45432.08304880219,Single,Female
38.35275578005138,42,28.409661008752213,34246.79693942188,Divorced,Female
55.718089786874685,71,52.16567809888755,30044.17858349694,Married,Female
41.8065564322569,45,36.09279199854516,37570.476349641554,Divorced,Male
64.16849562865767,54,61.626893891185226,82277.93625971125,Divorced,Male
25.320752949586016,47,28.51864959995357,25334.940229586035,Divorced,Male
89.49977571913284,30,106.79940918048871,88617.38626360263,Married,Female
8.442564030885563,57,11.130135125761361,49838.47357870635,Single,Male
81.12161631138599,32,92.5794256018522,87636.6609578226,Divorced,Male
30.24114104203518,53,31.246031711069715,35231.12844579234,Divorced,Female
70.37987881264917,47,58.09028846795941,83145.88174753828,Divorced,Male
69.1783866051038,36,64.27852041140873,81367.50661530168,Married,Female
80.68884043275659,22,82.22949672122418,92149.32258116054,Married,Female
20.895264334355076,57,-5.397256707283599,30670.615737297652,Married,Male
35.01850610227587,64,43.099409819835486,25580.054333411157,Married,Female
50.426803597621685,59,43.96181290139065,33019.52445859299,Single,Male
30.027288874189114,55,52.28523695180476,33833.806237887344,Married,Female
30.99246984040346,41,30.91061678948668,27860.514796719668,Divorced,Male
35.0289033729332,47,27.002150886935933,29006.10400953742,Single,Male
84.29466280131288,39,75.21886909376428,93962.79183128636,Single,Male
20.848194982507593,47,23.231656747143283,32026.682084303542,Divorced,Female
45.21620658798534,53,41.058924245604814,30343.344483902114,Single,Female
16.3557045807472,52,24.267482636908454,40900.252190356696,Single,Male
67.07869260504769,50,64.34151564865626,86250.03773306805,Divorced,Male
70.64739907126558,24,71.44987992041312,87396.7295853355,Single,Male
19.677955799590734,60,20.8883279164871,43158.49806917993,Divorced,Male
64.99677365214494,59,81.59483000527969,84875.76592865253,Married,Female
80.72964477180561,40,74.58085911974703,93270.90388679625,Single,Female
41.01645017984293,59,36.94349106245016,37818.45188506719,Married,Female
13.236554199432804,69,13.697819084645252,50067.00474851382,Divorced,Male
60.439209523576935,59,58.12556240333879,21321.834344891708,Divorced,Male
28.851216560580117,54,33.224894008108734,27911.240826468784,Divorced,Female
13.868816664014759,47,14.780236879901604,46826.225387427585,Married,Female
52.8382700827647,60,55.10331781387238,23315.283852357665,Married,Male
46.61483932174826,63,50.0196467635081,19130.608712437635,Married,Male
26.577847258305937,58,21.874723749235905,42990.9720513519,Single,Male
62.84645299861347,58,58.04884177492047,85254.48203475258,Divorced,Male
65.4798503423973,53,64.1144094744078,86923.64374232502,Divorced,Male
76.70483129755922,46,69.6867608523814,92923.89419568717,Married,Male
6.863563362291131,41,2.0778393585353134,36367.91217626768,Married,Male
82.66000488071668,41,82.45602155595773,93692.41358990283,Single,Female
69.54630888299296,62,62.611403696610196,89269.30959310652,Married,Female
71.73226074426161,47,75.60910096990195,88152.87525875529,Married,Female
17.73504476615652,51,5.174326279065291,31479.52514512009,Single,Male
61.95677257980681,56,47.00937926621994,30015.130666951554,Married,Male
69.71721116284566,43,64.62686317031046,78122.71253824604,Married,Female
67.10894390880873,28,71.06078272496997,90246.69641446434,Single,Female
71.42709465006169,29,78.9643125130234,89516.043332803,Single,Male
41.313639157462724,48,41.25760757436741,26159.39506507905,Married,Female
68.3074073884333,62,85.91551898250488,89528.49163198,Married,Male
46.536996664030205,66,47.60819451783328,25873.5709817019,Single,Male
77.27400400388773,30,74.69003567309099,85251.51139280635,Single,Female
86.92304576847248,41,100.73362149165366,90414.82351785954,Single,Female
74.3786230580796,54,68.23420028329382,91326.0292255443,Single,Female
31.70053911264167,40,40.09566027648233,32866.92983576631,Married,Male
25.61821189546849,44,17.865657470552748,32888.531486949374,Married,Female
66.29566084164532,56,59.82880888630802,85689.62732547417,Divorced,Male
70.75064277059758,50,66.54576484685788,84744.61586314779,Married,Female
50.57646086988916,59,44.7162048060886,20133.08078511464,Divorced,Female
71.1351725019128,58,58.78674584771592,83209.54828858214,Divorced,Male
100.0,48,101.83710169950693,92101.92731639589,Divorced,Male
49.212366525768616,67,39.97227095501597,28949.5130794322,Single,Male
24.08885770746364,51,20.870557519821695,30877.516395365565,Married,Male
25.0060151666763,59,35.38854650302522,50012.79135911091,Married,Female
29.02249206701925,50,36.68832406029731,45793.32003798307,Married,Female
82.80978896251133,31,87.10043852308182,89563.01543963219,Married,Male
48.94935053109284,54,33.059667513247156,33817.19482371715,Married,Male
72.80646686790547,38,74.37842477010169,86428.15165808983,Married,Male
49.41625529214906,56,49.373462242701294,26131.36615086427,Married,Female
34.21384494362786,58,50.2461099123946,44516.93343079992,Married,Female
53.6329337649351,71,57.6483663109992,17967.918957109847,Single,Female
43.13054176616809,67,40.60482707645044,23678.242860998136,Single,Female
38.69141459937315,69,29.457469048205787,25789.295355331233,Divorced,Female
73.22955661557226,45,85.1151462135894,89633.54719234687,Divorced,Male
60.96971317998769,45,50.43019087179221,89078.93462530576,Married,Male
17.56217258833278,49,23.11015281807357,37343.72711817648,Married,Male
70.31686055095729,48,81.71217215061124,93997.45326313465,Married,Male
25.985871563729084,50,29.570028420322295,32081.79067172637,Married,Male
75.1794012710399,47,87.15876119065526,96537.39929030198,Single,Male
24.52572589166919,58,14.122206612252823,44358.67896458615,Single,Male
45.64539590449809,59,64.9304827451362,22558.739966068242,Divorced,Female
64.24707610629308,40,57.510664582070675,83412.91064327167,Divorced,Female
44.42129309339573,56,39.82264458739212,26434.734509193724,Divorced,Male
69.51949000285748,58,79.82647415242734,88639.07322021583,Divorced,Female
27.839155138699763,51,39.63555488807458,32067.81294891746,Single,Female
61.53054386028154,46,76.1310341969582,86402.7654708199,Divorced,Male
24.094004307495357,42,27.06228383414146,34907.581126819045,Married,Female
51.388920706294286,61,54.631552540624924,20185.728839222757,Single,Male
83.92170165392601,51,100.65660124966378,92625.52739788344,Married,Female
34.78830556094936,37,41.643184757850754,30058.368204994073,Single,Male
68.42906062834837,42,85.40275418661389,82525.77188308799,Divorced,Male
26.843143195685595,54,8.788459877498259,30265.415720936762,Single,Female
74.62507144142361,31,70.24934534129075,87890.21770135024,Single,Male
29.389500685026483,47,33.959607269498164,29488.871147156293,Married,Female
29.48756765685191,53,33.284760940829784,33994.98231874565,Married,Female
32.04714113309635,52,46.83840894503336,34389.55574107393,Divorced,Female
15.667200442052573,52,9.07611479467592,39486.7702335368,Married,Male
45.776008572881054,52,37.82139337094614,27530.260835897105,Single,Male
73.3566175084698,34,97.43356465579511,81047.19832396501,Single,Female
65.87640826316373,50,78.82657750340094,89421.31536224466,Divorced,Female
37.763016073226346,40,31.454154047692615,35784.38623702215,Divorced,Female
90.07036252926915,32,89.73694937962559,97289.13043098385,Married,Male
49.73668236400345,58,58.59589909393081,85328.75657692873,Divorced,Male
84.96694214739918,29,76.58291889396656,90439.19704115855,Married,Female
49.95066341563199,53,41.12476935352401,19712.42477497051,Divorced,Female
79.91531336917772,43,82.06187004646941,94644.32224588067,Single,Female
46.273903280689694,61,47.25903160246568,25547.190569134196,Single,Female
46.89917517060668,65,42.46797632672465,30059.995316468616,Single,Female
79.80982991090634,29,76.20216811121172,84676.89814935053,Single,Male
44.12296213954025,65,41.84561236272699,24555.474080028158,Single,Male
73.68042935179486,36,68.30052546162752,92895.93690257965,Divorced,Male
53.63844390451162,80,61.11168417609328,25336.335488119657,Single,Female
35.93347201294461,47,41.10039746080272,33145.177672234495,Divorced,Female
71.17349564328039,37,68.2439428926915,89776.58739768004,Married,Male
69.31197882592832,52,81.63444156503593,83079.11401387019,Divorced,Female
34.170491973602466,31,29.471615945509622,34801.50579449024,Single,Female
12.658455368515993,62,5.2063934217815575,42843.24935350577,Single,Male
83.17543991532857,42,70.05544243964155,86144.1200101368,Married,Male
88.96573577848044,38,92.50454472429419,94245.61472816582,Divorced,Female
89.47079069627908,39,84.46333757425113,93440.10130347605,Single,Female
75.28308855693376,31,78.43458775224701,89471.61287635252,Married,Male
36.31043358331753,41,28.2317819393201,31117.568328642188,Divorced,Male
27.422450074394686,59,31.414468479133177,32987.26635993038,Single,Male
84.54077596980875,38,98.68808727277006,91071.24786100446,Single,Male
16.225268746393517,52,33.9182740585831,26828.5168082773,Divorced,Female
7.2280684481653275,62,-8.698386332087368,44559.2232664599,Married,Male
26.947764346782456,42,26.894149259036816,27185.872116309343,Married,Female
15.000201813686953,62,18.811661404510335,46203.150105974884,Divorced,Male
42.871133150922866,58,52.03383218554637,22841.18898566752,Married,Male
17.51428786777241,58,14.229988097456808,25939.70733318664,Single,Female
85.4583012035256,39,73.63305340886774,90944.6705526809,Married,Male
18.181203947579853,50,10.349287793872959,47123.40904830609,Divorced,Female
27.251973509279335,54,37.87718698983561,39610.5483755731,Married,Male
31.334188877354094,55,32.655354156849604,29168.55027338444,Married,Male
74.70100810787537,37,89.64740221077858,86869.33613922974,Single,Male
72.94316256596126,22,90.43193065517094,89618.81048518463,Divorced,Female
19.609912576670943,55,29.132909029803052,50998.54185658783,Divorced,Male
25.144494591439315,46,19.572824606874562,28743.837004508117,Divorced,Female
7.966384584624951,61,-4.954526821867578,39989.15627940735,Single,Male
83.73754255721835,42,88.53247405723491,79266.12653067427,Married,Male
76.85368898189508,41,67.1876495364526,88451.44212937886,Married,Female
48.225840453454296,45,43.83167375827518,32473.870669998025,Married,Female
72.45390155639987,59,70.28170222421915,86052.73151201643,Married,Female
35.95000418993992,51,29.738691053526612,32659.51765909023,Married,Female
26.434911963608947,40,29.564964214948287,29337.166741681227,Married,Female
66.40007322676983,48,63.53280020306529,86585.18763088988,Single,Female
23.68224055053291,53,5.022701310997068,32087.868119596984,Divorced,Female
49.943028054052434,67,40.76009740484395,26516.59665783312,Divorced,Male
6.707392077698692,52,-1.8042293447119633,50993.03322841754,Married,Female
40.44621732726388,61,40.220960174430175,24667.408003004668,Divorced,Female
45.74690384575067,69,49.49714252489688,26645.58023504699,Divorced,Male
79.33691102477027,26,76.36069276776783,96954.91475637021,Divorced,Male
3.222417777040956,47,-14.60382789432645,46538.30044363612,Married,Female
37.48532701134299,54,37.86303874967677,33682.45717492449,Single,Male
28.19131996788377,45,35.9376353760222,30656.938614714487,Divorced,Male
33.27345828661415,55,33.30751733605494,27521.97718731439,Single,Female
61.788719484268825,40,70.15772445713672,94898.36342147947,Divorced,Female
68.9124764146928,47,59.07175824027732,91736.74124294671,Single,Male
18.910355777304055,66,23.37010985397946,45277.24146811187,Single,Female
91.3842684799428,38,94.7800074097784,85173.15022865764,Married,Male
38.60433168548911,48,38.929091717474215,31876.38698751131,Married,Female
11.849647284978357,65,15.73748613301986,46066.69473592188,Married,Male
1.1819257226265591,58,5.656550316489322,40659.5998299068,Married,Female
92.3746950788116,44,104.49988482959785,86188.48193467266,Single,Male
49.27001591757495,59,47.25719183059679,27635.595463601687,Single,Male
61.871640338346836,52,51.842115033889215,85857.38501987858,Divorced,Female
66.67476985337065,47,68.6638145237319,87956.22516474087,Single,Female
26.80915157530906,55,31.151607607709103,47753.644007321374,Married,Female
54.81911166167525,46,57.73172499204164,27197.1144317387,Married,Female
21.81745285681931,57,32.471415019174,39346.57941430043,Single,Male
17.098073306791107,46,11.2789910743958,39037.647427778604,Single,Male
77.29944455176941,59,84.58736071157453,91208.35790043026,Married,Male
18.75833352265077,54,21.222707074731844,51261.71452464261,Divorced,Female
67.68545655619275,53,68.67021249355479,86079.67844241578,Married,Male
60.04516965683861,53,58.32423526610015,85907.4644411127,Married,Male
28.667368326605565,64,34.03991146979303,47603.46721302436,Married,Male
13.441951875064989,54,8.73898068075589,53129.088405842514,Divorced,Male
47.78501509324094,48,53.535706449687844,27552.01339970431,Single,Male
17.660383313573583,52,22.968860084647666,33577.883160423225,Divorced,Female
78.2663165129563,56,67.427288443602,83103.61584325533,Divorced,Female
71.04243858696108,42,63.37213813741823,86521.63097278506,Married,Male
20.42128616752501,48,23.382106734823644,32963.33071757463,Divorced,Female
74.90469288831162,52,97.59556289137015,86365.57409605247,Single,Male
7.413151651475971,70,2.942601863133798,48005.04083063689,Divorced,Female
22.24284495928737,57,28.276240766341203,51545.02145448742,Divorced,Male
41.2313302662416,57,35.315991562636626,24194.30785387051,Single,Female
80.97224553042918,31,87.04447582026309,85789.48217953544,Married,Male
77.872171902289,44,90.71083735212382,90155.77725626831,Divorced,Female
67.9965631722367,39,62.29523719292632,91937.64585881555,Married,Female
23.734541970389383,47,29.021217315244627,28126.708528614865,Divorced,Male
67.61396746798226,47,72.24416697440307,91121.48349445837,Married,Female
16.454075339637107,49,4.399563313683464,48546.43199393846,Married,Male
35.13013171818161,55,36.01345560730174,34317.401217718405,Married,Male
29.699546341037973,48,29.220827388526164,32762.683229442904,Married,Male
55.402894581138426,52,42.637796186023294,87877.84945726024,Married,Female
55.86244972153652,56,67.83194268684417,24801.063387461014,Married,Male
49.522669090631034,62,41.76807902480651,30273.46864171248,Divorced,Male
25.460840084637375,62,10.125220363162413,45304.46378855045,Single,Male
84.69185540836563,35,84.02110064899838,89627.2953955626,Married,Male
42.09918275050418,59,53.84195097182604,17015.641841055614,Divorced,Male
50.79808512348761,60,41.98674958821297,33024.063250377934,Married,Female
81.89709811580799,25,80.46953327244393,89178.87247616428,Single,Male
69.5073714714704,53,67.9118939094835,93021.11707527308,Married,Male
72.68711476313555,38,92.19970656085,87244.91749384704,Single,Female
78.53408049632596,45,78.67944609074637,92762.38889303789,Divorced,Female
12.722704705865791,59,-1.8118924273364776,42469.088030134015,Divorced,Male
52.62989321266227,62,51.81782129211006,24661.134860084785,Divorced,Male
14.597896080695966,71,9.96164516272888,49565.54875904141,Divorced,Female
62.49287091009353,51,56.826349802677456,90301.28738564832,Divorced,Male
13.0658045176112,56,27.061814987257275,39825.62887693831,Divorced,Female
53.75987308541302,51,51.209036283195005,89266.7928244211,Single,Male
68.89959927874163,56,72.1325086642117,86586.65334312801,Married,Male
67.33098345056082,45,51.48338570325398,86389.87106421494,Single,Male
12.49302779034132,50,11.18994444701256,47700.85336028972,Divorced,Female
62.52208168085937,46,60.33356707104872,89745.41606604026,Married,Female
75.5040994521767,30,90.399998106326,91619.9352563732,Married,Female
16.551935855800743,56,36.242535718987085,45243.181864844846,Divorced,Female
24.466636620359292,56,10.378265389221946,48038.49232781439,Divorced,Male
54.909727229593386,56,63.71875103552691,23720.22555590782,Married,Female
72.3122387824095,27,87.94182753331647,82972.94114972299,Married,Male
16.07777307800074,52,13.686301248580644,31238.162696684973,Married,Female
41.55260431773871,55,36.48239720962359,32315.674296970865,Single,Male
88.36991857290963,45,90.19117121617296,86644.6944443702,Married,Female
17.174862036763564,51,23.293824121376026,42194.6085705391,Single,Female
21.29064776568172,51,40.376983251474755,32343.70893181767,Married,Male
77.34591741261178,54,71.39849968897715,91725.99062053961,Married,Male
13.233593133951164,54,23.213404945308547,31329.18266149274,Single,Male
56.57986004376377,53,67.76982460687442,88788.51494316125,Married,Female
19.460587779317244,39,34.26432432917672,31632.124106886447,Married,Female
12.585302196480752,57,10.976331579563691,34066.51701777935,Single,Male
17.31837446619644,52,20.009995447362826,51678.27807391805,Married,Male
47.593794879917226,57,44.0843751454937,21185.645457922015,Married,Male
39.01217386806331,68,36.3545113081697,28934.039100961647,Married,Male
20.894517913506604,44,19.53475102544824,30991.2660548677,Single,Male
37.671522576563355,46,38.43663790216159,30570.61786015576,Married,Female
76.87727169183407,47,83.29752609440152,84003.23028456741,Divorced,Female
23.089319512221728,38,27.85719089214463,24392.619959806543,Married,Female
74.97348159967761,45,76.57793141815229,87651.73958449838,Married,Male
79.79958349227967,44,75.96839204404016,87275.00915024558,Single,Female
54.704468796754895,46,63.76626913573525,25012.192449993803,Single,Female
32.102462782288306,52,32.25046806080903,30861.16853715302,Divorced,Female
27.083569623119853,51,34.2650618336902,37879.66128382602,Divorced,Male
21.662711159964765,53,12.499865631856947,45929.24406825033,Divorced,Male
59.1379562192833,48,59.428606961589786,86927.12886252113,Divorced,Female
63.122631222571556,59,75.8076197561886,27659.26751614538,Divorced,Female
83.90699056284946,45,90.8375122512172,89454.87828084658,Single,Female
37.99568993875878,67,42.45805762876614,21357.920924915656,Divorced,Female
74.2101339070955,52,78.26208054985369,89652.70769772962,Married,Male
24.513424249024258,40,19.215580307905388,27764.01353365198,Divorced,Female
78.69174983222196,36,90.69199757684126,89658.55377984773,Divorced,Female
22.626795981693288,71,23.699177576167564,46365.77184714527,Divorced,Female
73.36143337138436,36,75.65551349833827,83397.68186538969,Single,Male
78.79022484605049,33,82.39803459489943,84152.78958279519,Single,Male
79.63360855315776,35,83.78054614314392,89123.87695245736,Single,Female
46.79896103249716,66,40.803802008726294,25357.55003507805,Single,Female
25.368174178025964,49,24.967180608332672,30513.321806110114,Married,Male
74.65762012180222,32,82.90846430505685,97764.775115152,Divorced,Male
65.2469995192619,34,58.1937764234053,88127.39792475526,Single,Male
71.16387078849387,46,75.05782452048936,86596.99849359485,Single,Male
18.93974425186552,54,15.043541480729996,34425.842466801594,Married,Female
66.9859091718125,45,55.92641409834929,83972.47176720244,Single,Female
11.185149266982954,49,10.507660079130208,31472.296200916648,Divorced,Male
29.87009348782327,59,30.424526199773926,28404.61665664063,Married,Female
15.089542243916316,57,15.241875217477602,43520.613667746904,Single,Male
69.35401457239541,69,76.93856220588839,82647.86349788058,Divorced,Male
33.634837899563244,53,36.54511351278487,30783.34514421434,Married,Male
70.61057351164231,47,74.18638287476651,86914.54003821255,Single,Female
32.90158280073871,47,40.40963456196997,29000.994334795992,Single,Male
67.79323192548604,50,86.58187450296273,86834.66430219021,Married,Female
72.38142549787835,41,81.13081304364493,82047.95144806916,Single,Male
43.06228337749748,53,30.335250969280487,30456.598125140004,Married,Male
9.876617569564512,57,-10.856722581036266,39554.40155754317,Married,Male
51.88140669998609,46,54.56433538684662,80221.05907810625,Divorced,Male
17.67672690323579,47,16.46008672979285,30247.38386469655,Single,Female
43.10723451783257,63,34.88182558897872,19617.427539692253,Married,Female
79.34719635340595,42,86.48271232708359,84967.72746319123,Divorced,Female
75.78413933618958,47,77.80958393563873,85290.96540991642,Divorced,Female
26.539666643447532,60,22.598292223475436,30865.550762836174,Divorced,Male
44.033335117823384,55,41.24138421315685,25700.383180559176,Single,Female
60.01175483364362,46,48.39218634059746,82955.87467897324,Married,Female
75.82881985656734,38,77.167445559136,87675.19222094199,Single,Male
59.519719154416435,60,64.89637461484446,84220.500938978,Single,Male
63.94191098173617,45,45.92323994454621,82948.79047148603,Married,Male
71.35407063141758,38,79.03010900329748,86548.63873960201,Married,Male
28.975526743627313,43,48.90724303184276,25308.616532869964,Divorced,Male
