pricing_strategy,consumer_confidence,Sales,demographic_factors,promotion_effectiveness,advertising_spend,Season,product_quality,economic_conditions,brand_image,distribution_channel
56505.76897533642,0.4398119274456401,6142.658974873474,1,1.7732089206070534,4491.718068530113,Rainy,4.954795992338335,0.8199003093635354,0.27730493731243433,Internet
52072.00779821339,1.4572106270014902,5191.743255692582,1,-0.05906484209118688,4012.314391173551,Rainy,5.424038033809516,-0.8585376650419054,-1.1285981147893238,Retailer
49478.52235545048,1.2307183289678805,7102.177994595305,2,0.3551711651674175,5460.684109330899,Rainy,7.115075746219445,-1.1340073196761091,0.859673368611922,Retailer
68048.83187558077,0.7566168633155629,5446.247783552269,2,2.4022967657164425,5110.813080377775,Summer,5.9404851614486045,-0.48978126045393755,-1.359875945633225,Retailer
84714.29842363624,-0.05708874780778469,6267.610447563104,1,-0.5245370472004021,4197.105147151851,Summer,4.359273726345833,0.3902365692944351,0.5375083684311855,Retailer
37813.42488502312,0.1437084976889591,3833.222777023085,2,0.5758067970840952,4124.348381505384,Rainy,6.935095003416533,0.451375278949485,-1.1248052697377393,Retailer
32826.05291103352,0.6073896180588032,5006.779584453667,2,1.329934899087716,5843.393820000071,Summer,4.2271911837118985,-0.13939358311268102,-0.41686952729158716,Retailer
28628.57099870899,0.07114170739498263,3963.4886434245955,1,-0.5670174210814725,3521.5385933562957,Rainy,8.282377942226866,-0.774058450835805,-0.4779147142856892,Retailer
50723.23434879347,-1.5332811472607182,2977.758708350009,0,-0.9588773088262145,5551.30138179465,Rainy,3.49874468577517,-1.3262543017807134,-0.2161677257073748,Internet
59691.93243403244,0.74060448726299,5722.764689914948,2,-1.5600654308389854,2956.8692660812,Rainy,1.2009103948998394,-1.0138906109318313,0.08562346419679641,Retailer
32649.37907607259,0.15988085574655905,5451.396696688891,0,1.7668954893011277,7370.035395712537,Summer,2.9622552693403055,-1.2480731330098151,0.16099231709452455,Distributor
59064.7385531653,-0.805271059753945,4627.205544079125,0,-1.0203746986891336,5652.560090282433,Summer,5.92469531250696,1.2492231294904665,0.32717409638338657,Distributor
82497.98210127937,0.39066378162205967,5632.466939898628,0,0.9019252714662899,5376.7942607209125,Rainy,7.154565365265961,-0.4196889917541797,,
63305.182994979135,0.22143387074616933,6329.21644625545,1,1.3490356486298143,4630.407794099614,Rainy,3.0768981405467977,-0.5843359614936057,0.6685771181665445,Internet
49873.35202384093,-0.9062610079299502,6275.005216691792,1,-1.5883340146767986,4105.63510122294,Rainy,3.7689760136647683,0.1419611787413916,2.6210705189801122,Retailer
52054.37855209892,-1.2967186308065501,2694.1795717707537,2,-0.7924922677431478,5294.25982289389,Summer,3.708379737394195,-0.14208878560701138,-0.858615646296475,Internet
63050.62209499527,-0.048255206239250274,5394.3796997995005,0,0.26462786932278365,5295.664934061027,Rainy,5.538007365121533,-0.27581281978983474,-0.00720127027101056,Retailer
49095.48678382351,-0.8572704881921699,4516.628620404308,0,0.8982825736071657,4871.226854769202,Summer,7.1222544801449885,1.3378306897731445,-0.01319489806665547,Distributor
50218.29961158485,-0.68686494427356,3626.1529560002846,2,-0.10272661459516882,2129.7139690042623,Summer,5.882015217229808,0.6515011956745517,-0.6252294566832987,Internet
49141.42591184971,-0.4925700364796127,2194.9604162162827,1,-0.3126752964408538,3708.449929966993,Summer,6.184287178878298,0.40217921366023995,,
76193.43759397604,-0.8988041799370082,5134.248550604065,0,0.19615791366926422,1508.4916290079323,Summer,4.281650670110616,1.4040117381526664,,
64861.17048441025,0.9671667205578122,5096.267389926951,0,-1.042677808981933,6566.244291641952,Summer,3.600595903106983,-0.7791347487127009,-0.7427886527987013,Internet
61057.935696629786,0.05384062024689535,5751.246255004006,0,0.9639473946655062,4050.7678879581736,Rainy,5.028529005067462,-0.5533926077611419,0.22605248560061544,Retailer
64022.44885410165,-0.36729604220667794,4155.0885782813375,2,-1.2963323440720522,4256.0551095601695,Summer,4.432799959646635,-0.7591282254349853,-0.5686213105147553,Retailer
41213.50636808928,0.19751170402125356,3723.884175101295,1,-0.8438231269931549,4889.829034542214,Rainy,5.810851159704799,0.5563145538856145,-1.0283157491659671,Retailer
69410.23282014928,-1.2459936335514883,4350.5444713660045,0,-0.49300607879444064,6257.786060960117,Rainy,5.4551576639580555,-0.12608355199255541,0.09097920798966327,Retailer
71516.15197522564,1.1914136323662616,7154.192478708984,1,0.22184568954496792,6520.6234997388,Rainy,5.383689986444066,1.2108121203039128,0.42106195938888913,Retailer
37756.290382857376,1.8289299287100862,5741.462408452172,2,-0.6516692912130545,5004.8750751267835,Rainy,6.429058677659028,0.6603101971194475,-0.49368164863320046,Retailer
57423.28095710747,0.2797280650051894,4743.888932400014,1,0.3405646101386037,100.0,Summer,4.545151176319046,1.9212545010663327,-0.7465232628278828,Retailer
57386.61821507399,0.15751806557946396,5549.953686273444,2,-0.7816726704472329,4053.6417013698983,Rainy,6.045055355859646,0.6092240561918921,0.27686617856022494,Retailer
35993.85167232735,-0.40762966565919523,2767.73598809562,2,0.43782089808885466,6210.068313301704,Summer,5.724452154779864,-0.5254788352969076,-1.6734293854410949,Retailer
54553.176142699245,-1.9352810393103548,1763.3548982113634,2,1.7988975526042836,5591.5050904320315,Summer,5.479727747050055,0.8105979341723888,-1.8687851502057256,Retailer
41068.411837110274,1.1200454346772155,7755.535410809869,0,0.8575728480607422,6197.6039700412875,Rainy,6.540236116508232,1.0562496245171165,1.6023921034542508,Distributor
62289.72267729076,-1.7197974396271978,3948.5499686122384,1,-1.0998749314314238,3806.6429324023584,Rainy,6.520459737625156,0.40420142525306096,0.5280780210142897,Retailer
50293.33446938044,1.0690176861398206,6411.808655658208,1,0.16053763450302985,6766.977467437735,Summer,7.473560886294411,1.063169584985781,0.44855539644823494,Retailer
56080.45305753117,0.08587761239417095,4852.947546823769,2,-1.4386291169941796,7366.729270935092,Summer,6.39621945953118,1.1691426845400137,,
66222.28371579903,-2.5398264247575844,2809.2473479180517,1,-0.24472763441317955,4467.059593408356,Rainy,4.031916505212671,0.9666630587138806,-0.149602315970694,Retailer
50413.75189599492,-0.5996844319494686,5538.199819731187,0,-0.6970214461927431,4493.539248355474,Rainy,5.633266809023344,-1.2982185530495378,1.1273419915632736,Distributor
72834.96156755237,-0.7597724641215009,5998.149690850858,2,-0.012068260247040427,5922.862810936607,Summer,4.470289305695504,0.07893001544471115,1.1573034419655057,Retailer
63947.88024913687,-0.9551986769902464,4623.571995405996,2,-0.1859183895004173,5707.279155708738,Rainy,6.301498177092503,3.2558339721149823,,
48000.732172475124,-1.0617254143441455,5058.062720526815,2,0.20054253759993465,6169.203472478698,Summer,6.363138084825995,-0.07031392752351721,0.9025102428815369,Distributor
47218.03919117522,0.5299304606019689,4772.959036619171,1,1.2471910297288327,5098.1754676221035,Rainy,5.579031988133243,-0.8495558123462502,-0.9281780881860091,Retailer
54814.178009244206,1.7168457943759083,8161.6672546344835,0,0.7872907185609986,7540.38063642588,Summer,5.346169747359106,-0.17965206710140888,1.1414214328180337,Retailer
45908.03040631637,1.0762483400802185,5246.097812600705,2,-1.6830746424840761,7065.508760369248,Summer,2.8745323052261256,1.0231003438460313,-0.38953793421215077,Distributor
53875.96573495212,-1.3483870833483569,4594.782000793741,0,0.3880737851700222,4843.994495008262,Rainy,3.8288572433333137,0.0014501398582480395,0.6787807328583862,Distributor
34090.10069411642,1.781113930520422,6963.166696259546,2,1.965662188100509,7237.999572372755,Rainy,7.288807313587031,0.5683836176336218,0.27181005996151997,Retailer
65691.47546845948,-0.11574904088708424,6085.556560130852,1,-0.4627579313293577,6830.593162877442,Summer,4.731819757900378,0.81936013196665,0.8033980254533051,Retailer
43762.79504245205,1.4743689624246794,5664.077807669919,0,0.6877612061230522,3807.0785931677774,Summer,5.362138153308898,-0.09332800186275725,-0.7275152225743327,Retailer
38382.76526440134,1.382866243750459,4988.712056157644,0,-1.0753469228109027,5594.207757003374,Summer,4.201080932779719,1.1195874028013568,-0.837156622909212,Retailer
74465.62623376926,-0.734333099710573,6641.054204690516,2,1.3787530385840585,3431.995713672904,Summer,5.749728250464167,-0.09110778626162606,,
85776.61882776498,-0.49448785075087526,5391.479778983633,1,1.2271880672497149,4797.91813178754,Rainy,3.035632403677714,0.036819184904692354,,
44148.97143364877,1.1455588818294373,8305.218606421993,1,-0.5898429740907384,4587.006701802603,Summer,7.228602408145876,0.02654724078036655,,
19101.1727670467,-0.3087878877315345,3036.845611514219,1,-2.3832229164762793,4893.138522520327,Summer,7.802211719418565,0.6084189766102818,-0.28185502903520854,Internet
64094.94889684448,0.4174881515302593,7242.846624618847,1,0.24314155002432683,4079.6729315215284,Rainy,5.412523123134038,-0.324188348593314,1.4022106129739587,Retailer
62506.16590951169,0.583500404335504,5359.428598867618,1,1.0259760670524192,3674.2592937370487,Summer,4.275642723859195,-0.3556061940182616,,
76016.08646370242,-0.8352790201350377,5116.557207534757,0,-1.1506538681569543,3589.13774790922,Summer,6.058148495838431,-1.094622560625243,0.5270582904688709,Retailer
69614.17903113019,-0.8398027483266425,3914.043163882225,0,1.4871542541809226,4008.737038667259,Summer,2.5990511926963973,-1.7294860151062943,-1.0403324601939052,Internet
62332.76762484887,-0.3512081637967227,5155.648393020015,1,-0.7457230682292509,5879.927756401175,Summer,6.167914716768484,2.62545267839009,0.2929967257466154,Retailer
56857.13487736757,1.1488478684282792,5702.678697181864,1,1.719944848837356,5870.018191530875,Summer,5.699500418022742,-0.12092589598791291,-0.7507117157100766,Internet
64028.133309482095,1.5868395002514752,5922.981359610072,0,-1.731854594699081,5636.581785462918,Rainy,3.3942380696730856,-1.0726286929423565,,
38630.61299652973,-1.1373736869490754,2910.253634502056,0,-0.9522142542815986,4319.088757369203,Summer,4.560833309441125,-0.6882381272280792,-0.5804188876674439,Distributor
58546.01855185392,-0.8395678269456119,4418.653249192525,0,-0.38915246734671527,7095.482949028338,Rainy,4.333166335647487,1.8185535554387215,0.03726246833697729,Distributor
54054.84198594804,1.1930811305984823,5728.10862357487,1,-1.0964975897740026,4625.281464233437,Rainy,5.749909932875982,0.3374905714099326,-0.38365657137675047,Distributor
59403.58902605664,0.7714665480777714,6871.317775279849,0,0.08616574610313986,5643.588588998526,Summer,4.7841228912580105,-1.3732814325793814,0.9909704617708944,Internet
48201.930603377696,-1.712280861421063,3264.624694276724,1,0.6802213579843818,4377.7829188712785,Summer,4.671505960327166,-0.1533409177536082,-0.1766063663377412,Retailer
39688.188093827215,-0.39192242528400645,5371.927099779574,2,-0.17481416257446505,5421.162561332431,Rainy,6.182591981628283,-0.21010444488395022,1.0787332966707168,Retailer
57683.933931222535,-0.6789943138370694,3999.6753135266654,2,0.6839880106855645,3764.1456526426064,Rainy,5.86636099101186,-0.09903066070249587,-0.6400574493392925,Retailer
55021.30464261132,-0.4444318242403008,4495.017415552785,1,-0.5108126629039699,2628.799309845552,Rainy,5.815340708335401,-0.9732425895688009,-0.028464786746327454,Retailer
67247.05655761795,-0.5540190982640808,3219.393596560042,1,-1.1064929410548838,4327.1533842890685,Summer,7.3595577226647055,0.8337730984300953,-1.5504359157986614,Distributor
51794.46355734662,-1.0786206991511023,3226.5459302487534,1,0.8599586173976245,5480.810832765514,Summer,5.97709620064491,0.22967929595270428,-0.8624574050015282,Retailer
68647.88289699254,0.06109468517159893,3816.0116902045966,0,-3.2582646551692545,7148.886433829763,Summer,7.046693792573184,-0.618476391690515,-0.9953379833545644,Retailer
54472.35146875014,-1.7381705724917367,3630.895941820206,0,-0.1978025734416381,6779.784815729325,Rainy,6.325970964717394,0.5666903814800058,0.03211981455343925,Distributor
51799.547233821286,-0.34070218189781354,3684.612608712422,1,-0.23891752398401853,2741.4029637504154,Rainy,7.386354163587296,-0.5075066581886065,-0.8826160733446248,Retailer
59794.75520624513,0.6151717681874428,6532.183999640125,0,-0.1205926129587414,3116.277497217234,Summer,8.23487868009637,1.261511321253631,0.6278740687693115,Retailer
53822.58063795881,-3.370342896136915,1813.4474455583572,1,-0.19277586900776336,5919.305236484743,Summer,5.066046888609619,0.5432050980211942,-0.18208518052820719,Distributor
74910.84839651885,-0.6875370412732706,3611.3423090633214,1,0.15905819964666704,2366.7113993611147,Summer,5.4429598684029665,-0.19776970875546176,-1.3511063865512296,Retailer
22709.645069737864,0.576903148163985,5847.6537712613035,1,-1.0037245695237376,5165.8560866328835,Rainy,3.682844852538283,-2.7961480449758196,1.2405022779591377,Retailer
52202.02340893948,-0.7635411314777347,4077.3367320197804,0,1.8777480597570395,5653.901242066627,Summer,6.85697845485321,-0.27229568383752367,-0.6262091601211974,Retailer
34450.916395358014,0.5781577838555972,6995.777157203867,1,1.3840843187668004,3994.886782261299,Rainy,5.373143328804007,1.15819158904516,1.4940871955140973,Retailer
42372.08990210375,0.5618098305697677,5273.575023589729,0,-1.2619598526244753,4550.337976903979,Summer,6.165228199283844,0.578904895579141,,
56207.87658056758,-0.47139886708882006,3840.0955472122323,2,0.05255771957577279,2559.739315941122,Summer,1.6361695509399126,-0.24787526737776133,-0.8499881702621819,Retailer
53997.05237224979,-2.303731205053504,3927.05050838243,1,0.5119554939892667,5520.0355151229205,Rainy,4.405695235105174,-0.15911890103221352,0.8542638546820913,Distributor
36059.74580669889,1.1998533310076245,5816.373683764083,0,-0.1832163442261678,5407.620939975851,Summer,6.7912882440943685,-1.2581513063395475,-0.11041744771853806,Distributor
56446.522394128006,-0.4089474721712532,4547.8367695476045,2,-1.8149573444289655,5199.879070584954,Rainy,5.219912059588906,0.20598913118938134,0.28783034050784473,Internet
47890.880078525646,1.7708259538773683,6645.222039064013,2,0.8149933256157947,4513.921263568341,Rainy,9.698254384895492,0.5931801368501811,-0.4988888840719537,Distributor
78425.18043550046,-0.09047534009086643,6481.149099639948,1,-1.087105404802675,2782.7465815666487,Summer,6.524489587943519,-0.024425210225404653,1.117051432051749,Retailer
46712.68897218216,-0.38875487319394425,4353.1321060651435,2,0.9527890339308169,3864.390000420947,Summer,2.9689164200200664,0.19681648694197862,-0.494945536775512,Distributor
48136.97076943965,2.2548864562790643,6635.941143896779,2,2.1340952381280966,5330.898056135626,Rainy,4.4338147485426855,-0.5389570031317937,-0.8736664592000671,Internet
43924.755137771324,-1.4616307097453436,1186.4639941768914,1,-0.7509313801685511,6671.123155052913,Summer,5.257188460837488,2.142137617249524,-2.2358719903295876,Retailer
44262.277043146634,0.23863574225648787,6333.2338184066975,1,1.4586884494640604,5304.753569028215,Summer,5.7701124044751975,-0.09337731340499708,0.8173503046326576,Retailer
66469.0812855638,-0.10555363031122628,6088.116345047326,1,-0.2486291286937148,7287.510768109649,Rainy,4.6667910545401305,0.6169968656232218,0.8252010009492662,Retailer
52639.43317296053,0.852630810568495,5910.400618715396,0,0.7974849608965648,5415.118067381275,Summer,5.82729589620259,0.802986335191007,-0.0895509831082348,Retailer
42887.14570990814,1.3541958602875441,5330.162631630577,1,-0.6790095259027396,4271.003260769028,Rainy,5.232027692846732,-0.6853058251487305,-0.6730646259407388,Retailer
54719.033950606005,-0.6599889851687933,5119.317077204847,2,0.46652015231471566,5482.659747260233,Summer,5.119746854240929,-0.4761580603368519,0.39575540714766344,Distributor
65715.87817960476,-0.029275889704496853,6519.511545750313,0,2.303580745377177,5755.60318338076,Rainy,5.706904172965564,0.3684357654811723,0.4964825985500807,Retailer
86322.52082774277,1.2639640520310098,6566.111091359864,0,0.9885038292266017,4095.542752893233,Rainy,6.019570335185284,0.15107488623977186,-0.8343140621675805,Retailer
47427.17892135495,-0.6078095071821275,3621.7932122451934,0,-2.2722561261810146,4256.219595125238,Rainy,7.566166765314639,-0.1800871419401232,-0.3132963688607376,Retailer
37113.93952300653,-0.31926530098157613,3503.381473857741,1,-0.054969972854542914,6050.266638822579,Rainy,6.0572201347137895,0.0943156340304505,-0.7273224720114727,Internet
29033.32706963045,1.2590500716707698,3928.307746221567,2,-1.7539290014996782,8071.548954295149,Rainy,7.316736545898241,0.008513606973597803,-1.3039599675789006,Internet
32321.48793063426,0.4137844737521327,4020.530655099199,0,1.0728045295420832,4813.407824934393,Summer,5.14322484783909,-1.033408997710257,-1.1801441317212333,Distributor
49362.78825270007,0.17549609805928731,5363.026552000461,1,-0.7613098433419153,4156.16035539944,Rainy,3.219761721487739,2.1914894053831255,0.36083446823871257,Retailer
48609.51199606491,-1.4276220814631975,2461.5824954480177,1,0.2320927453384517,2358.2403875367927,Summer,6.511652975650303,-2.1935828656377354,-1.2899091987082507,Retailer
46752.48954413626,0.7600191931911557,7941.485354135968,2,1.787429149079679,6221.91410335951,Summer,7.930298079689857,-0.1609117968472429,2.1051155879341517,Internet
47769.203850298094,0.961018484659483,5561.790904015676,2,0.21955375402065014,5405.013976811729,Summer,5.945778182793736,-1.5060300281710872,-0.43719706536004616,Retailer
63236.20491872664,-0.18197787555627518,2896.8624978351386,0,-1.5410321355509111,5652.636859169116,Rainy,5.167752280964961,-1.001108947573675,,
68390.60826190464,0.3878187640344784,6582.826516034118,2,1.9882787463375236,5681.942802507295,Rainy,5.733088528310433,0.9730586250226068,0.4282957982699475,Internet
58943.29480123152,0.1912718021096656,6157.193941098652,1,1.1993643413779163,2930.1512733601335,Rainy,6.330335333529359,-0.5834254156546633,0.5556042864446865,Retailer
63892.999112118094,1.1873308415287882,5180.376847020057,2,0.9167364020659096,4090.449042234114,Rainy,4.242088969135462,0.9084734082542963,-1.4444468613063324,Retailer
51614.79859166773,0.25748096999954256,7072.632481671024,1,0.9400747856316984,6280.18424707777,Summer,4.543053987655798,0.1593046073049296,1.5274903298021245,Retailer
34935.700341617674,-0.24035166669117142,3776.800847786354,0,1.1757380833808828,2645.898224081216,Rainy,4.8463319367765,-0.6482422640562957,-0.7311820887001933,Internet
47731.10401926879,-0.8468663289847793,3567.8661011652575,2,1.4577185453979118,4982.756610260007,Rainy,5.127147215558754,0.23403854688374123,-0.985357738021109,Retailer
51584.142570726064,-0.3666989228852833,5889.718185539048,0,-0.2918323001074414,7068.332733944043,Rainy,7.718559414535944,2.320547928835208,1.1257435144542458,Retailer
44066.06801973066,1.4554616087888643,6917.208114360892,0,-1.8466581492631464,5009.6782815063925,Summer,4.456915300912987,-1.2296770815385176,1.2261958294535686,Internet
53574.87806889505,2.01962198302084,7595.7250471938005,0,0.09856624321196643,2435.3120317472767,Summer,6.693841712270705,-1.6281703210185332,0.5507348620588973,Retailer
63985.42892056224,1.5174218738022458,6348.4506683197715,1,-0.06743895774594158,4867.161135907689,Rainy,5.9078825558552825,0.8765692311744732,-0.5794488499991736,Retailer
66346.97653622214,0.45467259526226,4832.414247043624,2,-2.9092298699243395,6265.443441676596,Rainy,5.4642498358387135,-1.3210792251115748,,
48231.871382065416,0.5512990185612152,5320.270315962047,2,-0.35509150140290136,5349.136739040784,Rainy,4.197869094895138,0.04738281244394962,-0.09021103165669962,Retailer
56653.993571896586,-0.46994829268756816,5885.581187686763,1,1.8953950077800534,1994.4082050855814,Summer,3.8954184158362097,-0.4299468603253687,0.6398555069824272,Retailer
65017.281224195416,-0.9230250081967925,4838.401905196388,1,-0.685822824748417,4761.616950325303,Summer,6.664956429153266,-0.5367970631135572,0.6363037878061871,Internet
48461.48505374295,-0.4197882236286335,3261.8641271459364,0,0.4658590023338744,5415.463845738876,Summer,4.7389508000977125,2.039020909200121,,
45501.769512302024,1.537501773042251,7681.026467282499,2,-0.3399036927847485,5180.152014081364,Summer,5.378488951269424,1.5729956898348596,,
44292.01532834354,-0.36298595079126056,3158.0847371161444,1,-0.28081326780833044,5163.743413209987,Rainy,5.179292932367528,-1.1362868962984998,-1.3911096585388498,Retailer
55526.875455691435,-1.0492454146780652,4596.7677468862685,2,-0.20173346291424313,5692.341538469265,Summer,6.260408783593255,-0.20796877682912662,0.5701248748679568,Retailer
45458.48249008433,-0.46287099202065146,3386.6960782375354,1,0.17467896156053278,5231.558232675986,Summer,7.812465548500243,-1.9143939007832684,-1.16078631365945,Distributor
77411.75575622803,0.5541652320073531,6673.0073998728285,1,0.13971583135872462,5131.739024211562,Rainy,4.601167425644887,-0.9207278162107444,0.516126483993924,Internet
59515.211465726214,-0.09933415300698917,5858.305335386711,2,-0.5671376831850183,2563.8319143324334,Rainy,4.557298726014928,-0.5884819104030282,0.8140731822178247,Retailer
78472.45846354542,0.4990035988060972,4809.08777427213,0,1.0078959082547163,6889.687632389119,Summer,5.793788499088283,0.07911237581143037,-1.5131130756774565,Internet
35381.38420780949,-0.753347991139973,4859.055712755635,2,1.4847639347912895,4714.264183818025,Summer,5.368135871676176,-0.38917075427190934,0.4534399043586305,Distributor
47849.62242568857,-0.3412736437779134,4884.128116850777,1,-0.37270918709438805,5867.949372011541,Summer,3.8180977646598526,0.6037652360452851,0.34769598452370115,Retailer
64874.72126935087,0.17891915044758236,4955.240822110358,1,0.8742766042414523,7388.266998108067,Rainy,4.797318535099048,-0.34056739104265243,-0.922948788035536,Retailer
43248.840291559085,-0.27802146948908746,5442.4259439764455,1,0.34026367329131724,6290.707827246468,Rainy,5.992058071084813,-0.028403080100391068,0.9147085074450811,Internet
56229.0007971763,-0.15583394521684016,6839.791539180807,0,1.2444516107401034,7463.08138024051,Rainy,3.8440009863187496,1.932887256354662,1.682427775263591,Internet
49944.05547612067,-0.7784751706730206,2817.9943937395315,2,-0.6969386854679204,5987.009650306876,Summer,5.8622923796171325,-0.6352179084334107,-1.3302406536442484,Retailer
66708.19476763035,-0.7641407775305297,5484.516958294762,0,0.6511893489544683,5953.161339692309,Rainy,4.874926440006925,0.7269253156026321,0.7280392634401582,Internet
37102.33456290021,0.11391189766722491,2853.874423553852,1,-1.1537436225188928,7735.242997917945,Rainy,4.963627525061356,-0.04021654619980825,-1.5942816619963864,Retailer
