Age,Subscription score,Gender,Brand Royalty,Household Income,Marital Status
28,81.75742077752057,Female,84.68565523808314,85783.3686975398,Married
58,58.899299793663836,Male,55.8401819515169,92829.63209044986,Married
26,104.80914135734105,Female,86.89542535918812,70670.8961076889,Single
28,85.6432247756839,Male,81.77978152029976,76374.45869751944,Divorced
64,65.02229041050059,Male,56.9246602314601,75214.70786762462,Divorced
61,45.3555774104555,Male,62.659291015045255,81176.20365025039,Married
34,4.147459299667501,Female,16.676392018005807,80579.35745316188,Single
35,31.374476611071817,Female,26.39289415901315,44588.832857411166,Single
31,23.555902038562216,Female,20.84376349146414,46866.15327561727,Married
31,27.365261641140926,Male,18.544234093226688,50765.142009345596,Single
60,67.41205905736226,Female,69.5636032308289,68553.75940872374,Married
58,51.18439003773437,Female,56.59430448661873,73970.59982350306,Single
30,91.48285410645167,Female,81.59135273407216,67564.23884549754,Married
34,21.880095276118702,Male,17.711436410826852,59246.427457563725,Single
79,33.48612420658522,Female,28.17894498883082,179443.90573898252,Divorced
30,80.68479204497676,Male,84.23763060464063,69118.73101241735,Married
71,25.769609532166488,Female,17.112117117590522,178390.68677362814,Married
74,3.9612913993490366,Female,14.684812816805522,177389.2070167945,Divorced
63,50.84096314991877,Male,62.023216646165594,84435.1744445836,Single
62,55.99158173628694,Male,43.99358568902812,61351.55896424487,Divorced
28,89.96018195420817,Male,85.96356342999245,49564.67096620597,Divorced
33,10.398838939569325,Female,18.535956625678605,69239.54676989069,Divorced
30,3.4582513266308084,Male,14.334377851796312,56758.75246801688,Single
69,28.980552060308426,Female,23.51548716491269,176738.9283864376,Single
35,25.625325287724337,Female,18.418500975191158,65520.77635675633,Single
72,18.694998368336865,Male,20.23754551534473,186157.58022794785,Divorced
34,18.73810313501615,Male,16.63952874418888,51173.054157214705,Single
27,75.90246161673956,Male,88.7652456774563,71707.24646948607,Single
74,14.648092788889624,Male,12.688049392708457,164593.02544389653,Single
75,11.216103527541131,Female,23.56065781370757,170663.86459076515,Single
64,46.55182920231426,Female,57.638682594281605,69961.31401273035,Divorced
33,13.086258004145767,Male,12.686704704177039,66614.32833503088,Married
27,89.70104084515903,Female,88.07527975291612,83557.32987350978,Single
32,78.08934791322353,Male,83.88732024219286,56027.32080373628,Divorced
75,-4.936029449102019,Male,24.725340040705834,172025.3801739873,Married
35,14.448616554318416,Male,15.52061755691416,62674.73092655902,Married
56,61.145478722868845,Female,60.10737182156255,82308.31838738224,Single
30,85.45267497757716,Male,95.84204211315787,66919.61447222222,Divorced
28,87.9885655125089,Female,84.35157504867283,80672.43913664354,Married
60,63.24144098859458,Male,60.371811196157516,84894.25008298448,Single
55,52.685062116412475,Male,52.480619827075344,89288.46104156505,Single
58,74.53896925538275,Male,67.57718228877451,82674.07244512466,Single
33,12.558141926564733,Female,27.75435005742932,57630.011781352485,Married
30,91.95711589828333,Male,90.51303418839167,60363.77437754573,Married
54,59.776143458017295,Male,49.35109426228072,79937.81279597474,Married
30,82.48929873786055,Male,82.68282308403528,83734.65831804386,Single
35,8.426884181882246,Male,18.557820048384,60131.30770625622,Married
31,84.13958967933935,Male,81.30319392052078,82092.59369334416,Divorced
56,56.44085707658246,Female,53.58467547897536,96520.8822205232,Single
30,89.33321159446375,Male,91.11827715891062,75841.51911127684,Divorced
72,6.226894778736803,Male,19.52068554898315,178002.35717322226,Divorced
73,25.591929384503416,Female,24.3475464794192,176466.18632486314,Divorced
76,16.276335026758577,Female,17.232964752894564,187984.41565767844,Divorced
61,62.13666376456295,Female,51.16453206875495,94028.3622298027,Single
60,65.92203371720453,Male,53.794388880331994,74538.24612299263,Married
30,62.190537718572514,Female,86.16696387041151,78559.6612608743,Single
30,23.839486420935707,Male,10.916671678056193,80992.2295623442,Single
29,61.12981789483285,Male,74.11205001240286,68389.9770121841,Divorced
37,4.594515802994351,Male,14.952355426216585,63788.59549259438,Married
34,98.73144100800681,Male,91.08950534846883,94171.00767687563,Married
71,31.494038921841366,Male,29.427959511330172,171701.54355092926,Single
66,64.85888041975367,Female,63.35271792607112,92212.78138736637,Married
35,10.252933481841541,Female,12.618205145463975,67921.95114748334,Single
73,23.25255892061555,Female,22.381568873255773,187633.4323471501,Married
33,73.43923075067175,Female,81.46848325600584,65907.29852793878,Single
61,48.581757313019125,Male,46.23454881132835,99597.77984551348,Married
74,28.38586316342737,Female,27.302739529169884,174844.1552615997,Divorced
76,20.395417595157486,Male,19.992367666979156,176858.5892765525,Single
33,88.3845889758539,Female,83.59689373862857,66534.8506576296,Single
63,50.34038774574039,Male,57.60614518863106,89585.136343338,Married
30,80.65230856368939,Male,85.49128194405372,68564.17764194203,Married
25,22.232261826235508,Male,16.56170852984113,57516.55211757449,Single
31,14.125231959870973,Male,18.296822431799356,61032.01013619136,Divorced
28,19.55666585333498,Female,12.91543571461661,55925.18719391255,Married
61,41.12878118698122,Male,56.06178378862762,77475.70338471043,Divorced
68,34.226792754244826,Female,18.827640330220508,181780.7299700184,Single
76,24.47500066841875,Female,24.32950305986622,157845.5454281374,Divorced
73,21.58398364700793,Female,18.43057182450245,181925.98502065166,Married
63,29.978490836881033,Male,51.23903908616126,75951.99486639109,Single
75,-3.2642381741954,Female,8.127254988241372,178622.78718695583,Married
29,86.205302673802,Female,81.69995723225,80315.13601339769,Single
29,78.75201134674744,Male,81.29827894139459,83888.65438506108,Married
57,62.25935328689821,Male,58.034717849645816,76807.2373161332,Divorced
27,83.71226620889549,Female,83.86578864803897,69145.71173049387,Divorced
73,18.469838573968964,Male,19.305129191749216,181875.32898610833,Single
31,32.47933827860277,Female,21.790871971732145,54001.734796442805,Married
61,75.0926019905568,Female,56.399352364894966,98864.3317598519,Married
33,19.654386451392337,Female,15.114424460229728,52851.910158454615,Married
74,26.93830286051213,Female,24.689611890628164,179309.5455090894,Married
29,116.53339693779212,Male,89.26905364365504,72953.81525756017,Divorced
30,12.326393143535903,Female,12.871153777811092,56838.333367043444,Single
26,89.08282192793104,Male,85.1667276960153,72801.60815014032,Divorced
76,28.637291234201477,Female,18.581233470210194,182604.03201725776,Single
29,1.9389989020655491,Female,22.503355661505275,69272.78209558463,Single
59,69.90059619882058,Male,57.870509815757046,83747.66295660952,Single
28,85.71409585691087,Male,79.71979879137402,83527.6259840881,Married
73,15.64101933794375,Male,10.618734600243883,184503.09783046268,Single
34,5.683363674440615,Female,8.780523325271211,55221.936250269144,Divorced
26,72.18243865869272,Female,90.49482665127312,73893.43226008165,Divorced
35,17.039540288230302,Female,15.936733913492567,58867.049373656024,Single
74,4.005378389801729,Male,18.304973338755183,188387.71550597053,Single
58,60.72543563308499,Male,56.1291480320978,85095.03904495528,Single
61,44.916362774072155,Female,52.76263330422261,86661.9162102887,Divorced
76,-3.6270994336095725,Female,11.500476011515829,164505.21024009236,Divorced
32,16.131812674968533,Male,12.024155720909128,51227.97690188303,Single
61,57.68184245016104,Female,64.60464142685292,103604.91645308703,Married
30,1.1026897393066601,Male,14.437268013089177,64552.78353597819,Single
31,111.51866918342381,Female,100.0,63760.085550806216,Single
27,75.94194484496666,Male,79.73986202561434,77781.77716124273,Divorced
76,29.637350823762706,Male,22.451055239134107,186468.51549351733,Single
34,9.309148079448345,Male,10.857930385053582,70862.724796874,Single
76,26.79541498949112,Female,20.206016945265567,191014.59928525068,Single
61,47.38124639594717,Male,53.88583844135853,80985.86855511257,Single
56,35.56228803296062,Female,54.22394588036575,74030.95737015587,Single
61,58.415278246825,Female,54.867842379850885,82063.11265480524,Married
64,56.033059444292235,Male,62.09287975661276,82042.51591151216,Single
28,15.520246525907016,Male,20.944476867233586,58638.97935198467,Divorced
28,64.15308643859062,Female,77.37874026356769,68052.58134004082,Married
30,100.11928418143745,Female,94.23615118317548,68012.71958302683,Divorced
32,18.72440925582082,Male,17.491984119717916,50323.38654156294,Single
66,45.39481228078502,Male,62.82790852635043,75823.9564699817,Single
75,30.907340088573193,Male,23.831520981884054,170792.33406220807,Married
32,-10.809067437186474,Female,4.056005865534658,62264.82612793879,Single
74,14.631866213277245,Male,16.72630517947711,189038.05752005122,Divorced
32,8.33761593324936,Male,15.966736953620057,60465.67328626377,Married
65,49.64382155634358,Female,56.07257413828273,84834.34842087081,Divorced
32,3.851230340973803,Female,14.754430293857567,60355.17740353108,Married
75,25.034063243058363,Male,28.716454506248873,175151.7589273959,Divorced
58,55.54825358980759,Female,56.289425740210255,88278.39743148998,Divorced
33,86.67905972857947,Female,91.70274138494322,75063.74147322643,Divorced
37,29.59213682969037,Female,17.49705725987799,50738.46625098343,Married
60,68.38864180098541,Female,53.74724797956482,85956.94317848922,Divorced
73,4.222791041856173,Male,25.71395144140653,175103.22927833762,Single
62,46.9980625559537,Female,60.70347371517158,82249.51314083958,Divorced
33,86.68826524863154,Female,85.23651148432344,84873.05445694376,Divorced
33,15.881758258981787,Female,12.074526097114827,48341.36221813194,Married
59,64.4759673170304,Male,62.61662726913653,77604.63577132089,Married
57,59.352287876763995,Male,64.169306715868,70876.98755665723,Married
36,8.424147093396023,Female,14.895696437028924,61080.39175640793,Divorced
32,86.71491061131569,Female,86.37356348571753,64588.994294029784,Divorced
31,98.4192475483465,Male,89.89984730183065,70493.09374644383,Single
29,10.02250399470455,Male,14.662591007169539,60923.67154184249,Divorced
30,86.96561241882223,Female,79.26740749480416,55983.484318170034,Divorced
56,76.94480110974584,Female,63.69046054793284,77038.82962369197,Married
60,65.20470594703959,Female,50.388058923306176,82768.39374760343,Single
30,91.69587852359338,Female,92.96259647032905,68551.9774106679,Single
34,17.6180021703277,Female,21.56190114310701,56333.4017084683,Married
75,19.47763741874686,Female,16.905914913144326,182213.6090628878,Divorced
32,92.1370422242724,Male,91.39111323139059,60650.570369496796,Single
60,62.733970474192034,Female,55.89808880893971,85707.44240899966,Divorced
29,71.7705745647139,Male,83.90236966916672,86276.45594899151,Divorced
29,95.24804676337499,Female,84.8878890548165,75025.35520006467,Married
30,18.590800905437426,Male,14.933140725418301,53427.258425837485,Single
31,9.395266259743602,Female,8.880706409685484,48275.372515393916,Single
63,78.10423728067974,Female,60.18618060508106,79677.19122168951,Single
73,21.902855768173957,Female,18.468882630615457,188103.11659158132,Single
72,25.215997377988803,Female,23.652182567588095,180838.08691649765,Divorced
30,84.95240433332677,Female,89.78282430662995,66095.73630310086,Married
37,2.7011646673061502,Female,18.49119826991308,46524.235179916854,Married
74,28.653042810061365,Male,14.942413769174358,173216.26390753707,Divorced
33,9.484666432189655,Female,8.082880647548183,61693.57578383172,Single
70,-2.0515539158772285,Male,20.887632544913153,170468.32692919226,Divorced
73,17.855145538644397,Female,17.059331519394135,162257.73919918074,Divorced
32,37.17990740972494,Male,14.266422656427054,64211.95862679247,Divorced
34,29.4038175521674,Male,20.123049522060334,47369.68464855428,Divorced
31,81.07878183319558,Male,83.10845863336638,69563.73171804234,Divorced
24,84.90630241803257,Male,87.72450484278417,79785.76222701932,Divorced
33,84.11272491475324,Male,88.47963343977449,82224.79653178313,Married
77,5.358941341707384,Male,8.97649843086668,177734.76297954496,Married
26,100.80978191371678,Female,90.93779075783215,71030.41158372833,Married
62,52.75481340611937,Male,59.13569643969391,78953.38392838446,Divorced
61,59.22960107054187,Male,57.402464441623124,76807.59675292845,Divorced
31,21.40215460281144,Male,10.067700275964555,67235.66745679436,Married
76,5.060989422780274,Female,16.355765999729716,182605.48771130096,Divorced
28,76.81847877676292,Female,79.53795245353274,82270.51863934318,Married
28,71.10589988315473,Male,92.0423219354236,78696.23467170894,Single
34,4.360075711814984,Female,15.168869645123724,62104.45675024376,Divorced
60,59.143314114067856,Female,58.98039184728766,74850.02157157104,Divorced
72,28.08098386592792,Female,17.84071619505173,175552.71409562914,Single
74,19.578595396789762,Female,23.228501879908677,175521.22424748764,Married
29,88.7966368469925,Male,83.17372074235126,72286.40693476873,Single
60,53.55123180810331,Female,46.49963258554652,89266.34277711037,Single
61,53.99180002072257,Male,54.89790050043288,80489.64651671669,Divorced
60,54.628685826629216,Female,55.79178135048482,79821.87072313053,Divorced
28,93.74831160122808,Male,94.85071713879162,66818.20364091033,Single
74,25.523833597053322,Male,18.214861403634035,173161.28425054517,Single
78,11.48283400409513,Male,8.722688779197995,170017.86875038387,Divorced
38,-1.6220533721728216,Male,20.93126440415485,54531.93502397032,Married
35,29.09842085323121,Female,15.177682775911585,48557.8190775039,Divorced
35,30.16534690361202,Male,29.182095761420566,30000.0,Divorced
33,22.91042469535572,Female,18.12182326631826,56010.29390184707,Married
61,56.96936464045808,Male,54.45796017656683,95829.47076635296,Married
30,85.50524028592719,Male,87.54412666322699,74073.62903361995,Single
32,14.934162397509176,Male,20.003537838169397,52027.50278316332,Divorced
39,6.679114610778627,Female,12.459135600852953,67008.9071548334,Single
59,54.36490954382971,Male,50.61507252930214,87077.10243957218,Single
73,7.2575649557751785,Male,18.276844676596237,177098.07445265807,Single
35,17.838844895839273,Female,19.279105119581352,57729.01741818119,Married
34,11.797181828843671,Female,13.290122120936566,50883.51262860141,Married
25,79.27521005396476,Female,81.6992349785943,75620.90878388619,Married
59,59.93275662137999,Male,50.38794951381233,88414.29300821523,Married
76,19.37706588334516,Female,24.70458996692952,170229.37324528763,Single
38,27.617935216473818,Male,19.524774177382184,66776.24651003469,Single
60,41.68745751777989,Female,51.25234962066496,94227.12151115612,Single
57,61.066168034583875,Male,56.662159390601715,80000.29004050468,Single
31,85.15663244210918,Female,84.46078129598561,65261.30690175628,Divorced
75,-3.5790803520272725,Female,16.44280252399184,171082.27841739453,Married
30,22.923784868371172,Female,11.23979483801979,57110.012470963855,Married
60,59.021219168380696,Female,57.27620619985376,76348.74742190022,Divorced
32,23.748674193231537,Female,17.42830902017708,49878.16492226104,Divorced
55,49.37073431714476,Female,55.96579429879782,83676.7782889721,Divorced
73,30.75898957808409,Female,19.74747281275537,171573.87484651816,Divorced
37,7.3347878821435994,Female,18.362910092201766,49261.11291372916,Single
78,0.3624247100053495,Male,21.96207710685102,177483.98462713495,Divorced
60,46.190881662455084,Male,54.508188533414895,76780.3024900663,Single
60,73.30569000566786,Female,55.86778561731559,87258.82520942992,Married
77,18.77597808650966,Male,24.69998237182505,181804.47911390066,Married
54,56.80142530697731,Female,54.654007817499235,82651.5840202457,Married
30,66.69019427651826,Male,80.80674506221735,74416.3236536181,Married
62,32.87550366249886,Female,50.510888722460415,66247.80515877611,Divorced
27,78.99489709151827,Male,83.43116525217638,63867.4497466045,Divorced
77,30.192345325916417,Male,19.20073695087335,171237.35768839522,Single
70,34.50288809495292,Female,25.489847673475722,175594.6553365031,Divorced
58,50.68193215039486,Male,51.12417345233813,72870.41595356907,Married
35,-0.4811853195662543,Male,15.970430302148099,64629.15021695749,Single
29,111.77165352177039,Female,92.67323030353485,86178.9015714303,Married
27,71.02164445845969,Female,88.19905527892564,94021.32789633433,Married
29,98.94433230727853,Female,87.787454623842,78686.40918880154,Divorced
64,61.5778581688423,Male,50.59065381610461,67859.15859028423,Divorced
74,30.88021079804163,Male,21.994131727632862,183781.91676445553,Divorced
72,26.323224462916585,Female,20.78073323578879,168563.03517453672,Married
29,3.05219024045207,Male,11.572721647467386,64050.799880280385,Married
71,12.751944719207204,Female,22.839851677646195,183179.97343802432,Single
61,54.206117833798096,Male,51.376136599353664,76176.49556738907,Divorced
72,15.776133832580637,Female,13.54540329833943,174801.3858176068,Single
63,63.7612628281184,Male,59.10260947180181,71796.562100677,Divorced
63,48.89602176618878,Female,54.6227436338483,86201.0751469883,Single
61,74.33035235011428,Female,66.25671601733737,76709.51477741895,Divorced
72,32.5677890890409,Female,16.10064120582052,169782.44955064636,Married
33,4.77372174525968,Female,6.57887256105014,51812.85852989442,Married
30,9.146679203337566,Male,11.212063571502856,42015.55878061993,Divorced
29,89.92003347537502,Female,89.45347337436539,73453.07213851613,Single
37,16.04647105978774,Male,19.54483714862192,61737.685884202845,Divorced
73,28.0999260231862,Female,22.97559597227759,185318.36715547356,Single
62,59.50162053914377,Female,60.767422346254364,87552.37177956724,Married
58,47.333164694167536,Female,56.1586629237927,89702.7586670861,Married
61,67.64739270259714,Female,56.976103163910054,88443.48377310923,Single
32,109.13642962849521,Male,96.83486630658889,73423.66883778234,Single
61,58.064402631404235,Male,58.25175227361282,80725.93313001916,Divorced
34,27.02818650149473,Male,19.747985355661953,53476.01824747327,Single
71,31.681232753149636,Female,18.55757451740405,162368.75857254327,Divorced
60,49.76873151350117,Female,54.95367570461559,68557.01225380642,Married
30,79.90068048349022,Female,79.61745654700235,86464.02469863695,Single
61,55.469486391390824,Male,54.59008081968952,101655.55595848092,Single
28,12.584876563381814,Male,4.750245005757051,66581.7421061576,Divorced
71,11.296290433693661,Male,13.966277444130064,164653.90552410702,Single
32,-7.391302920678633,Male,14.357300538102916,71093.48949314957,Single
76,7.882257807103329,Female,20.037486989041607,174665.8145384553,Single
34,17.030926655454202,Female,17.495344419608692,50885.340182239015,Divorced
74,24.694741093489903,Female,19.872774796481735,181594.87141457852,Married
39,37.85846206609952,Female,23.71037323696283,48282.98880357362,Single
33,23.74558262430896,Male,16.025715002546168,73113.21296834669,Divorced
33,19.856007881809592,Male,21.058910129718814,51847.200951566556,Divorced
32,20.82585010374558,Male,12.870039270978946,61540.723089167775,Married
71,14.807798147919362,Female,15.245395273305999,170188.26096964758,Married
30,13.080922652415797,Female,8.140303843903158,55578.9541112678,Divorced
25,104.73957728341355,Female,88.45930636859036,70029.37512711738,Divorced
31,106.81905872530061,Male,92.27486252317593,67636.15443224888,Single
27,81.13612692163342,Male,85.1505039373632,72051.5229059053,Married
31,80.42853735731796,Male,83.3767165581975,60381.4402672267,Single
73,19.431968634880594,Male,23.674630843940548,168791.7468379325,Single
60,42.55062315954608,Male,48.7295811051314,80274.41882462114,Married
24,76.49049211088808,Male,81.77737217997492,68338.70896503681,Divorced
35,8.464216934841733,Male,0.0,56469.81850975247,Divorced
31,15.103879177768363,Female,18.79836835586767,78939.30817381595,Divorced
75,28.320317194793006,Male,29.278080566901856,176302.3346289281,Single
29,97.06490740858605,Male,88.9748512634103,69993.952843668,Divorced
