financial_circumstances,Sales,demographic_factors,promotion_effectiveness,distribution_channel,brand_image,Season,competitor_pricing,product_quality,consumer_confidence,advertising_spend
0.46420571271947814,5737.443063424573,2.0,-1.2847561296874133,Retailer,0.10364374498328126,Summer,48029.45274032693,3.6078901267998242,0.18681199505159388,7030.863080805171
0.16710339109097194,3463.6528333745905,0.0,-0.23529745018083864,Retailer,-0.35439659138571794,Summer,49774.46089807135,5.572454706063449,-1.6382722473333962,7257.014478556782
1.1069053963304558,5481.72758728621,1.0,0.7028242486048047,Retailer,-1.8642511862066322,Summer,70865.42983818271,6.490893403890076,-0.7228135830684486,5206.3049658452865
-2.049206918670193,2878.7288474612396,2.0,0.7721002961891726,Retailer,0.38610164178196327,Spring,57616.000860146676,3.247226316136282,-0.9007260267265835,5418.720935549899
-1.2799147090846636,3275.941170694163,2.0,-0.002979310739828334,Retailer,-1.1716863940558198,Summer,46099.118959698986,7.412422498316156,0.9168608242481571,5475.791445434658
0.918713823691513,4604.502107110345,2.0,-1.6145576131145767,Retailer,-0.5694183308267807,Spring,48515.72984985412,6.198278478564798,-2.186820898476772,6928.555676993873
-0.43000813010898437,6609.971310736368,1.0,0.26125564340637536,Retailer,0.34364369622940116,Spring,64539.305954103984,6.416103254397422,2.8655460676235096,4334.722653336828
-1.2664992930466554,3950.8702978353717,1.0,0.0758583326496362,Retailer,1.6661067971826313,Winter,47573.60502255395,5.774511728088792,0.2118717094910616,3711.857753366312
-0.595499506051275,2723.9286494217085,1.0,-1.4702654094624903,Retailer,-1.0582928057633503,Summer,55537.32613369182,6.3667024343368315,0.4544734334427523,2875.643073132713
0.26562222468607033,2951.619692251423,2.0,-1.335672324297884,Retailer,0.2903289033776938,Summer,64923.34953369227,6.158027755804774,-1.5079423295707715,3886.8475493882133
-0.07001015456819658,4587.229223602604,0.0,-0.9301182918063405,Retailer,-0.36969286265592527,Autumn,55197.83887849981,6.9101938132414436,-0.6041455745495993,6069.362157679126
-1.7344117633892302,4872.363584213058,2.0,0.24905634202932087,Retailer,-1.4456892135448274,Autumn,59186.14460567159,3.826847713520344,2.0900098813238883,4902.59033291904
1.4712853690971412,4596.773400672885,1.0,-1.0261906484433168,Retailer,-0.5839817604776943,Spring,33503.51292570653,4.874511034878043,-0.13791499970491927,5181.599059970662
-0.5611009005841897,5338.200369512835,2.0,-0.8248097803804499,Distributor,-0.1838487866507308,Spring,43025.41250963186,2.2095134468644133,1.6856091073266735,5335.881642958342
-0.7157536236679138,4754.962515632341,0.0,-1.3939992178117804,Retailer,0.00828603501090985,Spring,42446.84179907095,5.005243399639117,0.060191174078906916,5443.132256261794
0.04620682671807736,4616.790301599081,0.0,0.13491242494415948,Internet,-1.1849186640070586,Spring,54225.47920524498,7.85893131859372,0.32446776344737227,4332.752464599283
-0.1801977060685419,5552.476878214731,1.0,0.4405509972366369,Retailer,0.1907617412475056,Spring,46583.9070172453,6.983892938049826,0.23656615982865298,5363.145768674325
-0.5371771566401465,3350.459666547622,2.0,0.33091755795525013,Retailer,-0.2741602872032315,Spring,58233.59172362932,1.8167815471813715,-0.8241797391520712,3992.2993469430526
-0.41979943302055023,5176.670678668314,1.0,-0.02047010366422762,Retailer,0.04648004363541835,Summer,36108.34193917282,5.064551507181844,0.8774477778328972,5085.449296888415
1.351956858805426,4972.727054030728,,-0.38686383282969566,Retailer,0.979687790323513,Winter,50997.93664590782,5.021814246142647,,7351.214539212277
0.9192205921059524,7795.665939240224,0.0,0.4541396456152307,Distributor,0.6173454236884188,Winter,68665.10329282832,5.638582001844942,1.8071100295022609,6401.350325108523
0.493822359402437,5523.581461215277,1.0,1.7066957469798243,Retailer,1.0803972778170694,Spring,48864.635993700154,5.2835650648652415,-1.8099810493839625,5416.333090941015
-1.5729701098104807,3778.0032716357478,2.0,0.05003775678298925,Retailer,1.087048628668805,Spring,51989.741578339075,6.365942194567035,0.6762675626515726,4738.877798491609
1.474205687801397,5088.487551344403,1.0,-1.9934534117997658,Distributor,0.4769318945605809,Spring,60879.275355062164,5.605024247416602,-0.21848533959345243,4786.0687747805005
0.7003421511931206,4475.930872218649,1.0,-1.1871047065947666,Retailer,-0.06952494472006421,Autumn,46717.8127901925,4.904108231743048,-1.2239325029881414,6730.925055354844
0.8226276551643316,4168.041123148976,1.0,-1.6317781723678655,Retailer,0.28266262467805836,Summer,39858.51638307911,5.3357890967669,-0.6597529805632677,5377.23123421902
0.9933104297313249,6114.407680243319,0.0,1.064869232066195,Retailer,1.3520269428344318,Spring,58758.9998308318,7.967126941102602,1.507344924696164,2500.915261614428
-0.96286393015556,3136.8898477746075,2.0,-0.01301470409353821,Retailer,-1.4863119004833436,Autumn,41880.691594750766,4.337797524984293,0.05673759215688801,4930.296640958157
0.11309227613612928,2756.769933826511,0.0,-0.5291589741302455,Distributor,0.8768998865333263,Spring,48572.94523538014,4.776203631444178,-1.9920537263812064,2960.132715410517
0.7620237179424676,3124.7537446244587,2.0,0.6775853018192141,Retailer,-1.3833453778524212,Summer,77490.51211722002,2.5280134502817835,-1.9918111105787775,3456.1321973541526
1.7991496180309696,6157.827297522841,0.0,-0.26584284630450206,Internet,-1.5431520231614257,Spring,36911.40358742204,5.126707082906832,0.6920613007710107,6596.008137593057
1.6721169756370255,5400.242544625975,1.0,-0.07270166231166836,Retailer,-1.7809365540997406,Winter,59346.816033887386,6.183054926595415,0.43125222721108725,5728.4993591452185
-0.021231071039148237,5012.895432811667,0.0,-0.8622744802450434,Retailer,-0.5189456223229101,Spring,56571.42965227631,5.516484983185616,1.376068124375264,6192.891911071325
0.84700135041133,7030.355959512359,2.0,1.3179481612687616,Retailer,0.7442307288006791,Spring,34970.97951333401,4.338959081098253,1.3595418815340423,4491.075759920273
0.39931939194384775,6872.986506905192,2.0,-0.8244709510799791,Internet,-0.3441224756144646,Spring,58985.94659513827,5.072087444596116,0.4683606296872828,7400.961869178405
-0.6817680639832133,3470.230089165132,2.0,-0.11716631283327739,Distributor,-0.46864299778399876,Summer,67666.52741342266,4.146033436571132,-0.65168921211424,3794.9686629932094
-0.4242685486566002,3781.8311752887994,0.0,-0.9214152496247607,Distributor,0.483359151068055,Winter,47074.3942943589,4.8529775347096376,-1.019182285919388,6568.850118203874
-1.8856471838145021,3348.535759161547,1.0,-0.5404583972095726,Retailer,1.9875343741364544,Winter,61278.37714800719,3.7412691558402047,-0.1303342167733851,3781.471521582358
-0.30337393072437735,4297.525154891579,0.0,0.0169142816596078,Retailer,0.10687008191243265,Summer,44215.84303110217,5.525836367416913,0.016916662143084592,4742.154639572078
0.37953846612743875,2920.8648427410562,0.0,-0.5785407407765085,Retailer,-0.19030573362141867,Summer,61625.321838376534,6.09499080147517,-2.0382894746619904,5990.137554482693
-0.5125418653896726,5337.5499726779135,0.0,-1.350260526025914,Retailer,1.4987520675231032,Autumn,79606.96244897676,4.8525960864534055,0.6917830038240931,6118.3714735044405
-0.7458562501784108,4550.5642560634415,2.0,0.5054291243440145,Internet,-0.5672084325744672,Winter,81330.09207478559,6.986194672920066,0.23217365675962262,5744.704411483595
0.5058925637809967,5571.424798293978,2.0,0.6813208826856642,Internet,0.9088137256029466,Winter,58731.46628998302,4.314048749985707,-0.4315480872983247,4959.281458519584
0.5905695528136322,2590.8671623150144,0.0,-0.5207358120545562,Internet,0.31380916095336314,Spring,53104.070620248094,6.154883590421029,-0.06855120438237487,369.44644983253784
0.7634662897823957,6391.767487259545,2.0,0.4873260911190766,Internet,0.957386930259584,Summer,61841.82278923763,3.2568935160559054,-0.1172954097023723,5808.623420335361
0.4054090707317445,5650.9886903308525,0.0,2.058174780573761,Retailer,0.47525354510850754,Summer,62447.80371428644,5.320809003318196,-0.28282329092620145,3499.7569875752015
1.447178312175275,6158.611158270366,0.0,-0.4986438083903764,Internet,0.7715689933350183,Summer,67051.48086439415,2.43470507087118,0.7799242354199302,4348.889706672789
-0.31831563684765773,4513.240385300879,0.0,1.3114448963432441,Distributor,-0.3300065290014935,Autumn,49517.41520158866,5.868757587097295,-0.08921202943636682,4619.991547812642
0.16367843717036618,5933.418004776351,2.0,0.41548235881115664,Distributor,-0.5291618794705195,Spring,50243.72449239385,5.369411121011621,2.63074408725506,4170.571391724257
-0.054315813567293855,4551.063311715077,0.0,0.8503353024430639,Retailer,0.49657690539492644,Spring,76993.82412507747,3.067381314363328,0.2735032010389904,5718.752400791315
1.2796468861774848,5363.414207794021,2.0,-0.4447737953862634,Retailer,-1.0519088509427295,Autumn,40727.0710807764,4.319963102888678,0.5106726470211604,4419.478144711391
1.052433152354827,5659.494327951701,2.0,0.12578455928838045,Retailer,-0.8504202208857491,Summer,55875.93543668352,5.6197553004427965,-0.3188880109056191,5235.44851880914
-0.3011440352100048,3894.349252137768,1.0,-0.8564428671388671,Internet,-1.4924852306260632,Summer,52041.41668358414,6.570259841604689,0.28888019141955135,5829.888568434506
-0.15424645357147898,3618.4243480676396,2.0,-0.9755030299168883,Distributor,-0.8345233790889963,Summer,63886.25627715148,7.590485514308208,-1.6711468497345547,6202.83743198635
-1.4498218715488536,2602.5356386313088,0.0,1.3903586151262493,Retailer,-0.32001737041342593,Autumn,70802.68388972804,8.467168178341307,-1.952673723231442,5046.385232120837
-0.5534826716268646,3659.200364239146,1.0,-0.42804201040823187,Distributor,1.7966245778331604,Summer,79219.27940701188,7.210536173594313,-0.9254299714720915,4106.945657001064
-0.9574791515194752,7255.249684830586,1.0,1.2190508909406765,Internet,1.5737292944939867,Winter,63437.61735164287,2.365540470741677,1.1276927569707271,7209.627415772096
0.6211848103832895,5170.122422825723,2.0,-1.0141875795738424,Retailer,0.6800090455704526,Winter,70169.9862811258,4.121076444573563,0.21890742992132742,6230.509938268738
-0.6706906949210875,4665.3423683993315,2.0,1.390222292305131,Retailer,-0.8301648547163322,Summer,76437.6725115985,5.479111931627685,2.053309817349389,4080.5861743467644
0.9617448388310292,5500.213242610656,2.0,1.4776649155083363,Retailer,-1.5608641765407283,Summer,64250.47459831775,5.078843029405967,1.2380678448049363,5310.772891255385
-0.7796521281964995,1581.4624041244897,0.0,-1.338091224657435,Retailer,-0.536987260352945,Summer,81187.9094131878,6.4798614533266585,-0.7183343194829965,3273.255896557559
1.0471868221340366,3931.402867418491,,-0.4911555669605103,Retailer,-0.33148255479694766,Spring,49173.66575837108,4.513004010429254,,4038.9400177085176
0.73589874093859,6896.168132685292,0.0,-0.5461881413768401,Retailer,0.3460877753000612,Spring,52239.61210718059,6.945746322196488,0.9439615511146591,7693.212610551296
0.3367319167046593,2322.9436699352673,0.0,-1.1859240139524823,Retailer,-0.19325790935273823,Winter,64653.74642896053,5.700111249685637,-1.4126885543774867,3070.4309270057593
0.8712235402201974,6779.520521780488,1.0,-1.37458185054399,Retailer,1.3952077663623563,Autumn,69155.65259014769,6.193933739849857,-0.3747734995186791,7159.724897138029
-0.9972622262480171,3986.5637646161767,2.0,-0.7412943225704041,Retailer,-0.16056011498002648,Summer,54850.73973870301,4.844220099164551,-0.42556540065805304,6680.793796364703
0.864405564563224,4049.0197733859036,1.0,1.465286976638308,Retailer,0.6213441795397041,Autumn,53726.6740561027,3.4222726327436677,-2.2591437009276913,5187.084815422432
2.225421519964672,6768.2951717752885,2.0,0.8712025513053715,Retailer,-0.7372992364948784,Autumn,43710.57133729894,6.3204113333525935,0.15287035213062652,4158.802016117687
0.9454930389201118,5106.428245311341,0.0,-0.5156693446541195,Retailer,-0.03915674130419067,Spring,64419.561983657724,4.423677847143678,-0.21792724316850154,3556.2799612434255
0.9742124459271655,4463.029810331205,,0.4075066469774247,Retailer,-1.5978626308646793,Spring,65559.06675587948,3.624706061097946,,4784.860770579527
0.8591087225587978,5158.531518721214,0.0,1.9777471170857552,Retailer,-1.8343503430273664,Autumn,33840.162830363784,7.527142755300936,0.36524665529750955,6368.448773524113
1.0022908486836324,5618.922001778935,2.0,-0.3691819537000041,Distributor,0.5661176029906394,Summer,52595.680978677075,4.40989015271484,0.4274279737860388,4684.920457332657
0.6071932253367103,3537.6838165990603,1.0,-1.4798285937149847,Retailer,1.9538036748776064,Autumn,92567.66531310178,2.8452504384632666,-0.27313119681766873,2335.3319188324735
0.23208735417835474,5868.124642124243,0.0,-0.7738408726293768,Internet,-0.09719718113980735,Winter,62955.573520917445,5.3968597964529845,0.26538401977879866,6830.897407116733
2.2996844817409476,6205.428992250163,2.0,0.9066733805566012,Distributor,-0.5825831635754845,Winter,36232.94002701922,5.2423041051252435,1.3859372790057336,4453.8058625700405
1.0304156318521411,5663.054219803575,,0.25645444950887064,Internet,0.5109462186869543,Winter,59253.75378693925,3.830529795968768,,3588.2344238578335
0.438107697617415,5692.0373475741535,0.0,1.3375619403328982,Retailer,1.692399938692689,Summer,48677.15283415898,4.89366404813717,0.5156208072339079,4220.068606419376
-1.0027128150937719,4306.2991769235105,2.0,0.41642990775422994,Internet,-1.8792703920996665,Summer,75754.17671908312,4.2980471538334255,0.05349335655308093,5440.021348868211
0.3971846396024252,5831.249444414574,1.0,0.6119372687375005,Distributor,2.2784408951616166,Autumn,70566.67834852905,5.725923392614716,-0.6963472748550965,4388.697355379587
0.9485525977216903,5623.993586451921,2.0,-0.9030680393234329,Distributor,-0.8501545220285227,Winter,65334.78733106578,7.323095105138023,-0.18924398183580926,7908.895537763612
-0.3128127041159982,4362.701330105766,1.0,1.851327034882666,Retailer,-0.009205410970238647,Spring,94782.92361376874,4.290545010439526,-0.8615044317792436,5153.827656712492
-0.6789058035304097,5110.767281057715,2.0,0.4583635707115958,Retailer,0.3338373152900119,Autumn,81223.0684171157,5.407022931486522,-1.0713028872119303,6710.349522266396
1.0580552270737775,5036.708945364909,1.0,-0.6520084579725778,Retailer,0.8662596687731445,Winter,75524.99019987509,4.758194281727631,-2.141305978109194,5013.580010393872
-0.30621377738544936,3513.750937582303,1.0,-0.1279845860452256,Retailer,0.08472236660094043,Summer,64022.78760529939,5.4028932155456975,-1.2368934780035352,4444.982505579747
-0.47160352566097524,5009.729697553628,2.0,0.5346421473193823,Retailer,-2.063755666122009,Winter,49703.17409292181,4.293546404994273,2.7870421685422597,2964.2719477749347
0.11437117889048624,6744.3080746878,0.0,2.6945361851384804,Distributor,0.7533634560400517,Autumn,25137.110005564107,4.591978904766417,1.209612829231929,4181.332597264939
1.4324376518396957,5793.407180796148,0.0,0.40817764203612283,Distributor,1.7895085012368939,Spring,68859.9744001138,4.991938080623556,-0.3465494781355811,3982.1403763550516
-0.22131587079260331,3553.477910404672,2.0,-1.0298403895019528,Retailer,0.0227174659344079,Spring,35397.51426312618,5.145682116047903,-0.23018089264989425,3643.362739973486
1.1953945326509035,6521.783333026486,0.0,-0.7072091908807319,Retailer,-0.08019187107054758,Autumn,71953.75500319272,6.485431626050389,0.8570276363303946,5605.043830126913
-0.37391369406617886,5332.343714646629,0.0,0.23792248651667827,Distributor,0.9421850131010029,Spring,55716.373008398805,6.810407467127829,0.13576937218040938,6391.845259718146
-1.6288512750302362,3529.5500543258754,1.0,1.019932588443349,Retailer,-0.2927816417766571,Spring,62029.49749272203,5.962060332928977,-0.5252952523090325,5321.982812101506
-1.3495762304663272,3171.457231453648,0.0,-0.777065446215407,Retailer,-0.48227596262399236,Spring,43617.14351184813,6.384607244928137,-1.3087831204175544,6836.819655378173
0.44264106168786505,4895.238122876496,2.0,-0.1770585906906603,Distributor,0.07480750462625457,Spring,44807.31139498663,7.4778604180573875,0.2725166877735328,4097.5200946805035
-0.9272284574133479,4753.607180707687,2.0,-0.2014752761654974,Internet,0.13600115174006208,Autumn,58554.35285566154,4.509225223530191,2.2844004920896865,4985.860817707996
2.4884925698588134,5838.235320006166,1.0,-2.3553353160041053,Retailer,0.35990994801699827,Spring,57531.210630934984,3.462544220116146,0.4309817149403405,4821.516594629135
1.623807515785499,3941.8164541309707,2.0,-1.255504749142329,Retailer,-1.490416486740273,Autumn,55004.12980993724,3.3823732754185496,1.3238671496662502,1612.3126107634903
0.5532756535907166,5862.1339325361805,2.0,0.6301518307112016,Distributor,0.5460768809347742,Spring,68347.02391750987,5.075899982787474,-0.6070295247410128,6228.334347731236
0.20116031803375303,6569.016926352435,2.0,0.6055876208527261,Retailer,2.2054134849100433,Spring,52800.67413329166,6.625745671039727,0.6740183059604801,4790.792870815312
0.547666703701247,3270.2484553651557,2.0,-1.3554500332215782,Retailer,-0.1902335450894996,Autumn,43269.686820593335,4.286627689084439,-1.7245231459398553,5275.476134156979
-0.09918491683078966,3858.2837435423035,2.0,-2.705377563502167,Retailer,-0.8825817506005825,Autumn,70294.90989109459,6.712938832762664,0.30343855393340324,7386.4922289123115
-0.4720864791165239,2598.4866478153417,2.0,0.9662645258617757,Retailer,0.44668647966539315,Summer,59659.666613947586,4.466807079033748,-1.1948600625752852,2276.3828690863656
1.6028365250433563,4285.8738226730065,2.0,0.2431159163616395,Retailer,-1.00028678590795,Autumn,59648.634451304555,3.9730723190228954,-0.3963584540692869,2367.7275822726365
-0.0753013029571367,3847.4052519838824,0.0,-1.5589312316659443,Retailer,0.6880283165008507,Spring,49956.049397591414,3.2074165831402452,-0.9148869466354135,5924.673347431509
0.3549106195903856,7326.532814470888,0.0,0.2673641296817231,Internet,0.2171004631107858,Spring,63519.98866405837,5.6062115897500355,2.2535119588391357,6793.165607683466
-0.9675658408838427,2371.5278184128238,0.0,0.23476506460828747,Retailer,-0.6088391720505378,Summer,44165.18141493417,3.9315195868548,-0.7943259131207809,3882.6632944821185
1.0251487705674636,5298.155622084464,1.0,0.08425655661872664,Distributor,0.08210453832924638,Spring,28347.729433011384,3.9927228732943956,-1.0302420681477673,7175.090674007258
-1.0658009107694724,3336.415447902692,2.0,0.03499333647464296,Distributor,-0.543703063347313,Autumn,46023.258721816426,4.27808579511484,-0.059671099737175,5440.425680837801
0.7476869983058451,5112.130329587692,0.0,0.998392442351282,Retailer,-0.4174686998148425,Summer,50491.62380726494,3.4517211118718905,0.07813415246489266,3649.236185350466
-1.193861871536696,3544.5107165910686,0.0,-0.22532272521085478,Retailer,-0.19141470401497113,Autumn,63957.0877322381,4.370578004728174,-0.12010294779694017,4238.240896172608
-0.11335158184934968,4426.649604855612,1.0,-0.6748044034644479,Internet,1.3163314385465277,Spring,49931.74539809306,5.858248141489833,0.2913625279624908,4266.164707583939
-0.5649577549486893,4620.690081764241,0.0,0.2694011713496081,Retailer,1.089576058626654,Spring,57130.08468855112,6.95216381642249,-0.18594651056889563,6325.247496198597
-1.5258390573681373,2384.6799867578575,,-0.41770676490938125,Retailer,1.406880720974079,Autumn,56640.54562458553,6.227285631264035,,2639.370665284839
-0.4795882260700215,3843.0886274225413,0.0,2.057427920283467,Internet,-0.9739885742828903,Summer,45390.60774696832,6.112531494962181,-0.9066119238383153,4313.0552183149075
2.0950301202246284,6455.583072331111,0.0,-1.9189633373026465,Internet,-0.2857583792705237,Winter,60857.873521350106,3.8966068253624755,2.2324315103893655,3679.187385153955
-0.4933798472661587,4604.2171879977495,1.0,-1.7883380354378147,Retailer,0.7574307437504625,Spring,46967.85886068983,4.909787364951768,0.815044561256282,4580.052093259096
0.5021541779095843,7226.995023240768,2.0,0.6803588687594342,Retailer,1.3408814950223042,Summer,62786.37284360914,5.989777202504787,1.703448677953289,3981.773928167626
0.17216877771818037,3751.041204729522,1.0,-0.9922073107442045,Retailer,-0.7102421262741064,Spring,52620.0825963022,3.717862184144507,0.9404955040297048,3711.9612205425447
1.4473064640769053,6020.0155491145915,0.0,0.09864467962932927,Retailer,1.7850479883050354,Spring,56665.74879646505,5.301594802757472,-1.291642288120413,3279.0021471950968
0.9727611254238541,7610.633248479329,1.0,-0.6854227819342301,Retailer,0.3903905664410693,Winter,42263.31322095868,5.500986032891797,0.4726884345871328,7012.4541443870285
0.4734743913305149,6049.5170338881935,2.0,1.2371625003169167,Distributor,-1.4981887424375917,Spring,60082.63569483177,4.520920082772302,0.23987061107189242,8308.592362887914
1.0452448635231364,4377.995183991907,2.0,1.0575123587848683,Retailer,-0.431705554231831,Spring,85491.98495878978,5.490624458935849,-1.9113811141681671,5487.001818565341
-0.6958398830711997,4652.377535927379,,1.2189417634692696,Retailer,-0.19327658534877878,Summer,56829.259537010665,4.877751399556503,,4784.865472884945
