product_awareness,consumer_confidence,Season,Sales,demographic_factors,customer_satisfaction,sales_channel,pricing_strategy,advertising_spend,economic_conditions,promotion_effectiveness
-0.7161826171589794,-0.012371304341364133,Rainy,4016.2137330363275,2,4.193835887577976,Call center,55141.888277238475,4472.857431467157,1.05860658436677,-0.16280874308773935
-0.905775960691817,-1.8455907135047132,Rainy,3417.7267554010195,0,5.991184010847431,Call center,71101.04316274863,7841.009067131194,0.5638833531100775,-1.4274753965425613
-0.45199197936748353,1.0392331989774322,Summer,3136.7459907977736,0,4.228043311046906,Call center,55278.044695135184,5661.063263842972,-1.5291957023397256,-1.2987239339438734
-1.0775448084278314,-0.48307583873363436,Summer,4812.538686613736,0,7.202352919002585,Call center,53302.64915758576,5078.831834701325,1.1884237585634463,0.0749118400778693
-0.004413106943055461,0.6190311852800146,Rainy,6463.741307938586,1,4.60086030959253,Call center,47375.033545389946,3871.709777831096,-1.1842797024571126,1.794172098108956
-1.5210229175770482,-0.14883750835014378,Summer,4692.160266401999,2,4.216807305047204,Agent,53474.57867395955,3211.1300965448536,0.869352282089066,1.128271007101765
-0.08410430190384441,-0.03838800755961124,Rainy,4607.778599904556,2,4.610034630662628,Web,46083.19639555449,4532.294206776381,-2.272681219039005,0.8410643474504826
0.03776935757538392,,Summer,5903.925352335539,1,5.767343252609021,Call center,63190.11173531285,4165.050129909163,-0.34781490076549837,
0.2647891348117938,-0.15823086175694212,Rainy,6213.96485524522,0,6.792910755293578,Call center,78057.24857576673,3921.432022073101,0.12373171173976145,-0.140305637307343
0.04470423131048795,-1.3975246392447545,Summer,3500.1319160420157,0,4.855385395763604,Call center,65580.22175686293,3834.9967457503353,0.30111574394398327,-0.7659434342113932
-0.6393508748498062,-0.29456674297164687,Rainy,5807.659166987221,2,4.858832440876591,Call center,56480.21253746876,6674.522264240379,0.6767820165766585,1.5025742288049873
0.19032695982333164,-0.30139414294153605,Rainy,6304.9798116112,1,6.774409527896152,Call center,60619.70072392062,5764.148997313979,-0.8529631246992986,0.1629950351814554
0.2396567612385099,-0.20345932010600307,Rainy,5991.014490786184,1,5.297203392940501,Call center,57750.05249827318,5449.4163653248115,-1.6945433302023867,0.6230845260783248
-0.11699295967423678,1.5810746623746752,Summer,4279.690326516165,2,3.9797543282226338,Web,53759.33311152082,4809.736520610112,-1.0668718038018283,0.18974470277174466
-1.9296012871859525,1.7893328175853087,Rainy,3722.75870708308,0,4.0323163365254056,Call center,57294.021567884054,3766.1946627873194,1.43490744178895,0.19635663935010333
-0.4595625840374785,-1.0298841739617686,Rainy,4327.980394683369,1,4.5396234420303765,Call center,68207.52716931814,3384.1815492600317,-1.5486417061831912,0.8245959166095271
-0.7781698250047434,-2.351983941774768,Summer,3873.8156379733946,2,3.758909917917854,Call center,76916.92275048529,5637.326029492025,-1.2427965227384,1.3500362572009343
-0.06650163934054669,-0.5021112483839529,Rainy,4762.2329990621965,0,4.073558129691965,Call center,62359.27280683697,6014.420037711318,-1.6037836481823537,1.0758290161501405
-0.6538714934725426,,Rainy,2512.6909050192244,0,5.5985659055540475,Web,53463.983937800636,2622.508598673543,0.15408820968449707,
-0.4289932880096049,0.752103433530315,Rainy,5058.119952241884,0,6.412819937889598,Web,48134.0358767839,7174.013910088009,-0.5192192264861348,0.15107966849565183
-0.8415489143570383,1.0443068044090444,Rainy,4880.963898580135,0,6.414595906451746,Call center,69865.17144164047,5006.890241329546,-1.195277138712534,-0.24531221586305524
-0.09523280406046994,0.4000087363887282,Summer,5661.436247213852,2,5.540435272852163,Call center,76472.71707749591,6440.148716811728,0.3255948155334185,0.28723318346908616
0.8651820984188128,0.502937615894649,Rainy,3527.322713100326,0,4.3399262638371825,Call center,49157.45263654068,2807.6248682749024,0.6448929552797013,-1.8202745556398552
0.6343802649893281,,Rainy,4617.563984613313,0,3.4996396323463874,Call center,56393.93415105039,2823.1310236234085,1.0461514013345194,
1.9555395044171935,0.5837809941682506,Summer,6870.072763583722,1,3.127876138585276,Call center,61543.8663178041,5362.380345874223,-0.18318851455739357,1.862067616187417
0.4413021070159026,-0.6491520396208521,Rainy,1706.9719848326904,1,2.773568731319906,Call center,45981.25496401078,4946.588548451447,0.2185800334672758,-1.9826099030223845
-0.3545085157537836,-1.001244119980022,Rainy,3853.629726137552,0,3.6320869836505434,Call center,62390.490241115556,6098.607825195456,0.47158787444852646,0.7509603849247144
0.4380805166226833,-0.444643789259729,Rainy,5910.460929533703,0,6.040046503298168,Call center,59297.366073966004,4508.538549569101,-0.7809255156518956,-0.3062353895988605
-1.7568140558775354,-0.33361162009282147,Rainy,4417.487427842905,2,6.2069602897660445,Call center,69701.79893286341,4396.0241616819385,0.4830201037776986,0.7364042073400187
-1.3913077233877151,1.7965288481055997,Rainy,3247.013112048694,2,3.8523809526401998,Call center,78833.83845003924,3762.1158936031597,-0.7804242557850615,-0.777003664263887
0.17239995921732432,-0.2663022150530543,Summer,3209.83112751321,0,4.392600958112772,Web,69797.24664482304,3339.430621676393,1.3106782014335847,-1.1583626782274021
-0.7322888067391091,-0.5410123686674265,Rainy,3801.427782289219,1,3.1616048066440667,Call center,46517.491483471575,4573.1528387858525,-0.8718737422332761,0.2448329053842388
1.7816238984427266,-0.3422367297601402,Rainy,4037.659094939894,1,3.6398798728316124,Call center,62374.5958290979,6500.515478756133,1.4878822855390728,-1.5901186906890652
0.4520382586006955,-1.040700310231433,Summer,4957.269808885824,1,3.5439573653654413,Call center,62020.50369566716,4801.790851470591,0.10761575679691833,0.878973302198261
-0.16452976745677864,2.074742924448913,Summer,7002.248226826295,1,6.135048705697125,Call center,67723.47450269465,4525.22188630088,-0.9243155163615222,0.8458756890083312
-0.09862437802057251,0.2202432959986035,Rainy,3993.451432327352,1,4.567563477193645,Call center,49806.9617972768,5792.553396151515,-0.7947823823084005,-0.7755588990826813
-0.47728806250276706,-0.7198350174711641,Rainy,2775.116947747064,1,3.605601950561069,Call center,46462.04470138559,7083.883738475528,-0.06681124439252985,-0.6775495062489797
-0.3493741494536277,0.7019843867299347,Summer,4486.501144682829,0,3.935233312425839,Call center,48224.06902275789,2366.1588229619338,-0.6302668186187983,0.2758150598110843
-1.6747531224079233,-0.2922663809268326,Summer,1662.2188264500446,0,5.7029388874727385,Call center,42474.71455568634,5064.797389027043,0.7099384766694086,-3.0029609561326076
0.7174076495403384,-0.9168675067940396,Rainy,4199.448407508628,0,3.98767151623645,Call center,58258.382732085214,4870.222630019461,0.5508910750144844,-0.5946042496289514
0.0730697410608044,0.7758120436770091,Rainy,4390.661572194865,2,4.231797429003277,Call center,62545.278120792405,3242.8802833439945,2.114961913624962,-1.021288918629117
1.3725326648824203,,Summer,4726.408299273866,2,4.133356898911177,Web,65221.653595894844,3083.270513753355,-0.9155127591619636,
0.451278179406706,-0.5432193475716883,Summer,5904.208638641268,2,6.318717174245723,Agent,35885.196569452964,5106.048927125861,-0.02299110871624598,-0.9798301203634551
-1.0699988890695324,0.9280850700786134,Rainy,6987.3564307375145,1,6.191884278486568,Call center,65529.52461586514,3794.9519961367437,1.3701338717691007,1.7205028100320556
0.03455327119027581,0.09937114543854808,Rainy,4016.141811518089,2,1.999588936562564,Call center,74604.52349034627,4262.991892466015,0.7592633571688887,0.9900482617797314
-0.4628321837083408,0.11641475013162497,Summer,5498.406342588019,2,5.989278101539737,Web,45320.090642434254,3206.6224562983425,0.48965007617796036,1.16898791471124
-1.0500656297587543,0.6859259028905013,Summer,4870.295100938782,2,4.047063566208048,Agent,47202.36140046563,5081.295882124886,1.6241668831201368,0.4670762408904486
-0.8011152652056306,-0.7938361391935987,Summer,2381.3418608411685,0,4.363367900241476,Web,78597.9889818335,5831.00691488443,-0.36144390898518947,-0.9117069812418896
-1.1381922182611333,2.3739991425363316,Summer,7106.946168413917,2,10.0,Call center,70318.42603223019,2562.567156751878,0.10340998599604276,-0.5640649578863877
-0.33141651167803543,-1.75493184094975,Summer,5216.066476301853,1,6.712406228908376,Call center,29586.17382609687,5637.901964035887,-0.29482076219349995,-0.25742217964775027
-0.5629186383488302,0.14485415457482992,Summer,5579.491152082877,0,6.335109829521555,Call center,49990.68827550365,1708.7478487547082,-0.5600361049127032,-0.266466043839327
0.9934024125895772,0.6208348141214916,Summer,5086.640831688651,1,3.5693851260014906,Call center,40824.54099629586,6139.176165266627,0.4196738785379524,0.4356999457319296
0.31375603962088405,0.2099793171269866,Summer,4897.143725231739,0,4.73279733935621,Agent,66294.01328894636,3127.852012488962,0.6334480861485265,-1.02913872814309
-0.09941334498394518,0.15651132030390294,Rainy,4426.867417247091,1,5.501061901428105,Call center,60380.913744496575,5851.763797632486,0.5517806796954228,-1.23658801287014
-0.07409829878533179,1.0095656250332297,Summer,3419.4022281038588,1,3.0532292145248485,Call center,64629.92958047005,6172.475550773048,0.3436868930719933,-0.5676982662705773
-0.5454841186560783,1.271070655772759,Summer,6314.058571919211,0,7.7253073940969035,Call center,66775.0143510182,6183.233439515555,-1.3011926223464996,-0.7679442475545167
1.1294118381459375,0.14557929774080974,Summer,6667.590284327839,1,5.981117230467621,Call center,37364.770481883985,6157.515004659661,-1.0110612195022215,0.7132157465937908
-0.1086596416631022,0.8621087388919664,Rainy,3734.895960606692,1,3.2117841487505507,Call center,54715.966857643936,5984.500343056909,-0.7678417915605102,-0.33197983852505336
-0.6862010917102224,-0.1571390370528251,Summer,3737.7252488632994,2,5.137489684417936,Call center,47386.733679103694,5408.4156783023545,-2.175901263932878,-0.44025837053396627
0.3662830848217156,-0.17053133157454606,Rainy,6704.597485236558,1,5.594707037914149,Call center,71443.3058443828,4374.1544130569955,0.22175857683223357,1.1731423105089154
1.677630336961506,1.6492250338292498,Summer,7936.391120788259,1,7.44940837322112,Call center,55643.34813874758,6466.960536215418,0.5738936265141122,-0.3203507931461649
-0.14937315124700068,0.9341886036995874,Summer,2988.3383107015643,1,2.4374463008867044,Call center,43073.77836310942,3857.173799364653,0.5191961293777398,-0.36534464639180053
-1.3830735674559052,-0.14375214130535863,Summer,4519.866815131942,1,4.041046094553888,Agent,89534.51319289592,5056.47797618427,0.5595829807851811,0.7597634381530387
0.6475196811751609,,Summer,5191.760548292852,1,4.847746888108706,Agent,84945.55582527396,7106.329980040964,0.9990767303287561,
0.1556343475048838,0.35530672939834657,Summer,5498.656528368482,2,4.503063441152907,Agent,36949.11939721544,3727.5644671508708,0.26335310464989053,0.032452857464108614
2.0852891946698104,-0.6592479524725973,Rainy,6942.7923355064295,1,5.8308425556307935,Call center,34725.98208469688,6632.208509415679,-0.19612023671367368,0.8288733818156486
-0.36528915427492803,-0.03541573314819643,Summer,4421.5180378714695,0,6.274794960861605,Web,49904.668769846365,3776.2415411499996,0.5038863624343827,-0.5288230707133695
0.8565935979359901,-1.2539407645813518,Rainy,4766.07136795583,1,5.616717922686018,Call center,54624.47622176074,6815.445942415906,-1.6801309704796945,-1.1311668184585022
0.20502254693112665,-0.600774954934531,Rainy,5553.963443660021,1,6.437828342241133,Call center,60451.233378036144,1660.5106198205626,1.8279646432650758,-0.5063451146305133
1.2010706686436414,-0.6925890442662199,Rainy,5815.865581962718,2,3.782460835411954,Call center,54946.590128806245,7796.065561767003,-0.8413870040445116,1.3417787033189668
0.7381990774725044,-0.17600048944908983,Summer,4096.021501404641,0,4.077068602578468,Agent,54752.15340048346,3968.633537522402,-0.6504512338960651,-1.998151491021884
-1.0789600258683458,0.34408639295080157,Summer,3619.8690219885543,2,3.695985235430755,Web,73304.23682553158,5039.109120662888,-1.3627024732264748,0.8400264106590489
-0.06187587964454858,,Rainy,3268.187864059596,2,3.495195512595858,Call center,60740.00528729857,4267.831472689906,1.6784446358449532,
1.0274099735221967,-0.11030193657402412,Rainy,3442.540833344715,1,4.683991349062413,Web,61779.839156224414,5076.609528174873,0.3315444250787231,-1.9987833499475527
-0.0355585410725969,0.12187066577990997,Summer,5808.201578044293,0,4.809262544422588,Agent,66479.89868466744,5352.10113311969,-0.810260205012412,0.5021117659567916
-0.37621537320851983,-0.5351252088985075,Summer,3576.9076271725053,2,4.4496189087260465,Web,79684.4809706863,5193.3216196387075,-1.5755241990194617,0.10322440623147822
-0.2390535264830694,-0.8307646228710429,Rainy,4306.805073006758,0,4.6561297234239625,Call center,44706.419752998,4015.1175247077435,-2.2319154943948356,-0.45670734621915793
0.2670093265154125,-1.2597371653585676,Rainy,4155.544658100777,2,2.77804257019367,Call center,56406.739450290945,4741.950481823915,-0.22637396940041354,0.7460390918543549
-0.6506849543381877,0.37900222073647305,Rainy,5724.278334658382,1,6.226973560826868,Call center,61729.27289484677,6724.112383282397,2.5072263553188696,0.15412361853271433
-0.5101453286352183,,Rainy,6815.315442734468,1,6.886361061386347,Web,66548.10334131947,5050.509705370344,0.19118623844592736,
-0.8165352903261425,0.46381050511423694,Rainy,4167.337101135632,0,4.862465048856212,Call center,66692.99135468222,3269.794951490886,0.4397539816088346,-0.24516562443023895
0.7785522012997099,-0.20949279922747427,Summer,3172.468782344478,2,2.6123463525994417,Call center,59525.74988647096,2278.835395578901,-0.05913631883725304,-1.203217876623494
-1.4457025248625859,2.003677748301396,Rainy,4016.1398532752023,1,5.464833636892033,Call center,57357.005354308254,2711.858105838707,0.057519829984367464,-0.9005971918779997
1.0209109825281637,0.2407130466460076,Rainy,5055.971765624039,2,5.213749406977542,Call center,65168.40364274303,3968.732316303656,0.647027999786677,-1.0114240486343424
-1.1206993990838172,,Rainy,2939.5958501526584,1,4.924941078612075,Call center,40568.64350648303,4440.001704635135,0.5953894172804552,
-1.2061473443129944,-0.6823733175860704,Rainy,3655.8930894635655,2,5.153998497349745,Call center,57806.06794677108,7430.868899907082,0.00357622998435927,-0.2408683397891539
0.008179367945780306,-1.699815145186474,Rainy,4057.5258235264605,0,6.339292743311178,Call center,41249.892582423,4578.722571326274,-0.7405504007179053,-0.6980346208121812
-0.9296595910919024,0.39831664263091393,Rainy,2841.1537224181275,0,3.915598027742668,Call center,65769.37216031915,5488.308215356038,1.5544288296331454,-1.224292421815256
-1.4632524938860278,-1.0007365735495932,Rainy,3283.8252401690843,0,3.1612532920049614,Agent,68295.05192972324,4525.516514367495,1.2623028472170763,0.13344790237326545
0.8317177972517577,0.760442639739738,Rainy,4963.28622632895,0,3.2447193401415744,Call center,37828.921291684666,6251.984457073776,-0.5409021051581623,0.5081979672890798
-0.7481065554546396,0.0920147457207164,Summer,3735.6385453042535,2,4.484285995717802,Agent,83348.15050786766,4179.107062767474,-0.800471179047982,-1.492104036573038
0.040780971306552505,-1.2406965464164086,Rainy,4774.35759401984,1,3.3934903750085708,Call center,61908.85406941861,6274.217508590956,-1.300269052289729,1.094711889795549
0.6744660931806568,0.544354431912341,Rainy,5266.061207792029,0,4.04882427095143,Agent,60926.97888237595,6095.823821044734,-0.03902403219353737,-0.717528124402569
-0.6830946035010709,1.5278459717663646,Rainy,3312.2603132304657,0,3.1408234746606536,Web,65220.186762117504,4034.9987585346125,-0.10923330439470821,0.2694396201987323
0.6976435767480716,-1.5085664538433783,Summer,3505.8800114997357,2,4.450690128966938,Call center,48513.11917188571,6671.687292148405,0.45087142521523593,-1.282054545758524
-0.816243089827052,0.6471035201855982,Summer,2155.3339153009665,2,1.046227034917142,Call center,43358.16002504111,5346.835081252886,-0.2525308142066924,0.21417011360945795
0.6544830054847264,0.5405022901767361,Summer,5478.404017636135,1,4.533512216373565,Call center,60036.9573142202,5799.2736588913995,-0.709717648690089,0.3405912519160779
-0.5632924100807969,1.3763891310606757,Summer,2991.5187133406853,0,3.893864786443434,Web,63029.65928831325,3973.10104888185,-1.6044832264287718,-1.0626469187785355
-0.5973390096185881,-0.11205990258524538,Summer,3435.9652984090703,0,4.2642803921901145,Call center,51950.28341605118,2907.291766657515,0.5778511545070967,-0.6031356418102483
0.12495466512826653,-0.06857706057269367,Summer,5022.540522961463,2,2.69327342669368,Agent,55079.94755776775,5136.721356380483,-0.04272559348092883,0.5915122610993027
-0.33395044865936657,-0.29117837656515094,Rainy,5679.156393457669,0,5.53332686911533,Agent,37499.06295900686,2011.0842784793435,0.1256661564286779,0.005046767077020866
1.7533344524605006,-0.3267011551363175,Summer,7915.606133005609,2,7.891423424284524,Call center,53625.60472107368,3442.189376958543,-0.20672236676711425,0.19344390878175993
-0.48727685941625243,-0.035973425771280945,Summer,3396.2488030602926,0,3.1640006270243664,Call center,50162.81468413567,5165.988485210294,2.076338204664735,-0.48002533164321004
-0.08933959148725425,-0.22872360925585558,Summer,6040.156721209991,0,6.391373223878935,Web,59596.77064622941,5709.230059021771,1.2268964352768776,1.3273091096390908
0.20129787518723247,0.9832599220479591,Rainy,6935.678005807241,2,6.337201584160036,Call center,67602.53192036341,6351.470880127001,-0.2608598793613886,1.177203277548346
1.2473623329450396,1.6427964645141941,Rainy,6335.462489565838,0,5.30524555449237,Call center,79160.01798845062,5323.586501540588,-1.165661464500089,0.14868704490508236
0.956516565313813,1.0946824732464302,Summer,5738.639814992446,0,5.038989178932984,Call center,57981.21113222465,4390.947870398562,-0.7907305635839774,0.03696018169383656
0.6718534708941996,-2.2945848910871876,Summer,5678.24466042774,2,6.700548873259079,Web,37292.15740070689,2190.9790438414198,-0.8062786706315748,1.3486325184603902
-0.466277001781798,1.5420501944342693,Summer,5265.318374082767,2,4.797913784496481,Call center,76332.77060048483,5402.964807993893,-0.6166823962715448,0.5853432499148236
1.1537345316860848,0.23615420021468053,Summer,6069.280567223728,1,5.019138197866009,Call center,65425.20767347232,5178.994219549903,-1.707438355907587,0.56605530216567
1.475475663061818,0.05721826344001345,Rainy,6510.059560263711,2,4.26014096227968,Call center,52204.367243186745,7565.529452398554,-1.1664153023945552,1.38100133874044
-0.7590149781216425,-0.3387513236920911,Rainy,3633.5599879790734,1,6.600078221570046,Call center,42312.8253543021,5166.736186996854,-0.06280277703332512,-1.2968263048440603
0.15202926470316713,-1.5137553743491772,Rainy,4249.555275206727,1,3.723018878659697,Agent,42599.79078472004,4273.649667030439,-0.29001659276592406,-0.11246659602666717
-1.55175974794569,,Rainy,3310.2314012361585,2,4.620150738918011,Call center,57133.64971255382,2994.4167539757336,0.4380164734022633,
-1.727481677790647,0.11320227946024612,Rainy,5321.866712923074,2,6.647771874494456,Call center,56781.66003640332,6183.693570350423,-0.18975732548276167,1.3659815075608803
0.1985622634657398,-0.07585902115703183,Rainy,6004.1933429289265,2,5.189941692090377,Agent,67453.2147214849,3957.60474145084,-0.43307463604678875,0.1756497380000278
0.019202662143236796,0.22436819704862138,Rainy,1971.2766311907185,1,0.6928289813472759,Call center,61365.048098765794,3904.2711866591026,0.5161643292922664,-1.21396009000149
-1.0187375397791947,-0.39364432387131615,Rainy,4643.582236608066,1,5.095659998673203,Call center,73030.61079360227,5290.683568856082,0.5343562352314409,0.7007931657988659
2.0534675156957984,-0.7872119209582888,Rainy,5668.946005253323,0,5.041192848739058,Call center,42430.390982153694,5703.509527149337,0.9235693903039028,-0.787928074219834
0.1660764621133441,0.25296634786258704,Rainy,6519.384843135413,0,3.6389881791855014,Call center,62299.94555864322,7831.7379971297,0.4415918169731606,2.925199307984903
0.40551014817762476,-0.2748089595516817,Summer,6191.095072993923,0,6.242025804184848,Call center,46025.45867753955,4419.05642148253,0.09096122237400028,0.251655850396641
0.30838196093270037,-0.15673606389309827,Rainy,5334.195956394435,1,4.962171867595993,Call center,60133.9065514678,2387.0159653456435,0.9616411726909619,0.006616481250046749
-0.24901664445595104,1.0354211389144068,Summer,3953.7594368626824,2,4.345462306269705,Call center,47733.22337618356,5351.839012708642,0.1565684626566407,-0.5532833797610952
0.2559988731392315,,Rainy,5906.147729449521,0,5.840638725828611,Call center,69612.40334728273,3075.337079646305,2.1357537315859623,
-0.6522686578640627,0.29776453759633753,Rainy,4661.579837138891,2,6.016359318035878,Web,53125.38947552812,7320.699604509542,1.1504806629399198,0.15695919162184296
-2.2210577518520114,-0.2675374820475149,Summer,5327.185120715852,1,5.608611593668774,Call center,59361.51593736261,4336.828855330074,0.12515158122216916,2.0941209188402023
-0.045873265381160655,1.8573115535040279,Rainy,4564.936646206067,2,4.107321753996392,Call center,34570.98695259442,4692.747426030301,-0.1476356803855027,-0.26752927164668544
0.8484954113448687,1.000314896579408,Rainy,5487.267650664899,0,3.885877790332378,Agent,52542.68365801901,3852.2452066295705,-0.2646606191109153,-0.6537498099243175
1.0030746800532648,0.4990364535363088,Rainy,6445.087519037204,0,5.10098527799082,Agent,44365.40430367617,5496.991322648463,0.5466031048486317,0.04084546531964529
0.3585619469967036,2.550969975919729,Rainy,7285.757318597063,1,5.862113804542907,Call center,60017.976804218226,5983.293042585076,-0.8994075230886441,0.6263435979993723
-0.3092295626747359,,Rainy,4674.934542916076,0,7.487229195234235,Call center,45761.362455466005,6049.511652134939,-1.1776398979907534,
-0.9126211356310236,,Rainy,3851.487582177355,2,6.222534719237434,Web,58198.00744423576,3935.085212130535,1.2009582369615204,
-0.5911031774974166,0.30203406946125816,Rainy,4525.615671729428,2,3.9111611894823333,Call center,46272.56725038687,5430.262858477864,-0.26015155443284876,0.6925832586164409
0.10202269702480592,,Rainy,5338.174860001557,0,6.262717640935158,Call center,41759.864648453266,4887.934919640242,0.11964079719193747,
-1.981546749526814,-0.6253163849985375,Summer,4697.572807479781,1,6.586828097712519,Call center,75464.08684376685,4918.399712263408,-0.1901834823010782,1.179672101799936
-0.30726784884790087,0.44052247342148226,Rainy,4782.204166846988,0,3.8700684677891566,Call center,53026.24605512452,4670.055181852194,0.5125017420869702,0.4583411694319853
1.6365340819534198,1.1324265405597673,Rainy,5461.1364740668905,1,2.748006160730252,Call center,42543.70156751079,4975.190479072402,0.014267352533261465,0.09009402020645944
0.920199040198566,-0.4351666799596459,Summer,5949.631298844341,2,4.534725337854464,Call center,48769.3115470869,3821.448518977669,-0.5604711601135388,1.1658611910444006
-0.8247892208196798,-1.0868043471329485,Rainy,5597.558457726009,1,4.849563107745819,Call center,32864.588039346316,5625.7239136884955,0.6349768942204421,1.6478395133396244
1.0291176069188601,-1.3180634117051744,Rainy,6461.701973239496,2,5.348903738731302,Call center,55049.40051879052,6071.784813398087,1.9328495054992187,1.7159023068301467
-0.6123569587292796,0.26967288169557313,Rainy,7038.872238015213,1,5.852442914798797,Web,47951.16033170717,4689.6126437649755,-0.4902499406074082,3.486967701909784
-0.7778563190682232,0.4184261971942399,Summer,3874.9195456820157,1,4.325005129853372,Web,55126.328894309554,5247.565469964689,-0.43869116788654244,0.5437418748146083
0.6890233255487634,-1.8705556019274534,Summer,3648.1114670407223,1,2.9964659112221934,Call center,73214.09794068741,6521.204698874433,0.976938175097516,0.4419290053092255
-0.5471282598123236,,Summer,5019.5431041606125,1,2.8266750178789106,Agent,68882.60535331166,3310.4204004731682,-1.0314226810850045,
-0.3695408585947814,-1.3652855520040756,Rainy,5463.426438298844,0,3.8204527936973935,Agent,83140.242628883,3194.677294749047,0.8937288743981271,1.3425311037607652
-0.10759617251877825,1.256793900838847,Rainy,6431.736456191518,2,3.255652427808631,Call center,55017.58173667296,1140.706388722916,-0.3981304382897578,2.2081363990709195
-1.527921083528509,0.7307915964818724,Summer,2947.0455816155923,1,4.133145946597832,Web,52720.556655122644,4400.791379681225,0.16858008213708173,0.0582507823597135
0.7692756828405392,0.5927238794109357,Summer,4972.742904764398,2,3.7861629562180883,Call center,56982.321932649065,2178.400495464116,-1.512644840402296,-0.16657593891801806
1.0019525494018457,0.3165706724553732,Rainy,6807.151772010533,0,5.118868889740722,Call center,79942.80341164631,4065.1756768611613,-0.8813587235043097,1.0693685373658912
1.082737573698467,0.1303258947977483,Rainy,6159.978688557849,1,4.946127205137173,Call center,51360.656267233266,3445.466054733007,0.7785302851002829,0.7456201499475974
-0.3816873583692651,0.8183867924793691,Summer,4913.217945803519,2,3.9107572561438495,Agent,56655.394589304946,3697.0445585757216,-0.8513601322039588,-0.35031822366230353
0.4752378315588908,0.8990459872254668,Summer,5843.7252537007025,0,6.3309959667590086,Call center,42151.27233278484,3288.633094325988,-0.4444691755503169,-0.79032410390996
-0.9230700462046414,0.4911690188343642,Rainy,5028.306883943815,0,4.018529359111743,Web,56193.985680167476,4176.069285389953,-1.0908851359228677,2.504025050862384
-1.4621375720246756,-0.38943564543831505,Summer,3363.2172161195413,0,4.358714814274987,Call center,59476.463230372785,6032.239435952636,-1.4651595043017096,-0.28191564899580035
0.23773630452372085,,Rainy,5583.704063741675,0,6.53373338526447,Web,76621.25736187931,878.5487325712643,0.523276605000443,
0.8631833725781481,-1.673661565087168,Summer,2638.598750728336,1,4.414188661591839,Web,63769.45886371493,3555.173769727674,-2.083860789048945,-1.2310725844763952
1.6542076639807746,0.6124483868951446,Summer,7823.846650629218,1,5.002741349091986,Call center,59022.951878755455,6626.9714124779475,-0.15509379346995256,1.7247961828444767
-1.1785014441544943,1.6404096221752646,Rainy,5885.969072864665,1,5.560935238579805,Call center,54998.03286223155,6279.83525565732,-0.5063276876485177,0.7867930335526532
-0.35531188135982134,,Rainy,4421.3094979751095,0,3.9722115075390696,Agent,62297.601262687764,3301.6965399022547,-1.104684801197967,
1.326494075172016,-1.7893315411418704,Rainy,6593.5073828007635,0,5.597574351838191,Agent,46577.95067777291,6512.474336315183,-2.1769459706827017,0.5435105421759177
0.7731623797924536,0.5946361823518134,Rainy,4372.208342992138,1,3.3604189622149843,Call center,50846.40945066358,5979.52343017169,0.1569080283467005,-0.5906983222906922
2.444281394211367,0.07011730752267205,Summer,5875.084063395847,0,5.369119317218392,Call center,45272.48338881758,4437.711001581071,-1.2337317945444708,-1.1458534880310565
