advertising_spend,Season,Sales,promotion_effectiveness,product_quality,competitor_pricing,financial_circumstances,demographic_factors,consumer_confidence,sales_channel,brand_image
4121.371144339083,Summer,3598.283810744634,-0.2691965603351152,6.95552658495285,34401.388665791324,0.1828643050486261,1,1.1070972004777886,Web,-0.017697825896585483
2916.6754558614975,Rainy,3589.910463288106,-1.2860252007682118,5.2962181222198765,50178.96396225107,-0.6329902893172851,0,1.2598057918665297,Call center,-0.5935775639748846
7906.7067197865745,Rainy,3697.790826262988,-0.24218778099270455,6.569047432512132,59158.239029681354,-0.7265738324454887,1,-0.5094470261116404,Web,-0.4835218483684003
4435.494810406954,Rainy,5792.390879684983,0.30804737076124444,5.288293945428606,65730.50112415815,1.7573852464856685,2,1.347104176468887,Web,0.2538588642215159
5818.7233751678,Summer,2797.7370293088616,-2.5614701934470103,1.076303354979446,72498.03175843268,-0.2521050195505811,1,0.16605126693527802,Call center,-0.9679071194924925
3302.359980898097,Rainy,2396.178480004448,-2.0203629903662987,6.140165090062593,44745.90754486778,-0.3270196281750183,0,-1.2898423225947535,Call center,0.7954444602686489
4885.522456094185,Summer,3345.1490686361103,0.17224162401086884,4.086632644304865,78375.3715125837,2.074991979728881,1,-1.400214216270026,Call center,-1.6107525709191866
4683.243608181857,Summer,2604.274892610987,-2.0416781085996645,5.66390560571117,45585.705879421344,-1.458772102205349,2,-0.41960361708789795,Call center,0.2606157119832463
4826.534963373069,Summer,4414.674960988609,-0.8068541452267006,8.604102573784909,56733.44865203287,0.13201194367272687,1,-0.1886490037649736,Call center,0.11380368246005772
4939.821641617351,Summer,5444.118650198478,0.06152810763805376,6.26702045519733,63596.82370213677,1.1311784407606418,0,-0.01648328748081272,Call center,0.9946534238296957
2951.9167218986086,Rainy,5307.026029760422,0.8390863425942073,4.054438225854219,43337.75414995409,1.4798670430606164,2,1.894812241634789,Agent,0.4092866310395927
8411.382623003547,Rainy,3449.1139634278975,-0.1069037142437608,7.236440318482911,44443.468893526544,0.7215151392690575,1,-0.08402307603757073,Call center,-0.4034501105060203
3065.0990245500016,Summer,4302.45597102834,-0.34946476127177145,7.583319783754259,46894.64532593131,0.14799686099347953,0,-0.2974173491651208,Call center,0.6340691233423285
1432.119593615308,Summer,2760.030467291157,0.38836135521645726,3.29875232960794,62873.32315728848,0.6162518696823517,0,-1.6663842367269515,Call center,-1.2069188493758465
5535.537741759043,Summer,2275.826158386728,-0.9143119813059787,6.716982393517557,61326.94720463351,-1.5244398375136023,2,0.41292060607029873,Agent,-3.6614324259305895
3604.1897832045474,Summer,5066.3109680636935,-1.097544561959428,5.201880244860975,68305.2748919344,-0.8799910478743991,0,0.9315103384637248,Web,0.28633689670393797
2631.263792055722,Summer,4166.631083603177,0.20932159209777573,5.697715973960243,36460.67414787301,-1.988476490701818,0,0.5216532318160756,Agent,0.6079048952523491
6527.601053594588,Rainy,4355.77337427204,-1.6242796794407712,4.398274367424971,61052.07985523057,-0.22462688628297037,2,0.9170182301418338,Call center,0.2938567114713788
4332.843669388758,Rainy,4967.803740863712,0.43093772789169926,6.3600275305832,56653.622907168334,-1.496190654974284,1,-0.16743475924989637,Web,0.8252320029313625
6919.571398683351,Summer,5387.662333836164,-1.3290682796936353,5.041054398389189,72112.51590074782,1.1153120632800324,1,0.7612116292346764,Call center,0.5856184542569893
5628.9638124625135,Summer,2456.7383960601046,-0.7618471862178428,6.655618212378215,31447.43921161015,-2.451389891277729,0,-1.1956042473262123,Call center,0.6150507005751693
6280.48933008482,Rainy,6084.421223748965,-0.38019273082402527,4.051806639032232,66241.53140964288,-0.7165991787833685,2,1.3268251604403778,Call center,1.0466917288129987
4768.227365400708,Rainy,4200.77032612588,-0.1865253442795328,6.412285856909517,47764.649798439386,1.1754426629567576,0,0.22317349544616538,Call center,0.4009167186578396
7279.527484126103,,5857.025582041258,-0.033685388819952415,8.452043811153464,53811.827068872255,0.7249699536839481,0,1.042361935734572,Call center,
6208.3842611214895,Summer,7338.884565252718,0.8984375537680392,6.051404554441353,71116.67001846961,-1.1074694112551557,2,2.335115235458854,Agent,-0.27378326771742656
5029.992585568307,,5838.825140095841,0.609203141985376,6.227318518081789,59531.84646363048,-0.5658366917021503,2,0.6196351345754876,Call center,
6064.070694673642,,6128.327053990761,0.7788583732549842,5.399671839418478,68456.51366970291,-2.0150217707361557,2,0.6654541917688983,Call center,
2306.373114298941,Summer,4557.667523230899,-1.1199422489106394,5.2019657062582345,65293.10925473792,0.48039713035692927,1,-0.2808129004159781,Call center,0.8361805992353262
8278.699334196339,Summer,3485.204821780784,0.13435375719207082,6.767065640524542,45036.647590187626,-1.0149682644163216,1,0.34113308543608045,Agent,-1.2152024969901432
1378.3640828092825,Summer,5209.306923274493,0.3252112374423809,5.6113019618133055,63224.4516280175,-0.3025225584348602,1,-0.3728260096559321,Call center,0.8832586493923102
2329.9675030677217,Summer,2163.7299868181053,-0.02663000008320471,4.630977629509545,37605.204473616366,0.3877074402437326,2,0.00919718360805006,Web,-1.0977723001749946
4499.4600272239495,Summer,2816.8464031143476,-0.9730827815302965,5.00816093118683,40704.35774869966,0.19290469093488297,0,0.036902042296815304,Agent,-0.5034261562352952
4831.726841934453,Summer,10000.0,2.1345415008876456,7.366973660294058,80502.4097072898,0.5401764139514427,2,2.432342199716292,Web,2.367208713856612
4555.676483928542,Summer,1455.1161902910071,-1.5059383005372338,6.554639086258929,30818.606423049194,-0.6803295342924586,2,-0.40692364235579076,Call center,-0.9043754579323734
3553.993481091449,Rainy,7518.947879822189,2.756594208287198,6.1492445814876495,55937.5504905386,-1.006312604106584,0,1.8010922631632156,Web,1.1350522641091654
2847.612726313345,Summer,2817.113079406184,-0.0808683748428279,4.418302598620297,58977.25569336684,0.14130693035802083,0,-0.7237026913421005,Call center,-1.5372352057523284
5183.411082991409,Rainy,5030.003269903676,1.1268012891122021,6.336494544927309,74327.6686601561,-2.797531078941272,1,-1.072222564952757,Web,-0.42386892103658935
7064.885807206325,,4129.815192121405,-1.4047020975675266,6.81896502527381,67342.64804262746,0.27719786755855996,2,-0.42718151079350153,Call center,
4428.3737424670235,Rainy,5279.804632000286,0.11770240644573647,3.733165511921868,58721.895717173786,-0.3686027973247573,1,-0.33822375108387503,Agent,1.1966763051944378
5569.83810933567,Rainy,3897.0201118795144,0.4565245854985175,4.714042989546904,47973.49471837538,-0.4465360887123196,0,0.6115530724931403,Agent,-0.9679803381018348
3488.0702942682738,Summer,5989.575339638714,1.2266689424423323,7.6661403446341385,44076.95087952968,-0.9215694049711667,2,2.3729297656324575,Agent,-0.3551290363126672
6803.477279139264,Summer,3148.461922716286,-0.15710611233930186,3.7686816009902344,47974.60584243565,0.44181241417876116,1,0.5154310035110994,Web,-0.6719092300737115
5626.062789988004,Rainy,795.4287371046858,-2.1599836800443457,5.612020562297422,33948.59859693509,0.03084504312639388,0,0.060393211375783906,Call center,-1.857979333175529
700.0049289652479,Rainy,4194.820699459335,0.6933790832205092,5.870982752535295,39897.239629089505,-0.9993488706332672,0,-0.37238916671808187,Call center,0.9187043063035882
3905.738194919749,Summer,5168.234132533232,1.2811077701310989,4.558538532274257,64590.668722051254,0.6717681686627506,1,-0.02125219196138408,Call center,-0.24030960118952524
3059.4248876853762,Rainy,4736.795549223377,1.5391986968701072,3.845483001097901,57884.50806859141,-1.4512556513861963,0,-2.0481457944459693,Agent,1.1424752256755775
1956.4867544171616,Rainy,3574.241710761716,-0.5817526076614078,7.78476936550335,51451.9873702504,0.8825476898806776,0,-0.13013122983487335,Call center,-0.8716804587690957
5677.386779040714,Rainy,1264.7847474299915,-0.29567543579927164,5.361988920257981,37969.251969586025,1.563651150111425,1,0.062050801113541984,Call center,-2.673435542238195
3890.9158612584806,Rainy,5066.244497779579,0.34254462919241613,5.135994703295426,41185.01077041427,-2.3509685499662183,1,1.0688971759374564,Web,1.5553189646034304
5140.2552601844545,,4235.705681783498,0.9667892287618224,6.282152415123257,39544.17787076166,0.7989038644946902,1,1.061880149143849,Call center,
5078.687070136491,Summer,6555.188284854915,1.6111805387566167,5.950168893703628,59519.81412021967,0.7448147783832115,0,0.9727934978318725,Call center,0.7121957525784853
4606.2609803827745,Summer,3229.0844687922017,0.3155214822793853,4.1799550914747305,54406.351893249994,-0.3657233339191421,2,0.02999713186318993,Call center,-1.3180195783692719
1803.7599809867188,Rainy,5975.5308004715,2.498045492859427,4.917562400975904,70717.40504172478,1.4833692832175893,0,-0.8374497060537135,Call center,0.009831280593888016
4751.941006693934,,1906.436805588729,-1.306293008386417,5.757505226418561,59321.68302716581,0.17720980456589402,2,-1.1465657609631292,Call center,
4630.769210499763,Summer,4686.323385929261,-2.7869639092926652,6.980595111865188,63189.98479980077,0.992744907060475,1,0.38307836789315497,Call center,1.3684929852495735
3284.1570325918515,Summer,1272.117517528924,-0.5915365930874903,5.294348037673212,48103.242074372414,1.3832962133302038,0,-1.7757170115461987,Web,-1.361084022464427
4124.869749147858,Summer,6294.217818500216,0.11359220064450086,4.69379629853509,57197.036135700015,-0.18909322694390346,2,1.1803312504415844,Call center,1.818848657544833
8176.197016497665,Summer,1124.6044971677443,-2.1266060758032492,3.7192769998004347,49175.288641398554,0.5870548827494293,0,-0.9131421931445888,Call center,-1.3559169833517832
1569.0550671318706,Summer,2547.6436599862645,-1.4678573080682085,7.106940627286464,51073.535621233634,0.21132614984889353,0,-0.7684497174184695,Call center,-0.8036316593514918
5775.924285554563,Summer,4197.808353033506,0.8558428898991608,7.183768788731285,55439.53745298326,-1.5669149664645812,2,-1.2869976662550013,Call center,0.20592474623606066
5092.062486440901,Summer,5790.447448118271,-0.8810887740748957,5.181756084376328,66885.49388413128,-0.8740608669231777,1,1.3423961569638354,Call center,0.8898439704610975
4716.115973260381,Summer,5441.055013473235,0.6911720672122316,5.948996058815873,34238.78103831124,2.3354214934491964,2,1.949326389816021,Call center,1.2992995897022808
5834.2942460225895,Summer,1638.2347124605358,-0.6490958468821802,5.281968533432303,41146.76171846998,0.3536787985357658,2,-1.505922539851926,Call center,-0.7673499060462604
2599.355126040244,Summer,3609.958417615476,-1.509238605380621,5.398447208533307,62688.573429197226,0.9543620279380439,0,-0.24360157164340557,Call center,-0.376634977383236
4958.609999513978,Rainy,2796.734583584304,-0.43305409088646163,5.382772592396315,44149.39938794247,0.7638775620850404,0,-1.5382850059938449,Call center,0.5391604187866383
3219.3356966752312,Rainy,4766.514121435724,0.6985149388576744,3.919751782175293,50491.87696329405,0.6004872855373073,2,1.287736490038983,Call center,-0.08167838850702032
3606.3784277284185,Rainy,4742.99533644701,0.12646150376852663,5.787576121358996,52706.73404872495,-0.5674367008634296,2,0.48181892571304125,Call center,0.2730473118336542
2853.894929082785,Summer,5295.0380213397275,-0.34133890444102577,3.7749789699125333,52429.16871780659,-2.3465322084722877,1,2.3908448677211283,Call center,0.19103183764571052
3910.1730533116115,Rainy,3636.359558067806,-0.7462368148481832,3.2855377697796433,34295.858309211944,0.8974477239376671,0,0.5467275378303795,Call center,1.3426875288351718
4086.386386503541,Rainy,1216.6407342500634,-1.7293379423969095,5.886013793007746,47656.17110239438,-0.41482754825560325,2,-2.0673168877658132,Agent,-1.164984404859487
3445.317402401968,Rainy,3879.9779564797345,0.29972165415813007,4.100974321139106,39693.97987348152,0.47536537100534626,0,0.35252803366608854,Agent,0.058386048540940386
5900.475462917619,,1677.407198967927,-0.4917775658308709,5.967452436822366,42612.093065373585,0.32879722748628987,0,-1.578839671058107,Call center,
4345.215911118444,Summer,5049.43233947426,-0.23369438692819944,5.548990967150535,63821.11318801894,1.9942050315382347,0,0.7420699689689146,Call center,-0.03952402408122518
4270.988982558345,Rainy,1601.5909623886287,-0.2082999920733164,4.061749309087292,51606.27959876774,0.10287656370490757,0,-1.5521103967867746,Web,-1.4395499569165502
7891.335241782332,Summer,3618.6124791807174,-0.3148840211586699,7.597977190189954,50961.42970359678,1.228982600390187,0,-1.2706026922503264,Call center,0.07898134371074332
4792.737267900898,Summer,6418.616209041582,0.35690220600361877,6.3415228019973195,66613.69178098752,-0.9178570752069289,0,-0.009255803911264312,Call center,1.8123823937713484
7393.159257663668,Summer,4963.000875831699,-0.2878392878473532,6.4751368251328705,38449.551776621774,0.16063048226883986,2,0.42328212700619994,Call center,2.1680669695684083
5359.188232536008,Rainy,3437.6245376047937,-0.25099732733114566,5.04272472785697,52533.74066169046,0.24643055723493376,0,-0.5134159479319016,Web,0.0025263942819350764
4004.4738690137424,Rainy,1436.8328463178364,-1.8920198581825922,5.345086460447821,37456.32978201745,1.3091865801760856,1,-1.4528617556422836,Call center,0.23602138305671863
6526.094042490337,Summer,3648.1944061150066,-0.15654714000991307,3.3101118763084516,55708.59730584251,0.6537683550201422,2,-0.3401693118132382,Call center,0.18493010700982965
3317.021267253117,Summer,2851.051898303716,-1.0230586790139213,5.3850798532980475,46735.0089067936,0.23541415914102407,1,-0.8868062911902402,Agent,-0.1539663218276252
2405.881282444613,Summer,4237.619924018365,1.0515175118060174,5.737045299084804,55144.75358774782,-0.04343835973804545,1,0.20326635316436756,Call center,-0.9041055355531623
774.5583313755556,Rainy,4048.403382537781,1.0469026545678655,6.083517443710064,41585.75035325754,0.5892053678046358,1,-0.2650562765781931,Call center,0.2957924078761101
4896.940157345085,Rainy,5622.162974773838,-0.2782472075400387,6.807129099554511,49894.51084252981,0.3479934573836847,1,1.5379973210466802,Call center,0.8514644979354369
4519.809635764487,Rainy,2884.7821209847334,-0.47842375096692424,3.735692738757899,40940.40423050571,2.593246089283128,2,0.20921221626431985,Call center,-0.45271375143414416
4483.7506367464,,3981.28943827222,-0.25655432739180445,7.712222470824681,39907.24975210648,1.4581382887769483,1,2.3677487895692533,Call center,
5381.736840683998,Summer,4436.98641259435,0.7461339903153225,4.892560694929323,65292.58234222508,-0.47759878454528637,1,0.46873772371548705,Call center,-1.6077237744257245
3306.0686452471577,,4868.541042634854,-0.18152211235126353,7.244742353481806,45640.55676070065,-0.6693963403061978,0,1.1464303111777736,Call center,
5190.801363244017,Summer,4507.0668596815385,1.8224093819293705,6.83396857303125,61558.168305530584,0.20394729594458638,2,-0.15974795811895945,Web,-1.32785170822087
4032.6125793268307,Rainy,6050.777800846292,-0.04586395092054609,6.083691632877004,72574.8621146729,-1.808511210659949,2,1.5024559619699576,Call center,-0.31540251374937484
5469.701953484551,Rainy,4366.638645142573,0.037554520037593145,3.8808042984221105,51477.236569065324,-0.004461228478706804,2,1.416825408285099,Call center,-0.5592550889948446
6514.834537777883,,4087.7750097719468,-1.1054556960542448,4.083013559623588,44728.69074087577,-0.5239657079344768,2,1.1618261944697807,Web,
5260.823080117683,Rainy,4088.9482059756365,-0.09810952888898118,6.02955498561244,49430.47074966278,-0.4919676184381203,0,-0.06075393855554699,Call center,0.3945736470110469
4331.659918416111,Summer,6028.253737419984,2.450024084411273,4.890409600782309,54137.52243312645,-2.165329217104277,0,-0.0203280752070679,Call center,0.9840818188942535
6594.661202631953,Rainy,3545.5189017527155,-0.5948272716652995,4.895490073699003,63657.37996720608,1.979292553026631,0,-0.7973229466085774,Web,-0.24955892296206675
3673.3695189666564,Summer,4241.277035319308,1.1883374194079914,5.598130738989557,45174.929010421816,0.4358646312000224,0,-1.3382798654262285,Call center,1.068745810316723
4145.476590935241,Rainy,4116.454904496209,-1.3985237751535893,6.5281281659611095,58501.96532239494,-0.2845562917693818,0,0.37298933141218,Call center,-0.09727566327139209
4807.280313678867,Summer,2361.0099198295065,-1.0372648807219835,7.332354086299317,47023.345173336274,0.2364855612283514,1,-0.044194576512297,Web,-1.4277011206806205
6472.3313914298,Rainy,5238.1336016284695,0.25720278982111205,4.336323871926101,51574.98673881782,0.6848204167280605,1,0.20558642258135298,Agent,1.0890457953865114
3874.658344714578,Summer,4812.50921339783,0.7909608481267887,5.473391302858866,52302.47381407668,-0.21414621084673344,0,-0.07725721510568885,Call center,0.6088496406848531
3557.6296125925096,Summer,6399.984472460792,2.720206401366733,4.559414298064005,44854.43903082967,-0.8095100590474565,0,1.373069084964212,Agent,0.7019837182797961
1269.2754152753682,Summer,2901.061324801348,-0.6303034755985613,8.530849535933424,37758.82334475906,-1.9814647814346682,1,-0.9904274733395422,Web,0.4696800681784298
2311.318824722227,Rainy,3317.267843979097,-0.11986421200571841,4.210686134576236,53323.60357604036,1.0369654158913761,0,0.35153587428605254,Call center,-1.0873806547169889
3973.1379188797328,Rainy,3437.1834966513543,0.01720145503398068,8.127127408438442,46532.38668858127,0.8216169638793427,2,0.19542556983305423,Web,-0.8887920851950604
4960.602629609972,Rainy,3927.56278560943,-0.017663318624369113,2.438761152123483,58026.2503867384,0.8116400456270731,2,0.10775936834075864,Call center,-0.2868196749385262
2375.901969203639,Rainy,4325.1560139012145,-0.30470386866205235,5.543064777634295,55884.13030277648,-0.8515406651839802,2,0.4589004017880825,Web,0.20777850117638813
4708.605354645731,Summer,4802.32188611921,1.6850060190350054,5.718841036948105,49561.053199638525,-1.7491769763537621,1,0.3162297422983219,Call center,-0.40374554022642734
4433.191821795859,Rainy,3607.506137937939,-1.239251836779501,6.619913746075092,50451.9130793542,-0.08642015247688169,1,0.37615088605314584,Call center,-0.04722421832711038
6988.720138654409,Summer,5901.770526177051,0.9599744331950013,6.271658548061096,72896.79729104195,0.0013835162502501739,1,-0.5284040697475795,Call center,0.580226915385707
3385.9391024353135,Summer,4955.338449662125,-0.4604094853792143,6.370514502104394,50939.04794219064,-0.12459269578525868,1,0.6744352895277923,Call center,0.7954891782793678
5819.261845662019,,2226.759642268932,0.7233050550258429,4.157633833615158,37721.109998633314,-0.3299384694032143,2,-1.0553636126765158,Web,
3261.4096505642838,Rainy,4435.139994831926,0.4705378723768094,4.620132165353246,55136.7265779546,1.0661795125462126,1,-1.0475373854258678,Web,1.2285957032277246
4600.146591504638,Summer,1170.4491998748808,-1.5447398889415365,6.997450412054128,33282.71836946209,0.2744802592347375,2,-1.5585300681314023,Web,-0.09655665452059208
5537.596264935479,Summer,4180.946283452982,0.05772287442473319,4.167917266557407,48651.078272140614,-0.5175524220028918,0,1.0982899338247323,Call center,-0.09403570011169743
3592.8601048456667,,4363.051458651346,0.03679750520127623,6.167589012334954,52789.632977657246,2.42498791783742,2,0.21815459706355772,Call center,
4570.500482869977,Summer,3607.923772768078,-0.43169984634486835,6.18248194962724,54445.365308615255,1.1228724680522246,2,0.3049898450017529,Call center,-0.9208246812443502
4114.154656640072,Rainy,4790.907225460987,0.3338332661404001,6.554916680670321,43641.048577001646,-0.4369907804226074,0,-0.556727911541259,Call center,1.744227825715935
3210.4166578155764,Rainy,3480.3777429624784,-1.6947305614540327,6.686089895373682,62265.76830669455,-0.9825027711989245,2,0.5203721454578,Call center,-1.354923055529914
5763.228464306883,Summer,2007.1376818238996,0.27354109815598193,6.103082960350819,27449.247200477817,-0.705589387024887,1,-0.13108470926849655,Call center,-1.1542042341462142
7514.690770329111,Summer,3921.063751339334,-0.020096119059699227,4.941228529232134,55580.43748441409,0.49060611341847155,1,0.5842756713404419,Call center,-0.9721347245067296
2990.007116095626,Rainy,1435.9805296746167,-1.9056305703185827,5.542736179365669,32412.577289913716,0.2963467685169776,1,0.7406494178544086,Agent,-1.9102661785582116
4438.089697185986,Rainy,2510.789771533874,-0.8227569774164468,4.1592396896709705,43935.326329081916,-1.8239129812114259,1,-1.6264315661766413,Call center,0.8038894380304686
5880.157505975699,Summer,3763.680879994466,1.1933174083473308,6.332608097562384,46836.97895103052,0.3022683142244963,0,-0.36361638364807547,Call center,-0.6734799851618899
6086.423139466782,Rainy,5003.466336769252,-0.0868165158510054,4.003115500820058,58771.44671084975,0.25537491083016783,0,1.2715666010479092,Call center,-0.11719587359624249
5275.55216262041,Summer,5000.232797021775,1.4939137122467323,5.703833013734642,51386.95792184471,-0.11158476992849392,0,0.058666436274021266,Call center,0.13134070761122232
2962.0097297020175,Rainy,4105.9892719804475,-0.0252588824820997,5.790411223792251,53950.13397346133,-0.5917977355411249,1,-0.7117453133426257,Call center,0.21326500623091865
1649.7846243974755,Summer,1814.1487513538254,-1.2174653854278026,4.901713008188019,32587.341183036613,0.5798912568573609,1,-0.7191234172856433,Agent,-0.25952722870004624
6408.229272625816,Summer,5390.261050226908,1.2605093969861645,3.9837836732730416,59719.38910027279,-1.0334222035015552,0,0.5652527340991472,Call center,0.114299300492084
5686.039523964295,Rainy,4879.559821171102,0.3171994060127305,7.125471155401468,58902.610005611896,-0.6014753713857982,2,0.01340665900797135,Web,0.2689032566883514
4377.73494952659,Rainy,4647.757497082277,0.38947223895347705,5.804795694839212,42551.81758600801,-2.6492019067784516,2,1.2303562471429503,Agent,-0.13067389293048906
6162.675074094386,Summer,5857.320388914634,-0.0755354375137635,6.393490011664178,78594.1615149342,0.7289354423537777,1,1.0095783676842989,Web,-0.27040818546779866
4909.8300889843185,Summer,5131.223948191274,-0.22584225095759985,4.037971561291171,63175.662546338215,1.20164069402308,1,-0.23034971357742803,Call center,1.3010116072941966
7009.998999983382,Rainy,2811.94895163563,0.08797274314018996,4.495340641933661,54051.73066770183,-0.1539695838392262,1,-1.3581370887422495,Web,-0.367137769291625
5714.634458324526,Summer,4028.9338189215864,0.7591204414958701,4.819670092727875,46463.82783164116,1.389954770612406,0,0.844195780081595,Call center,-0.8067719144519879
4906.737488883864,Rainy,5605.277264757125,-0.6197004632033264,4.552477826537147,58579.27788106979,-0.7974932731264146,2,1.3415084853035302,Agent,0.8417673021818416
4039.6139512260656,Rainy,2368.6237064431107,-0.9547956469180978,5.207182780060124,37058.76741735578,1.4619822021063154,1,0.04388591636866121,Call center,-0.47784294854641185
6782.578506332324,Summer,2511.5856976178598,0.2996107048789116,5.275748089163242,37221.259776524,-1.0429211666041336,0,-1.63750903518954,Call center,0.33159336119184596
2404.0659958991405,Rainy,5930.68578558909,0.7392960682903695,5.134994643071995,66063.53731414475,-1.1799392376376283,0,2.1498691129690664,Call center,-0.8639215417414665
8902.65532471455,Summer,2392.2904983748776,-0.7887981924508244,3.692550486710892,36848.911431531,0.7340425095634492,1,0.6230984148420428,Call center,-0.6947111506127902
5245.839415157323,Rainy,3392.7275718765877,-0.1379359929776435,6.80109683128359,55493.81237895328,0.39073095756290577,2,0.28577040023326605,Call center,-1.8026449653501917
4030.6045957798246,Rainy,3998.002967243137,-1.8680141277179019,5.845187065406923,70052.88751022001,-0.7658312194788232,0,0.6570830211959537,Call center,-0.8858379025618728
7164.261738928881,Rainy,5109.060317980333,0.5945471003872207,4.806558048685741,64102.18703984924,-0.4393877042801783,0,1.010128961767678,Call center,-0.7372657588022852
4653.011621399877,Rainy,3774.813210412354,-0.11181026300045092,4.372409388254988,42331.935210347656,0.4372731361643569,2,0.20305744784149934,Call center,0.7175274040544894
5260.990572840071,Summer,4401.608146057947,-1.1111789190670989,7.823113788852368,48089.17818858864,0.6790015920988993,2,-0.45724703521436305,Call center,1.5639325856504305
3014.7529095424243,Summer,4908.422871534131,0.9158652699482904,3.59591424395665,60596.50989182053,-0.28237392620472684,0,0.7970102210339852,Call center,-0.7229206051362692
5478.540895975127,Rainy,3915.4366491900414,0.4054087099889908,5.014419985859044,30804.369342491056,-0.10876821780929036,2,0.9726675412241933,Call center,0.4380456249313301
1898.3568337413099,Summer,4361.81873786313,-1.1065349204106387,5.674839670840842,61381.19609917815,-0.9704183539304141,1,-0.3053823717467024,Call center,0.7175499612038362
3781.2469771825276,Summer,3013.5809768582462,-0.31820213359742205,7.583638941874778,54164.14468783286,1.9969714678601114,1,-0.9518414690568175,Agent,-1.3921339710956078
3356.6358063054877,Rainy,5142.846680323304,1.1326418483649585,5.9664309634273085,68204.54817102836,0.09894638278337818,1,-0.21058040532161398,Call center,-0.35153948352049924
4734.854641765992,Rainy,4072.697388098303,-0.7264510786460029,5.853543494396698,56975.55552434368,-1.1169805321199304,2,-0.7032675582287915,Call center,0.588456514498904
2282.858502114015,Rainy,5103.741395469648,0.22488098148210994,7.634854737200679,52171.93454892905,0.8807594559085365,0,0.2714091072385027,Agent,0.28670951528044347
4960.786158818424,Summer,4133.100276533196,-1.4131883538013166,5.64832245491042,54532.169897794985,0.17844547287918255,1,1.286327372252713,Call center,-0.19411606487619723
3196.800059645101,Summer,3360.1772503122847,0.5056204336660001,3.764173652012718,43221.08970024959,-0.8122717861540176,0,0.3215319785876795,Call center,-0.43837674660608095
5151.047930244326,Rainy,1879.5793433944286,-0.7530324847948373,4.398286543596933,50893.33703380804,-0.37387128233429,1,-0.9687606924382144,Call center,-1.3561576560002646
3259.049622996693,Summer,2480.4836155829744,-0.7742593698084024,4.482473844878236,62451.50233309553,2.922342622111208,2,-1.6087789188182953,Web,-0.5342751704627485
4132.790955282327,Summer,2609.4856639735863,0.5632138821328686,5.325204012304165,49092.489210447835,0.1862409487222318,1,0.1264511437595857,Call center,-2.1571137816506707
3674.7158250831926,Summer,3183.1417768060755,-0.5789240561856445,6.874220337922598,50748.79165558127,1.0911473381301797,1,-0.6769363689387997,Agent,-0.9315638811509515
