Money spending score,Gender,Marital Status,Annual Income,Time spending score,Age
29.393320316119144,Male,Married,61397.095501377975,27.58935284376207,63
12.523928535994898,Female,Single,81210.27914097873,-4.485487408673787,60
23.00861611771515,Male,Divorced,66849.97630737987,23.078524818128535,57
22.639919164334476,Female,Divorced,61207.103150859744,17.10575350585062,56
24.984833927154668,Female,Married,65460.604909730486,22.86970989556214,62
78.68856032154129,Male,Married,90712.04744422836,57.96336256304039,75
86.35481879296108,Male,Divorced,92419.56083003175,94.93247818033085,22
12.073151978822658,Female,Divorced,76849.48245312624,27.0395672918161,62
23.70326072580239,Female,Divorced,59908.27415016102,-11.188679100153674,60
85.03960318831298,Female,Married,83683.33952368467,88.88274983179733,71
12.133578761112574,Female,Married,81494.4800319719,9.512254118430889,62
17.552042360410137,Male,Divorced,79746.15397830147,5.715899821682099,58
22.818263661568224,Female,Single,84271.63930407332,0.016130027078279596,59
78.09066553771845,Male,Married,91544.44285392635,68.07993452137971,75
14.037422030402851,Female,Married,76828.78879839167,10.495683903301853,57
88.19560804323021,Male,Single,86078.89472759186,85.22244753894502,28
10.046777787556358,Male,Divorced,80113.14761933844,5.996443772374354,59
100.0,Female,Divorced,84045.25565515149,99.63870909642233,28
21.129346348018096,Female,Single,58132.1043393614,24.936937969233036,57
33.98591321009852,Male,Divorced,71252.89480394204,41.51216391087289,53
82.68122820142364,Female,Divorced,83408.0220797515,83.25124863040689,68
26.505781839260816,Male,Divorced,53861.137907356126,29.22885791882748,62
46.49423762996315,Female,Single,28522.05435559978,37.22532650667039,23
41.719912342292176,Female,Married,30354.643602046453,46.651209111420634,21
11.386009749349526,Female,Divorced,82693.02987712294,18.5395019869349,62
8.328165260425834,Male,Married,81685.65854971451,23.993359312677086,64
56.1529319928179,Female,Married,26604.793270548194,59.6037303259823,28
72.45280552545387,Male,Single,78153.24919688003,67.04556825962186,69
32.4153278834293,Female,Divorced,69010.26469931904,42.51454794960627,60
25.254156057350094,Female,Divorced,83467.44148572932,30.63332768895685,51
78.92410272077494,Female,Married,81284.05926746297,84.54182792751246,73
81.99571829259358,Male,Married,79591.82823957904,70.20580551466847,74
38.750352107977264,Female,Divorced,28113.864548269536,45.901206539493394,25
9.863686914780118,Male,Single,87380.27639309768,3.685352919762374,61
26.73479237891122,Female,Divorced,69652.79017239134,28.61276544235999,64
18.987505176961132,Female,Divorced,77049.47004273444,4.917594205312275,65
26.26854800364809,Male,Divorced,66992.12717764867,42.40268017743761,61
79.50825926514241,Female,Divorced,95380.8214891986,84.5015092630533,24
87.37366085024118,Female,Single,88255.06827174642,85.62203842585787,30
14.434638865472664,Male,Married,81399.0845738286,4.2770496855063005,56
34.12750815504196,Male,Married,76955.58082216184,25.597273790748922,53
11.25951774542748,Male,Single,87229.45382758354,-1.0481114314442763,56
83.64267619297271,Female,Married,93354.4860970594,85.7065410859382,23
34.43017575023607,Male,Married,62676.13587939844,20.080207650805328,65
86.15799430598814,Female,Married,86368.8213325919,88.56102793316154,24
45.57184514590612,Female,Divorced,27954.54166147144,53.12199310810536,25
18.302166745416542,Female,Single,54430.84426053542,23.884011612746118,63
75.4500784586587,Female,Divorced,82507.6355940669,59.18223523093012,67
12.188185739736348,Female,Married,79958.38226165748,14.751393210880709,59
81.17491780552925,Male,Single,88694.29870946593,85.51703368295921,28
15.557478213274301,Male,Divorced,69349.35765336962,6.947524695393081,59
51.355210329468626,Male,Married,28837.32032025826,54.20871554075842,25
22.906297411385708,Male,Single,57125.965013062625,31.748538942787288,61
31.741266767371748,Female,Divorced,80742.78495030683,29.96818799070554,53
45.86579071129412,Male,Single,27799.524528803,44.95417850390882,24
79.16992273628182,Female,Divorced,93509.1699091025,86.96085054646247,27
32.16218701575334,Male,Divorced,84694.53322230173,30.223907030616402,58
28.796280541954584,Female,Married,60641.51471937821,23.131922141740763,60
40.84587845214545,Female,Divorced,27523.31763101554,41.40716017058492,27
86.10742685450028,Male,Divorced,85089.81379199268,83.23250219694737,27
28.95863569200665,Female,Single,83927.22916079013,10.258771878401742,57
92.23720863060063,Female,Single,91322.92188283888,84.70692436488332,25
31.459406609639245,Male,Married,64256.87000876773,45.454172794155355,61
19.59050383444961,Female,Divorced,79736.34668288319,27.995529610923427,60
75.20510476717536,Female,Divorced,82988.39977622092,69.21400215321822,71
84.40941245319925,Female,Single,86536.13844256206,71.91425160874361,67
23.6869230378796,Female,Married,62758.9050026533,25.83280883664994,58
22.672890439762554,Male,Divorced,82083.94041416931,28.35493746549816,53
27.84675468147069,Male,Divorced,80594.47142680705,29.72522171703563,53
4.82294032282266,Female,Single,87370.66301106512,-6.061944198684047,58
26.521004074787363,Male,Married,85215.3934244218,13.587111783649712,56
29.330094966996242,Male,Single,56902.76441556801,34.82923869506016,58
52.69835754673198,Male,Single,26599.740909086962,52.831757105998875,30
46.854080346831836,Female,Single,29586.574822131883,51.107192863455396,27
41.36717622933974,Female,Divorced,22665.604492123835,42.55640917098458,22
45.56461460361745,Female,Divorced,22200.816415994123,52.26322258460218,22
39.15010027530478,Male,Married,22863.761024942803,38.56972397318229,26
76.48342867994423,Female,Married,89198.74625725568,73.61859857807463,70
81.67936270124514,Female,Divorced,81722.62805647984,65.22970739157442,20
33.993299969688245,Male,Divorced,68140.34417985156,25.21832361830437,60
27.775056173124607,Female,Divorced,77308.7722754382,22.937874730505598,53
24.603178343486388,Male,Single,76563.20897815104,24.4437536819705,57
29.937575810371023,Female,Divorced,84882.76292698988,27.87529508077327,52
47.37755813762195,Female,Single,25070.143520303354,37.31268580628094,25
28.71494323822208,Male,Married,54860.71669301423,29.750780431716787,60
83.09600375169012,Male,Married,78068.78217764811,71.40103375328285,30
85.68550288021513,Male,Single,82301.95298212198,84.58132172509276,28
26.40911941892565,Male,Divorced,90048.68245127615,14.92228913301592,56
0.4216556453955107,Male,Married,81748.5954017645,-2.092375736331368,62
80.93776183599404,Female,Single,92070.77622102419,85.38295115036199,71
89.2465150043748,Female,Single,84295.092539693,95.65018400974229,25
7.74567924162524,Male,Single,81137.05939589016,12.717155052977553,59
86.20940096505075,Female,Divorced,87444.71576714405,86.59125651549836,23
46.07707349194606,Male,Married,24729.288983336104,56.35900430969106,20
28.798977852783985,Male,Divorced,72129.75413141916,21.57788997747765,55
16.998591236883833,Male,Single,77509.0359440548,-5.2412985384438535,59
78.88604057418038,Female,Divorced,91333.27797801937,89.22283714542843,66
84.60248835531445,Female,Single,91068.13045632624,76.07100005137197,33
4.869899181081685,Female,Divorced,83008.52503752625,25.286510535957017,65
24.370083301344927,Male,Married,88889.09769793277,34.10789672495947,59
81.73866936375444,Female,Divorced,92077.91156041213,80.63274928895783,71
35.87388128704789,Male,Married,57381.48290855689,50.08084998758916,60
23.981202475621828,Male,Divorced,63323.888370689034,17.458457552761125,60
89.25242565742589,Male,Divorced,83376.96111738759,108.45961440080634,22
26.784740865576424,Male,Divorced,92279.14338890483,23.504961470919437,56
90.19556254719157,Male,Divorced,87318.84098972409,96.11263638988969,23
22.711507359090547,Female,Married,75134.65327834093,7.116167940449717,54
43.77515039890883,Female,Single,30538.366996657198,53.34691276930417,25
7.2852154554093715,Male,Married,74797.97507615684,20.253892126717872,55
30.85369033169917,Female,Married,61158.92835981129,20.76023469406597,65
32.23629350793581,Male,Divorced,65750.25730690657,29.706944251170142,62
38.09732266677346,Male,Married,28180.807124382416,51.906733216052366,27
64.39448345349724,Female,Married,82647.02236193912,66.32685045611925,73
92.04363611924128,Male,Married,87753.36800398733,86.07333141640359,28
23.154594131906062,Male,Single,85255.85540356557,12.448075122802031,59
14.412904732502824,Male,Divorced,86132.282404026,2.778119265247396,59
79.79736121752069,Male,Divorced,88924.44192514672,85.24738102503429,30
82.58322465322618,Male,Married,86812.6927389999,77.89075692517218,67
33.56248367233111,Female,Divorced,81758.77328358228,35.47864651345241,51
48.77883069146942,Female,Single,27499.71663657282,52.525651375801516,24
23.783991894615916,Male,Married,86037.0916965515,25.767027606359516,55
42.669575683489455,Male,Single,28072.302166335983,51.571100974066624,31
32.90477924359382,Female,Married,92544.96695513907,27.852690753356587,51
48.361014109086035,Female,Married,29430.123685972834,43.47973552249557,27
37.26378400122829,Male,Married,38826.15719608156,33.05385316625471,21
88.50094191962619,Female,Divorced,78060.09710224158,92.42772169883165,73
29.609806402700357,Female,Divorced,76181.26967862743,42.078025145825166,55
33.62140285553004,Female,Married,63830.82902366139,48.533616362200505,60
45.094716036488464,Male,Single,30883.55677598204,56.72815133128051,25
43.27156122633206,Female,Divorced,24961.990703390504,40.631003681696384,25
26.825143719921954,Female,Single,59462.786467423844,38.156650272266845,63
30.035726070680138,Female,Married,78101.99281820536,28.61207677247651,57
30.306831829646267,Male,Single,77029.03736410923,35.97132380872514,55
31.99725934793688,Male,Single,66057.46827814088,24.336975426630666,59
82.92240567821024,Female,Single,88140.10651932625,78.63060535865199,28
40.80408913930774,Female,Married,25786.31796239166,29.932856903816436,25
6.496514287724779,Female,Married,73718.72333222789,-8.054342156525951,58
76.22458860425048,Female,Married,85903.28019033556,82.57790805502506,72
31.936115818964886,Male,Married,81564.51160712492,4.759804020227659,58
71.65344705498971,Female,Single,82662.8438318063,67.02033839427142,72
24.59709933639465,Male,Single,88989.98351741434,33.23405058801663,51
80.70506682641104,Male,Single,84333.51618793112,83.8019862458248,69
72.42197904279402,Female,Single,87165.14354180932,72.00364273625591,69
22.225216895260445,Male,Married,52050.521337761325,16.09025596284442,58
84.01740955973736,Male,Divorced,88398.59180571606,95.59666106164934,21
76.2121980890323,Male,Married,85605.62974518571,84.9185532322676,73
36.66688570244934,Female,Married,25048.53660062008,38.032723452470485,27
37.63142561998554,Female,Single,27479.572606923146,42.13337584352418,20
27.741495071697386,Female,Married,78574.32410972952,37.74850668097991,51
23.6728459586393,Female,Married,64558.58681665378,11.01656525161064,62
75.99251693641023,Female,Married,81100.26027338901,75.0247268794941,75
10.391957580356745,Female,Divorced,76855.84391893915,25.274674542327624,63
83.0979663940382,Female,Divorced,85829.41678969249,84.99874400076277,75
88.17383373088381,Female,Single,86857.96439679177,85.0428904696495,26
39.544778805852744,Male,Married,27560.87711477941,27.477817239262592,23
18.979142719724578,Female,Divorced,80635.8943443147,27.888875396635193,51
3.8041745247353873,Male,Married,88079.66573740175,4.318753150627739,60
29.1675608031211,Female,Divorced,63983.58949890573,22.10762501198994,61
34.17256662246952,Female,Divorced,62455.570301393614,37.80597787447815,62
3.3686188266033454,Male,Married,84556.1400995361,-5.388874011666086,58
34.417954337602154,Female,Married,58723.723757688254,22.29405035588909,62
75.01193092556028,Male,Single,91127.86592751276,82.13835277687606,67
35.77760926453382,Female,Married,36362.13425365459,36.67701596046457,29
88.99144628896684,Female,Married,78308.1236657185,94.46985584570251,26
51.30674876410856,Female,Single,35140.19655778209,49.95191541470755,24
81.76753634074015,Female,Single,77819.46637281173,85.71961688675731,71
43.20351056612391,Male,Single,32443.90779875554,36.75554483295942,28
38.374224610719935,Male,Divorced,78305.64015806768,20.111945275157705,54
73.26179053109037,Female,Divorced,83389.25387712836,55.74443674248488,72
78.62900716699679,Male,Single,86287.05282513126,84.76558588312521,70
73.69668160450894,Male,Single,82312.82832716075,88.15634854803221,70
23.748687603582354,Male,Divorced,65414.81105973548,9.222559455163116,58
29.600050889743635,Male,Single,55771.778510658536,27.67747635172959,57
74.16716975320521,Female,Single,84392.72120249018,81.59883950927683,71
9.642774173010743,Female,Married,82212.37332107242,15.71091439563508,61
22.782501474373394,Male,Single,81390.24912024601,18.140417910109555,57
29.32459427438794,Female,Married,85595.78835016102,38.906874080454436,55
80.2135454253011,Female,Divorced,89968.33650447524,67.98027338483259,28
34.05860939114248,Female,Single,79633.2758824882,42.88378056142054,59
15.82041047940778,Female,Married,83706.09872110913,9.398972146167463,61
29.38822975937202,Male,Divorced,78330.20234166273,43.06782701253795,53
25.358131521490627,Female,Divorced,78436.25463583587,21.36613917969698,54
53.37418362189021,Male,Married,20219.76516512844,32.48716895239578,26
21.42184640552819,Male,Married,59377.44256483777,16.60942596117655,62
32.26354461673412,Female,Divorced,80249.93021016018,20.95806427316516,53
33.718737513968215,Male,Single,87628.22897452427,29.8554883638299,52
38.132906180193025,Female,Single,26755.635207727355,47.09313471735845,26
6.906980451290295,Female,Divorced,77762.21689683411,-8.562968642283566,62
44.54974804958976,Male,Single,19088.821705661474,45.98531508887498,29
79.87905279868386,Female,Single,79803.53804203524,80.02816210437096,71
82.66372386587354,Female,Divorced,80693.60441359063,69.34653914995572,27
20.19921699138355,Female,Single,80908.54549607266,20.89144432483565,56
29.123955022426117,Male,Divorced,64124.289820332415,22.265970961534332,56
72.66674952152897,Female,Married,89135.96043869539,73.58365935562986,68
17.428743026124533,Male,Divorced,79135.2382144055,23.60224985773855,62
22.593719197712904,Male,Divorced,65858.43133482094,6.1581417887186625,67
47.40207802386815,Female,Single,29966.83001692808,42.11536568642181,23
47.76251304870588,Female,Married,35040.26592561527,34.83472701885256,26
26.01768863395707,Female,Married,62781.86742363122,25.06755686068612,56
86.26670251588632,Female,Married,91326.10910218424,92.6049674731304,26
43.33060817245643,Male,Single,24215.597391893265,56.57980847752113,24
28.12286204060038,Female,Married,65763.5698058966,30.791858744080784,61
21.209079024458653,Male,Divorced,61760.83830476651,23.724002854073337,61
27.25547605407947,Female,Married,82844.2625304992,20.884613235810413,54
32.951195640877174,Female,Single,63416.59207251768,35.32361722161478,58
82.27334140917912,Female,Single,86360.6168015523,88.69232965116245,33
39.29854253330445,Female,Divorced,29344.421915943258,41.07882611296823,23
85.97533548990634,Male,Married,86420.15052418658,68.213256134196,74
42.78824771915482,Male,Married,30687.566363452857,42.6868391391456,27
42.96563091592293,Male,Single,36048.18579925806,36.891965820845236,25
25.952395331472967,Female,Married,79978.57076412278,27.89661299550261,55
15.64984572203749,Female,Married,82482.61864944098,19.89763421092972,61
11.558096460139389,Male,Married,85415.44794718189,5.798669933196112,58
81.5104910467257,Male,Divorced,80275.71037398142,75.83526210133945,76
91.69778782512435,Female,Divorced,86516.01767459056,102.47827774938919,23
88.29361320876723,Male,Single,94714.51767841002,96.99116923285933,22
27.16889378438885,Female,Married,74163.7224140203,12.074426992464922,56
77.88759826885186,Female,Divorced,78559.06744098455,70.44177115968846,70
6.404959851122598,Male,Divorced,73050.90606901351,2.2558602507830505,57
10.111511792637309,Female,Married,80155.94300409417,0.26952753579277733,62
43.73002827931566,Male,Single,22581.091765766578,34.24387160589513,28
11.758927366024906,Female,Single,76518.20848223785,15.741178112343501,63
31.18561626582573,Male,Married,86373.39978684216,48.046419619134184,55
79.29314972202445,Male,Divorced,82724.38607390696,63.268190402349965,25
89.27653861456096,Male,Married,83552.2856771546,96.25759118963894,66
74.83551586013826,Male,Divorced,84805.6926590205,72.17870170541083,66
93.12850344344895,Male,Married,85216.02437696663,90.9997303213557,25
6.660315210918057,Female,Single,72931.48597279147,-12.865898378834135,62
80.34594923649045,Female,Divorced,90345.0198497441,72.6113674139443,30
5.933357921571471,Male,Divorced,82326.44072700488,15.635943624164732,56
26.898114607440522,Male,Single,61911.6461168979,35.491820526596705,63
8.10066384967579,Female,Single,72709.45573584993,2.7906633052316767,62
79.0857540182937,Female,Divorced,87847.73308790241,101.26540889370253,26
51.42298068743608,Female,Divorced,23741.485726168525,54.19744700402694,23
78.29524694376374,Female,Single,89436.66734241751,86.14715684212406,73
26.88366005242309,Male,Divorced,85358.33634318339,31.69105600137066,57
41.304364565104464,Male,Single,27982.460684606318,27.966497100178962,26
79.73954465393595,Male,Married,84097.84770510322,72.42060795865656,71
49.70635899446769,Male,Divorced,25296.80827674849,47.43092999686466,23
74.1888050251189,Male,Single,83118.63313252959,69.99456608505054,69
81.70826430392208,Female,Married,94618.78588558857,90.68495876255054,30
90.12319876514766,Female,Divorced,87268.7959913579,82.48994579587412,23
11.259894421068225,Female,Married,75714.83436694554,15.125650964784338,55
12.26011001733334,Male,Single,82813.97058013579,16.15821514272332,62
14.99398361508053,Female,Single,79198.10200845261,13.531481425718926,57
52.050508412381205,Female,Divorced,36416.56312933209,64.31886975187746,20
90.4156077179927,Male,Single,88246.78613586928,102.72066562492365,25
27.181224094384355,Female,Single,58573.44833954322,13.07019051105845,57
31.3640796056432,Female,Single,84933.87726573263,18.516420015322314,56
23.431434135436586,Female,Single,79481.79669365456,28.56198127199753,57
9.023080239933215,Male,Divorced,82351.15841739283,3.3845761184142233,63
91.34269514051348,Male,Married,88376.0224729364,98.95033096836076,30
90.81754725080457,Male,Divorced,89014.50555345922,88.8417656777751,27
20.119163378628716,Female,Married,80373.73067970556,17.16560147042521,56
77.03771463972632,Female,Divorced,84316.50434079769,73.96980672756752,66
32.43955378916275,Male,Married,78868.59865269095,37.66655126588075,50
22.343868012268914,Male,Single,79745.80544866748,20.417247999756395,56
92.5473329488116,Male,Divorced,81118.43260188657,89.93477463484405,23
44.68770921061835,Female,Single,28170.599200187513,63.50915467286515,28
82.93729929169106,Male,Divorced,84417.41567454256,73.77496308524118,70
70.3952468536826,Male,Divorced,86790.53778267774,72.40119560412418,70
40.67360917531113,Female,Divorced,26189.601698181068,22.090420269189025,23
43.626528248479616,Female,Single,29508.320359078676,44.95116354232004,28
87.7653323857352,Male,Married,80089.02601040284,87.14228354055479,70
73.8255233158059,Female,Divorced,85138.70846685952,61.492067253194676,70
12.883366352781849,Female,Divorced,74065.92020175229,19.778294930642218,61
12.575731354219727,Female,Divorced,85515.00840835909,4.3472587328420325,60
27.242816343440204,Female,Divorced,59148.902998853206,28.058524296434257,58
77.15398461651282,Female,Single,84393.34325431683,80.09605880757425,70
16.852547724014666,Male,Single,67579.74913112885,23.29851789202012,61
22.727716011030555,Male,Divorced,57188.161557987936,35.24897115496144,61
85.37691117515465,Female,Married,82981.5527002012,94.84240702613506,28
29.073610076284922,Female,Married,61209.79568204822,34.40850764175264,59
11.823605837578448,Female,Married,78875.59958805554,12.753329532891215,62
12.605221382590813,Female,Married,81474.56259192474,-2.180585572253227,62
8.26746171577745,Female,Divorced,75743.30640649161,6.129313625113175,60
15.340815376676296,Male,Single,83346.80357182947,11.449197812342852,63
29.808927521197777,Male,Divorced,64957.92241718449,27.10238082617338,61
23.4277223921351,Female,Single,66606.71949442972,30.354827763181472,58
27.83184440964818,Male,Married,56851.17873709896,28.37749742411678,55
20.49133181309081,Male,Divorced,86891.4532219999,14.9673104142175,56
33.009659874828614,Male,Single,73180.09679312748,25.492532197377614,54
79.99977407115638,Male,Married,86109.50283281517,70.90065639801304,71
