Time spending score,Monthly Income,Money spending score,Marital Status,Gender,Age
66.41499433153807,7155.971006212703,66.88073274032847,Divorced,Male,30
81.5214452797174,4900.263365480486,65.36810762632666,Married,Female,44
90.98439933552426,2120.0154194157512,95.75338368528384,Single,Male,59
80.8712533611685,2321.874949674449,69.0507477226712,Single,Male,48
74.99122111814337,2592.639807437382,68.88179261477599,Divorced,Female,53
66.17394972929827,5560.637982052369,54.31607455585634,Divorced,Male,39
70.34417328733225,7278.378068443994,69.82280838543531,Married,Male,26
49.683026204423,7582.130510011035,68.00289949889614,Single,Male,28
5.18750232353235,2671.861846830174,7.995020091293853,Married,Female,74
5.67239980877606,2595.9760640414397,8.375410286463328,Married,Male,74
81.92219735672094,8058.868160236494,65.82938635624816,Single,Male,29
44.17785078582445,5297.168520376325,58.784618483003094,Single,Male,36
55.64878765385923,2932.381703012203,61.768721427931325,Single,Male,50
45.03371691790665,4872.479296821156,52.24494230016266,Married,Female,37
79.71362733602363,2143.849596938372,83.64514089803123,Married,Female,57
74.0618058192476,7668.020726797267,68.52696690403043,Single,Female,24
38.663282346084486,4711.922737562123,58.42638871570964,Single,Female,43
13.35519690293421,2306.6446621873665,22.904647377540044,Married,Male,68
49.3445611564116,2704.578318433913,61.21436357842211,Single,Female,48
76.47787846826998,2358.838761669048,78.17680862953603,Single,Male,53
21.519914868081926,6658.274478101177,34.06696394043976,Single,Male,31
64.37547294117716,4900.898436778829,72.81064517844489,Divorced,Female,40
25.171937252796454,2740.852451188528,17.64716244986419,Divorced,Female,66
57.89041939887699,6762.773067667371,58.320922650483794,Married,Male,27
67.58408715017718,2878.7848928587214,65.1031873575617,Divorced,Male,51
67.36824377763553,7431.38968918403,65.86357079578573,Divorced,Male,27
31.26309322058972,7156.147617591475,33.66057202758039,Married,Female,26
104.97150435011721,2358.631580589663,95.47954420021077,Divorced,Female,57
91.18434178236289,2844.955353227323,81.71997736999057,Married,Female,56
67.32509342797785,7390.081753098291,63.13479117328188,Married,Male,30
72.33658929946235,7780.079507369714,68.67007658435074,Divorced,Male,31
16.846717796121904,2490.6149303855764,12.211991391013704,Married,Male,74
59.59029439980345,4325.687265561532,56.17097219367056,Married,Female,41
65.30710578250323,3363.2990915111072,62.19083408743002,Married,Female,52
67.42425778351226,2496.8404065512946,62.81686954719764,Single,Male,48
72.86141005943145,2607.281437086668,63.26854214203041,Married,Female,51
44.47529321128385,7189.041061267708,34.238686208147094,Divorced,Male,27
87.3381559565444,2512.1142104775236,88.19317037694076,Divorced,Male,55
64.22545488045132,7809.559785414046,66.55749016235326,Married,Female,32
25.90749286522313,7057.165258981107,27.7194584869985,Divorced,Male,28
68.32059893346026,8203.404570286897,73.1028731611356,Married,Male,26
1.0699044386526966,2477.1924866754275,5.943762619808155,Divorced,Female,75
40.20178831989462,2745.1875254038764,55.323897889638275,Married,Male,44
74.77579884593452,7310.995407652117,63.851767891941705,Divorced,Female,26
32.804082851969746,7048.253493401466,29.36523678874335,Married,Female,25
23.79607908864966,2260.9578045523363,7.004440837964623,Married,Female,77
101.12711929183594,2575.0404654005897,95.06688281998575,Divorced,Male,54
45.81116082821652,4671.807303775994,52.03781370669824,Married,Male,41
96.55864352096441,2711.0714720832984,85.0726724535354,Single,Male,59
57.776019699470886,7162.551760637568,59.166716911770024,Divorced,Male,25
60.29865989045256,5213.1968976580765,52.49924310689311,Married,Male,41
17.165568953853356,3637.132861595444,18.044696491449947,Single,Female,72
63.71057567270386,7634.394673876628,60.41938597605065,Single,Female,30
60.985113779285804,3008.113751641222,67.90567378799629,Married,Male,47
19.934296427817777,7388.528315918093,30.04987947294265,Married,Female,28
65.07639837812278,7302.991461202496,66.43065896488287,Divorced,Male,31
41.12200394019641,5767.815875210012,52.95008788777543,Divorced,Male,42
69.56712521666049,3214.526202884042,72.1512987772773,Divorced,Female,48
60.94978897150627,7054.132211568245,61.94901174337005,Single,Female,33
45.44912808212924,5322.502203081767,51.31996490823911,Married,Female,40
0.6581616930292356,3412.7413296237746,6.5767809008200615,Married,Female,66
53.74813625484124,2959.3704892696915,60.03983236255644,Divorced,Female,53
36.789072522616,6978.9749857573515,32.199903955169425,Married,Female,32
35.393501942730914,5240.965667281165,51.800013542976295,Single,Female,39
100.11594711610097,3180.9443282513425,86.54173370594722,Married,Female,61
20.001594249347786,6705.375926412038,26.095234557883376,Single,Female,23
50.19559010106896,5166.564447995227,42.84741850742795,Single,Female,48
73.62139005978294,2502.4389199699244,64.69814747216748,Married,Female,51
22.06478817135384,2730.228359471436,26.579833696295832,Married,Female,74
109.66053131018091,2526.344547712978,90.18089248968101,Single,Female,59
68.25782755075157,2424.4904499484687,77.63376514262603,Married,Female,55
8.18422549523869,2436.8581976822534,15.217762475074338,Married,Male,70
58.47274908890018,5054.28829857203,56.36582472567871,Single,Female,39
49.39609999275159,5391.951607667967,48.02647254642883,Divorced,Male,42
25.887304584378544,2912.4412150473145,19.026288745284205,Single,Male,75
103.22166804861378,2207.0935261940413,94.52884966781261,Divorced,Male,55
16.834616316886976,2550.0695415791142,9.651719817634714,Married,Female,72
27.281161654803725,6325.758926538766,17.981100747641243,Single,Female,27
47.957551032968304,2693.3769551773266,63.67809001731625,Married,Male,50
76.34783650041302,2843.4257272042887,95.06477403814239,Single,Female,56
53.992294369068695,5087.737594333125,50.38588726203683,Married,Female,45
66.29960095056624,2928.513168423786,63.66065416311497,Single,Female,51
60.43698880430846,2830.4178332182814,66.1843123751388,Single,Female,48
60.98693432742259,4975.344977393767,54.75788741895863,Married,Female,45
94.78335226145826,2462.14304169598,98.6303350571657,Single,Male,56
37.8904083970958,6954.280126793528,39.7835067822858,Single,Female,29
83.77242178990214,1837.9616826296206,83.25677366860151,Divorced,Male,57
73.02024758362184,5148.142336676957,62.62437733369238,Single,Male,43
53.82166701484906,7459.79396068501,59.09431480621696,Single,Male,30
80.25697544666767,2637.3529442241015,68.0059830948596,Married,Male,52
54.59704998690084,5236.784577155597,53.175574307444165,Married,Male,47
73.09355968301622,2281.6864143853304,83.7572536018732,Married,Male,59
23.21179042168784,7079.132306853386,26.44182566080151,Married,Male,24
71.26942370034845,8096.579917983323,69.22624182006263,Divorced,Female,24
71.98156514933912,8066.4551679828855,60.56761859088489,Married,Male,27
42.26074302887102,4954.728611939322,50.52490162309307,Single,Male,44
38.823872256616795,6841.824799645296,33.197232812710794,Single,Male,27
44.27448654098433,4509.505946506241,54.42314998187704,Married,Male,42
89.5977683986244,2683.4478640146017,89.96885552803708,Married,Male,58
65.886025235733,6793.757483771247,72.15919820838647,Single,Male,23
56.5487442045362,7667.2168014342915,61.516819145816456,Divorced,Female,35
5.081215919298299,2854.3114694775463,11.86063285355258,Single,Male,71
53.33172073371997,4719.108065784146,50.49737393627691,Single,Male,46
76.83722567515473,2866.800478742096,75.16428840037871,Divorced,Female,49
78.57971443606883,2189.363313942813,90.43608376702124,Divorced,Female,57
69.43834408321743,5582.785846865636,57.85651835886671,Single,Female,42
94.7635552929732,2276.4798257794982,94.39086414876651,Divorced,Female,59
79.53723578938158,4986.722993625796,64.6898048521396,Divorced,Female,38
72.21662506574937,5259.957944623648,63.48466738040695,Married,Female,43
61.82335177272448,6968.006777133936,51.524463235361345,Single,Female,31
88.28962551540602,2458.780575440882,90.6081269806408,Divorced,Male,57
5.813842318344085,3026.1325018809775,5.954490713673231,Married,Male,70
66.99321115527933,6791.984649561278,61.75296739573501,Single,Female,27
57.45234092116063,6827.075191666521,65.87284631827367,Single,Male,28
67.247925510709,6839.683705202097,65.48019571742608,Divorced,Female,29
31.51519754186721,7284.031823931002,30.193527331834666,Married,Female,28
49.51353749952983,7444.475148707533,56.39437174608955,Married,Female,29
23.10898423420587,7466.4368298841,20.93616348369251,Married,Female,25
72.66859710294369,2083.8423566371994,83.40388596712219,Single,Female,55
65.05713570650813,2283.8856928296345,65.18633761400838,Married,Female,53
26.620699359564618,6264.520297997875,25.96357570300331,Married,Female,28
58.45828704861255,6842.518996436262,60.33963692665567,Married,Female,29
52.599821314629196,4804.821186111394,46.88360263541262,Married,Female,44
84.5738935315171,2028.5827827245434,89.87027114294239,Married,Female,52
36.02064141723146,7132.260378554951,29.355199294078343,Divorced,Female,24
81.9350500041752,2606.8510760510244,82.2253524372235,Divorced,Male,58
64.32393639448239,7404.696863423382,69.60828028795288,Divorced,Female,29
76.27804217538404,3149.9616865662374,82.82390808246714,Divorced,Female,58
77.55581488222465,2904.4946742210423,62.94343471890094,Single,Female,54
45.47254059876238,5680.890605967282,56.0934115093665,Single,Female,41
63.67878164354198,7143.069171041116,66.9359235374054,Divorced,Female,29
26.245046765308935,2943.1214007895123,16.498180906443064,Married,Female,72
77.81650442161668,2757.508241274169,63.304865573119216,Married,Male,49
94.59467256680033,2468.136595619996,86.76205641193252,Single,Female,58
65.49156144726709,7170.910730226973,63.618954804699655,Divorced,Male,24
97.1888393326411,3036.207820934341,87.42605537531213,Single,Female,61
79.90665801500725,7171.187531148692,75.3495028451584,Divorced,Female,28
26.591654445237957,3089.3439292213893,21.891364408220404,Single,Female,70
62.95528930483061,4513.5441898111785,61.07809607641107,Divorced,Male,41
63.22285247328403,8135.912134860222,60.17055062517701,Divorced,Male,25
29.663759139517285,5620.241766601721,53.46327642664914,Divorced,Male,43
62.08622384807241,5203.377467252498,52.394574467751916,Single,Male,42
91.71258032156722,1987.139635839746,91.49198155635013,Married,Male,59
56.22132521542195,5036.075766060627,58.957453720294154,Divorced,Male,45
57.84469587477195,2583.5397287621545,57.99498699264208,Divorced,Female,50
25.710984087811177,7502.6237598446305,37.07044651243379,Single,Female,28
59.12510311306298,2409.535238871491,59.4919729646766,Divorced,Male,46
18.776135626624516,3171.953961288914,5.217689797725363,Divorced,Male,73
27.171680514146367,6365.415061497565,37.80652577855447,Single,Male,28
63.27848787485966,7648.082701179592,62.373206201591884,Single,Male,33
75.29846422002183,1949.1075998457907,86.7291497442134,Married,Male,55
67.17124586071772,2817.300706782118,56.59587261987443,Married,Male,50
28.87519571253454,4476.206990534481,53.55135900786365,Married,Male,46
68.45184206261096,7192.443067794826,68.5071603501217,Divorced,Female,32
68.41038197637688,2685.726617385317,59.907482345286596,Divorced,Male,53
20.983720133311778,2894.820912563816,12.488475945626078,Single,Male,74
35.73906126850182,6784.240483184196,36.68334638276929,Single,Female,26
55.672506414303584,5253.210286269321,53.34564634966998,Divorced,Female,40
87.71122052296315,2067.201002085186,95.36472314302719,Divorced,Female,54
14.588401428414059,2902.203865655866,11.872694060533128,Divorced,Male,74
66.17760526280301,7259.472768110998,65.57775485152192,Married,Male,26
80.23825716572736,2005.5078924034285,77.09202570355268,Married,Female,60
70.13944668973552,7756.453411065197,69.60789684854578,Single,Female,26
63.17884098336296,2747.2236333801434,55.118218792117595,Divorced,Female,50
102.43351827319835,2120.2578346946502,92.12803399650291,Single,Female,53
2.6600070010611425,2644.4733225374243,10.905139161317166,Married,Female,69
24.985150676038888,2482.8678855148355,9.931293541812444,Divorced,Female,75
67.38123625056642,2028.753539906712,82.99860124652918,Single,Female,55
63.88774612522282,7469.2212215253785,63.174962399310225,Married,Female,32
7.281508772364275,2165.41490460154,12.334595841713941,Divorced,Female,70
86.19705454413992,2529.3768279870774,76.49925121140258,Single,Male,60
92.64023451406163,2569.226982782817,87.21869639157254,Single,Female,55
96.81166109498358,2870.7846148075423,86.34170213204573,Married,Female,56
11.554879751257923,6997.7599122137135,26.401356992027473,Single,Female,28
33.948324238020625,6656.330754255199,31.262829825953947,Divorced,Male,28
94.98051087993825,2593.677911558196,91.80534792377462,Divorced,Male,54
21.460315572788414,6422.1231601727,21.086806617193954,Married,Male,24
70.01742944725909,7397.235847900513,67.90880589386471,Divorced,Male,26
78.27766530820283,2474.2316470093,86.8843745836273,Single,Male,56
44.75672203558125,5100.911783257287,52.17314493724091,Divorced,Female,41
-1.4697566166097698,2449.7551102093657,9.39671681069737,Divorced,Male,73
96.57088358333614,2543.130633635627,90.08189685087943,Divorced,Male,53
57.70654104043902,7143.343714110518,65.65558649388765,Married,Female,27
67.21675433076332,7694.264078932357,69.09210489468882,Single,Male,26
54.32238030951749,4773.5753847075075,59.457875998235444,Single,Male,43
40.762497577555536,7107.835728937827,36.790759659485595,Married,Female,32
65.79207211627325,2712.0484003157358,66.61955762564602,Divorced,Male,48
82.59178581798102,2416.2851903049395,82.48203106259835,Divorced,Female,58
4.621957387247983,3601.6786270161538,19.078617776360208,Single,Female,73
15.457999732935178,6517.9140280903275,28.90818440458947,Married,Male,31
27.84544019393475,2219.7995480782147,10.682301588089942,Divorced,Female,70
10.229605586099154,2494.3795253379885,18.858706361638372,Married,Male,78
93.21496996217047,2255.48561503192,91.95484849341709,Single,Female,57
66.19710524390476,2611.11276736908,65.65631073920557,Married,Male,50
62.82658208554638,2948.7845843047176,56.706580903544335,Single,Male,46
55.40835862942375,7113.146052354863,70.13698238765582,Married,Female,23
61.33090412553974,7129.767874214863,62.91994047370432,Divorced,Female,28
62.65260639298286,2751.9436938582135,60.61494690181263,Divorced,Female,52
17.540359501602257,2700.2133369874855,19.064404448135406,Divorced,Male,74
85.41142306015979,2380.088973192465,92.42970037925659,Single,Male,55
34.4295933802406,6577.058310696598,27.72866127216982,Divorced,Male,27
63.47925283339868,4640.961138952879,64.18566769930723,Married,Male,45
69.5816125286376,2785.068431370667,72.44414482623426,Married,Female,47
40.94485728524879,6641.825980829843,40.678375069906394,Single,Male,29
17.09229579244851,3110.0878201795936,6.93569953903674,Divorced,Female,77
66.40419662935129,2886.554506593596,61.69619399515458,Divorced,Female,48
25.101194495775406,6684.046082946161,25.784869455617912,Married,Female,22
33.087073026322095,6394.627070055124,36.063473638432136,Divorced,Female,28
51.242613783965574,5726.514410116735,54.15905816818972,Single,Male,42
73.96212102987951,7123.088304980658,61.658351316119706,Divorced,Male,28
44.07948464260394,3051.044939434018,57.686377582480695,Married,Male,50
11.533591919498814,2880.963714995446,10.116137852490496,Married,Male,74
61.64451494669534,7264.938780495231,68.08355672705241,Single,Male,31
40.702637312775465,5078.709997944886,56.202447956721194,Married,Female,38
-10.28307913995086,2789.712711551747,11.890462153322886,Married,Female,70
87.68181254740357,1913.6692169168457,88.51887730563834,Married,Male,60
44.13384554149127,5298.624245924654,55.163493146117055,Divorced,Male,42
33.67785161634637,7675.149705808,24.585216229359208,Married,Male,32
8.391778250790718,2831.4302861265546,11.834170300857686,Single,Male,70
61.481119545221375,3021.728602309082,55.382576030546836,Divorced,Female,50
13.43215101693146,3277.2859157865696,6.6556379575035365,Single,Female,71
65.50567460587247,3062.231088844257,79.44245613361912,Married,Female,58
58.965758550778595,6942.525002897564,65.25611889099761,Married,Male,27
27.310645569749674,2553.074306712352,12.61676956244468,Divorced,Male,75
49.02389279203534,7319.913982796534,39.37845731762428,Divorced,Female,30
53.14852109162949,6684.520924307406,35.651199719326925,Single,Female,30
73.47403355372052,3240.846673374996,65.80126742352579,Divorced,Female,49
8.847059110940094,3307.594334155104,14.25149695840144,Single,Female,70
48.551721300994174,5296.286549011833,60.117918385485396,Married,Female,41
54.077806102691355,3552.9368317631856,63.35335299874515,Divorced,Male,48
39.68787304853456,5685.8918764293785,46.772091429826936,Single,Female,40
54.97519309617875,7683.409354191865,54.523575022301095,Divorced,Female,32
54.50026805766575,2584.6811871144364,50.436026752234,Married,Female,53
8.398951055367464,7161.469388295057,18.345823583892127,Married,Female,27
58.21144355226958,4484.691503591655,51.807549632102074,Single,Female,43
50.57627996185299,3285.345141865024,53.81716394226727,Married,Female,47
80.77216821996463,2505.817101419384,89.67072398869541,Single,Female,55
49.06470629508468,5005.61147249129,51.80994269316184,Married,Female,49
12.010165187115978,3192.8551185511005,20.211417922023386,Divorced,Female,72
28.770940116063205,7163.745675473401,28.72834447154935,Single,Male,27
98.58686496975365,3281.6754136040627,84.88977639211001,Single,Female,56
23.608887772296015,3156.521236604052,18.679702830489397,Single,Female,74
6.849233443315469,3609.273835081636,0.4461138344157334,Single,Female,71
58.83765540151576,2305.862188816989,65.49110102778846,Married,Male,52
60.75544233765712,5180.5349802736855,57.28344190329264,Married,Male,43
91.81454858185144,2606.0166092230784,68.35669054039268,Divorced,Female,49
68.42136640219712,7079.025716965323,62.18910459806358,Married,Male,25
90.171183780152,2585.0567380309813,88.64394917268041,Married,Male,57
98.5456386832645,2844.0477430761143,87.01268702976762,Divorced,Female,58
40.51814113423223,6865.451138660417,36.45038606667509,Single,Male,27
22.15236735735435,6817.315388294524,30.63038193678998,Married,Male,23
54.63530860843292,7761.8010721972505,56.928611159082195,Divorced,Male,33
-9.308935561826795,2535.8998268297637,0.0,Single,Female,74
64.47331806771173,2447.7559744390583,63.459546422360305,Divorced,Male,49
62.471208999936515,6668.19790616898,62.9297923465128,Married,Male,26
62.090578105483246,5362.977666010967,53.605272805182004,Single,Female,44
74.56284024566898,3070.714002091727,74.34750696523736,Divorced,Female,53
68.98938417619276,8061.123804441642,70.85168093514463,Single,Female,28
19.288219796388304,7003.8989721614635,29.547228737289306,Single,Male,28
9.897392578895467,2740.1417629851558,3.9906193412340656,Single,Female,76
81.7485090790947,7320.900471168916,74.12326415033479,Divorced,Female,32
64.04062991926362,5186.22267800139,52.64631872146452,Single,Female,40
45.95005444499424,4667.842124318851,56.23934584462245,Divorced,Female,46
24.820463137894198,7023.94409027312,31.55545770082633,Married,Female,28
47.16149395931258,6913.237390040729,29.047447051831618,Divorced,Male,30
75.6645444595934,7823.191120256139,71.46675832452216,Divorced,Female,24
64.65760110277355,7579.987075142695,70.25104477737094,Single,Male,26
11.337498304191731,2829.8880950862304,14.178167832512514,Single,Female,73
19.27767328615903,3139.485954962395,8.22402903411026,Divorced,Male,75
61.76772855304449,2768.8902679328503,61.657296804899886,Married,Female,52
69.37677454565618,7703.6215986712195,71.22245432595466,Divorced,Female,23
23.995461787424613,3118.6165481494013,16.20787546256333,Divorced,Male,71
55.72604818144302,7389.4438370796615,54.02656468783979,Married,Male,26
84.17956007184233,2524.8905385240246,88.91699148031282,Divorced,Female,55
73.88788120170436,2119.1315550228865,52.404764997562886,Divorced,Male,46
48.8199674402442,5519.295845233648,56.01309431264774,Married,Female,43
29.99233276580794,7192.085741923026,22.932421367708578,Single,Male,27
47.532258121535776,7770.663838641779,52.635463334639645,Single,Male,22
29.16300634536889,7940.976694602938,25.91954101152213,Divorced,Male,23
54.30331835154637,5114.731871951433,53.51818925712603,Divorced,Male,42
57.179464493069645,6640.87556757483,62.72865458993033,Single,Male,29
49.26864548848444,7685.979277876103,62.18538956792544,Married,Female,24
46.54038700534192,7288.834721349186,67.11304837618331,Divorced,Male,28
58.20875440367987,7607.5765951062085,64.3578784731324,Divorced,Male,28
58.761901971441375,6567.190896712327,65.1741053951482,Married,Male,28
91.03260134305255,2489.848405449761,92.32000703003524,Married,Female,56
13.31090531279337,2480.5954999935548,17.16361342273594,Divorced,Male,75
36.54419889256633,7447.21859080037,24.415970556294678,Divorced,Male,31
65.60363393446363,4367.856998177671,50.320769412888495,Single,Male,41
60.69510838891402,4643.769984885846,56.85500104106393,Married,Female,42
57.74643640530673,3168.1876841290323,54.771369375699884,Divorced,Female,49
62.72919052640246,6997.086413060833,75.51915224873363,Single,Male,28
25.007167447879713,7263.329129748585,25.47969890326765,Married,Male,27
93.35435561667731,2326.9556891464795,88.54424568525607,Single,Female,58
85.34442128868176,2455.500726915173,90.65254292064787,Divorced,Male,58
47.10764846888065,2491.86428226765,64.75353257126002,Married,Female,52
56.8109276007253,7749.912171876242,66.22446106589999,Divorced,Male,24
55.72421573240897,5384.536085098042,60.682746420203394,Single,Male,41
73.78761555701544,2514.535015355703,91.6300019725521,Divorced,Female,61
58.824206476087824,8329.719219724499,66.63800553657578,Single,Male,26
87.56898033382228,2601.5076755688515,75.40220891046667,Married,Female,48
59.411109660283586,5390.292338332958,57.21160072598037,Single,Male,42
74.1897228865518,1888.011324035918,88.55969483631768,Single,Male,54
21.213810335429812,6614.62393217934,24.110323153541348,Single,Female,27
54.44218502939494,5596.951934431805,60.70341401368604,Single,Male,38
63.98911795384141,2653.9049855005405,61.71191360815574,Divorced,Male,49
56.366015345499726,2358.0878994286986,59.62824425159563,Married,Male,47
43.14935221277722,6943.3639892355295,33.96124277520345,Divorced,Female,30
99.14786293209039,2337.12675473881,89.08736238530273,Married,Female,54
104.16261509910294,3140.0863016602393,94.1853188384496,Married,Female,53
14.313787672655671,3154.3820424661862,11.853012089013944,Single,Female,71
59.4889844928884,3267.6298211836884,61.09337150939162,Single,Female,49
69.91332869551675,7449.7066355324205,64.47929364444795,Married,Male,32
74.83123613671467,7573.752763360058,66.81642495086906,Single,Male,29
69.18598041710527,1942.9161823145437,66.0612575701525,Married,Female,48
28.407342696661438,6426.683185233462,32.4929155428906,Married,Female,27
22.22109376431943,6521.601167826848,29.257554409961912,Single,Female,29
57.97880498764795,2931.0306333199683,67.65837986850192,Married,Male,51
71.0608861914157,2333.4990706044637,61.26316861385634,Divorced,Female,48
7.886268006249496,6502.034900125851,23.109273279566665,Married,Female,27
34.00026578137917,7338.856847079725,24.391826196738112,Single,Male,28
82.77425798341511,2580.513307478696,80.2126574223258,Married,Male,53
13.63048023935768,7196.479647595039,24.983437890456035,Single,Female,27
21.388955139504414,6692.485639713754,27.468300248101645,Single,Male,25
32.77799082360149,6989.759069493515,24.033409967250186,Divorced,Female,28
18.614450655231206,7249.993501883015,25.454719232630193,Divorced,Male,23
44.650113773956946,7391.539854176997,35.09080903000503,Married,Male,28
51.903459984688624,2832.6916206793267,59.790163558420176,Divorced,Female,50
58.615102548784,5429.94550286519,60.92296024458026,Single,Male,37
61.31823057818232,5272.420289080644,55.65020460050416,Divorced,Male,44
60.3894049998898,5871.4124865279855,60.140257833018396,Single,Female,37
20.837594895752005,2496.717404617373,12.946092477452567,Single,Male,74
14.314971106861673,2768.8056211617604,19.617587085957897,Married,Female,73
59.02374122371396,3496.7875182332136,57.49438724216701,Single,Female,45
