Brand Loyalty,Months after becoming member,Age,Gender,Location Code,Renew,Hours Online,Annual Income,City,Marital Status,Education Level
0.5209076864695525,63.0,60.0,Female,Urban,No,5.975708706024695,59312.23373401329,London,Single,High School
-0.40616988439041446,58.0,52.0,Female,Urban,Yes,5.880509724431623,47618.1348399598,London,Married,Graduate School
0.12545437494455128,44.0,35.0,Female,Suburban,Yes,5.37434835855129,55965.90084125224,Manchester,Single,College
-0.10058046606498,66.0,46.0,Male,Suburban,Yes,7.055556582904922,49350.28129572386,Manchester,Divorced,High School
0.2743047686870982,81.0,45.0,Male,Rural,No,6.091524687052464,74580.97845150155,New Castle,Married,Graduate School
0.3663911919140284,59.0,62.0,Male,Urban,Yes,7.581579632534699,46737.8286917361,London,,College
1.0536848514597914,82.0,57.0,Female,Rural,No,5.688012781273465,91627.12962174334,London,Married,High School
0.1951447616362258,57.0,54.0,Male,Rural,No,6.56029590275603,58662.08379742296,New Castle,Married,College
0.24345051459264172,31.0,50.0,Female,Urban,Yes,4.3842030839338655,36141.86401561722,Manchester,Divorced,High School
0.7006618808216005,62.0,52.0,Male,Urban,Yes,7.579345228110569,40260.53786993708,Manchester,Single,Graduate School
0.20679635052884535,100.0,48.0,Female,Rural,No,6.689227423548456,63719.13523989997,New Castle,Divorced,Graduate School
-0.5423398867821094,64.0,46.0,Female,Urban,Yes,4.753456528025909,39766.49496049012,New Castle,Divorced,Graduate School
0.9693057306830651,65.0,40.0,Male,Rural,No,2.6775416329717667,53837.87655868603,London,Married,Graduate School
-0.05318908691967972,40.0,56.0,Female,Rural,Yes,4.276258462069171,44636.21910837956,Manchester,Single,Graduate School
-0.5459253883635949,60.0,50.0,Female,Suburban,Yes,7.144285244688092,70866.79205643912,London,Divorced,College
0.5924437650899942,37.0,53.0,Male,Urban,Yes,5.095382777933568,35560.88737363242,New Castle,Single,High School
0.4255201071004202,63.0,58.0,Female,Urban,No,3.1307410216004605,56905.08241939441,New Castle,Divorced,College
-0.13283426757849232,66.0,47.0,Male,Urban,Yes,6.535077386365302,46882.39877400446,London,Divorced,High School
0.9062079487802347,38.0,46.0,Male,Rural,No,3.610170036588093,65318.95835149592,,Divorced,College
0.3794696000753546,28.0,69.0,Female,Rural,No,3.5306442977836765,52310.36917931858,,Married,College
0.37155537721904985,55.0,49.0,Female,Urban,Yes,5.5768910556129585,30357.81777600168,Manchester,Divorced,High School
-0.043435886605182994,38.0,40.0,Female,Urban,Yes,5.223806362625448,37513.31635868026,London,Married,College
-0.23955755946564428,,32.0,Female,Urban,Yes,4.3607992872664845,35638.27831727141,New Castle,Divorced,Graduate School
-0.14073134047417013,21.0,51.0,Male,Urban,Yes,3.5896959082981765,56923.351274880784,New Castle,Single,High School
-0.27229736129979665,58.0,46.0,Female,Urban,Yes,5.405586308514695,57240.001071209896,London,Married,
0.2524489169264855,39.0,51.0,Male,Urban,Yes,5.864517300726085,54487.63431102293,Manchester,Single,Graduate School
0.7467108556871742,72.0,44.0,Male,Rural,No,5.20385538471384,55120.08186282938,New Castle,Married,High School
0.2292008595397578,55.0,46.0,Female,Rural,No,3.664200396324082,37894.99505563779,New Castle,Married,High School
0.37052781431749987,64.0,40.0,Female,Urban,No,4.860053851385795,,Manchester,Married,College
0.20796541628710183,59.0,47.0,Female,Rural,No,5.204698774561024,40961.990094193374,London,Divorced,High School
-0.24483499108513518,48.0,63.0,Male,Suburban,Yes,4.173639525317519,44037.004024087786,Manchester,Divorced,College
-0.5685144450515105,46.0,50.0,Female,Urban,Yes,5.164334441533802,67308.23367637166,Manchester,Divorced,College
0.7333352939200785,54.0,41.0,Female,Rural,No,3.999885638378971,42797.504188586165,Manchester,Single,High School
-0.09470242735872952,50.0,49.0,Female,Suburban,No,5.576022341067091,48382.71563104708,London,Divorced,High School
-0.09873859590955503,48.0,52.0,Female,Urban,Yes,5.047182758022954,42298.116091897726,New Castle,Single,High School
0.6541403387309541,56.0,49.0,Female,Urban,Yes,,36687.08049644716,New Castle,Divorced,Graduate School
0.7483245561472858,35.0,45.0,Female,Rural,No,4.090883333485502,71652.43001829494,Manchester,Married,High School
-0.05418790398291018,63.0,51.0,Male,Rural,No,6.195585960944741,50587.14219756708,Manchester,Married,College
0.10301412516016051,21.0,57.0,Male,Suburban,Yes,3.3251752307313986,32469.79039872131,London,Divorced,Graduate School
0.982013445871606,33.0,46.0,Male,Urban,Yes,4.838419143344419,31607.348687663285,London,Married,College
-0.121148445565122,62.0,71.0,Male,Suburban,Yes,5.786565709086821,37177.253186340175,New Castle,Married,High School
0.5139651604566255,41.0,46.0,Male,Rural,No,4.6699861683242005,67721.51818733131,Manchester,Married,High School
0.4340305800429337,49.0,59.0,Male,Rural,No,3.5627880483336316,47672.63791381019,New Castle,Divorced,Graduate School
0.9268499143291308,54.0,35.0,Male,Rural,No,3.304746349658447,60047.45620897088,New Castle,Single,College
-0.17457268300645312,43.0,49.0,Female,Urban,Yes,5.074350966036627,58189.433436735955,Manchester,Married,Graduate School
-0.3216463282903985,61.0,39.0,Female,Urban,Yes,6.535064819812443,58888.69984639113,Manchester,Divorced,College
-0.34223280560791003,45.0,67.0,Male,Urban,Yes,3.9965462398144327,49062.348389589606,Manchester,Married,High School
0.4481601463362537,69.0,41.0,Female,Suburban,No,,56754.15646231024,London,Married,College
1.2056035447456148,49.0,58.0,Male,Rural,No,3.113034875482572,42689.037120781075,London,Married,College
0.34189392072072944,68.0,48.0,Female,Suburban,Yes,8.63864462476889,61878.55030273639,London,Single,Graduate School
0.6857978739947448,33.0,42.0,Male,Urban,Yes,3.9832704485796526,36408.91510162098,Manchester,Divorced,Graduate School
0.42250653257402654,59.0,71.0,Male,Rural,No,3.983235143382884,59510.41806124614,London,Single,Graduate School
-0.135901337089452,37.0,37.0,Female,Urban,Yes,5.033644713611961,43708.86162238991,New Castle,Single,Graduate School
0.3073546371328046,31.0,39.0,Male,Urban,Yes,4.345788423049521,52782.135703337015,New Castle,Divorced,College
0.2783001777481286,48.0,48.0,Female,Rural,No,6.579476151691307,65731.42946135967,New Castle,Married,High School
0.727363770208381,47.0,56.0,Male,Suburban,Yes,6.796341867101789,46264.508957440084,Manchester,Single,High School
0.8998821229099916,74.0,34.0,Female,Rural,No,4.732025118856351,69817.26515169916,Manchester,Married,High School
-0.04902013227770807,57.0,60.0,Male,Urban,Yes,5.845568090984851,43690.60505808794,New Castle,Single,Graduate School
0.31900991996815886,25.0,54.0,Female,Urban,Yes,5.015791117219856,45077.67918607585,Manchester,Single,Graduate School
0.35238552041718185,41.0,48.0,Male,Suburban,No,5.343262187357147,77700.39133940607,London,Divorced,High School
-0.12357427933412096,55.0,56.0,Male,Suburban,Yes,5.038133504998588,46473.591826911404,London,Single,College
-0.21345944641916603,59.0,47.0,Female,Rural,,6.42605839634423,43194.36236483176,Manchester,Single,High School
0.7331475669197467,66.0,43.0,Male,Rural,No,4.659193373996555,49383.31752943536,Manchester,Married,Graduate School
0.7197793176825127,64.0,47.0,Male,Rural,No,5.486769235143204,73737.73396715101,London,Divorced,High School
0.6889396325838419,29.0,50.0,Male,Suburban,No,3.519272988184058,66996.52569800217,Manchester,Divorced,College
0.6780519949310242,72.0,56.0,Female,Suburban,No,5.788922117833383,48891.00687838892,Manchester,Married,College
0.7221530270091354,35.0,50.0,Female,Suburban,Yes,5.765363160686319,43428.37744441841,London,Divorced,Graduate School
0.9317719664941846,86.0,47.0,Female,Rural,No,5.735243610888156,63418.59593958572,Manchester,Married,High School
0.40291920471957465,65.0,59.0,Male,Rural,No,4.338563826162521,56224.44815325427,Manchester,Married,College
0.04118237833693189,55.0,61.0,Female,Urban,Yes,6.353809358404217,50948.58085071871,New Castle,Married,Graduate School
0.18223833863279454,51.0,50.0,Female,Suburban,Yes,5.505289384605045,46857.84634184263,Manchester,Single,Graduate School
0.019432147006638922,74.0,56.0,Female,Suburban,No,5.065281691890948,42469.04530174319,New Castle,Married,High School
-0.3334518879464633,54.0,49.0,Female,Urban,Yes,4.7331382503680235,52325.70377530866,London,Divorced,High School
0.02935504109018139,39.0,54.0,Male,Urban,No,4.5560732363409695,44507.5263181134,Manchester,Married,Graduate School
0.018751449750360638,56.0,43.0,Female,Urban,Yes,6.586445608775593,51180.639496526885,New Castle,Married,College
-0.39127725118581436,57.0,46.0,Male,Urban,Yes,6.2003669321239085,42171.9042748142,London,Married,College
-0.39312731941103074,26.0,31.0,Male,Urban,Yes,2.6980218898977695,36284.50371627309,London,Married,College
0.9630718576147003,70.0,43.0,Male,Urban,No,3.978836689112943,61620.54722861683,Manchester,Married,High School
0.8580324672780698,54.0,52.0,Female,Rural,No,4.883685685134433,73936.13930710251,London,Married,High School
0.48182070590911685,68.0,51.0,Female,Suburban,No,5.9003708858119435,62372.518188594884,London,Single,Graduate School
0.7326140374203852,49.0,50.0,Male,Urban,Yes,6.891957412139293,45686.07979575798,London,Divorced,College
-0.0048482077620291,44.0,48.0,Male,Suburban,Yes,6.588941297677193,42423.67200310812,Manchester,Single,High School
0.0743841189811637,,46.0,Female,Urban,Yes,4.432095352010355,,Manchester,Divorced,College
0.5662083883705088,106.0,54.0,Female,Suburban,No,6.699056428386645,71708.68083845224,London,Married,High School
0.09706690342289487,37.0,43.0,Female,Urban,Yes,6.311074171227701,48301.26470910907,London,Single,High School
-0.4811766822410839,84.0,59.0,Female,Urban,Yes,8.33448906188327,56152.3243726971,London,Single,College
0.16095232682084926,35.0,63.0,Male,Rural,Yes,3.2720905541312755,44533.39555218726,London,Divorced,Graduate School
0.3223224522601177,,59.0,Male,Rural,No,5.228962487448254,68631.79984922253,Manchester,Married,High School
-0.2882355551872574,40.0,51.0,Female,Rural,Yes,3.459468338550051,43781.31344186066,Manchester,Single,High School
-0.04221514431222151,58.0,54.0,Female,Rural,Yes,6.304023326835715,41913.48140375297,Manchester,Divorced,Graduate School
-0.39878142450135456,44.0,49.0,Female,Suburban,Yes,3.1490104698140655,27352.38167966974,New Castle,Single,College
1.1296066770789206,50.0,42.0,Male,Urban,Yes,6.482362340895051,36882.26014523219,London,Divorced,College
-0.40671414909618897,46.0,54.0,Male,Suburban,Yes,5.634855888040419,54595.062412521904,Manchester,Divorced,High School
-0.12526281339854828,74.0,65.0,Female,Suburban,Yes,8.385824774372153,55740.577502331915,London,Divorced,Graduate School
,49.0,55.0,Female,Suburban,Yes,4.54751355334044,56632.50314539563,New Castle,Single,High School
,44.0,51.0,Male,Urban,Yes,5.710424137891723,48761.68260417535,New Castle,Single,College
-0.22663397785862915,38.0,57.0,Male,Urban,Yes,4.947083920678931,52599.914044667734,Manchester,Divorced,College
-0.0016392679034128999,29.0,48.0,Female,Urban,Yes,5.082937916119952,42948.4725664269,London,Divorced,College
,34.0,44.0,Female,Suburban,Yes,4.324518092269559,45862.61535007514,New Castle,Married,High School
0.3623352399500516,56.0,45.0,Male,Suburban,Yes,5.8795386632214655,45654.10915591526,London,Divorced,College
0.49669803648087707,74.0,51.0,Male,Rural,No,4.714822276688376,65417.14953871735,New Castle,Married,College
0.32229978657108144,64.0,45.0,Female,Urban,No,4.058460117191471,38739.09558585877,Manchester,Married,High School
-0.4618800738021288,57.0,51.0,Female,Urban,Yes,6.079439046300829,49346.30629532108,London,Single,Graduate School
0.4666898914355688,68.0,,Male,Rural,No,3.9582255822929553,57574.33417615895,New Castle,Divorced,Graduate School
0.7501852059693869,40.0,35.0,Female,Suburban,Yes,6.676716680297107,61167.90990226456,London,Divorced,Graduate School
-0.07078596224204059,42.0,58.0,Female,Urban,Yes,4.973746817060023,43111.162924815806,Manchester,Married,Graduate School
0.11158857088006316,29.0,41.0,Male,,Yes,4.989275933397658,42198.74347700681,London,Divorced,High School
-0.13757002673278362,53.0,49.0,Male,Urban,Yes,5.896640753162261,60495.15568876278,London,Divorced,High School
1.4472732898950258,28.0,48.0,Female,Urban,Yes,5.363819852736285,44618.97614660459,London,Single,High School
0.8147896130218057,35.0,50.0,Female,Suburban,Yes,5.704975482294319,43055.59106583522,Manchester,Divorced,College
0.19161963259782358,51.0,40.0,Female,Rural,Yes,6.647655753573217,58324.39403804647,New Castle,Divorced,High School
-0.3495346749109456,65.0,48.0,Female,Urban,Yes,6.9872811739301115,59238.50091966586,New Castle,Divorced,Graduate School
0.769158635745685,60.0,50.0,Male,Rural,No,4.620885568991694,40716.58927018266,London,Divorced,High School
0.3542084773999232,44.0,59.0,Male,Suburban,Yes,4.8920129512137525,33990.806623873206,London,Single,Graduate School
-0.07271909267172783,29.0,45.0,Female,Urban,Yes,3.5378826675145287,42091.11939247083,Manchester,Single,High School
-0.5918562018113037,65.0,58.0,Male,Rural,Yes,6.099727012389712,43929.993830916355,Manchester,Single,High School
-0.17551041526592148,63.0,52.0,Male,,Yes,6.008295609111784,49048.04981800199,London,Married,College
-0.6595311607477341,43.0,39.0,Male,Urban,Yes,3.1650199133125705,43389.88020623281,Manchester,Divorced,College
0.2953122219699163,42.0,46.0,Female,Urban,Yes,5.552825636492221,45071.65166104217,Manchester,Married,High School
1.001813887848057,88.0,63.0,Female,Rural,No,3.726098248714144,71958.18085384434,London,Married,College
0.4351910018632846,50.0,68.0,Male,Suburban,No,3.1430044419376446,41926.30251340121,Manchester,Married,College
0.3873373743409091,30.0,53.0,Female,Suburban,Yes,4.558029560838811,52510.607535087314,London,Divorced,College
0.4283431588292726,63.0,57.0,Male,Suburban,Yes,6.787977400089286,42865.50813288231,New Castle,Divorced,Graduate School
0.8131236361206476,102.0,63.0,Male,Suburban,No,5.741755872888936,67341.3511869815,New Castle,Single,College
0.642982595928526,30.0,47.0,Male,Urban,Yes,5.298730496206922,38237.0378110066,New Castle,Single,High School
0.4385349803928597,73.0,57.0,Male,Rural,No,4.787006119507536,49999.37386488876,Manchester,Married,High School
0.35253231483910596,56.0,59.0,Male,Urban,No,5.9559854863209765,63267.88813633972,Manchester,Single,High School
0.5313386668670604,37.0,54.0,Male,Suburban,Yes,5.741243681386601,37828.29804253763,London,Divorced,High School
0.38934129944624074,41.0,39.0,Female,Urban,Yes,5.547364062176608,49338.43870883579,Manchester,Divorced,Graduate School
0.772704157997903,48.0,64.0,Female,Rural,No,3.373927894705039,61479.033678272295,New Castle,Married,High School
-0.4390138775281255,35.0,40.0,Male,Urban,Yes,3.2907801887087595,51314.25233867289,New Castle,Married,College
0.7583480590512623,40.0,51.0,Male,Rural,No,,76322.21607132771,London,Married,College
0.3356658016050486,68.0,62.0,Female,Rural,Yes,7.581998498052554,59366.88889838822,New Castle,Divorced,Graduate School
1.4166822515721254,47.0,45.0,Female,Suburban,No,1.8671619410114189,63339.82493035962,New Castle,Single,Graduate School
0.009672636862239403,44.0,44.0,Female,Urban,Yes,3.7215490702472556,40522.26600909847,London,Divorced,High School
0.9813308291248791,48.0,47.0,Male,Rural,No,4.1759642816418765,62933.05487907608,Manchester,Married,High School
0.41900581473684473,65.0,54.0,Female,Rural,No,4.25992552193428,41694.55669520136,London,Married,High School
-0.3625259944584315,48.0,54.0,,Urban,Yes,4.0562952133761705,51938.876664693176,New Castle,Divorced,High School
0.20806497060238469,49.0,54.0,Female,Urban,Yes,4.811973434023646,41932.72831166466,,Divorced,College
0.927369032208832,72.0,52.0,Male,Urban,No,4.214945911571832,60731.48347510875,Manchester,Divorced,Graduate School
0.08607216733342543,33.0,55.0,Female,Suburban,Yes,3.913815804596747,40949.25270675059,Manchester,,High School
-0.12429694645659822,55.0,52.0,Female,Urban,Yes,6.459141837816413,,New Castle,Single,High School
1.3977240939323907,26.0,56.0,Male,Suburban,Yes,4.165625803516398,34369.962965376384,New Castle,Divorced,High School
-1.2510391419934292,59.0,71.0,,Urban,Yes,4.458624305248715,44053.360354645374,London,Divorced,College
-0.34079978240460707,49.0,65.0,Male,Urban,Yes,4.190143751341841,29530.821427653766,New Castle,Divorced,College
-0.35567905965733493,79.0,52.0,Female,Urban,Yes,7.386548138104934,53084.8598042667,Manchester,Single,Graduate School
1.1463871796847978,109.0,43.0,Male,Rural,No,3.799392874369315,77383.56478732104,London,Married,
0.20344003583186232,35.0,65.0,Female,Urban,Yes,4.887445009197761,43038.38787689923,London,Married,Graduate School
0.5814678150958743,45.0,44.0,Male,Urban,Yes,5.461361069160186,42458.7028121523,New Castle,,College
0.5645291056654279,45.0,56.0,Female,Suburban,No,3.9809011510660754,58322.72295516963,Manchester,Married,Graduate School
0.030098900618661606,69.0,48.0,Female,Urban,No,4.931242341551824,51963.599457538076,London,Married,Graduate School
-0.4745206607246014,43.0,67.0,,Urban,Yes,4.59144004237968,44753.234114897896,New Castle,Divorced,Graduate School
0.3169933986021649,74.0,36.0,Male,Rural,No,4.69981056193162,55363.82330224888,New Castle,Divorced,High School
0.6188002636060901,49.0,62.0,Male,Suburban,Yes,6.57544840613379,43860.439626867636,London,Single,College
,56.0,41.0,Female,Rural,No,4.010043161910359,60752.711269569394,New Castle,Married,College
-0.26914113936129624,53.0,64.0,Female,Suburban,Yes,5.357139467872654,44860.9917783515,,Single,Graduate School
0.5764879798503683,60.0,44.0,Female,Rural,No,2.705841491289712,77193.90269399874,New Castle,Divorced,High School
0.11522775768621313,42.0,51.0,Male,Urban,Yes,5.462765673025689,47854.02287311036,Manchester,Divorced,Graduate School
0.5663164332212678,67.0,54.0,Male,Urban,No,2.547485748527454,62312.91767806246,New Castle,,Graduate School
0.9519676057399139,61.0,48.0,Male,Rural,No,4.786887994140517,75852.57843256633,New Castle,Married,College
0.6788359996020967,32.0,47.0,Male,Rural,No,4.435874991001797,60632.57293872268,London,,High School
0.8374791192966065,44.0,44.0,Female,Suburban,Yes,5.999305682514286,52006.27085127322,New Castle,Divorced,High School
,71.0,56.0,Female,Suburban,No,4.954542857322402,60610.59258043187,New Castle,Single,High School
0.5652607648960596,92.0,61.0,Male,Rural,No,5.153765313382256,51884.49872829466,London,Married,High School
0.899926814619398,25.0,54.0,Female,Rural,No,2.0501792009882314,38238.04031067163,,Divorced,College
0.5760310032352041,53.0,61.0,Male,Urban,Yes,6.11644146939996,48127.661209377555,New Castle,Divorced,Graduate School
0.2546126320275586,44.0,55.0,Male,Rural,Yes,4.814736356078581,37123.69053977041,New Castle,Single,
0.6588361709478665,40.0,66.0,Female,Suburban,No,4.069928262166379,56065.86715182005,New Castle,Divorced,Graduate School
-0.1721974880445214,30.0,57.0,,Urban,Yes,4.617688409020284,38783.713065149386,London,Married,
0.19294358628044772,54.0,56.0,Female,Suburban,No,4.545248917831621,49747.18635761679,New Castle,Married,High School
-0.7917961483681397,44.0,55.0,Female,Urban,Yes,4.502694225889659,41669.15751877944,Manchester,Divorced,College
0.7339888398424754,52.0,52.0,Male,Urban,Yes,6.486921350262524,53641.61844276854,London,Married,Graduate School
0.5153207069032528,39.0,43.0,Male,Urban,Yes,5.744373271962992,41516.78101450407,New Castle,Divorced,Graduate School
-0.5538753541724392,39.0,55.0,Female,Urban,Yes,4.016741740917728,67841.00119395192,London,Single,High School
-0.6880281363958944,47.0,49.0,Female,Suburban,Yes,5.038819405888022,60649.817327071985,New Castle,Divorced,Graduate School
-0.5818233305332318,31.0,54.0,Female,Suburban,Yes,4.295540501902471,53717.21246030828,Manchester,Divorced,College
0.4169518826978959,66.0,50.0,Female,Rural,No,2.930231178432943,50558.27832013256,Manchester,Married,High School
0.8252092645540641,64.0,58.0,Male,Suburban,No,4.177852307544319,78023.63097008233,Manchester,Married,Graduate School
-0.7745650394119985,34.0,64.0,Female,Urban,Yes,4.601499403063674,54065.78485853264,London,Single,College
0.25712976895155776,60.0,44.0,Female,Urban,No,6.0340689017674265,56286.772913714245,New Castle,Divorced,High School
0.27151475786619095,21.0,44.0,Male,Urban,Yes,3.298676689150965,48498.29904776174,Manchester,Divorced,High School
0.6647956556803568,70.0,47.0,Female,Rural,No,4.572667819680375,66254.47243270533,New Castle,Divorced,Graduate School
0.21493787764696184,86.0,51.0,Male,Rural,No,,65470.22227457785,New Castle,Divorced,College
0.70712337171345,59.0,52.0,Male,Rural,No,3.746681104209764,59448.099498705546,Manchester,Married,Graduate School
0.9858114904624727,44.0,46.0,Male,Suburban,No,3.0757404717710255,54515.03808103896,London,Married,College
0.5553748433274636,62.0,46.0,Male,Rural,No,5.051428423208297,40920.544420634775,London,Single,Graduate School
0.3837509265017703,53.0,65.0,Female,Rural,,4.834633945111778,70610.62948662954,Manchester,Divorced,Graduate School
0.3498159478523047,37.0,50.0,Male,Urban,Yes,4.960698184123988,40674.021089992704,New Castle,Divorced,High School
0.42443565069269257,57.0,48.0,Female,Rural,Yes,7.505035068657495,47208.956817731785,Manchester,Single,High School
-0.4865188564812355,52.0,54.0,Female,Rural,Yes,6.945944054841507,56714.41682575053,Manchester,Divorced,High School
-1.2321961577476295,55.0,60.0,Female,Urban,Yes,4.17959643332496,43053.68959742757,Manchester,Married,High School
1.2452653691084308,76.0,51.0,Male,Rural,,4.139642409626071,69453.3384928197,Manchester,Single,High School
0.47056684645682145,61.0,59.0,Female,Suburban,No,4.476936207635188,55633.31944116732,London,Single,College
0.6409584777933919,53.0,61.0,Male,Rural,No,3.4140301970677593,48614.90036543117,New Castle,Married,College
0.6552500108941601,45.0,66.0,Male,Suburban,Yes,6.384009613936961,37212.14525570982,Manchester,Divorced,College
0.9133038934701868,81.0,59.0,Male,Rural,No,4.51628596035094,72083.69019649421,New Castle,Divorced,College
0.8740162661281478,93.0,74.0,Male,Rural,No,5.775034091695621,62099.3079843454,New Castle,Single,Graduate School
-0.14340418754696604,56.0,59.0,Female,Urban,Yes,5.490286124728991,46933.663088901754,Manchester,Single,College
0.5353097777357304,74.0,39.0,Female,Rural,No,6.159014539340021,63533.74712516372,Manchester,Married,College
0.621570990825225,56.0,47.0,Female,Urban,Yes,6.868419334331934,38763.04437435094,New Castle,Divorced,Graduate School
-0.20263973177773253,43.0,58.0,Female,Urban,Yes,4.3158354318774865,37025.97579606481,New Castle,Divorced,Graduate School
-0.1436840210716004,63.0,59.0,Male,Suburban,Yes,6.054411293765723,44372.50311290493,London,,Graduate School
0.40443417617433414,60.0,67.0,Female,Suburban,Yes,6.436437383482871,45295.93754420765,London,,College
0.5160369048797722,63.0,49.0,,Suburban,No,3.866098996761303,45073.13167973462,New Castle,Married,College
0.45586625457001123,61.0,43.0,Male,Suburban,No,5.335974974059759,45267.386292876894,New Castle,Single,High School
0.7156785852287955,77.0,59.0,Male,Suburban,No,4.296268311615796,82437.49027763057,New Castle,Married,
0.5206774440706015,90.0,62.0,Female,Urban,Yes,8.904982687005706,45759.30894366112,New Castle,Single,High School
0.6238062914772653,64.0,,Female,Urban,Yes,6.563562912309908,22719.336661429246,Manchester,Divorced,College
0.35664707798807394,37.0,38.0,Male,Urban,Yes,4.54959033323041,,London,Divorced,College
0.5292306467064773,62.0,57.0,Male,,No,5.340766456946682,63345.05100725181,London,Divorced,Graduate School
0.19188869034502043,49.0,38.0,Female,Urban,Yes,4.77175492459339,36675.73662005257,New Castle,Married,College
0.3226603877878604,36.0,47.0,Male,Suburban,Yes,4.963802676956868,50623.42227284427,London,Divorced,High School
0.32253224481611853,36.0,42.0,Female,Urban,Yes,5.103321592420498,46232.50037036213,New Castle,Single,
0.653851908046549,53.0,57.0,Male,Suburban,No,4.79879291789426,73825.96268946497,London,Married,High School
0.4108560798639263,48.0,57.0,Female,Suburban,Yes,6.172968096434047,53771.52633852357,New Castle,Married,Graduate School
0.9903356864200027,,60.0,,Suburban,No,3.477191824465634,58313.670821543164,London,Single,High School
0.5641235667754746,46.0,55.0,Male,Urban,Yes,6.531148960690792,47952.363258133344,New Castle,Married,College
-0.8119376659260942,83.0,44.0,Female,Urban,Yes,7.031369985685605,44254.76123294727,New Castle,Married,High School
0.26055966100603123,49.0,,,Urban,No,3.830897243064461,45231.65108291956,London,Married,Graduate School
0.930817299484729,110.0,47.0,Male,Rural,No,3.6725613788973175,85896.43388029592,London,Married,High School
-0.4916125420236439,68.0,38.0,Female,Urban,Yes,6.052479133142226,36899.860314881975,London,Divorced,Graduate School
-0.17144877122112212,39.0,48.0,Female,Urban,Yes,4.819232361217484,43660.662089521145,Manchester,Married,
