promotion_effectiveness,pricing_strategy,customer_satisfaction,product_awareness,population_variables,Season,financial_circumstances,Sales,consumer_confidence,advertising_spend,sales_channel
-1.6334564626076986,37500.95499335043,6.202590682005493,-0.28661559786907914,0,Summer,0.28690847726234403,3741.0612089523347,-1.397268575207491,3976.975906763748,Call center
0.3151647405153616,48384.2540816568,4.589842779173084,-2.6319556297365474,2,Summer,-0.05251424697876946,2917.3986641386764,0.33031970767891866,6172.559217009445,Web
-0.1041543024171823,63481.95647448435,6.189423843563254,0.3429647947871837,0,Winter,0.5898896203016102,6653.354675967019,0.4305374244600833,6914.898271340316,Agent
0.07674618393226722,43211.30206657954,5.315229951376936,1.105096387588706,2,Autumn,-0.44704805149748866,5458.4567717183745,-0.9150637849307997,7016.18293706609,Call center
-1.1663094410669606,52809.87123729407,2.8301691087937324,-1.2936234321965971,0,Autumn,0.05371084444356745,2860.539195518519,0.764221782978533,5036.396102802378,Call center
1.7951564467711179,55217.85591946402,,-0.14064011422445785,0,Spring,0.963811690084503,7391.205621010639,1.000491237107943,4543.123063271566,
-1.4610226992802249,52235.77848675126,6.971013976035657,0.5586297569447856,2,Winter,0.08942784232799396,6220.04668078298,0.4810295786604189,3508.87362989147,Call center
-0.9863753941577883,31764.56723031663,4.703507258116446,1.4499810402739153,2,Autumn,-0.3575161965209866,6689.888347109871,1.65289085969606,5061.446141090042,Call center
0.8236060101570677,72654.28394683496,7.045548035151513,-0.49902060182282765,2,Spring,0.648453122683016,6408.277651102563,0.26967329596639555,4020.298507632095,Call center
-0.47220524685920956,57349.163696259435,5.588043404164394,0.5610911596402771,0,Autumn,-0.7684786012579501,5079.904303428293,-0.5969342753305446,5474.872873849598,Call center
0.18239692508176902,48328.1181604514,8.009598610146133,-0.2793031919520071,0,Summer,0.8437150061298916,6574.369107082341,0.4858222823612916,4133.4804496465895,Call center
-0.9091996841969952,80306.97161353513,4.605082860431245,-0.786063618843353,2,Winter,2.237185150000491,3849.9665986910845,0.1127736116423046,5905.864302771633,Call center
1.4512594642483991,61826.52145014676,6.6291134224457675,-0.5606084447677707,1,Spring,-2.3000141106411487,5969.557406547373,-0.5083857977194057,4257.935500933616,Call center
0.0939646456075232,30566.938509397605,4.132722098946613,1.724037238585067,2,Autumn,-1.8400858260970872,4363.995422487658,-2.037181192355732,2480.8988216055955,Call center
-0.22921563500075184,69150.80518922278,7.102937858571085,0.6738707640866368,2,Autumn,-0.8368611024698822,6582.725976783841,-0.13058110907208476,3900.2369566231055,Call center
-0.23712437587724147,60084.095655587356,6.808051178292752,-0.23093808832255777,0,Winter,0.01836492397287788,5939.153289226309,-0.22140309921547394,6024.094136217756,Agent
-0.9061352264822681,75951.0182863726,3.448621937031915,1.497729986157245,2,Summer,-0.46698584855955516,4995.086842558831,-0.1371287489887272,8208.379726516481,Call center
-0.37952840232623136,48312.26560686468,3.343709891313656,-0.83318981495605,1,Summer,1.0534259820802239,2722.7695778007446,-1.017713437846682,5111.109639824795,Call center
-1.0643496068601133,48380.41612315556,5.8764312384528115,-1.0579358942966226,1,Spring,-0.14662746054547948,2877.1716931527244,-1.9411934601862342,3534.897701501266,Agent
-2.0434517433424957,68152.39010703612,4.933293721785676,0.08126170086354294,0,Summer,-0.7925811015901484,4778.715573823828,0.4420829133362071,5339.468690426926,Agent
1.3106180853460614,59307.99779169193,5.19564114091317,-0.37115988031155933,2,Winter,1.742308031726493,5233.28871080226,-0.30048588343206395,5230.816600652793,Call center
0.016176437124826883,75104.87762031035,6.988815740250477,-1.042844207004185,1,Summer,-2.0365008773386686,5654.61654411106,0.5164244838495881,6653.234677659439,Call center
-0.9823639563749849,52454.615537507496,4.480952526522692,0.5999461602627754,2,Winter,1.034353471318102,4715.078201264042,-0.15964483916623537,5471.869815184955,Call center
1.2093106296128033,48024.15006437441,2.7831938937112715,-0.045309737378790675,1,Spring,1.1008358783137187,4479.847439165503,0.35502767073348335,5333.623694155965,Web
-2.470014149964859,77381.6569830199,5.254424812813443,0.9587585022127936,2,Summer,0.3023785856293519,4759.98392534557,-0.37702920340840956,6555.33573183356,Call center
-2.0771852134941695,46613.28304389663,5.830871123700719,0.8554950901398096,0,Spring,-0.33904071843231126,5471.77061034,0.17954137498986014,5575.244408918195,Call center
0.4542110877830429,61807.50426279226,3.869174455482026,0.1558300655756542,2,Summer,-0.4741228044574246,3449.6614929689995,-1.4301434091364738,4542.508577636748,Web
0.725556328649657,75765.14387843781,3.458338746202842,0.15339322347960982,2,Autumn,-0.929313526234729,5631.46023338849,0.5558237523365878,5791.000925653762,Agent
0.9548883110865347,64539.90112146178,3.1584652646590246,0.0699268894072738,0,Winter,-0.6006263749090741,6553.306195276876,2.116199392397622,5652.23869674307,Call center
-1.1587034156777145,20116.886625131614,7.380260157391877,-0.629093311182764,2,Winter,-0.6986468483838839,3408.7296865217754,-1.924534600188596,5618.562233772316,Call center
-0.03684367696023043,44127.979916621494,3.7435894007850132,-0.8964117907532805,2,Summer,0.8575904029918802,5649.078801139069,1.9464814897474552,5685.754419431161,Agent
1.6034111783889335,50539.73318592711,6.5648211308310085,0.800140677800613,2,Summer,-1.6948272217324132,6713.994083281021,-0.5530216520037958,3887.6031503975255,Call center
-1.5055042271406387,61295.56847267632,8.633165341000517,0.5159418489365803,2,Spring,-0.7299362825457218,6334.168469360121,-0.6532111011050651,5655.314238831942,Call center
1.3547888824581853,53426.35362551704,,-0.677516409181377,1,Winter,-0.8981508595341505,7145.307851091979,0.8124413372183935,5965.810306530615,
0.7756981115385853,41921.8487815203,7.991972964180876,1.0754363087070562,0,Spring,0.42862210520772287,8290.313881936203,0.7914516760610113,3698.5402440930075,Call center
0.12787807574617732,53453.24615067603,6.713872088751015,0.5986344815375984,0,Summer,-1.5293625008821163,6889.789614092984,0.8183888667226086,4681.246515360499,Web
-2.131456442161038,39303.55119703622,7.10994498559791,0.9480562511330942,2,Autumn,-0.29946324175038724,6070.099054719276,0.1650297869483801,4456.29667163218,Call center
-1.2955165217386122,39795.01578055193,5.100669255005212,-0.2801322450492981,0,Winter,0.45348364798966545,3882.2276561357958,-0.13447931581087555,4989.002164168432,Call center
-0.39390778290355505,48953.07073824569,6.4032109954667265,1.6889228288708042,2,Spring,0.2502830926532625,5123.949395488689,-1.9981890063682304,5446.685349865829,Web
-0.5830896468433283,50889.52188193395,6.139238920191935,0.5847857690508281,1,Summer,1.0145956568777796,5615.532651814143,0.103947154733292,5337.304845018039,Web
0.2623767772219751,59544.9409639923,5.780648534931446,-1.1047660794377372,2,Winter,0.8926713267355157,4633.818004163569,0.255042976529655,8348.535326371792,Web
0.05443937224801774,41456.57471778226,4.157890711170863,-0.608075272773427,0,Spring,-2.0943606647970503,4887.077900801157,0.9930830558987896,5735.401273538754,Call center
0.025125451323147623,59287.87542007047,6.565117190306719,0.2749861312703053,1,Spring,-0.3402493783798591,4765.973710026578,-1.8260952921468339,4176.506407439529,Call center
-0.3200499505967912,26375.334513970858,6.178681348485071,0.7823816452664589,2,Spring,1.4755252599126483,4851.49571550144,-1.5896137496236837,5561.349147948244,Call center
-0.5648367448978325,39732.65790618093,5.593471560711101,-1.16731930225497,1,Spring,0.4114504883177558,4066.4611727459333,0.007954616348668711,8086.74693787933,Call center
-1.274691252881101,39522.86894900285,3.941415436034494,-0.6092329783244532,2,Summer,0.2916226634401924,3420.9173375769424,-0.30000702020085024,5881.696115905581,Agent
-0.16925600008880914,54785.83625850604,4.435436532701693,-0.6346117739017798,0,Winter,0.057614665910049156,3574.6906014124024,-1.1537998986410942,5742.214314298776,Agent
-0.2280777470967462,48615.70010540736,4.933796630972429,0.9518851844497943,2,Summer,-1.3185148324133542,6113.153591108151,0.7149860963597163,2600.113705624664,Call center
-0.5706953212881211,46406.86041729182,,0.5685130558991073,2,Winter,-0.48984248777813383,5873.19244968639,-0.7280213210926327,3371.2377480165196,
1.4465805863651489,49318.09149255829,4.2412351554200765,0.10899049948352381,0,Autumn,0.9744123898086556,6722.991489420824,1.4072358132966303,6690.506866874073,Call center
-0.7063183905292132,52926.992154344756,5.656045786986544,-1.7242757165072669,2,Summer,-0.266618625812018,3133.5985209819682,-0.6415436903396382,5949.895303927932,Call center
-0.48336715514675155,43016.212687578394,5.513207587522684,-0.49470811480876503,1,Autumn,-0.7016882084864301,4546.122569350493,-0.12370158421599015,4470.021391771476,Call center
0.6066772848653028,61848.156090040495,4.304752565305225,-0.24934740305900005,2,Winter,0.7769612425234597,4263.474721747663,-0.5053887232557748,4668.81876693316,Web
-0.09919025892312863,67135.07813702479,4.575229298974312,-0.9065005629108294,0,Summer,-1.909399437009306,3224.637626269087,-1.0049503338159946,5059.3664655445955,Call center
-0.9791759256663827,43286.84640344337,6.9733478582581805,-2.0887162844172464,1,Autumn,-1.1831881952728511,2586.5587321951725,-1.6504021410928227,7174.433502323009,Call center
-0.3921013343699375,51931.71657227236,5.661493863406082,-0.5038121680519212,0,Winter,-0.5909057323189371,4649.319801320347,0.22285525868572476,6475.03404908929,Web
0.3214761175532191,45269.06525825181,6.196352428248076,-2.7870733366868867,1,Spring,1.6589732738636995,3375.7759367031067,0.1679937349165735,6074.779758880314,Web
1.7009442973203315,79335.85540384125,4.390161749906144,-0.13238333561294313,1,Summer,0.42575318278252755,4183.379928895307,-1.6954782081731816,5545.626704541091,Call center
1.1849417504697999,49694.56245411284,5.3875174349074655,-0.6343737325438678,2,Winter,-1.6607912045929756,4595.423195439191,-0.4494500177339698,7032.500336200177,Web
0.28906570861702635,35348.08472991256,4.689294562972436,-0.8039292605530202,2,Autumn,1.2220315165852662,3811.7827680410737,-0.6908188147380095,6323.369536442871,Call center
1.0176597365053521,74965.29426384394,2.779711605797018,-1.425015790438516,2,Winter,0.543850367877437,2115.847459204293,-1.2712626351710108,4956.199067305491,Call center
1.0062906039541466,65069.67478061624,7.0555645344976625,1.902811233313263,0,Winter,1.552543020216002,8043.3625928005295,0.25069822161513544,3949.3387867105275,Web
-1.5040067354495816,57963.58341703167,4.185413855192891,-1.353702874193494,2,Autumn,1.2790659838006129,2078.520449167107,-0.9261371264692554,5978.876094736104,Call center
-1.1846128195652927,56610.85438687761,5.854446969707665,-0.30630218869831166,1,Summer,0.7599094826820831,4091.216354006904,-1.1769960951920366,4928.222729509692,Agent
-0.19307920409476043,40905.941674389454,6.782934348993051,-1.7515935382194356,1,Winter,-0.7035570157253992,4165.399042250566,-0.03459026268133857,3221.2400197731854,Call center
-1.051967668778118,52833.906002613185,6.217761551840546,-1.0226451775766119,1,Spring,-0.10631928632763392,5714.338026022243,1.5074910909491468,4412.72142629493,Agent
2.656481462824498,72615.61734411946,4.604878161936697,0.527585851191107,2,Summer,-0.5927346828442805,6411.798649158911,-0.0498698739273858,5751.656459368123,Call center
0.04084562682064162,49127.81467648918,6.538309028430655,-2.104308059936383,0,Summer,-1.1468814330407109,4293.697109030996,0.08087869620135285,4013.8468389282552,Call center
1.435326721392192,72842.76325606438,6.138426148585294,0.6457459004537605,0,Autumn,-0.5403812631341869,7240.628257340176,0.2961666933655515,5668.371719937072,Call center
-0.6353592285980938,50022.73332657721,6.4327340239641835,0.7819947126385535,1,Winter,0.281459682773234,5785.110408543241,-0.35163323417174464,6331.410035687272,Call center
1.239239157338752,67495.31892643103,6.806422821133709,-0.02552908936940997,2,Spring,-2.065994379881149,6893.00331194767,0.05214164500593899,3964.431998137814,Agent
0.7385366112390342,43065.03417004822,3.878867355885415,0.25252099305426295,0,Summer,1.7052882726171044,5688.72782617018,0.887510896876736,4780.522377460047,Call center
1.0846764909665598,63885.88216511209,5.887706051509332,-1.4845165122847983,1,Summer,0.9117313125877297,5526.136819515476,1.1729067013203753,5999.589137676676,Call center
2.3937134717640056,57566.30151261108,4.3222578974612365,1.8500691769944926,2,Summer,-1.3860281083371007,7901.274793280836,0.7544199486988906,4944.167648688248,Call center
-0.02035651047513206,71992.75503794079,1.4440491539855307,-0.0731384563977801,1,Autumn,-0.14048364015565099,4131.688825457507,0.9392249952280108,5248.680926610567,Call center
0.4797557766074422,59367.78312434756,,-0.6288753991637496,1,Summer,-0.11924604529662287,5476.6380295955905,0.7319486472018963,4713.220045396743,
-0.3137198861275974,61127.3432549077,7.5450307856343315,1.2998085241716721,2,Autumn,-0.09751609553962,7806.77921135167,1.045980373371318,5052.05675933377,Web
-0.6621706561414376,54035.49432449753,4.993790991275559,-0.46757135183250814,2,Spring,-0.5558009455187375,3894.1415884883518,-1.0084039726563325,5398.923959979544,Agent
0.6029598225892661,67653.6787565526,4.4508777060608065,1.5292278197209526,1,Autumn,0.9379291286514901,4787.009469977163,-1.6928827120092194,5851.598628773727,Call center
-0.3898259568646539,53611.37449391343,7.390157443144368,0.805695627381499,0,Winter,-1.6919149946435683,7888.538481488658,0.799429734070343,5575.747456329775,Agent
1.6377579058973404,43396.18416654448,2.931695396862261,-1.1417129639568413,1,Summer,0.11247775958152348,3981.427193878399,-0.14809660174808945,3904.9025973968637,Call center
0.48793899786433637,53381.8987761812,,1.4160207964040177,0,Summer,-0.10576358059962833,6157.574692150689,-1.1349639912161547,5983.457663017811,
0.645145324778392,39020.32691050827,7.161383000524113,0.2855547103345709,0,Spring,-1.649104761795526,7314.814320325006,0.46332958229722876,5682.809823663705,Agent
0.2915555891011992,62703.375926630244,4.410566947162636,-1.4018057721903552,0,Autumn,0.4884856637208282,3529.9739434547905,-0.45151215901526165,5603.934566883633,Call center
0.3151628582857932,65066.1458567478,5.723359709423278,1.4137843876190266,0,Summer,-0.0473815569643227,5910.457290009182,-1.4488038414765985,5803.611250310285,Agent
-1.0617914128335082,56064.92459539241,5.977555049776289,-0.8455760595185411,0,Summer,0.6441223351337272,5091.3558211293075,0.9218088810993994,5992.281508062879,Call center
-0.16169724048763415,65014.754794926615,8.650008781639787,0.5776673278279277,0,Spring,0.42449499263657015,7680.053036406724,0.16796444333962285,3718.0886334986585,Call center
-0.11521122380400052,35664.61482420576,5.278298973053026,0.4444201236599327,0,Summer,-0.016478469357339293,6340.538160646974,1.0642037845807697,5197.956552765179,Call center
0.6437815409542615,53250.08656340205,6.307193029988228,-2.233624933034781,2,Autumn,-0.7839556622420328,4719.444891856916,0.5344243861409238,8694.837025169145,Call center
-0.36154660746496403,66835.77200491828,5.778680303578346,1.5944229011900795,2,Spring,0.022701423846969274,5972.761455612043,-1.3242279430976371,4693.729680282327,Agent
1.6394392433798166,51109.30356693275,5.50029003755997,-0.5711437712968969,2,Summer,-1.021363118108218,4771.666371187699,-1.4416753969767688,4677.675804595664,Agent
0.4719292611240274,49926.036397257616,5.500191292921475,0.7212795421650465,1,Summer,0.6227891413601861,6342.858221906601,0.11033560957332056,4920.350171845362,Call center
-1.4023075621165442,43954.65079475367,4.8660711524710685,0.11838423788828004,0,Autumn,-0.595395239178915,4655.050829581871,0.4349563835134485,2917.718627237397,Call center
-0.43481626787368965,66913.06210504167,5.274235656114648,-1.2347606379631344,2,Summer,0.1846562394746757,4533.883094898994,0.8905343823625341,2925.324000600081,Call center
-2.6619005609,62352.85524025894,5.146448066476392,-0.162193972266862,1,Autumn,-0.41775222941777923,2410.8908474674504,-1.335108505572184,4377.971507082097,Web
-0.1289513508937146,39209.87250305109,6.362112818754738,-0.8923536828126397,2,Spring,1.0788526972982382,5092.085223404092,-0.1308097411956923,7205.397183480665,Agent
1.030742543105422,62749.84579216932,5.395146496093079,-0.5318635230197435,0,Winter,-0.5908786884932937,6001.9421088887875,0.4207155206974053,7961.817354455099,Agent
0.12659182526675905,39092.17281267263,4.522210978707615,0.13740551030534234,0,Spring,1.1587041273094312,5231.627255698325,0.4457481939983365,3975.00114759444,Call center
1.1598997407071914,44569.59384041321,6.3235952064135805,0.11513535008339712,1,Summer,0.1986416182469542,5469.023507401656,-1.0165604561765733,5483.240939175515,Call center
-0.12898959508474528,74712.42535524174,5.131703950868304,-0.6872957915752321,1,Spring,1.163585342371608,4893.49299578966,0.32529397534830723,4156.571442772263,Call center
-0.20068361816037608,57021.99624613757,5.096853409158998,0.08148691195215486,1,Winter,-0.31254175785321087,6132.422007845444,1.2443882424823132,4237.432293625916,Call center
-1.8463406665558866,59376.825233291805,7.010393875496682,-0.5541356555434801,1,Spring,0.7291749530660139,3864.9610568022827,-0.33471898153917007,4100.699696106589,Web
-2.3885173485756597,53341.089657150085,6.139117401393433,-1.3459160067381866,1,Winter,-1.2010357877490567,3579.2522866849977,0.6320797519172955,7522.433236379694,Web
0.971386325828366,54883.93247148055,7.216171155181495,0.24791254724992604,1,Winter,-1.5470381234003607,6983.827465487996,0.15781336000774202,3233.214369493885,Call center
-0.9351660449662297,61352.77838157343,5.6132090776097066,0.6664431878206081,0,Spring,-1.42919795937236,5561.655530596199,-0.1946542338538982,3846.3491343654805,Call center
-0.10594869986229452,45632.444344944466,5.900143935018872,-0.03888982616674168,2,Summer,0.9564518893493191,4335.769437882083,-0.9128848535359028,4252.908171580193,Web
1.3000354758712627,55896.21250109467,4.412561041685837,-0.6403078962190031,0,Summer,-0.2856674197855355,5793.457109390004,0.7804941880342742,4931.181104080863,Agent
0.9708499351480598,47810.67977517014,6.995162278347813,0.7505421316613248,2,Winter,-0.7089219292051044,6221.110272612739,-1.1470526529637215,4195.8866629973345,Call center
-0.02357900912552692,53565.83873277232,7.125195210420115,-0.5015587621927187,0,Autumn,0.923952134945801,6401.841159427051,0.999124423656414,5791.393938927989,Call center
-0.5631599860455936,44515.496593206655,4.60697177804655,0.09256650178715231,2,Spring,-0.00794133601826186,5167.9968397576395,0.309684841183215,5677.377200141927,Agent
-0.34387926286678827,49080.520478492734,5.765098096237135,0.37314954750944507,0,Autumn,-1.9903616869957232,7018.56022126789,1.6480902346463548,6097.016133843646,Call center
-0.9976625641666302,80274.9025988553,3.1160939547932456,1.638476144515192,1,Summer,1.6416704483307814,3647.1587605228087,-1.665254092267045,2223.774410484044,Call center
-2.1589426625402766,34364.14624867053,4.714796752760769,1.2538255280399548,1,Spring,0.11793468406700823,3362.498330144331,-1.6538351296558456,5582.316688838726,Call center
0.23596337668876377,54766.32875840064,4.261072215904401,0.5404265320362102,0,Autumn,-0.4243243242405768,5148.4684075411,0.1238322321961012,6690.289878097349,Call center
-0.9469768111512952,58156.86970909243,6.781739409743996,1.584753280901529,0,Summer,-1.2077234830440269,6814.801929741623,-0.13401555153718853,5137.1173990552925,Call center
0.863997472585925,58186.654059246095,5.780905110844965,0.7419750253595429,0,Summer,0.4600556904314591,6848.993872305939,0.28713931497922934,4201.8694200305035,Call center
0.21934077446326847,56209.7795557767,5.124590543078764,1.0490298637063789,0,Autumn,-0.22475911550111113,7326.731748602995,1.1523918095800707,3322.747432715644,Agent
-0.0060032256786591845,55301.20211856468,5.449680738653021,0.43134534080694,0,Summer,0.03874115798444947,5752.863858949746,0.01783317568626842,4624.777794732107,Call center
0.32912053330255503,61841.14546102378,3.579978525402594,-1.1572393040618811,2,Winter,-0.15046629470106243,4470.920032180056,1.314232114699437,6421.935791039449,Call center
-1.6464752330458037,45011.53929397486,5.627083150067882,1.4557730680041778,1,Summer,0.534694711566479,4030.5676412539988,-2.002935704607827,5085.899293098093,Call center
0.32865222103293457,59301.23326770266,3.0744893094061094,-0.07465012090998797,2,Autumn,2.2865089453359038,2816.5046052617786,-1.7448016598626719,3380.4869282968157,Call center
0.18056735245577826,56938.229552109144,4.371713930554582,-0.1018923512788087,2,Summer,0.7308622654648532,6293.636247585551,1.9336394828890395,6008.096895955699,Call center
-0.6365819208873577,59120.78561427128,4.506437490153207,-0.8618670379784736,2,Autumn,0.3789426527794462,2487.372407457745,-1.5756287643272133,5808.817087446307,Call center
1.5277319613552411,58179.68633786918,5.251182440544163,-0.3220890752625538,2,Winter,-1.1465321558733992,6415.203799970147,1.1001438374153116,5522.687191945463,Call center
-1.5437800183796682,70806.81521401399,2.969632250196505,-0.6699255430282954,2,Spring,0.7692693521818699,2029.9313249094562,-1.131714562551161,7281.370786644217,Agent
-1.4140775227350264,66098.74792818684,6.524960644919636,0.3739610916249895,1,Winter,0.24675024121198688,4522.278867995579,-1.1609267184904837,4881.559698666569,Call center
-0.44418483516069723,75425.66112071346,3.5904091181678544,0.42867089398888253,0,Winter,0.4821148757167752,4012.7387192898877,-1.0500425992393188,3417.939102000048,Call center
-0.3823941496310553,51431.26350525917,4.321756667406326,-0.04485849225502851,2,Spring,-0.587283086691733,4450.353698957821,-0.30240311735109665,5196.229863728685,Call center
0.8576770674277614,63811.66188809512,5.589738669421995,1.086527330254203,2,Spring,-0.3540589151460459,6774.186208560513,-0.021176525795391202,4106.918146715234,Call center
1.4129989628750192,55584.192603194344,4.67613742211259,-1.2126141486707418,1,Winter,0.2765486305372182,5518.848295690513,1.2643800469520352,8414.404796311705,Call center
-1.2331621776645214,66770.73828739827,4.373201873642861,-0.16667714338585418,0,Winter,-0.8108175929719664,4529.0667495725875,0.6297796792813033,5147.225778603206,Call center
1.614845544130512,74434.0164733165,,-1.5828817491804699,1,Autumn,-1.5752362677585483,3908.579789185621,-0.3033092057794561,6562.777659951569,
0.8096070041224435,58510.96747376663,4.438800015148259,-1.3437003902485458,0,Summer,0.41478661962420377,4791.171527609265,0.5953457328536547,6989.017455920144,Call center
-0.30972335440667703,61040.5057146929,7.667503121395633,-0.48602005685417876,2,Autumn,-1.282250656778316,5361.694707240947,-0.9007108124718949,4133.876431026667,Agent
-0.7803187622276009,63483.104015982724,7.376194172305426,-0.34082742149056217,2,Summer,-0.2912966390302342,6712.538600825759,1.3175826473971388,5266.984720553155,Call center
1.3710817816938776,55346.7833971754,6.269451158522836,0.5038908926909754,2,Autumn,1.1037460821615894,6688.411543632846,-0.6246826382604026,3312.3123631846747,Agent
-0.08528046356170055,70953.09871222197,7.416552738274253,-0.07723091625801402,1,Winter,-0.40662489721518386,6310.375437431617,-0.25572814543473754,6159.67559690562,Agent
1.5448973520904363,54412.338396410334,5.674132498687568,-0.10023940007272801,0,Winter,0.309447141689863,7741.1534461952,2.419970570375358,5206.528906483794,Call center
0.9456282733435873,60490.917352674136,2.4949597864423065,-0.135435406162517,2,Spring,-0.37757788611291293,4932.115005081816,1.1372378068096258,5651.5529679835445,Call center
-0.06333635660810694,51085.44859201678,5.326579345672777,0.8810373541121396,2,Summer,0.8141958593762859,6033.669273687614,0.20748331597212766,6118.161703693291,Call center
0.9610096969938425,77871.90936129169,3.155998017090138,0.9757571790620504,0,Spring,-0.18902675378251627,5468.430652381731,0.16689390496832301,7436.190085601318,Call center
0.7872695494358363,36300.10790960392,3.978398400195978,-0.8219018046206985,2,Summer,-0.29652441630949306,3977.851611788217,-0.14962055859543866,5402.317823948578,Call center
-0.047512700150938975,61206.82134335538,4.149070705477565,0.483789717469873,2,Winter,1.0183009986238112,3625.534509202732,-1.6354426557197823,5792.386947733325,Call center
-0.5329147532997798,55167.054079524816,,-0.5269219796086344,1,Spring,1.9271266068756854,5755.358987155771,-0.05560705433988905,3257.644668451978,
-1.1400882827445187,69433.7201820379,5.2832782031541825,0.7360977604565173,1,Winter,0.20225595861525525,4867.759610184394,-0.48822171678117404,2480.0383465526156,Call center
0.5786535157035431,79030.50939368234,6.726609609820553,-0.11245340081806383,0,Autumn,-2.1119268749288502,7841.848406290259,2.0917055532003834,5586.606557347458,Call center
1.1022737189635066,61795.751376691296,4.9327349240186935,0.4988486912580269,1,Winter,0.7273448920871438,4752.395698064897,-0.9379892066409972,4119.547085796263,Web
0.9091920146881117,64712.396243858115,5.28897370129807,0.8497601559172923,1,Winter,-0.37781304100214763,7721.389478671922,0.9028739755725083,5686.684330812085,Agent
