pricing_strategy,Season,economic_conditions,product_awareness,promotion_effectiveness,sales_channel,population_variables,product_quality,Sales,consumer_confidence,advertising_spend
59354.46052186062,Autumn,1.0262884933462024,-0.4445892455597527,0.4224988399625599,Call center,1.0,4.679450870966195,4132.334808955441,0.22421468461339567,7324.101353333642
61710.458368249776,Spring,1.1651581007685756,-0.019125590506844235,-0.013936043850997438,Agent,0.0,5.878842575733545,5257.576291410305,1.0883578548253046,6272.749206307024
50893.256020829525,Spring,0.5577331246754286,1.1441299439763974,-1.060426805217579,Agent,1.0,7.133201045762142,5348.958699833586,-1.2433087499569973,5327.542624418305
67430.92067656295,Autumn,1.710964027609368,-0.143690976089093,-0.9949664297598545,Agent,2.0,4.767461948978747,4449.337710332341,1.1714398722633221,4921.681594564823
47731.835150517465,Summer,0.441877383420222,-0.4435418136625263,-2.5081160974004817,Call center,2.0,6.447716593447977,2341.354781915309,-0.7977312667044744,6033.4358841211215
58338.48803911611,Autumn,-0.8229728067155881,0.8338045890679204,0.39133161284577805,Web,,,3963.9146306533585,0.046499472900433034,3316.563436791272
66022.3709250686,Winter,-0.8327198866919393,1.5718019686188607,-0.8618000565390902,Call center,2.0,1.9269357392412507,3584.6603999533263,-0.77477379688985,5551.438430041323
35991.62681174031,Autumn,-0.48347304324988205,0.6871473924104877,-0.7009867760282221,Call center,2.0,4.48120716872521,2604.4988410902524,0.8608647157909075,5806.1901650655145
67449.9045667187,Spring,-0.06703019940647849,0.3901845543724016,-0.42371178658377817,Agent,2.0,4.745480536346649,5060.126460097621,0.4586277162033234,7666.899788221126
54439.89039293522,Summer,-0.22676441392673505,0.5424736622710666,0.41998006525990283,Web,2.0,5.505243069376261,3938.5247144991504,-2.274953118817756,4939.069919338113
64125.86166119878,Winter,-0.54229936921881,0.54080081545582,-1.4849565931226927,Call center,0.0,4.947577459584172,4029.4166841370256,1.8823060888015204,5548.956794037055
45875.89939355725,Winter,0.6039254067951778,0.4087836534691146,0.02069082921576982,Agent,1.0,5.411344479221237,4531.9742379676345,0.39526026590942676,3788.38304422095
72080.86855776848,Winter,-1.023673194514925,0.05959710951384602,1.025503853480535,Call center,2.0,7.362723911507412,6365.822562695093,-0.006448847399472671,6517.362538717725
53059.09709819871,Winter,-2.5711744302293025,-1.1418782634814373,0.9415744382969771,Call center,2.0,3.8239730432770904,3409.7264860412206,0.826794647541983,5792.951388148803
36066.24910643378,Autumn,-1.3474391864988915,-0.0023872320678871746,-1.7398474632265701,Call center,0.0,7.03508017926649,2466.418360136819,0.2903998139647533,5240.0505673738835
45640.57792387916,Spring,-1.4737612705613683,-0.14665920881180233,-0.46657301940462154,Call center,,,2628.5963392632266,-0.6437057733068696,6004.6741995599905
49539.43732544489,Summer,2.2019525515430005,-2.1268488843219533,-0.8121398420242886,Call center,0.0,3.874906404324311,867.4083823497126,-0.8690993014156538,6352.715842016593
68808.12748313697,Winter,0.27947031362146146,0.21252308064276976,-1.6839079983799183,Call center,2.0,4.02159267351264,3274.5356763733025,2.1376265133294114,4210.016852726757
48150.461301864765,Autumn,0.8754558356954492,-0.6724350081993822,-0.4575591661050016,Web,0.0,4.613754872500075,2188.934829891965,0.5458599561918035,3824.3813159952756
79816.15623868469,Spring,0.2215277034746925,2.0231130332430975,0.005725362533946752,Call center,2.0,5.534645364704226,6384.894767363778,-1.5072695030424599,7015.839173900873
50729.6073600493,Spring,0.2553528848331213,0.13677868452963537,-0.6813133192781914,Call center,2.0,7.003235194117522,4670.182765793435,0.4679523786506121,4820.877354198058
70252.02991505207,Summer,0.028014550747504977,-1.0098684518527592,0.27067150397349826,Call center,,,5070.1294331418285,-1.4372590018125562,9747.7887988949
67754.29013949218,Autumn,-1.3367402479598396,1.267375814459613,0.7265987586077672,Web,2.0,3.335805842315936,4788.235069700223,0.24446310291186385,7560.470703205438
37989.59097576244,Summer,-0.2126086955453623,0.0365660755445102,0.07671491478854213,Web,,,2031.7158375158506,-2.0819744514529797,6798.860069731936
42720.1842256013,Autumn,-1.5847024673227061,-0.24096909290903384,-0.1398899507465626,Call center,1.0,6.446535214364172,3663.826040732033,0.2796092050334736,6593.54358432875
44831.358272237645,Spring,-0.7022440744249048,-1.654015673671938,0.5143501654589092,Call center,0.0,2.2936622694124607,1954.2665438046674,-0.024471920026361973,3118.856469558974
40643.012972798395,Spring,-0.6756691586192277,0.3701508971930088,-1.0891190897032133,Call center,1.0,4.6046648600042595,2936.7598781129827,1.2671488099299018,5331.454402438543
56461.85776624891,Autumn,-0.3966560587586576,0.0073321827210777995,0.6898279046173392,Call center,0.0,7.153404207571599,5621.686706923659,-1.5070867484890356,4164.97835895492
78012.53978415387,Winter,-0.9282113020278135,0.7940502377887073,-0.9339622902378528,Call center,0.0,4.117764094582894,4328.970603579121,0.516715833794813,5563.593811501734
52641.41191045221,Autumn,-0.70424415582093,0.537528682733911,0.18054528591601016,Call center,0.0,6.022761389778152,4718.40993944916,-1.5477607322330673,5658.040245683954
64800.565642264075,Autumn,-1.308962576455734,0.23547809071598313,0.9920893061267635,Call center,0.0,3.888173561444612,4677.125921803119,0.21403006894396362,6446.809033984391
66142.20935737714,Autumn,-1.1472049654768584,0.3563041677655204,-0.1382083623885419,Call center,2.0,3.4906234633187987,4378.94514590188,-0.983402891089481,6715.940144186467
27840.511541971406,Summer,-1.4723010807063845,0.029258868387048286,1.7406165315883504,Call center,2.0,6.1779653355447675,4650.955570777633,-0.5287525612224707,7262.641358214171
50528.30535730129,Summer,1.9815686298885538,-1.006419604743333,-1.320398818460678,Call center,1.0,3.733050215828068,1571.0185855954878,1.6509828932442367,6845.699423990346
40279.32461826363,Winter,-1.5437533284710994,-0.12516649812827746,1.3629249030234643,Call center,0.0,0.0,2203.617383286475,1.0899757717517504,6625.642844829648
72539.24254376115,Autumn,0.2737558950582565,0.4368644220473429,0.201926381026373,Web,1.0,3.7529192997643412,3964.825673713447,-0.4297719275208003,4381.614574075726
74935.49298954244,Winter,0.9404221551668733,-0.9338491585667462,-0.44122057027808687,Call center,2.0,4.041403897612694,3661.4819505620203,-1.2010061614555472,6447.947278508349
76155.01045702993,Spring,-0.8333422125211635,-1.1459355719982804,-0.17372505664885554,Agent,2.0,4.503230612452955,4529.764300196417,1.007783259339463,6796.665735732436
59853.05502566624,Spring,0.23331110357308485,0.13209820136606532,0.16920765977170144,Web,1.0,3.2801045461079106,3188.575448570897,1.3988257403100839,1357.177423434643
45357.88933115957,Winter,-0.3396034956585898,0.4695804722423,0.2578047065906662,Web,2.0,7.188098463130688,4289.628930851804,-0.5480358224347563,5572.900078284891
53422.86404981339,Spring,-0.25067292189325374,1.1091527145336142,-0.8111788417659408,Call center,0.0,2.180157574683366,2863.5109132741536,0.611322886166347,5419.654214506571
50264.81614234823,Summer,-0.7011961141915062,0.6309140615821004,-1.2747230250157044,Web,1.0,2.9231232330000285,1511.327489058633,-0.048860693746902384,5150.7849843656395
71848.936077494,Summer,-0.5248992811190746,0.5794675257644302,0.20802635156197055,Call center,2.0,5.530045332011127,5742.18570432301,-1.313405575483095,3341.9437202589916
74431.52917821227,Summer,1.1904416861904734,-0.050107115824820664,2.026732948254669,Call center,1.0,5.895720168755114,6852.574985857249,0.7296616859823091,5527.6554396109195
33857.282665479535,Summer,0.4466325059453208,-1.1224730211870098,-1.1112003250947082,Web,0.0,5.368848836367329,960.964400492097,2.1731858859572446,4548.864380174657
59466.20789659106,Spring,-0.44780322777415593,-1.2215413827435293,-1.0909107779805782,Call center,0.0,6.464422346830834,3379.3166587741644,1.5570856426721948,7721.1956031039535
55521.22516412183,Autumn,-0.17404160017114068,-0.8069166087835454,-0.3280291025884671,Web,1.0,4.1884303392708535,2334.8806329011754,-0.7773670322721074,8209.253572680776
45701.852333217976,Winter,-0.8549370088018006,1.1494622890894635,-0.5352128411186935,Agent,0.0,5.093979546952771,4797.564885654717,-0.09851102501370555,4466.3943680903685
51350.03676342191,Winter,0.1857003837511807,2.2020934865856336,0.8241651149427819,Web,2.0,3.6457508021130804,4693.71126565252,1.0208198113458649,5270.766632092768
62912.057780710704,Summer,-1.9703255892752152,1.6351035104044513,-0.4544599431154579,Call center,0.0,6.634349661973073,5713.156092732208,-0.6231388757255987,7099.187216242448
53168.85826025035,Spring,-0.02435726809606293,-1.4657042869266248,-0.2914593587898858,Web,2.0,7.946409931789919,2721.9282053013167,0.7826781123097882,6962.534783987567
41932.89262118825,Autumn,-1.5069270497371061,1.2794001284061922,0.13143507965226015,Call center,2.0,4.068142581418704,4388.2204365400485,0.006676263493947686,5390.081481686091
54746.152071893644,Autumn,-0.75797307114258,0.5549228730671336,-0.3763937185242576,Agent,2.0,4.079136525104022,4345.232356740047,0.10417753243882405,5299.048454143201
41063.7268159289,Spring,0.5440637724916533,0.41901303536474893,-0.3296865616187907,Call center,0.0,7.976761731244969,4230.759207376392,0.49822393433804824,6148.678596962811
55106.20740433193,Spring,-0.17006987326763395,-1.569204985447853,1.3739311513383032,Call center,2.0,3.905931790470939,3064.8364811573074,1.2731112799352169,6281.405682940346
61105.88141748494,Winter,-1.219638443117712,-1.575671011140241,-0.6975928420038572,Call center,0.0,7.343159264132025,3820.8159225030463,-1.2307459917673604,5634.4584475378515
56827.62807437888,Spring,0.0701390924350242,-0.7363480548812827,-0.711073763998023,Call center,2.0,4.35375548621448,3004.7125981358113,-0.20388254278403672,5378.564979590157
47791.85170214093,Summer,-0.6910886906768478,1.1805611091233186,-0.15447069327363536,Call center,0.0,8.136396421003433,5541.632283683264,-0.8039258066053124,3793.933921378738
74792.8792885329,Winter,-1.3619390715523998,0.01877666249825921,-0.4689400786185124,Call center,2.0,4.89936702074102,4253.118726456235,-0.45676348091685576,6188.908997269256
34958.2376566929,Spring,0.6895843354313547,-0.22947859878194837,-0.34792485047440913,Call center,2.0,5.294598097584808,2545.6548924761,0.10336229342533379,3063.617923432507
62287.541970382066,Autumn,0.5817082984856055,0.93230636640592,0.871483984749803,Web,1.0,5.312876716483754,5102.025997130804,0.2508535924360902,6302.131423706929
71840.31580781678,Summer,-0.7353008962968237,-1.0570311972963247,-0.7474330774738247,Call center,0.0,4.591954871266471,3772.383966984739,-1.0007029427171001,5113.788430081807
55330.813226096085,Summer,-0.8819792625273327,1.1893048922822063,1.6448112055476671,Call center,0.0,3.868995179495882,5625.157564192109,-1.0809369096795345,3213.7090247972906
85349.81378684845,Summer,0.04631577887435115,0.6619626328462186,-0.14455954138756938,Web,1.0,4.937735071969317,5224.542972194325,-0.3763912827947508,6927.778297874773
45241.253624048884,Winter,-0.29632239942377564,-0.8294398702650666,1.0139924782546368,Call center,0.0,6.063557377226214,4225.430690967544,0.6064258200679989,5324.546168122964
53683.27986101816,Spring,0.5774668530777228,-0.7657707463240198,1.209945721309581,Call center,2.0,5.994425928051717,5024.72090050625,1.8709204802000172,4415.112717030392
64797.22259142273,Summer,0.4846278791630345,-0.10386832596120672,-0.6985433852701081,Call center,0.0,3.7351952271678996,3471.3061318912128,0.09946408627794064,7353.547816982253
60275.82622416714,Winter,-0.9184843280350045,1.0975663487128884,1.4027068455716,Web,1.0,5.109503451983593,5387.610431789568,0.851941939929625,5814.683330192733
81001.79518350466,Winter,1.10533658175153,-0.07382141672631205,0.613649447347554,Agent,1.0,7.429547262335518,7210.428345115783,1.3406050839311372,3444.3626672937326
42027.439677525166,Summer,0.13201922431682744,0.6076418913036905,0.5945573942198767,Call center,0.0,6.0502344391266645,4674.00310514765,0.10539344713433603,7158.028989201216
49854.50432815357,Autumn,-0.35431589810785297,-1.4293030457244114,1.6734121907130055,Agent,1.0,7.852003315570242,5732.857673672599,0.9601536747206673,5407.6439320455065
62479.26928952674,Autumn,1.5658800797454033,0.940609431068678,-0.36775017039647134,Call center,1.0,6.314294345159263,5654.388642348351,-0.6290136850650423,6605.484255760623
57073.34834588558,Summer,-0.8750375364900713,0.6184067590631367,0.8461859709710122,Web,2.0,4.679701875924354,4368.22095522964,-1.9754361237779134,3241.216965958523
64624.861576982395,Autumn,-1.5314517963172378,-1.6069119505469642,1.9991043521605172,Agent,,,6083.246815523789,0.7442769586331008,5533.045792273862
37311.99005418572,Spring,0.3942087856972829,-0.8870850092284664,-1.02479923129099,Call center,0.0,7.439081833499648,2563.0963565654615,-0.2933192682093436,6593.0694120862645
44781.88599537003,Spring,0.37302422470745783,1.968288297116579,-0.8164013548933112,Call center,2.0,4.005155207251233,3627.318693228143,-1.289189317378545,5279.125870947175
44262.44715146463,Autumn,-0.3470147186742775,0.9331003778522388,1.0159460887316063,Agent,1.0,4.6058540698541925,5355.4269118305,-0.24015884302196217,8254.23024913869
33270.50420682339,Autumn,-0.41138048503024305,-0.4786805511654502,0.5064926670021465,Call center,2.0,3.7772260928157015,2664.943184096119,-1.0170675050124354,4562.365641055741
50830.938151029404,Winter,1.4094475676230818,0.028436300979187295,-0.6381833251786844,Call center,0.0,4.645281494417493,3140.4264237417974,0.1794904408402023,4393.724420645056
58188.900181692385,Autumn,-0.38339185567031336,-0.8203893669635915,-0.04523829986902545,Call center,2.0,4.99816392572674,3925.3547431329152,0.5483421186028115,5940.7085793921015
44942.59838355586,Winter,-0.8218894531311992,-0.03366600650085083,-1.4046697709627927,Call center,0.0,5.930017830698733,2760.1404499087685,-1.2688854930536548,6492.1982948540135
56732.37811663285,Summer,0.61944129105678,0.6165483388442432,-0.6831728955848142,Call center,0.0,3.243980452250252,3426.2036890386325,-0.5989835259435151,8505.950537351755
71158.3340025034,Winter,-0.3437963166798768,1.0820296221741645,-1.125499774655167,Call center,1.0,4.812994396357432,4460.130872433379,0.7450369450820138,4695.88186105233
65518.433137283355,Autumn,-1.9773354054115606,3.0448549317811877,-0.1485136455462435,Call center,1.0,4.357064873252982,6352.5359921105955,-0.009699395383666681,5155.039515059234
53375.61782560881,Summer,0.5220906811240676,1.2686984134865513,-0.23784385840153993,Call center,0.0,6.365034218789713,5662.328257728438,-0.5676692261292395,5096.244933142888
87788.2243599609,Spring,-0.7384032678092779,-1.080392849703043,-0.4003248352669198,Call center,0.0,6.604443565025687,5763.269650113315,0.37625119627414205,4407.740800937205
65053.20101288133,Summer,0.653735953587632,0.7264598075999981,-0.5179248798734888,Call center,0.0,5.197762422048442,4854.3635101940345,-0.3641285420934091,6921.82596369626
46419.436952945915,Spring,0.7815155445085759,0.5296226563843309,-0.25737927526408627,Call center,1.0,7.525405176653426,5029.914101666988,-1.5034078198839127,3313.597829381816
75157.1439553841,Spring,1.5345463182686714,-0.654727350322385,0.8472407778087163,Web,0.0,3.81320907662895,4019.183232725165,-2.011700866926979,5580.076313007112
52765.255536847464,Winter,0.6767333137769546,1.7603507892058192,-0.6765445703964276,Web,0.0,4.27367551997429,3470.3798038481045,-0.6694721337463062,4408.822696476166
46850.31362826535,Spring,0.7060600339264744,0.6911791056027037,0.5672222418164405,Agent,0.0,5.125304170796415,5201.629692101079,2.2615149584991703,6938.112525586106
68664.41648087221,Autumn,0.06330674295167825,-2.152836851944175,-0.5401447165342177,Agent,1.0,5.676727951943672,3726.8698359082186,-1.0572983141213654,7588.743276270714
44572.5018189855,Summer,0.4201210582721119,-2.016374600372866,-0.9269483953582905,Call center,1.0,4.485252841277125,1579.5242928320768,0.6518802635815796,5356.440163865204
64249.65048018916,Summer,-2.309849942462618,-0.10744784875448973,0.5871136162916455,Call center,1.0,1.993613403719464,3744.610463903269,0.5075719094925606,3948.70641073762
75574.41745122691,Winter,0.4493109579033631,0.04810389458286539,-2.1169779706796743,Call center,0.0,5.062646349204499,3384.288945371224,-0.8575711956975834,7894.274798209832
47496.11286297279,Summer,-1.3045296911467512,-0.19491089618720933,0.6821996545410944,Call center,,,4453.358709858475,0.20627529728866278,5794.914649612664
47299.39050129259,Autumn,1.5190159195908846,-0.026201104663654374,-0.10722185579578163,Call center,0.0,4.838507074099997,3255.42421913207,-0.03527714398616168,5880.385488200662
57003.112004857474,Spring,0.4904621590614925,0.32118431041325884,0.9674169229954381,Agent,1.0,4.76659953897641,5572.435361057514,-0.6542988168223115,7443.5178268445625
39469.40092724514,Summer,-0.9606567912842168,-0.10767937138131221,0.9547553595274874,Agent,2.0,7.773802216082623,5884.83438989716,-0.870683598977784,5781.997933008105
59609.06662027616,Spring,-0.10413560076251828,0.3460413648908206,1.016034034352086,Call center,2.0,4.505480859623298,4822.347644540215,0.2987632789700604,8967.424573153203
54231.16237088346,Winter,0.6603718589304084,-0.41961824995986696,0.18295851163790702,Web,,,3383.619344217634,0.7308814872503575,7421.295565694219
56982.672067583146,Summer,-0.9875370506504434,-0.21923765492245342,0.6748493288381634,Call center,2.0,5.59029602226453,4635.6783402003875,0.37960248533418717,4025.4238841688793
50309.28124337892,Winter,0.23392631051985252,1.533208617320517,-0.07555495171126635,Call center,2.0,4.8492099732569525,4893.310812577563,0.2949051966368307,9608.165412037222
57701.544367514376,Summer,-1.2312189959864337,0.7896019450465191,-0.310937152333423,Agent,0.0,6.6877482901639915,6004.44725527978,0.015596648669851786,5039.726405660459
57943.164836998825,Winter,-1.477204264523866,-0.9496373550237289,-0.4820279343585296,Call center,2.0,5.675037116125721,3228.0338742966314,1.138895485020793,7695.789213251837
45101.200233220676,Spring,0.4667425966566638,-1.233363929124827,-0.6275562451131576,Call center,0.0,2.2986946431481,1169.5583394987652,0.1451939927796902,2998.7099214021937
41493.94329216919,Summer,2.4474126321695584,-0.3757361299184701,0.582798397537521,Web,2.0,3.0604797884026165,2099.0906949531854,-0.5389830584892198,6012.625487472552
91588.67783707622,Winter,-0.34737632320295375,0.29168295724963594,1.0656771862036567,Call center,1.0,4.649363473954266,6944.095314684788,1.0811655673394034,5139.969152287064
71950.66425486878,Summer,-1.2682012258453121,0.36362715943813223,-0.48397963522206405,Call center,2.0,2.685432945467959,4013.3071762189866,-0.42459937640210055,5501.573317877833
61899.62984559298,Spring,-0.9040482382940174,0.3538027264947276,0.589594292464595,Call center,1.0,3.750497208290165,4487.526544826706,-1.372894901795605,4576.4153538641185
44216.771149027016,Autumn,0.2147624148464917,2.8869874073676463,-0.7725773916247594,Call center,0.0,6.112427949527795,5302.586006224289,0.999016410557016,5058.065906662397
73257.7601698394,Spring,-0.380256358038827,-1.1926025781325118,-0.6380049710728101,Call center,2.0,3.4938358973426427,2819.1789661119765,-0.9021952463150197,8242.791493717401
48501.456075116206,Summer,-0.7581244119619186,-0.30493195611156215,0.8152358760720417,Call center,0.0,6.9461358610349615,4860.394204529125,-1.3110035698390547,3330.2071924771203
60333.58100238214,Winter,1.8495801511096328,0.5533543839095234,-0.10774568583176479,Call center,1.0,4.015898788365897,4162.148112797909,-1.1653008041071355,5856.313519885333
52378.58466413238,Summer,-1.628921263184813,-2.055915266786418,0.5779455609204293,Call center,1.0,5.020368178634121,2803.9485319855153,-0.4320134716337515,6850.436440153419
60634.31331832038,Spring,0.23397482891644497,0.04177928771422182,-1.141335716818835,Web,1.0,4.20494201140397,2596.5621292641026,0.8861465777801601,2068.8999150241393
36677.822850852506,Spring,-0.31685394794840976,0.3570815938766793,0.17505851049295307,Web,1.0,5.094018444459692,2838.22475830445,-1.3677900346293206,5669.115161266629
57418.58762983591,Summer,-0.07804719632385734,-0.9680086808911164,-0.8073226092946172,Agent,1.0,2.500481613141103,2717.2362836017323,0.1380593521466204,6321.032609524293
41285.13309699288,Summer,0.5287839424241537,1.1373141027961138,-0.48120947044803963,Web,1.0,3.2890639845889673,1969.669619575005,1.8924272346459052,6501.389389563519
42323.85131713837,Spring,-0.39283497647113685,-1.0081750939399046,0.15297636921235278,Call center,0.0,5.482144578875617,3235.975781593058,-0.8142566517642988,7546.1152270621715
78605.18660781792,Spring,-0.22483024965480844,1.7970981952683374,1.0661663619112112,Call center,0.0,4.173933561736306,6878.4085275098805,1.5357928307401598,4740.245584008723
61787.58467488438,Winter,-1.4137665737592762,-0.13476305401731303,0.10937946598054195,Call center,2.0,4.913817481316151,4779.390929622463,1.2827036757685497,5351.077360199501
44536.663697976765,Winter,1.1652540493354915,0.25257281020398453,1.2357412698688117,Call center,2.0,2.5616828424178304,3447.7701275230556,0.045807852212530115,4405.188870458032
67850.99769288026,Spring,0.18832946073497134,1.170680071738845,0.7262862758843425,Call center,2.0,6.226661096259856,6112.928063625323,-0.9859466672432707,5353.3567726973115
63543.42466293654,Spring,1.287520891434302,0.6085979559187621,-0.945577487592493,Agent,2.0,3.799114080076282,4412.988482495183,0.9351558357670392,5562.687777347881
42836.17364924267,Winter,0.6642899277868334,1.1426938187276134,1.3456467249213262,Web,1.0,7.309124075056705,5078.441743571283,0.03920764573712198,6415.584654773979
42487.41730957065,Spring,-1.7298404098102067,-0.7071626851659484,1.6229247285330424,Call center,1.0,4.20988208392114,3674.5442513318885,0.6989283306767782,6573.192223652112
69559.58040041341,Spring,-0.07820233548977659,-0.2701681456526908,-0.6624363752899437,Call center,1.0,2.949078137533451,3588.9793394637163,-0.01514869177509771,4401.43505302854
58719.12704118644,Autumn,-0.8282201282679365,0.12036607379673911,1.1293453228683485,Call center,2.0,4.67449355854772,4985.025065037603,0.35439221108039537,4182.032063224551
66639.80349775213,Summer,-1.8242130530188296,1.7902816732632127,-1.0850582646125524,Call center,0.0,2.970800946366993,4168.354914689783,1.0898139779590823,8000.070502444184
74233.95086387891,Spring,0.654402411175923,0.5693693817391998,-1.5961209387800068,Call center,2.0,6.717250290049476,4931.5447852942125,0.9051347024356182,3487.355022465479
55299.584773043425,Autumn,0.7135358644903119,-0.3583821672078388,-1.1386900812363099,Agent,0.0,4.9399607871004445,3775.7972896096044,-0.18162153578407522,7938.017097957534
53733.333972501874,Spring,-0.8693681021695496,2.4276259462938525,-0.03675735322474276,Agent,0.0,3.193838074620248,5410.777575750448,0.5708973865829142,4680.272471582415
42838.27949772523,Winter,-0.8346497197153326,0.2535667153376588,-1.5583986485149361,Web,2.0,2.8447803434992838,176.41397887967787,-2.1034612664433823,982.2232202521391
64187.59304308606,Spring,-1.7197644299948844,-1.285435099925681,-1.0957372925705509,Call center,2.0,4.257856601914153,2994.3280649087487,0.7442561976844154,5838.750104838866
80811.43114909477,Spring,-1.8188676788220601,2.753122243206533,-1.6259225928503462,Call center,0.0,5.5232146098802115,5948.477527614914,-0.32869450914934556,6260.598062247258
75762.31658711194,Autumn,-1.1323963251573388,-0.6535928301256444,1.7098535763407643,Call center,2.0,5.415568453943908,5945.903157355223,0.05461756869004841,6510.641898118731
36218.48634658057,Winter,-0.8731224869321544,-1.236977318024035,0.11004399296899194,Call center,0.0,5.836346319874456,2579.798477150583,-0.9374358530951071,4794.118596756231
41212.540050183656,Autumn,0.285876012083722,0.8397864851965918,-0.31949685384892146,Call center,0.0,4.436967286211198,3645.625483900454,0.7418563581636798,6850.3517477458845
60847.73234411374,Summer,-0.8690667527222447,0.9818166794466819,0.5632984101564021,Call center,0.0,4.832320444296294,5049.935223870181,-1.5451051872126702,5990.62764194423
61864.602353728755,Summer,0.1870055140593236,-2.5280567583244316,-0.26076747102889514,Call center,0.0,4.49529301662605,2349.5581004527053,-0.35525004978079916,6184.749729779024
66514.15745484673,Winter,-1.487988369785013,-0.5484134225230274,-1.615398467043683,Call center,1.0,4.633337161306787,3096.2064401040916,-1.1128935496304426,6439.062424717826
70510.32263492585,Summer,0.9014474877241989,1.3085646557892128,-0.4215549147867051,Call center,1.0,5.615167153299535,5912.471191355794,-0.5515368919827109,5557.890079287947
71626.6048065122,Summer,-1.3841052514629701,1.7557101497125929,2.07474140362522,Call center,1.0,5.021213163718433,7575.6796564051565,0.6560505536449738,7549.204064886226
43404.56123054008,Summer,0.0802141719711355,-0.6094533714904828,1.4994712079059787,Call center,1.0,2.206725761308139,3385.8322469459695,1.5757252600841185,8294.608499392976
67771.58121760625,Autumn,-0.28560729686275976,-0.3114004418327868,-1.0067699758168738,Call center,1.0,2.8658393419769777,2408.8324183835275,0.11988713943452431,5448.00431484459
61290.642571454,Autumn,0.20654904756937748,-0.7757940678989387,0.2951826010367145,Call center,2.0,4.336189576132802,3903.0811194971907,0.7502499372114647,7461.609147922946
48259.1688018777,Winter,1.5031435530068522,0.7263918133957559,-0.10214541926579294,Call center,1.0,3.0823826035104744,3253.4778911139047,-1.1988202401126677,5849.2201355904435
42998.31296803032,Spring,0.9037609354924887,0.9471623220304581,-1.741102140116817,Call center,2.0,4.256718987805421,2409.1056786224854,-0.6447715195291062,7374.851894155012
72465.92368219861,Winter,0.0719214776814847,0.23134411960689422,0.7342588543620007,Call center,,,6500.183883937758,-0.64373533361164,1644.402884892184
50233.05948509976,Summer,-1.359085586759748,0.27968094846681774,-0.9651470611395269,Agent,,,4181.61180580727,-0.7099146772983931,5678.9441369262095
