promotion_effectiveness,consumer_confidence,Sales,competitor_pricing,population_variables,brand_image,economic_conditions,Season,customer_satisfaction,advertising_spend,distribution_channel
0.5045380915378841,-1.137241195837141,3836.422309716154,40128.156596044006,0,-0.3979813623080697,1.1991660252240028,Rainy,6.064211626115493,2645.903300612359,Internet
-0.29001389464303073,-1.479997952406463,2694.901820426651,56402.58883984169,1,-0.17029628363013577,0.5701506372355979,Summer,2.550073695081619,5147.254342354309,Internet
-0.5115342106722035,-0.463068073186642,3558.955351607616,59164.367519019586,2,-2.153933531940254,0.14188379857276637,Rainy,2.8316636633511663,6249.336963529282,Retailer
0.5978895935807339,-1.48086614430429,4239.032940751948,69932.12426279063,0,0.0856269160115509,-0.5397813902785004,Rainy,5.456232361774353,3748.5469582007554,Retailer
0.10088544344986483,-0.8317154542195249,4652.773192505765,30640.936132357398,2,1.1062271883428774,0.031596492418779716,Rainy,6.7365736629830195,3186.528200593336,Distributor
-1.1745471546855581,-0.7318121412136347,4840.131528476299,73407.42657218556,1,1.1522949715445487,0.8956388465999363,Rainy,5.404560636134907,6944.454142926519,Retailer
0.9860829864157091,-1.9111447430362616,4024.380487290231,46639.45652327097,0,1.7893059924935426,1.1031818212398674,Rainy,4.272271025867244,4363.607841327414,Distributor
-0.6882026366551295,-0.10001604166345826,5210.346049055724,39869.47215682667,0,1.4513198087389894,0.5605709325816141,Rainy,5.3250585246543265,5973.297577014966,Internet
-0.598529503025558,1.6762081396157464,6289.44886264566,56421.78167330327,0,2.022998860180949,0.9650317744798592,Rainy,4.770934458174993,4011.5296714097703,Internet
-1.3866983083007949,-0.8691470914736202,3348.089130342747,62017.834662628586,1,-1.1525811942382085,-1.0135177265431417,Rainy,7.276146897095152,2474.6191025611274,Retailer
0.2994357005505971,0.2302958682847317,4520.037711307492,49690.819686709394,2,-1.9849366160292556,1.214073539166549,Rainy,4.446494272883328,4488.064374207743,Retailer
0.12955919693550424,-0.7861176523827708,5234.27826429547,75914.00380886254,1,0.6698398830037537,-0.045070113248639944,Rainy,6.1839881704239446,5113.564651337826,Retailer
-0.9079490151246895,0.24667518479660225,3200.7489227128463,39625.96659914531,1,0.9383450121578963,0.17666250759561897,Rainy,2.1440975182622393,3657.774139792929,Internet
-0.3762967798940063,0.4114152292732764,4947.285677248319,73582.88325755988,1,-0.17961458870851094,0.9093834479789916,Summer,4.723265713094045,4016.063893098999,Internet
0.08127335467764343,0.10753851397780224,5428.191997236889,70333.40836464426,1,1.5070429152280995,0.3528809524807981,Summer,5.451987274368837,3293.259121549312,Retailer
-0.4475387949187486,-1.122610100730953,3049.4455028415705,76572.64140582317,2,-0.12882836504951398,0.9012342516144926,Summer,4.773267450669609,2761.9021286396946,Retailer
1.400830318006181,-1.195892021801545,6567.415626068302,49716.13954520017,0,-0.2954534055996431,1.3406159065911605,Summer,9.938204006101573,4191.429323766537,Retailer
1.2816837037704487,-0.8805676280760611,5103.900864135536,64170.360023636735,1,-0.3106484048653145,1.5739441954893139,Rainy,4.476000322404645,5533.233537665339,Internet
0.7093819143542196,-0.06422163230316394,4368.184121195524,69281.98128740786,1,-1.8179078373112896,0.8167323585015314,Rainy,4.25085627075706,3268.495835891663,Retailer
0.6828869173689943,1.306723754204665,6259.139792305212,71651.4216062235,0,0.2368858085472736,-0.8733298862056857,Summer,4.201914953106179,3587.3211207069844,Retailer
-1.381572163202752,-1.0413632040421938,2532.711335212752,38643.745292875785,1,-0.5779046772591167,-0.030305821342510753,Rainy,5.054676476804826,3476.1564302087218,Retailer
0.3385921019973891,1.9641847478088046,7578.24935930379,80565.83978236999,1,-0.5114167020587066,0.1841833716032459,Summer,6.295536660892052,4312.791718435993,Retailer
-0.07272951343901984,0.5607301817577189,4602.961828435083,63394.721273804025,2,-0.5167847632497683,1.084994369373393,Summer,3.0644010599617277,4138.248922276224,Retailer
-1.0495289392971787,0.5601755755657379,4749.424417400143,80473.92228223202,1,0.5339841014719539,0.15770674382114544,Summer,4.680937400223223,3310.77216010394,Retailer
-0.041590039516402263,-0.30620608975139985,4776.541044851891,78914.78025250754,0,-1.4448914852145356,-0.3250574513753086,Rainy,5.5191797201467026,4720.707070008898,Retailer
-0.1173634473811304,-0.221181624192248,5294.927426935886,63513.72613330148,0,0.9979056736372469,-0.231788966545401,Rainy,5.035694758079495,6112.028450374368,Retailer
0.9123431503402925,0.9723177427199877,5810.288795057579,60780.73382201333,1,0.06475861671039919,-0.4026450745461412,Rainy,2.8191210673775013,5400.356639167466,Distributor
-0.6434477978259897,-0.22380323158673668,5562.055611020447,84172.16590915862,2,1.2799336190730144,0.648803767063824,Rainy,5.684542804407276,5405.7128449995935,Retailer
0.3870422195450519,,5116.402071016627,50824.3856383543,1,0.41813509527710163,0.229385735364007,Rainy,2.711418517435525,,Distributor
0.017712242262060838,1.5978570802683032,5206.58791155344,44123.40020110809,0,-2.570660925835265,1.3486317214853807,Summer,5.609169568618086,2078.4559395959177,Distributor
0.05849347558930959,0.6409539070911194,4560.088550751491,49665.364741541096,0,-1.0135843335412411,-1.4962962130596393,Rainy,4.581953218699162,2756.316805360694,Retailer
-0.228898696140706,-1.4712167314682718,3911.8398427559537,64793.36145313139,0,0.31857106267206464,-2.414006576181412,Rainy,5.957901760225238,3972.0491320404917,Distributor
-0.07343963238939162,0.4258188710228807,5155.491538987712,71841.9786955846,2,-1.477608051128116,-1.386306972051935,Rainy,5.217456296595608,4371.285388872101,Retailer
-0.7353651409943547,-0.5636880173553441,4788.362241387225,58943.48256178322,0,1.0250296970865882,-0.0006434971077686659,Rainy,5.978346950335306,4555.099051342938,Retailer
-0.009096256856237564,-0.3334544504337309,4791.435476177716,54959.744165830656,2,0.601695177553198,0.3324958882534005,Summer,3.9594589279860726,6410.095678370891,Retailer
-1.2510047041406915,-0.5971728356678092,4401.305499056397,62583.60762721154,2,0.4403265894797785,-1.6348026117012275,Summer,5.171954527627395,6596.945595241246,Retailer
-1.980441143128151,-0.7898209282305706,1137.2981560190433,49043.54598815267,1,-0.3565433956516653,-0.12381725600871524,Rainy,0.734088366385361,5224.742125098625,Retailer
2.1955995670782906,0.4027809162794321,6178.224969421777,43748.347041941,2,-0.872171193064994,0.1915569361777757,Rainy,1.5291482856137621,8449.893702565165,Retailer
-1.0917833345558432,1.1390555604865222,5395.7010564392685,63051.00489734173,0,1.175078518923935,0.8764373535679694,Summer,3.363119409105238,5594.387457950673,Internet
0.22496181808434312,-0.8698526454917062,6321.347301418211,78748.04294482098,2,1.5864271089930548,-0.12208217716050142,Rainy,7.653543130624556,5501.647299233902,Retailer
1.4824978026214555,-0.8605628739932436,5626.572463006686,44506.479107152,0,-0.30337634378520156,0.8336914142423445,Rainy,5.3310041330066875,6134.393073522312,Internet
-0.7166234413336182,0.2516815642426368,4555.318452007181,56714.52824429672,1,0.5746774943047658,0.9537393123288647,Rainy,4.2437708235779406,4027.933652151165,Retailer
-1.2757505523971535,1.069036614132817,4661.279894930035,60865.66998891383,2,0.5585881935650988,-0.244432716222557,Rainy,3.6162419212344927,4267.066481137589,Retailer
1.4766485642781957,-3.205190843686982,2736.2675446410544,52753.576038373554,2,-0.4589595945353345,0.3324227636806062,Summer,5.652587265923672,3412.0959842229213,Retailer
0.5710773703062194,0.4008439462394909,6183.550329384984,32193.409130185235,1,0.010581347962970025,1.1612784252064081,Summer,6.1367139610416155,5688.358647894691,Retailer
-0.45108051422690365,-0.47532823373302335,4319.59469432225,60792.93123754958,1,1.8905923150240438,0.30730822266882973,Summer,4.4637374295797265,4038.157201068412,Retailer
0.19821476105138147,,4674.38831334808,59122.23577911304,2,1.242199695486007,-1.1416786714272025,Summer,5.2655663244633315,,Retailer
-0.3016187202383051,1.0719984262075006,4760.752837854577,62861.748701257595,1,-1.2244168305373693,-1.3488964215513,Summer,3.969750752590473,3639.0024308672237,Retailer
0.20845524566956053,0.03450471200222901,4823.759197418287,58327.06057945423,2,-0.18860466709561877,1.0057004429122165,Rainy,4.546447537868962,4374.872092810992,Retailer
0.7595042360831351,-1.0825079673370892,3927.581200985859,63258.75904515108,2,1.2548228428252475,-0.7913572453998828,Summer,2.9452963204086324,4049.142971896009,Retailer
-0.01789544643060173,-0.13007218548296567,5219.4758524181,33392.744008281785,1,0.36179488441782526,0.33124478169101945,Rainy,4.865604080298816,6241.139406344647,Retailer
0.1089997754830448,-1.3980482269220689,4174.15815103095,57016.39923337915,1,-0.2711603262836262,-1.732970429499192,Rainy,6.14735121329992,3552.6577689435308,Retailer
-0.20483959885795353,-0.399579787742175,4739.0426930340445,59613.33495329904,0,0.6490447469553297,0.46868439477196416,Rainy,4.428011010051501,5550.439461164882,Retailer
-1.528794042803028,0.3267319314447195,4664.880633890439,70531.16221317052,2,-0.21944860610922823,-0.3764294494706348,Rainy,4.999904853154333,5942.298140129271,Retailer
-0.8503309756099081,-1.2166811136777103,3309.97896964992,46897.21500373878,2,-0.03807892090585333,0.8667848652765887,Rainy,4.345961838913807,5206.907322033682,Distributor
-0.3816568047062658,-1.6479329151527402,3045.9950151443886,58295.09093344738,1,2.476847008298491,0.18558187101278098,Rainy,4.781973292456318,2775.1143964035527,Retailer
-0.5634783102364909,-0.4671246285944714,5161.460824231244,58398.09181298732,0,-0.12580338284121226,-0.2966312667448945,Summer,6.8308299933320225,5254.939668466585,Retailer
-0.26245474499925664,1.6282708144175875,6671.095806526414,41973.12304150497,0,1.191591804028614,-0.8671491122177549,Rainy,5.996851810746508,4010.114387833766,Retailer
-0.5664483797290012,-2.4386866604327557,3247.001269448724,41742.09308578281,1,0.7332622371292644,-0.7066423789164353,Summer,6.048333197393687,5511.994908236199,Retailer
0.21909249934389605,-1.7730782124399769,3418.8700616031174,59046.9790955714,0,1.027092180348318,0.4949759724306636,Rainy,2.726319048243512,6336.983187221935,Retailer
-0.5624970724060299,1.1915237003886927,7193.693092479373,68744.09522250497,0,-1.2961308350075116,0.3280818423928164,Summer,8.413715042971983,6093.437902562685,Retailer
0.27749475452240274,-0.3454072426568126,3545.7822379465265,56436.10454432048,0,0.33230839724391126,0.8750126405339671,Rainy,1.805239023946787,4035.9809071060354,Retailer
-0.8086137708629393,1.000329277578432,4793.983833691345,57125.30973995016,2,0.1398171120231217,1.2592515910321014,Rainy,3.214826139915802,4272.322637995692,Retailer
-0.22075242580804766,2.115487596890751,6817.2952349297975,32380.276042895715,0,0.6476574974888359,0.8379241467221555,Summer,3.849964711370081,5963.425207517292,Retailer
-1.016197924882891,2.039214050267321,5927.2229993364435,77963.31411150435,1,0.2413312103736179,-0.0583273922461902,Summer,5.854850914205834,2413.5760200077243,Retailer
1.778666142735242,0.903165733806876,6438.654993568662,55890.38968355335,1,-1.618514562214943,-1.2917002606957793,Rainy,5.00032152143676,4527.415823091375,Internet
-0.3144854078585619,-0.2820796416302344,4937.27384618321,56934.1689554188,0,-0.6112711724514261,0.5706283801720919,Summer,5.781628039714987,4903.072392941113,Distributor
0.06354391344202846,-1.4338444274601894,3761.993269135582,49929.760565160745,2,1.1820319147933336,0.23902688535235014,Summer,3.5219909729966687,5308.691557353584,Retailer
0.3498590143660091,-0.6197148575291358,5625.584692798132,71118.8785623568,2,0.011319058790636232,-1.7045162358332286,Summer,6.295319059051105,5540.167244476883,Retailer
1.198799669087668,1.7420984744814028,8013.089482152818,66920.66587976721,1,-0.3177527459482498,0.6047638646967148,Summer,6.45562505050389,5350.73643626629,Retailer
-3.3774278051518665,0.7388031340487168,4324.835552174778,74156.58057238907,2,0.1271772809867931,0.5954874054901587,Rainy,6.025949275577249,5994.165304484565,Retailer
0.675563754345037,-0.9854309176988248,5040.418077974607,63641.26509304844,2,-0.4852945728492417,-0.3093212809809042,Summer,5.932576677559282,5032.863683620706,Retailer
-0.719550150612744,,3796.693798448661,57772.37989244422,0,-0.6709494202779014,-0.5609383700775181,Summer,2.9021121569555755,,Retailer
-1.3831406380720204,,3978.8713476794264,66435.37504587825,2,1.0439269503607536,-0.4978163413392833,Rainy,4.626403113488373,,Retailer
-0.8516548958120213,-0.6596892560149743,4419.537821958912,67649.11018484773,2,0.18076641447080227,0.02073445875444028,Summer,4.8527282191794,6209.933523464211,Distributor
0.1374182216057773,0.9033358355207329,6140.546056572172,66805.24913004212,2,0.07660395933536403,1.5626140774030615,Summer,5.811810688536102,4248.521945030187,Retailer
0.9746507053744271,1.614233948529771,6862.924383653868,64639.6078656756,1,0.2792402664707505,-0.8758490546231321,Summer,4.808860482297805,3503.2934574138735,Retailer
-0.7343025572690595,,3075.665363628017,60664.22482788564,0,-0.9497090802500437,0.2149049896646141,Summer,2.6012187715505637,,Retailer
-1.8243265247352,,3950.291859079536,60870.052270538836,2,0.6613095344598897,0.1426262297251526,Rainy,6.139672298068271,,Retailer
-0.9070161028972192,,4111.675498211953,66473.91085437022,2,0.44055471569333843,1.6761985752725501,Summer,3.83451235801273,,Distributor
-1.2279677014077783,-0.0681180860084104,4301.465327546132,76405.14254109263,0,-1.3823994669754838,-1.2037007188434823,Rainy,6.163580589324005,4839.75544750017,Retailer
0.7100022053531645,0.7360743629252615,5998.1076603467745,55115.617286275614,0,-0.5043365309011055,-0.6669388078303741,Rainy,4.456069796935727,5663.646728650014,Internet
0.3290109192409909,0.5782819187901148,5774.116009043296,79966.44301805059,2,-1.9058835343522975,0.6865068482273972,Summer,5.784553182118452,4737.089757102293,Retailer
0.38175468226603504,0.9379253223960836,6251.654491824282,49508.387860362076,0,1.0695963840714702,1.0867106010899303,Summer,5.372000897374802,4184.585230412169,Retailer
0.2684308921548136,1.1882338084715676,6593.938149530975,55665.50496397692,2,-1.468672518114097,0.37026307113069584,Rainy,5.3487177010389555,6837.847918084815,Distributor
-0.6428723677376195,-0.60672812947278,4189.009046831236,69271.38296653974,2,0.5102700310546949,-0.04311723115157064,Summer,3.582404670053262,5850.6438183817845,Retailer
-0.7599200663116864,-0.12076751114628792,5134.903646429296,69955.76076959926,1,-1.1048641280258713,0.8451951608699096,Rainy,5.452278072123008,7480.675894927554,Retailer
-0.7976956076172782,0.856432931075925,5406.3237389622,51012.08528168267,2,0.3709710846541323,0.9148797105675481,Rainy,5.886206282150577,4387.301241001613,Retailer
-0.6246493004035856,0.6699659308395071,5376.605553348855,56532.0960810833,1,0.5799110668292096,1.1131153696400593,Summer,4.17275757562473,5623.38544712449,Retailer
0.15304186050491445,0.4908576210938795,5791.608458291005,65841.2031004332,1,0.33005881152146854,0.4080933536439902,Rainy,4.499235106407587,5653.174315019488,Retailer
0.680703033419318,1.0263511684990518,7537.231903638027,58217.45617898226,1,0.9817402638268291,0.23964946316200042,Rainy,7.579979363401598,3993.9508621838904,Retailer
0.19366203683351668,-1.9790868557093981,3607.254869437972,70383.79160615611,1,0.04232050464310506,-0.3032264783185662,Rainy,5.807368242512906,3886.3129386786304,Distributor
0.10986353081912556,-0.4603724092127521,5968.645918705652,52509.748100190496,1,1.9163077570664284,-1.2399468246148833,Rainy,7.977562869615781,3416.4612021297908,Retailer
0.7611104063049127,0.09696467773627021,6688.628676613751,71638.9702705157,0,0.27346773007859887,0.8290411600623869,Rainy,7.144635318012586,4257.171520609489,Retailer
0.6478191268009729,0.2577032728237154,5789.409826030737,71137.48047373765,1,-0.31749066357811656,2.694657215567488,Summer,6.11413505879659,3604.3806564833526,Distributor
0.37405083385622295,-0.08852858940746502,5228.399468192229,44400.71581332215,1,-0.4770163233955833,-0.1932000800207695,Summer,6.975761592554992,3138.781802322238,Retailer
-0.813643605539486,,4172.576467768367,44836.77162113728,2,-0.9758591211231656,1.3123554741481362,Rainy,5.035551090904969,,Retailer
0.056801949674887255,,4522.8883400293425,63737.18441952531,1,-1.1250228359786392,-0.4576035125047564,Summer,3.91889985850726,,Distributor
-1.1451238883687933,-0.4940674981740341,4512.008166377347,45846.47779662178,0,-0.7263909153101415,-0.9346092741493127,Rainy,7.000492670171687,5505.54338820979,Retailer
1.166574302688817,0.9605998956202539,8439.749280389202,70767.74161693464,0,0.9647792442351042,0.39071302936190644,Rainy,8.292470822676446,5006.799363246653,Retailer
0.13698814395845524,-1.3659270662646206,3268.9808510785415,51421.2301821962,1,1.401586508268768,-0.5120334912088237,Rainy,2.839703151936344,4287.445367625839,Retailer
0.8099715566827153,,7125.925534926866,73339.3019080964,2,0.3128440629310044,0.2979344620690335,Rainy,7.813678928909482,,Retailer
-0.10960249762172793,-1.3184688584435154,3515.386545614955,58846.07341076548,1,-0.8411536350188328,0.3034919284700442,Rainy,4.766665421432112,4729.70408126096,Internet
-0.3335617041285085,-1.816338966484245,3817.87239522986,53322.96255624063,2,2.0272534332703875,0.43062092971040783,Summer,5.3418102998230195,4697.369193264679,Retailer
0.3258429882737489,2.992725112889794,7750.973363825231,60926.161743194825,1,-0.8265950232431867,-0.22309677135075284,Summer,4.4808080469021725,4878.771245263778,Distributor
0.9725417491648758,-0.3385473903604432,5566.012889872199,49111.835996386915,0,1.182212046265562,-0.5756745991032289,Summer,4.262681532376606,4937.605765334897,Distributor
-0.4222363431634069,-1.5070784528415335,4970.997132509105,55509.40320990975,0,0.8606764950156794,-2.23630431772807,Summer,7.017607801282488,7111.35542624539,Retailer
1.29562352963087,-0.42273656028448553,5981.093788509161,48058.87131103219,2,0.6747688276676713,0.35468635655737574,Rainy,5.017328666187918,6225.464146069711,Retailer
1.1784372382169952,0.5246477331958601,6672.1159567906825,60153.053450373176,1,0.06877388738762882,0.3977203629218786,Rainy,5.775546007614286,4910.577150939227,Retailer
0.018571522150142017,1.232244144255432,5710.49220164891,46607.230174400676,1,-0.7759085246217967,-0.12645225288623885,Summer,5.4221144676700455,4094.6034514030425,Retailer
0.31285447908740505,2.5443155182390367,7170.327121390716,70422.51908704294,2,-0.6270484574606274,0.07085619166688926,Rainy,4.374584825639316,4459.924341867132,Internet
0.36613193801449145,-0.7109221395101563,6738.393120939696,66690.59113189725,0,2.1383743449492196,1.6642481634513113,Summer,7.267298349506362,6942.363673858274,Retailer
-0.886654095025299,-0.015251628960825261,2929.5980978539014,50281.53463275158,1,-0.7432508409740235,-0.7159429153903775,Summer,2.573670642880248,3748.989758807427,Retailer
0.13396288719553434,1.3118064800980396,6087.965234165069,59795.66436005728,2,-0.30694852663886524,-0.97297266657237,Summer,5.260725223009626,4025.471739510702,Retailer
0.019798409014210355,0.48028586076903323,5405.192822410429,46185.509505858296,1,0.28323564035311516,1.9584047409894008,Rainy,4.4350256101903245,5534.904712869383,Retailer
-0.635008129902362,1.5385277049321406,4435.023196207596,65428.05946173237,2,-0.8740907788815956,-1.3260526665807972,Rainy,3.1461913252704172,2589.6560295825293,Distributor
-0.3977630076306201,0.7471414069849133,5421.551604801675,70569.37426172756,1,2.3446019498407074,0.3906444369099751,Rainy,2.899393108065566,4738.908228428785,Distributor
-0.8090744363699213,0.09643744145238628,4657.248400493995,59458.28590785847,1,-0.3274305553628895,-0.8776287616543132,Rainy,4.573046972001045,5441.975016850144,Retailer
0.3700571014026042,1.1699414009213636,8275.787295315024,62365.55514003444,2,0.38544364806950276,-0.9755557180692397,Rainy,9.42424817350103,5400.344794818995,Retailer
-0.18345008409159938,-1.2880613081566514,3429.7852006552603,69948.3351578963,1,-0.6239114179234059,0.1321810480002914,Summer,4.3138569413723715,4267.01690025139,Retailer
1.1193671755583674,-1.1280835992830345,5731.898632149971,46847.51279530273,1,-0.0971164716245078,-0.4921792470886352,Summer,7.809718198272054,4208.296534843596,Retailer
0.865499993842261,-0.0980501285640367,5702.6060656881045,72895.31724408618,0,0.782452333763919,-0.12412609657234402,Rainy,4.919858647530039,4140.457081388062,Retailer
0.4011939761154066,1.6343626789100285,8034.390594995977,70510.66170389764,0,1.3029491921904552,-0.9179105509308954,Summer,7.160333478798675,5234.215575389773,Distributor
-0.503627678426211,0.43720502854982957,5015.159877118545,61702.13365965341,0,0.03572275353290985,-0.67363367222743,Summer,4.551938039290788,4583.676088283133,Retailer
0.3114692739137765,,5309.91134147382,62484.204563134204,1,-0.11518616744720593,1.2289378878052113,Summer,4.78548759186806,,Retailer
1.2343753749045994,1.087593191624588,6437.765060507149,76562.36184273746,1,0.38873435196130907,-0.5246303234453793,Summer,4.459241202006311,3699.671366622948,Retailer
-0.024617174098441368,0.28112321357703746,5632.205170859945,48243.79252469393,1,-0.7810137864329928,-0.6314266366549554,Rainy,7.353871826660232,4325.90173649009,Retailer
-2.7878965922116565,0.46283358530735713,4001.1643899286328,57592.494693016604,1,-0.3337058025946525,-0.816169920841831,Summer,4.571127804951646,7496.186643496541,Internet
-1.0165120224620157,-0.34549116196489854,5302.488475641154,58845.66158312663,0,1.522973625618143,0.17166981315245486,Summer,6.354755820740646,5976.29405596386,Retailer
0.5181150764976888,0.25433587490023835,5790.258288095528,65596.84722263864,1,0.7679324868252688,-1.5239361860037475,Summer,4.993867101132812,4350.959021572355,Retailer
-1.291216472258545,0.03883682477055388,5073.291939946143,44411.61306339498,2,0.6015082686857196,-1.171364651230384,Summer,6.630945312618225,5258.553069096199,Retailer
0.37994106328845895,-0.2554860830042567,5410.988263375157,70796.40880204018,2,-0.2310661082077308,2.5303028793543576,Summer,5.540454821069822,4976.046055631848,Retailer
2.1583012299205477,0.03870816416288603,8329.569881264828,66921.2619156887,2,1.1563779845931548,1.7980343817674331,Rainy,5.81974092029523,7866.8576587996995,Internet
-1.3452806601814902,0.9006169083075227,4302.933020973534,72724.93459104905,0,-0.645370775192381,-0.8413652690705851,Summer,3.342037834206466,4805.950797384466,Retailer
-1.5036386949053078,0.09179472274666385,4152.754730636423,61347.04222789031,0,-1.316838391325448,0.9862504398197862,Summer,3.8366343042402313,7483.0113822592575,Internet
1.818925702205051,-1.5241941062720892,3824.359401745402,41936.46108507607,0,-3.297194569305991,-1.9232590467417061,Rainy,4.828857812143633,4939.138420681321,Retailer
0.6741767112276779,1.278343644856056,6778.354241167773,79350.41009247144,1,0.031046077494859752,0.8176739360431978,Summer,5.721872316633876,3256.0779955834114,Internet
-0.7326701737863165,-1.987621186767796,4308.374664507565,60161.85252709983,0,0.8573812264992852,-1.2736147105302724,Rainy,7.704315258583895,5942.117637289769,Internet
-1.5942807153565446,0.39847866569052653,3073.2076232734057,69320.04488463566,1,-1.1392151217203017,-0.5640500309136601,Rainy,3.2383988255048166,3587.368754449507,Retailer
0.16072967610851582,-1.4815502545909032,4053.493716107377,66473.98928653046,0,0.19179925285209357,-0.5342083135755452,Summer,3.9733245729590485,6190.705302429096,Distributor
0.08771141808079203,0.45566824344721635,5585.718710119831,54806.73647613182,0,1.5262947165873797,0.496210785264982,Summer,6.087468775132522,2195.192417811723,Retailer
0.7664148894686759,-0.4047168889033124,6454.077593597915,100000.0,1,0.019753383700992007,-0.31308316703318084,Summer,6.9015614531878935,4600.9296411984715,Retailer
-0.6125550140751177,-0.7289447483525126,4452.70761837625,54739.81238596585,1,-0.5515078811510824,-0.09394304323982684,Rainy,5.969080806681406,5751.1232381683785,Distributor
-1.0420488011987896,-1.0163117817942673,2687.443659236059,67257.04150651406,2,-0.029891084102560354,0.7275581484358726,Summer,3.0030779801509704,4146.545372621816,Retailer
0.22431414895214213,-1.921382217505745,4151.7357478447175,44595.50612803431,1,1.4686100552965358,-0.5170035476737417,Summer,6.708074043184093,3592.0563573050013,Retailer
0.6914765414674874,-0.9408791176373902,4486.345115421913,63960.66100099944,0,-0.4122336472657634,0.5746364902963379,Rainy,3.9595246204545846,5537.207423419912,Internet
-0.5125486848399348,,4091.918648563148,60380.98599047813,1,0.5370563246019562,0.22447486176453124,Rainy,5.673549821194605,,Retailer
-0.10097331884276588,-0.24493469034174162,5582.336785395384,65444.63371046346,0,-0.1824821702842337,-0.9433417503565767,Summer,6.589636786013394,5454.549583577056,Distributor
0.1288199626319615,-0.795704580790642,6087.429733351966,58109.00743236032,1,0.3812804530260353,1.2749064890528676,Summer,6.5406124051446115,7656.218315425756,Internet
0.559514558733329,0.42894921487211907,5090.80880829569,75204.05708929346,0,-1.0398779343069797,1.2165178559927277,Summer,2.971028190975254,5114.1431637357955,Internet
0.5256398367026022,-1.0628640357932762,4811.466672065637,64971.11589890537,1,1.3560463678125791,-1.624675494850049,Summer,4.002639847609534,5290.641754955832,Distributor
