product_quality,Season,competitor_pricing,promotion_effectiveness,Sales,consumer_confidence,brand_image,population_variables,financial_circumstances,sales_channel,advertising_spend
5.928564776332472,Summer,58864.938460356876,0.817546771070778,4877.737730730501,-0.802374727904507,-1.4040855109917203,1,-0.6300778050342007,Web,4247.7048616476
4.830924591915898,Rainy,80421.43211006845,-0.6827913123999925,2771.4352812438638,-1.198837458611893,-0.4195194495526887,1,2.3700153160302193,Call center,4091.5381460856925
6.538029207371851,Summer,62431.73385492369,0.26187939097207186,8112.041862548875,2.8416566174362416,-0.44610591904072755,1,0.6182059355491655,Call center,4663.130162086003
3.2646453876140455,Rainy,53253.1607175474,0.3473033462758509,4340.8822173556055,-0.393367748060645,-0.4279355067042033,0,-0.5004360903087324,Call center,7058.389006854029
5.552221588019695,Summer,52607.4499729321,-0.011706683307036742,3036.679049045369,-0.8531941193295481,-0.3055104387895254,1,0.4278247961895119,Call center,7532.40060537219
6.848459726828815,Summer,61647.1587367374,-1.0185196752157921,2877.1171292594663,-0.4115049655672051,0.34170011316334925,2,2.827658133473089,Call center,6048.3870425484165
7.530430242926834,Summer,57829.56368389637,0.11691544782376033,4290.56025313797,-0.8201927885457367,0.59907658451836,1,0.5541097224491371,Call center,6802.595149692688
3.879343531850056,Summer,65073.864165233674,-1.5455689301056292,1644.999046443123,-1.122797933696812,-0.8178482844133378,0,-0.33538540808584844,Call center,4793.511424862827
5.930236623621947,Summer,65279.15171043595,1.2134281524769965,5045.639505554822,-0.29611170891151845,-0.44890835560278636,0,1.5987223569462845,Call center,6909.723809199155
4.037728736547043,Summer,41626.06564670463,-1.372704949110768,4205.321179111112,0.9721403734539146,0.30571011846063234,2,-0.41294830636879926,Call center,6757.956373064097
5.0706513705509115,Summer,63883.11290728233,-1.8714338633179635,2128.345791257184,0.05946231433076634,-0.997403830376647,0,0.2898827233050366,Call center,7148.258710428381
6.490244219222738,Summer,46882.033599544025,0.48202350405671124,5506.266338654994,0.7546758654742318,-1.16192952807382,1,2.316131132422504,Call center,6786.890553244393
6.4223927127049265,Summer,38459.635200077406,0.01821895980596086,4067.125406637671,-0.0057200140632012375,0.06396042607964808,0,-1.5796787593263006,Web,5427.193840765983
5.405169954498238,Summer,61694.096908841784,-0.4424173807044259,5473.8415479787745,1.8589276224914308,0.3736428986321248,1,0.3905083697326282,Call center,3557.478657990562
5.816357351072429,Rainy,32923.07631894829,-0.3127246725342306,5885.276696322963,1.132384408415398,0.7763291884343877,0,-0.5057659947994991,Call center,6516.85791850178
7.341482867066525,Summer,39421.130203779925,0.09458209361930299,4458.51994202338,-0.8692068554532848,0.673551896382293,1,0.35312936649759497,Agent,6170.617716717472
3.083904769299505,Rainy,47004.551471467894,-0.5725731473504647,5670.832995903194,1.4555049106536055,1.7047254150144984,0,-0.48433570284064537,Web,3129.6864736405005
2.4208739644122765,Summer,38524.28813173088,-0.6514153616502903,4762.491890272068,1.48521939350105,0.28521649780706493,1,1.156313814687539,Call center,6211.167624847767
6.842654028347485,Summer,43252.931810886,0.8013240563082923,5335.243232245192,0.3245640237699077,-0.15808913868152602,1,1.304254936747299,Web,6319.5563366588085
5.7302618595621775,Summer,43742.73759091841,-1.245719794034921,3122.957973751687,0.3749134628348444,-0.5578855532542334,1,-2.635129687889659,Call center,4735.627194747812
5.044249494977297,Rainy,65678.37865751839,-0.2246312273536479,5282.72184209883,1.0473770902037844,0.7312629618984883,2,-0.6794119475502741,Call center,2515.1799333769177
4.337190823183423,Rainy,62410.882470568824,-0.26178152423526063,6203.176288082153,1.2567768373963712,2.1916102428666573,1,-1.5760614086562241,Web,5818.762699618565
3.571038492227573,Rainy,56763.930171203276,0.7823597812443767,4119.780383538395,-0.8595469914638432,0.4446740989781222,0,-0.07287997855120354,Call center,4767.887452899436
4.922097782956296,,56877.99764008568,0.11978570264178284,6235.1812249980485,,0.26460826174682656,0,0.18304936059695195,Call center,5830.969379976043
3.111474868813518,Summer,63670.97574019942,-0.353939065202291,3301.323163209856,-0.3158125739954737,-0.9305481351943138,2,-0.7267001500502116,Call center,5884.1542915963
3.6669520883602877,Rainy,57453.39420445662,-0.4058706776662658,3754.6522217488573,-0.3773009387980063,-0.5523725866840543,1,0.5417972648505244,Call center,6727.014685861743
5.73188550410959,Summer,49811.84743129734,-0.040956137780723684,3168.4517847585957,-0.9520978343873573,-0.5903391955200767,2,1.9885876170251735,Agent,4926.721415113777
4.596857741804889,Summer,52481.12507329058,-1.8628508034644882,4025.6785346927713,0.2368260427856568,1.1072492959874118,1,-3.352013931372347,Call center,7388.352112607167
4.633679239306483,Rainy,40542.09335525521,2.1168200131093458,5879.771296061599,-0.352042917034838,-0.2893135326921991,1,0.22012083913072364,Call center,5133.823895589662
5.345092434941156,Summer,51631.54473260836,-0.15920593406333405,3803.1252331686464,-0.1367885998193149,-0.4348132465454281,2,1.459149956358869,Call center,5004.991006874844
8.321652266360275,Rainy,71392.20444168971,2.326931105506299,7364.472892256033,0.14667701840124747,-1.6444942252661603,2,1.3254422894684796,Call center,4841.0604286206735
3.3520205493556205,Rainy,53094.72907111859,-1.5509158599833208,1486.4871683405236,-0.5991015412767263,-0.6036021417990249,2,-0.16624949036766135,Call center,5595.173395684432
6.299881181210691,Summer,67267.80073364844,-0.592678899304345,4543.726373341393,0.7167291673215387,-0.4719815186087022,1,-0.3047671063393223,Web,5465.64066568873
5.930916445328894,Summer,57427.163993054084,0.24404519713742587,5235.292687479575,0.6909242801038896,-0.8674902080893266,2,-2.5784707752166134,Web,5834.908848287972
8.217596957396102,Summer,52769.34798081306,1.4004711591723065,6294.898692326034,-0.2736569062066122,-0.730251236560897,2,1.8316754753379287,Agent,5743.256994604148
5.522561088033705,Summer,37460.25445048154,1.2554253002634213,5954.264508223045,0.9993161338199387,-1.2873713817153292,1,1.0628814614572284,Call center,7205.627987792872
6.217174845726764,Summer,56154.88930440943,-0.522514034384757,3692.1787242766013,-0.35260613381780487,-0.4427480709948259,0,-0.8103010702054483,Call center,3490.2450753570683
5.822573988225014,Summer,69348.705061522,-1.4969363873642039,4924.850790419162,1.3103938749501018,0.5459603033337581,0,0.9113767514121001,Agent,7063.29854368242
4.5560372719634845,Rainy,63622.099511720684,1.8432666522731131,6860.782128753146,-0.06724289794807196,0.49709102784182063,1,0.7938209783218242,Agent,4787.5454137570205
4.429379571573986,Summer,74539.58898902658,1.2568093849944446,8424.324408245118,1.9944378932923998,1.226987882941424,1,1.139214321053805,Call center,5449.545033644649
5.4801558659523115,Rainy,77779.17920064925,-0.8864131071381579,3353.2793952735024,-0.6720408764863854,0.13065748154182155,1,0.9537307751523614,Call center,5400.311373905001
4.091138740439111,,60094.85295190041,-0.20171322732543392,5389.1477623742185,,2.342216562469786,1,-0.19795317666913195,Call center,4866.699023112498
4.574286881439387,Rainy,33510.9397684969,1.2803671189729753,7553.690165753621,2.3452414518316305,0.0032018036697576764,0,0.6374388847187237,Call center,6366.451219983607
6.935206591668832,,53996.9156393139,1.2104534429544382,5084.083049569454,,-1.1637214016872863,0,0.015207362375044784,Call center,6288.894827136738
1.4583723263144162,Rainy,59899.083258104714,-0.03347924177941264,4736.536608969834,0.8646170210121582,-0.7886054487441507,0,0.5204442797286795,Agent,4846.03439809592
6.176872112400101,Summer,50965.49111542366,0.9682878857460019,4501.70498457722,-0.9171819153746635,-0.3760190671966956,2,-0.5169817743973172,Call center,4691.687661152563
4.248763055049868,Summer,64224.96039308711,-0.09551299498883499,2912.350754466692,-1.3107092012617871,-0.9252311918935197,2,0.19058696091951807,Call center,6375.9832546058815
3.19351057913218,Rainy,71835.61183592354,-0.27752861388907746,4336.2958270308245,0.24100004903126912,-1.5532824486615067,1,-0.21332415555211437,Call center,4917.093633844759
5.302121799750638,Summer,71221.3086319448,0.5272923129701359,6003.878903894261,0.6385908846152784,1.014484908602543,2,-0.3302539928142118,Agent,8967.420849950166
5.598125664739893,Summer,56954.90316999056,0.4158501759332512,5690.283263196528,0.09009738697497009,-0.08035278114276005,0,-0.30434956915096983,Call center,5767.767048193582
4.058566509132751,Rainy,48374.50026200707,1.1325085458406414,5533.587350067352,0.3496181590863549,-0.5583940278296681,2,-1.4700793978878657,Call center,7595.440771760013
5.334315252580639,Summer,40021.26653169481,-1.4883571512266427,2200.6753566286457,-1.2010631590789276,0.9046328288135295,0,0.008704298263740128,Call center,5750.738677050583
5.3792369231385,Summer,72816.19001675358,1.356706629154241,4148.355755231486,-1.3891410852559107,-1.1022693381682813,2,0.8261172131700321,Call center,3714.7250126679724
7.041102058051331,Rainy,45068.08053528979,-0.8095068216105069,2157.696747507426,-0.5982877633422619,-1.7484174298514572,0,0.062420171150316665,Call center,4966.4066999230145
5.117813064637126,Rainy,61212.15534225717,0.36427990519051917,7418.395397832517,1.2007709974769183,2.7625105485124246,0,-1.4177834100118933,Call center,7063.780971184141
4.229234668213273,Summer,57833.29691279602,-0.2531800154894554,4649.723262203339,1.0760985341572276,-0.6104283927623273,0,-1.0538231409703893,Call center,3981.111854761547
2.709548177348129,Summer,46146.657009708026,0.19961041769004745,3981.305431859724,-1.1896167669728248,1.6106993243664385,1,1.2802432157266428,Agent,5214.053617358365
5.268667949013847,Summer,47673.75052962474,-0.14126900037068954,3056.6911199572437,-1.49201282293665,-0.014301893880263858,2,1.8271803938992779,Web,2686.307059293069
6.869282003562001,Rainy,60001.47296541614,0.5324586238975851,5334.763498679333,-0.05800149237472491,0.01643258266186276,1,0.19336071279778078,Call center,4570.296828688442
2.011148299173871,Rainy,53766.393602571465,-0.7340801180719116,2658.7848157782746,-0.8306853077407491,-0.5330226744801622,1,0.01631627679620772,Agent,4475.291882830974
6.435067445434795,Summer,27811.436212819393,0.2594665829192556,4155.738447834018,0.037719467171922906,-1.8141596835175344,0,-0.33184294879269266,Web,5826.56943550234
5.007616068958334,Summer,39669.22754049327,-0.7053732665128342,3160.0966855979186,-0.847046039480694,1.437005318700474,1,1.6039119500436678,Call center,6176.79221161011
9.001449643394826,Summer,60663.196221351405,0.4494849019801236,4709.636855390457,-0.047443032877743735,-1.4480066229253357,2,0.4856032596276568,Web,5478.400217386678
4.6756137066777415,Rainy,58170.78022064554,2.3621802058249677,7443.8658072333865,0.9614444529010527,0.04982617934834988,0,-0.5634717598733175,Call center,1882.585928271033
6.116351085873287,Summer,57189.03834007393,0.008426523735828079,5965.770309401012,0.6127555342134888,1.256573364331416,2,-0.24239185025483062,Call center,7440.14042079251
5.989650567316573,Summer,56267.015435654655,-0.7295379528091888,3538.8436164471177,0.06476005083227629,-0.7273778577444484,2,0.6551196299803417,Call center,7087.167375891442
4.827585439682942,Rainy,49512.28948787724,-0.37634820745143316,6660.235694601698,1.076389377880126,0.9987374560853702,2,-0.4081255140036116,Agent,6462.073883370701
2.3664763684748387,Summer,59712.58727557667,0.35092874957174675,5462.535807934618,0.2243645994857699,1.2757299065383298,0,0.49827426827476307,Call center,4676.219964679446
5.455209775942822,Summer,28787.159900761213,1.7488512621228252,5092.733457439101,-0.9369067920984476,-0.13645416314347686,0,1.8233279633512818,Agent,5606.808717656452
5.05562954860267,Rainy,83648.7043941573,0.26862930487996156,3857.5520140348763,-1.4989093303535599,0.4192444898308479,0,0.6672574165317646,Agent,5534.551875072738
4.14661449794555,Summer,43179.41572409727,1.9572578484664067,5577.020002223633,-0.5754559885459408,0.7577720512467231,1,-0.6300551976165077,Call center,2993.226226543074
5.182335254044348,,38667.163991888774,-0.15419057425791402,2127.0884538405344,,-0.9831145478050889,0,0.7079512160437653,Agent,4649.22358493642
4.795182871143344,Summer,56072.61770568679,0.604576184080064,6470.841681936965,0.6921761608396838,0.6526010268612054,0,-1.2844267692627762,Call center,8024.637319497531
5.596697843676071,Rainy,54296.12255358283,-0.03298465050214955,3977.4427865284324,-1.0006396009811536,1.5654698207237616,2,-1.167785325006293,Call center,4889.824961496449
3.433944831311907,Rainy,32913.009200587214,0.27335420683645545,2536.1661536593137,-1.1769017422931136,-0.8311175740318404,2,0.7890504957492712,Web,4965.867081833231
5.134562528810207,,57249.56852517233,0.814932176131376,6326.004302569931,,0.9789853106329229,1,0.9706696409013508,Call center,4372.031686008057
3.7022999074397926,Summer,68289.749517327,1.4899404691555087,5348.02352707469,-0.395270332924627,-0.9304963268702867,0,-2.3455364289391896,Web,5947.716754755975
5.385925955460363,Rainy,66174.5041697343,0.7096012961308422,5938.196146036355,0.5102366530728751,-0.6747394052989236,0,-2.1308461423025578,Call center,7816.17203350472
7.902208720336515,Rainy,37326.74527078478,-1.1934563006195797,4038.8737961536012,0.43816136894972185,1.4900814366893003,0,1.2861072014770363,Call center,8096.47014059129
3.3601620222236956,Rainy,51908.888339876234,-0.7467054420994341,3559.0500471753166,-0.15790934230085407,0.42116401433892936,1,-0.09226466725564668,Call center,6068.830824146851
2.823523608940525,Rainy,51532.1262040942,0.02659715621657036,4077.603820418689,-0.6025501222389563,0.22109620981409622,1,-0.12425246188147986,Call center,5002.966473121449
5.882801535432929,Summer,43489.73491949717,-0.18185246280487852,4250.016544445776,-0.10747230985046637,-1.0228551008277547,2,0.23889473184330892,Web,7249.363186776775
6.037374564095887,Rainy,32331.830847471978,0.18094451069214612,4223.8581881717255,-1.004818088399088,0.01462550271332852,1,-0.4621119170747502,Call center,6134.634906964295
6.604349153183676,Rainy,62115.4676676238,0.009852671665380001,5352.298940205005,0.22107938787833264,1.224527697520684,1,-0.10504010295214149,Call center,6257.958223704814
6.37938969148692,,46004.43370944559,1.1496076792970151,5013.059086989458,,-0.8708172290989384,1,-2.270783945575749,Call center,6224.5405790781815
5.804939250867982,Rainy,47366.92314416821,0.6831183176413708,4411.313132055073,-0.5378361607613293,-0.9729218781796215,2,1.2784957236388255,Call center,3358.625137077432
7.575750467187008,Summer,63013.78100901559,-0.6262733030729172,4491.476225947707,0.5429485821186869,-0.9949822433595448,0,1.2928769710680592,Agent,7289.80186950176
5.163211229303237,Summer,53157.499879347604,0.25771121181792034,4960.9794159743815,-0.09889114988005951,0.07212919988485267,0,1.1511788965440488,Call center,5252.028610909086
4.536266818599856,Rainy,77529.76329940608,-0.6306575720103929,4957.220131997897,-0.07509284765140462,0.10938844760777039,2,0.6537414579464758,Call center,4160.56642321043
5.326139886826273,Rainy,76092.67636802743,0.17298714154057707,4050.6582961720264,-0.6199406357231314,-1.437311341229701,0,-0.5429798731791626,Call center,4578.2263166605335
10.0,Summer,64671.456280567894,0.4802272901301303,6607.932248315776,0.2478126025981177,0.34323002259614593,2,0.46964629442113653,Web,3259.9251956760945
5.151555106353958,Rainy,45758.42522888373,-0.3134907178306416,3911.3864183057153,-0.26544736216350023,0.8507976627312972,2,0.5317457578176426,Call center,3697.166065266789
7.876301762099841,Rainy,51428.08406072914,0.7668234890668914,6390.290750999696,0.870718917800404,-0.6053868849795541,0,-1.6952881547251202,Agent,6617.788537254439
7.47030384330663,Summer,55343.81797953921,1.0700802511721694,6272.163344111363,-0.8343569424927865,1.215911511334064,0,1.2524344995108248,Web,6661.9157517787935
9.563449424378248,Summer,35994.48717873119,1.061108683275173,6922.2719561714,2.0075445589257517,-2.4002861210979494,2,0.3804042593659546,Call center,5691.1206695462315
7.3707976809008375,Summer,49081.92170881294,-0.9487953385211947,3621.632767152787,-0.7728531827214994,0.4311995015324161,0,-1.7076501301692184,Web,5559.354510410271
3.5888049162391797,Rainy,47527.13188897692,-1.6743747990046194,3237.841953879999,1.630430904949997,-0.9102807431650567,1,2.28258194310292,Agent,6664.5612895394215
4.892284054815852,Summer,58996.698794490825,0.12213156674922203,5230.070688475105,-0.18630618717905986,0.879784569920529,1,-0.40397185008025427,Call center,5271.0697883275425
5.1691774222109,Summer,55990.4285008593,0.8888412067067331,5641.765898256301,-0.14589387033168297,-1.4691988870085335,0,-0.5908640436519755,Agent,5530.383262803191
5.78230550835773,Summer,61995.78360473612,1.3878095640242827,6126.65059732121,-0.0783955313798753,-0.1237354907571843,2,-1.188012365834729,Call center,4580.603736268988
4.5307370731919026,Rainy,59703.62382801803,-2.085428403092281,3186.6180025551653,-0.048178401343691585,0.3828108435062889,1,1.310416423733238,Web,5457.804074965582
6.204986494759837,Summer,43129.822323494074,-1.2547243699740156,3817.292033668017,0.7110547833900883,-0.09823974284434106,2,0.5148446877495095,Web,4107.699157657582
6.318888360564046,Rainy,40628.916322331985,1.5108629613203302,4848.804605644711,-0.8893456909311775,-0.1809723339974065,0,0.6350291150538266,Call center,5177.976315154224
6.536249802328913,Rainy,56904.12732105034,1.1261722441126942,5151.096435810733,-0.15483110484515983,-1.456916622444325,1,0.04597382883507559,Agent,4223.223506501065
4.458222509596783,Summer,57793.586896174944,-0.5804090547884281,3217.4139948395145,-1.1500834798677744,0.09388559362000289,0,2.1312517290320496,Agent,5007.0647362692725
4.75585867534554,Summer,41127.81384569901,0.4378297313701061,4396.234233750683,-0.18414195737369,-0.20415523650189107,1,-0.9683149916227204,Call center,5407.28569122687
6.3501268037456775,Rainy,46871.69613907061,-0.1785679539051867,4641.731351776752,-0.8210163092552903,1.6835801112508504,1,2.211963597222034,Call center,6394.6489964762795
6.181702235607147,Rainy,61295.252953036994,-0.7127768354750182,4352.122779263925,0.7692932057215948,-0.05474339660812402,1,-1.5220881197263998,Web,5619.011438783213
6.091298857526011,Rainy,59814.48919732944,-1.0448102013573752,4085.432193040011,0.09208449683516796,0.6843708345624433,0,0.7016884107608367,Call center,6210.1970432048365
7.666185912973512,Rainy,41480.77761522581,0.11008368136671479,4664.988504233512,0.8158295179807764,-1.346714304412726,0,-1.54381581181703,Agent,6975.601897138083
4.248588935403287,Rainy,52056.32166768436,-0.8793775380304036,3784.2086356152695,0.9994378574989828,-0.09833988515119428,0,-0.3883998873814482,Call center,6019.957092102204
5.1071949643626695,Summer,29534.177410831628,-0.9730814847511788,5072.5609010513745,2.340392317929244,0.12649593768891515,1,-0.427772009905318,Call center,6315.651365222175
6.932387314343306,Rainy,53164.30349828464,-1.0429491842744707,2104.9878708495203,-1.4315575901962507,-0.2698292808196188,2,-0.6375716103887956,Call center,4944.591009405448
4.696917229154279,,61097.21314954924,0.33923793499338006,6338.034940549158,,1.0141172837944956,1,-0.336777023571078,Call center,7480.914582293459
5.757778021007937,,70492.0024843029,-0.6638632964070187,4297.986647825282,,0.0823751467147808,1,-1.936769809031241,Call center,4946.958542607591
5.07199953127326,Summer,66877.4850708105,-0.6212323521702895,3642.355685559268,-0.18645478791440964,-0.7553619754540436,1,0.6052630965734441,Call center,4269.238576181148
5.4317715773925475,Rainy,49240.70056913492,-0.4012049615185076,3205.6908495352536,-1.840743338877638,1.9276492838489927,2,1.5114033741501556,Call center,5302.989919486457
3.070516110588708,Summer,57647.15242674106,-1.3578119905254378,4756.217015647698,1.147977263415079,1.2832077583289623,0,-0.29528050721341226,Web,5332.49053676192
7.050711149115095,Rainy,61868.591608353345,-1.0114892782852531,5267.498737425447,1.0670053280702738,-1.415839349419457,2,-0.6708134743277135,Call center,2702.1804412437764
7.563034825425049,Summer,59235.7744231099,1.6696656825137786,6838.023531603861,-0.23479432697674069,-0.4067229080465253,2,0.13072395431633121,Call center,6144.200350913707
5.796953750659657,Rainy,49283.776761951114,1.5995457568613498,5847.80317763459,0.4903026390452872,0.128902191635041,1,0.5109732596472094,Call center,5724.67100213388
4.3880395708569155,Summer,59334.96042461103,1.3728464971101038,7933.750857003033,1.3840037547920807,0.6632299986139832,2,0.14060612089764735,Call center,5315.801615883406
5.491020370444627,Rainy,63129.20178165865,-1.1500667008225427,3843.3997067712553,0.6280209340600411,0.2887219670965824,1,-1.4093049228304806,Call center,6962.383388768554
4.7504569362069065,Summer,51622.40562821955,1.2046800190718256,6636.279638272532,0.27219396701929977,0.8729673912998939,0,0.2325251144370481,Web,3856.33348954738
6.954461107893389,Rainy,60130.92854169995,0.7882458999107469,6372.124213779516,0.3672866268301251,0.4158753144635611,1,0.8651976960820851,Agent,6107.778645969736
6.6380737451647835,Rainy,65575.96491074754,-0.8500471809959026,3539.3487804524993,-0.29478061472307243,0.4304576187503888,2,0.38364516432467627,Call center,5994.953490457045
3.964732550547348,Summer,56215.701162350844,0.1927970496879544,5577.192552947651,1.0596373769676877,0.4341393187678919,0,-0.5284200130537694,Call center,4245.985511465018
7.091905142164828,Summer,51220.196714480044,-0.31531656826988075,1827.2811517858827,-1.6990322855904525,-1.4541304408378084,2,0.8898648692088728,Web,6477.9702113942785
5.580032393050427,Summer,54228.61716566257,-1.5128653236482232,3859.5500946597676,1.0225679817113207,-0.151080765120909,2,-1.3254038101475625,Agent,3428.362366638703
6.53610737745703,Summer,55221.975472759725,-0.5367204488416746,4164.313761981568,-0.35473857983573254,2.1640928206089916,0,1.513425448348596,Call center,6707.121154692695
5.352894113263815,Rainy,44860.83698103304,-0.2200602938388583,4951.237493012882,1.7143241650582657,-1.5505688888535696,1,-0.8504560475435701,Agent,8521.894541906468
3.0841728590522313,Rainy,57366.557427573156,-0.45885289284314645,5097.668331525157,0.9650708990145165,0.1835029876423237,2,-0.25958679739823065,Call center,5800.034252914326
5.22005211885735,Rainy,70074.49213953102,-0.6866942195954857,5036.991225379393,-0.2105795575772614,1.0644772685679291,1,0.9104474835969953,Web,6201.188776987926
6.103791549408936,Rainy,45282.48709110857,0.2914992511121841,4490.883794913784,-0.07132759619901087,-0.47865996278669054,1,0.8769362188077818,Call center,4905.197202083637
5.441305934626826,Summer,69886.37975453962,-0.4397385881573551,3601.331020076023,-0.8022005405586223,0.44379001786640765,0,0.18905899506121537,Call center,6901.418474638468
7.342744683914951,Rainy,57409.13311514688,-0.512404069289907,3520.665588174968,0.5643098732691751,-3.089748274615339,0,0.4585785888902996,Call center,7460.356774376636
5.872013119671358,Rainy,45667.90662511303,0.30745314575746996,5395.77594358888,0.5198813039199481,-0.07495653591911582,2,0.5956386436905072,Call center,7135.81729547834
3.8315026132062306,Rainy,39566.464053171476,0.35912810401892764,2902.6123133526357,-1.338630148213069,-0.8905617841028128,1,0.09624273200017067,Call center,2838.846071638547
2.8528046471048714,Summer,60231.80456125295,-0.4525515591711738,3486.1580036194673,-0.008908283903928848,0.04247003477261085,1,-1.0841226443220073,Web,5668.438990151507
6.097566900039114,Summer,70306.52513079692,0.05815004077776737,3134.8281342450555,-1.7516255636134874,-0.5627403922921265,0,-0.3542011382194511,Call center,4573.7021546111455
4.266119409004971,Rainy,69356.98109438927,-0.3534408708731434,4630.085016494023,0.47015409367313094,-0.1046663500278647,0,-0.05225891522773232,Call center,7672.716138302483
6.424294484293787,Summer,49160.43143431009,1.5452934493251071,7316.68848644183,1.0935462832911669,-0.13983584607676297,2,-0.4115937608949127,Call center,6128.898230883453
5.114359197415558,Summer,66389.90446171977,1.178651547117529,5372.395482698765,-1.1370054641946945,0.08691169562656492,2,-1.0982286955532348,Web,4590.042625946043
5.0342749569828875,Summer,38141.25790094257,1.4153517896536825,7423.235162628231,2.1188718064288743,-0.8584751243779327,0,-1.5490852051362984,Call center,8254.49292384055
5.697711773185424,Rainy,38548.32127391629,0.8521536847039086,5647.595464943514,0.6038987856013672,0.02271249380893488,2,-0.9530164576893077,Agent,3590.967932408097
4.793483910136187,Rainy,58772.25686899597,-1.2837611047901571,3392.7403952637646,0.31029588447072837,1.1519759042034212,0,0.8940992621071855,Web,5111.649597795705
5.148474877070704,Rainy,52513.982249593646,-0.148330101689934,2629.461993069793,-0.8390267562828413,-0.9467401084588531,0,-1.1086936280199764,Call center,6059.586461013158
2.8671908450012036,Summer,44025.39690336311,0.23541975907881493,5155.652317335714,0.6631408052315915,0.06255637080280242,0,1.7358121365126535,Call center,5076.9347448562685
5.902021940902378,Rainy,25121.230514807092,0.06558009852296878,4254.390873563187,-0.1661316506055882,0.4310298305443028,2,0.9305274647207205,Web,4894.03575690235
5.729269861427209,Rainy,62266.94997527868,0.04373163485218511,6756.525341782973,0.34657816162061045,1.8084470631932803,1,-0.9369713228928663,Call center,5999.950451410418
5.039462095811922,Summer,37592.212763537944,0.6330822913405181,6640.733085962924,1.6703041030588923,0.9235311474926217,2,0.26538863991421685,Web,4141.321965124763
4.973016814200385,Rainy,50153.923256492075,1.010898239970613,2963.6158297655943,-1.6743322221486345,-1.0426448897567029,2,0.838419199868981,Web,5339.760281659364
5.1523233665444295,Rainy,78268.7592534395,-0.4728185560657874,5038.837255419998,0.6058832605532463,-0.438271239770458,0,-0.5526242039738628,Call center,6551.256702092827
2.588796879367184,Rainy,65954.2519987738,2.042384114810748,4340.9768948533165,-1.4875361666940143,-0.5141037483093331,2,-0.16057614825538352,Call center,4654.915554172771
7.344052134059819,Summer,47273.5578218901,0.17254266468267432,4631.30946609966,0.5340049443408188,-1.9089719121844355,2,0.36883771022456685,Call center,4349.921141265476
6.793728592598369,Summer,21771.26135810272,0.9683228595548435,7197.041769673448,0.9777730215959969,1.5475350204243108,1,-1.4786928605416123,Call center,4794.0042137683795
8.165488246217036,Rainy,73110.20933548626,-1.1545755516583733,3824.9411138303235,-1.021695454267242,1.4118724242088156,1,0.7430583389562182,Call center,5120.340963700828
8.12472393423841,Summer,56280.953939847925,0.5529490704865899,7786.0925919221,1.919695064622867,-0.12046402482412248,2,2.6259825734620823,Web,5976.190660788165
9.380323768575355,Summer,34980.29926263711,0.821970928298112,6155.911337591762,0.7891815011059028,-0.5203343376580287,0,-1.1076253265402987,Call center,5019.95898106724
5.631469621773418,Rainy,61554.1829650014,-0.18272367316720992,4313.780235354279,0.3781719069068886,-0.9328401434278782,1,1.6123052444463464,Call center,3353.252712759383
