Time spending score,Monthly Income,Gender,Money spending score,Marital Status,Age
55.87080355591813,3986.5871046547963,Male,47.95934720830334,Married,67
37.48106608598215,3648.6623806066814,Male,39.04018015574772,Divorced,75
76.73843157513909,7696.6462539814165,Female,75.21091571483097,Divorced,65
45.98748521276151,3799.9782129545656,Female,41.54176604941527,Divorced,68
36.493375192253446,3902.9955989317596,Male,41.425784059619,Divorced,70
6.2922724749567,2063.0727989447205,Male,2.6798797838416775,Single,52
79.3215486333472,2667.817098359087,Female,81.89859476792151,Single,37
51.7339409570656,6539.747913133577,Female,38.02150529499755,Divorced,63
84.56961775754168,7432.639443313253,Female,87.09614303618343,Single,68
40.95370991615486,3645.336003986563,Female,41.63462612295957,Divorced,69
11.212373365917163,2186.8620507262485,Female,15.902840263291807,Divorced,47
77.63501848850056,2455.0167877296394,Female,81.14076107261799,Married,38
20.099190716118855,2829.305511243387,Female,32.94124018097973,Divorced,26
23.117332702118144,2480.590948069868,Female,29.70350220979643,Divorced,28
83.52877981649219,7336.217567772817,Male,83.50001960386237,Single,62
44.809257413525366,6429.012925084865,Male,37.9252704764224,Married,66
38.01419581279445,2724.841835390846,Male,34.994993074833204,Married,29
91.15384650231621,2241.6678026774043,Female,84.01910496512363,Divorced,43
22.585102459746984,2177.186126475905,Male,16.949534806631746,Married,47
48.728094319557556,6780.940143569746,Female,54.65118536769941,Married,65
41.53009936292543,4123.813386908648,Female,42.37701136201762,Married,68
102.0488407889033,7939.800089522986,Female,84.3768764291553,Single,68
93.57904547102555,7287.309856009635,Female,85.17469102885427,Single,63
89.46786554422083,7530.701381670697,Female,91.02488251736676,Married,61
44.01694064617145,6806.458255849022,Female,28.32111620871943,Married,67
31.113656691791682,2391.588473903544,Female,35.87100485260605,Single,25
22.306196975761704,1851.0982969950305,Female,32.00698806195973,Divorced,48
37.55297425116231,3696.8847565394226,Female,40.56014300802819,Single,72
34.56567614644545,2750.8009817301063,Male,27.761491693947555,Married,24
5.57756954291496,1639.113375603204,Female,15.15987940773018,Married,47
87.99562757029622,2167.4660664217895,Male,82.6846751186696,Divorced,41
73.25594341144927,7696.978952689249,Male,80.7414896554867,Divorced,64
29.586448598347744,2342.2474223629765,Female,43.18745281103714,Married,28
15.943555395739399,2551.575768690202,Male,13.793828100735332,Single,51
44.41457506269798,7520.945243030083,Female,65.11168838590169,Married,57
26.685248041455754,2634.5361070812387,Female,20.6065321940994,Divorced,32
77.0522195312689,7563.92515817891,Male,75.42792152238309,Married,64
76.07911789241955,7644.18032684269,Female,82.48062817719143,Single,65
31.285067609443587,2790.3167126336234,Female,30.306618413701592,Divorced,26
54.81890485997293,6569.687453510739,Male,45.43538326885081,Married,65
32.47867448757694,3788.7816649565666,Female,32.90078056454039,Married,74
36.464129674954506,2442.1983126389496,Male,50.413996989188085,Divorced,23
82.10834011373193,2513.279979036659,Male,80.40916559143173,Divorced,33
80.61349211421233,2113.2330633284773,Male,74.1728929561647,Single,38
18.313458294165844,2470.93749581553,Male,10.705403025890533,Divorced,48
41.59561502294932,6459.286296146534,Male,44.33164224974722,Married,70
30.376970178425616,1529.7569178322437,Female,21.768297955184792,Married,51
1.1246084004303487,2246.6356851787045,Female,12.376023736128253,Divorced,52
45.210080938417086,2675.910905267011,Male,40.180972322687,Single,27
41.25360374556326,2553.3773943390993,Female,38.859931480837844,Divorced,24
15.710135820388777,2358.9926930343586,Female,23.78539578087863,Divorced,48
106.10627878650767,7677.306864507649,Female,94.60063974623529,Divorced,62
26.745616235944006,2009.8989558502708,Male,14.742384242539494,Single,45
81.5807772194797,2272.572308120027,Female,81.9138368464753,Divorced,42
45.54642131483514,2300.329372743469,Male,35.551099552902,Single,27
29.70165274590542,1730.3752177944125,Female,16.92890071108568,Married,49
7.995749226562736,1596.034835097626,Female,6.017058458831407,Single,46
32.31918482853415,2558.705157295768,Female,37.45923749546003,Married,26
44.35628049850075,2272.780913143044,Male,36.79437575019132,Divorced,30
6.197497655416832,1703.8322440791003,Male,14.401150428914669,Married,45
21.582524109329434,2192.3687918524965,Female,24.826640500814733,Single,45
22.7086227497826,2226.2907990852777,Female,14.6966964822332,Divorced,51
29.748815066482713,2886.7105940360716,Female,28.480506376138177,Divorced,27
38.233877674459514,6377.22656854032,Male,37.46688280868599,Single,69
88.83985026103426,7789.8809673266205,Male,91.7923620956535,Married,67
46.52386231432892,3777.0500326488996,Male,50.695684765518926,Single,75
82.67194526399915,7171.417134796748,Female,84.67306937789988,Single,62
37.67119995118099,6841.868855227506,Female,39.245626679522935,Single,69
100.12362496334858,7860.006944142854,Male,87.73979445828144,Married,63
47.90471611696011,3693.2828047279927,Female,54.823701865721226,Divorced,79
38.6269814359732,6531.679918980404,Male,40.61250296859857,Married,67
42.82422383196793,2572.522668134126,Female,39.447457524742475,Divorced,28
11.50551110910719,2172.5636139242843,Male,19.34501104208025,Single,43
14.479668720375887,2365.2734993855024,Female,15.64938496593507,Married,46
40.73301086939392,3610.051393597448,Male,41.878234948557406,Single,70
59.100803074054944,3439.725412034036,Male,51.98381709498142,Married,74
43.681338991121876,1467.924472894626,Male,19.75289613345373,Married,48
79.7379604933043,7470.082921637404,Female,71.19854666284871,Single,69
31.18546785798801,6668.12229594163,Female,35.4260486773489,Married,67
24.78593540440638,1941.8733279802086,Female,24.52941105411052,Single,47
65.37244863302203,6850.434656995612,Female,47.89953616855556,Single,68
81.78852148358617,2063.3401334212376,Male,86.83587190461994,Married,35
87.32533733143624,7621.590658394793,Male,88.50904867114943,Divorced,65
25.932957155563294,4216.671189092233,Female,37.48607708046289,Divorced,74
37.56158513653649,6985.523128631687,Female,41.65206849801124,Single,63
50.557011017714025,4111.735611246577,Male,50.68587462676323,Single,74
31.68148906124961,6746.242637919394,Female,44.51372621993103,Divorced,67
36.87746840296844,2765.646012843874,Female,33.19929763383301,Married,28
79.59987427054965,7655.780510596044,Male,75.78911030606449,Married,62
15.814887832103246,1976.7310588295086,Female,14.99311081689708,Divorced,51
33.070127614420684,3677.8807044466294,Female,32.9068348597373,Divorced,68
18.900239943369808,4189.206630504896,Female,34.18052840419315,Single,72
71.10086914261683,2395.602923705312,Female,73.14394042582504,Divorced,41
84.94606527482703,2457.0703695834895,Female,82.23673962938659,Divorced,40
78.85769229436086,2144.3775720075923,Male,69.48095906562064,Single,45
8.07061764948701,1790.3949357314486,Male,2.047029094050984,Single,48
79.34570958738713,7593.468599761994,Male,92.08669397009567,Married,63
22.65263758332808,1707.3254157924002,Male,17.037219403892713,Divorced,46
92.2452403176891,2336.543916396069,Female,92.19484543352632,Married,39
55.120349364927065,6497.413618016035,Female,45.50809975141057,Married,68
40.32572113814024,6530.1238727068,Female,46.854889500944005,Divorced,66
19.575421606584705,1661.7255780107957,Male,13.81048263635816,Single,43
19.463514353630256,2066.162690571276,Male,16.136054336168122,Married,45
35.59355573839386,2101.516806853875,Male,28.63165367375804,Divorced,42
36.07226550518324,2546.788420492417,Female,34.66867131792191,Divorced,23
97.91247540225768,7175.675733835466,Female,86.48774176801302,Married,61
34.95050721579284,3506.023045685372,Female,35.02074134068006,Divorced,68
36.39836763612822,4034.89721189372,Female,35.87604707491987,Single,77
30.844446833360653,2443.8279423738804,Female,31.80846602031843,Divorced,24
66.4228950176179,7774.52752657977,Male,68.0594743615566,Single,69
30.830637074255655,6473.798559926359,Female,45.67408396205011,Married,65
9.304522860396329,1924.081526618988,Male,11.33830483521173,Single,53
39.50739956492074,2108.8915241062027,Male,27.08671299898956,Married,27
19.949051512270515,2507.4630103154245,Female,12.124758662147627,Single,47
53.98047241708038,2640.9753097637104,Male,35.7957875183032,Divorced,29
72.31106969455502,2028.806515741941,Male,72.49084017434421,Single,40
44.9277357034028,6560.972895631061,Female,54.00763425380583,Married,70
51.92602204141756,3870.28685993401,Female,42.60085187215651,Divorced,74
50.088011710701885,3440.5895013910094,Female,53.67129055191,Single,70
57.065496923316715,2406.029110258149,Male,42.714839908246745,Divorced,28
21.44089590271961,2639.9749269403987,Female,32.83456585957903,Married,24
76.68606461296642,3168.4654937425184,Female,76.069351006575,Single,32
58.93845407324295,6884.6456446286975,Female,45.58256205681359,Divorced,67
77.82353472186354,2682.4930481118063,Female,76.4963345218377,Single,36
71.69643398001215,7277.110637069484,Male,81.32918971546947,Divorced,70
82.10900185904285,1679.8491794912475,Female,82.87628538333531,Single,42
53.13665456867524,3466.425259694494,Male,40.7480256333074,Single,74
25.45291172677921,2282.300196078857,Female,34.568495377337136,Divorced,27
102.25360862401172,2413.181843703271,Male,97.37391376499428,Married,41
70.47305151065362,7457.989929817118,Female,78.8960683887021,Divorced,67
3.5904706944127636,2012.2783646412736,Female,10.35231090391978,Single,48
45.68781877559445,2846.16433959417,Female,48.57467748272371,Divorced,24
92.08428771652697,7491.847322036641,Female,88.30894973939337,Divorced,60
38.776655231961996,3782.166207251178,Male,47.749854216652906,Married,72
21.290118064585947,6414.382055054625,Female,26.45639589940736,Single,63
29.515546418828464,3983.728386658865,Male,38.078694962091504,Married,74
83.68753918800357,7807.488387364969,Female,82.43623674067692,Divorced,70
35.161749152009136,5923.835360588469,Female,40.657549729016026,Divorced,66
25.458164977074325,1894.429086046041,Female,21.123762533154434,Divorced,45
89.13856160357224,7806.646068168297,Male,88.66966125339339,Divorced,66
43.48698303550081,4070.1893851718414,Female,42.3008969148465,Married,77
66.83693272601485,7304.828553013853,Female,74.24433902749429,Single,65
90.61844602571625,2413.8337910978353,Male,90.54466131415583,Married,36
28.73741506480804,2424.2259502659626,Male,20.71755006918098,Married,41
34.57373020140722,2115.3937015498896,Female,33.74723122250757,Married,24
41.434385477097216,2764.6798818673815,Female,37.95596664053019,Divorced,29
7.259137202684928,2154.7541347669153,Female,11.095515020857675,Single,52
30.792958198979058,2443.0963177805215,Male,37.73213598902451,Single,28
9.423453781091219,2079.5722539960907,Male,17.148874383035874,Divorced,46
43.17923335268371,3128.8834937049164,Male,43.95883094610065,Married,29
15.457254823516083,1737.8953951684903,Female,11.12341459430575,Married,46
71.03968158851976,7665.311066262717,Female,80.10223820648707,Married,64
37.571204637354086,3763.279534110572,Female,44.55590789000983,Divorced,73
-0.5248864267504025,2083.7044131596776,Female,9.838489861554315,Divorced,49
78.66668702352968,2226.378318520066,Male,88.79024499317339,Single,42
76.0662655067196,7709.252684459997,Female,82.84919939032774,Single,63
46.86937031956707,6279.112940862453,Male,46.08210725244898,Divorced,63
50.810780460440704,2383.872615842285,Male,44.65800930623638,Single,26
37.106448151611616,4017.379212233747,Female,46.21949491728267,Single,74
20.894419762904327,2253.4982238726625,Female,23.809202834796984,Divorced,21
95.65297775949249,2855.741297588911,Female,90.23866329342317,Single,39
46.62176426743361,2507.372118885403,Male,38.75234361613712,Single,29
37.84460754789683,4229.4770404875835,Male,48.61507902614605,Married,73
28.119402019126305,3803.787168717018,Male,34.604747165597956,Married,73
95.78869866687408,8333.333333333334,Male,95.01087356822225,Single,64
9.23600307713859,2075.224048344663,Male,22.81314976973617,Single,42
79.69455825784704,2405.1786107162884,Male,89.10028685179536,Married,40
31.046970931220763,6491.376689674292,Female,34.938599221233794,Married,60
42.420976108132834,3680.4419693936425,Female,43.34610170755652,Married,72
42.464859404312705,6294.897534940293,Female,40.985185196223455,Married,67
24.304449520149248,1930.0320270912607,Female,26.46248405602598,Married,51
50.05008176659065,2379.644253003728,Female,36.2550700947985,Single,29
58.2317714963379,2505.6235351736145,Male,44.69327868263272,Single,28
34.501273820962936,6546.670112760055,Male,36.77714501548732,Married,71
19.836699089851944,2474.4501779057664,Male,21.939983064919765,Married,47
86.48815099980442,2151.3426498015415,Male,81.03409201127741,Divorced,45
4.6258938987461455,2492.260617951563,Male,26.55682899196659,Married,24
17.945921144625224,2462.1248859246243,Female,29.47425487133838,Divorced,51
86.52913069549695,7658.995158899664,Male,75.6379111672878,Divorced,65
93.70474188713811,2468.073046694584,Male,86.81833094273864,Divorced,39
82.129912059819,2435.423687152336,Male,82.46358242526873,Married,35
29.948730757675843,2222.8426380316737,Male,31.856189146221173,Single,25
26.18772055844381,2040.8167889088168,Male,22.86016873382787,Married,47
38.71663150507606,6393.923561136071,Female,29.846932266328665,Married,71
43.769025063277674,3842.6936489214318,Female,44.151680357973646,Divorced,68
43.52165512368661,6593.870374626243,Female,37.83419664859803,Single,67
15.319651864079505,2353.5179563284128,Male,18.75549596607705,Married,45
24.822938158377408,4106.541322064332,Male,31.868512331376387,Married,67
25.380781158281078,2065.687298698968,Female,25.177580922390426,Divorced,52
75.20416688237684,7673.684188048453,Male,80.88271140102054,Single,63
96.48791793102728,7429.909134419568,Female,86.83384951833014,Divorced,63
66.47895639776593,3043.4934874901696,Female,81.47906511570072,Single,44
21.6984618196195,2054.0516995702455,Male,3.088088000188378,Single,47
39.11462579551501,6832.072802555711,Male,44.656804729751016,Married,69
1.9844803563470155,1399.990948330078,Male,16.710168465469756,Divorced,50
29.38237551053713,1907.4050192274494,Male,23.92269920927464,Divorced,44
44.18894312978872,6719.6860352880685,Female,34.150377509470076,Married,64
11.127683551337086,1522.4768730073192,Female,13.112281915064038,Single,52
34.74295828602686,2874.6528618159355,Male,29.32957903438448,Single,29
46.665749984944185,6349.3409459044615,Female,42.43160574983676,Single,65
19.453742681546647,1970.5534786769113,Female,10.02587145128286,Married,49
29.091349697504306,6315.764414786614,Female,31.444668808644835,Married,66
83.80650492395567,2250.348551306291,Male,74.96710863887506,Divorced,39
54.180381598978165,6952.138167140626,Female,41.176490700765335,Married,69
31.248882944224707,6567.592115630934,Male,31.753472226754845,Married,69
20.660117019491242,2402.7702946724025,Female,19.613240624660733,Single,44
73.29799546394595,7108.80612694392,Male,75.64766086339253,Married,67
73.16563536598869,2316.3759054545476,Female,81.76538243954053,Divorced,39
36.55616927885113,6382.76178544814,Male,38.36374624835406,Divorced,68
30.877998742387376,6554.133289081537,Female,37.01942557719018,Married,63
40.398150856157486,6584.29663219928,Female,41.865896696173124,Married,66
26.359818899183388,2489.4630442141975,Female,35.71046717681321,Divorced,27
45.51952305132876,3882.757268247798,Female,45.095237583485115,Divorced,66
7.090592807504571,1707.4347052300664,Female,9.360944358591716,Single,46
86.01110949246902,7417.200981141302,Male,77.1792793366485,Single,64
47.482474482808975,3679.4315178174943,Male,48.68127145163611,Single,71
40.05799085422098,3150.373213070602,Male,34.88689576650738,Divorced,22
28.001125998809734,1879.4255403770035,Male,19.12162837758204,Single,51
82.96074797932269,7199.730411740606,Female,87.34826151399258,Married,66
-7.165494058276906,2489.0522279365855,Male,5.994165848759117,Married,50
36.849579982310104,3573.011203260551,Male,35.58166068394015,Married,68
79.43474333441885,7194.6238095591,Male,81.72402381253514,Married,65
76.67176482399249,7403.384166912201,Female,75.34604095378032,Single,62
50.24159627558011,2237.2103720684586,Male,68.24588989159322,Divorced,38
23.404908197424767,2092.4995750650432,Male,16.25379603183338,Married,49
29.867216549259318,6598.879368995165,Male,43.949386605218116,Divorced,69
66.7414246891525,2249.315808931435,Male,71.49209209219306,Married,40
83.10900032890578,2402.505674459159,Male,88.11228233349762,Married,33
71.19059585756584,8035.169404945208,Male,71.22142438831858,Single,66
80.62902825947205,2317.217527179292,Male,78.03875917340486,Divorced,39
20.50853666017651,3803.680636792242,Female,34.90834617534527,Married,72
10.05764683079569,1971.3237749277837,Female,9.365095425136474,Single,47
93.5222310860422,2682.7174398446887,Male,85.6060538722498,Divorced,41
83.36605779159406,7635.550280509893,Female,88.92485726612094,Divorced,62
75.57377314900627,7162.313960293519,Male,85.10384833209804,Divorced,62
82.2929542111972,7512.6369192015845,Female,78.77590818356285,Single,64
75.50573138946672,2246.720172064845,Female,77.22802152659511,Married,43
81.22486290203804,2429.4145123744233,Female,79.95050196604937,Divorced,39
50.75342344600165,6811.493251259634,Female,38.849597549458736,Married,72
41.79332434573864,3444.9071066845236,Female,47.40955490706237,Married,73
13.210126747749761,1922.7291483514991,Female,16.506984949846135,Divorced,47
92.93856098060458,2400.884338097776,Male,91.56416868113709,Married,35
40.24887332372221,6899.878910743449,Female,38.878783374475894,Single,66
9.691757566085501,2403.6555628430483,Male,21.56100354536835,Married,42
40.958248708160895,6893.505223263178,Female,32.962011649422806,Married,69
56.04378574632258,6706.715128752757,Male,51.471404479605546,Married,65
36.75002360788851,2545.288314253851,Female,31.783425460893252,Married,28
58.27335652624577,6166.3681490773415,Male,53.2976523975299,Divorced,68
45.38476972204392,1918.0532929991718,Male,42.682318992612885,Single,31
22.643041526094223,2234.5284142482124,Male,17.291308956966766,Divorced,50
84.69844870518872,7452.19180771569,Female,91.8881065709355,Single,66
41.937175333651176,5879.543094703423,Female,39.50176250523946,Divorced,67
61.49520509303429,3758.5864638912467,Male,58.288873365661985,Married,68
28.406414841276202,2337.2675672923506,Female,26.7166023866302,Divorced,29
96.18273140546182,7606.0708384309055,Female,81.15979468409222,Divorced,64
45.88237683205998,4069.917009937929,Male,49.99743676418717,Divorced,73
78.46767821648555,2118.0755373225606,Male,84.57741268627404,Married,36
77.8980372802393,2224.8497206281118,Male,73.44555989364773,Single,41
43.17379995123393,6374.168838244877,Female,41.86858418821746,Single,67
72.74167534977715,8102.415283163011,Female,74.813183176226,Single,65
88.85927036998011,2410.5486433758824,Female,89.46100017957534,Married,39
32.913643844010195,4065.7595989014726,Female,39.60416500462857,Married,72
43.43561595114056,6626.998945787666,Male,39.58414228216746,Divorced,67
59.358423599836655,2649.6061681060587,Female,47.8995616006157,Divorced,25
30.875515098792356,6619.890597474017,Male,32.36786723608128,Divorced,71
7.799039810886686,2357.129731850526,Female,5.096032327772242,Single,46
92.03475604513852,7694.982830317566,Female,93.90485537924235,Married,66
50.220118105964076,3578.6628307913716,Male,43.3890895403443,Single,71
32.83858930777128,2029.8818783113684,Male,26.732583024902063,Married,52
85.02097262201437,7423.348140228911,Female,74.81595124302673,Single,67
35.06629106797868,4227.851165998979,Female,41.62089323559162,Divorced,70
35.62716999438863,4301.112306937591,Male,43.58243164631279,Married,64
62.96024406821618,6178.700984387749,Male,51.702564465306004,Single,66
90.69395613661314,2105.399418854189,Female,77.34099170077101,Married,40
39.678302467545265,7024.66587078329,Female,56.85614441135692,Married,70
38.829577354280445,2757.3567527540504,Male,32.09615234740755,Married,24
27.81253963699716,1927.5212054747462,Female,30.51929252072148,Divorced,28
9.478827844125117,2066.439522678433,Male,9.207692753235598,Single,50
77.47078219860465,8230.900324100336,Male,76.73499711760128,Married,68
71.28028437447088,2549.5734326599386,Female,76.62070488325251,Married,39
90.31182740007853,2187.9122986568746,Female,78.77298903880462,Single,38
59.09873519894308,2914.62639230092,Male,40.82101134504691,Married,29
33.99360074043026,3060.3768013251724,Female,46.44266879788138,Single,71
85.10640121677517,7610.130789650729,Male,82.51012167903666,Divorced,67
35.520311510429345,6614.799479468311,Male,35.71431194845249,Married,62
21.76805466236192,2710.5075283446295,Female,27.140189805037274,Single,28
61.916847941304276,6960.88944070787,Female,49.79097826441169,Married,65
89.83391691770476,7345.1999682016785,Male,80.91628274190629,Single,66
30.35211529186936,3437.36568058139,Male,42.5434291815463,Divorced,72
12.534938106471651,2715.06342781318,Female,21.639588897303497,Married,26
79.78175427223142,7738.232708823436,Male,88.77926193072652,Single,65
14.623077861301976,2513.8638972434273,Female,27.28850623323609,Married,27
19.591221844101575,6647.08880514557,Male,25.10679498100302,Divorced,70
60.55541611547276,4299.237801070407,Male,48.74920741856171,Married,74
5.963493759024924,2124.6595734997763,Female,8.234864259529374,Married,49
48.87245303335733,4206.80117047085,Male,46.93110070278054,Married,70
18.977100515950404,2287.156980956525,Female,24.80930990909495,Divorced,47
33.56752726435063,1926.365084431648,Female,22.55870253824007,Married,45
38.24125466237907,6192.70426525181,Male,42.66303179193341,Divorced,67
66.87627542779373,6376.62319394432,Female,48.19265149460515,Divorced,63
94.8351164942369,2071.3117334190897,Male,82.9309397274335,Single,43
32.39553969102184,2298.7293447289694,Male,15.339405428399651,Married,47
67.98086512978713,7744.398760856679,Female,80.35825039791027,Married,66
48.59608938739867,6933.373081079853,Male,45.74562060548466,Married,75
16.510406931365843,2391.4456624400705,Female,29.811357405005054,Divorced,42
27.911613694859426,2442.7062685136384,Male,32.08976893815337,Married,27
39.48505147356076,3681.7089983483284,Female,34.23327947685224,Married,77
0.05371082218720247,2283.631066471539,Female,15.611384624892167,Single,26
33.7999054721194,2673.3035321657735,Male,30.143071924777942,Divorced,29
53.63219341336325,3536.9741359855802,Male,46.061507717502636,Married,72
42.95243050757428,6195.483122711063,Male,47.47824683152669,Single,68
85.81905894886232,7630.824183992574,Female,81.37009146660778,Divorced,63
39.55096097308483,6132.8357431912755,Female,48.47797053622031,Single,64
88.86856289377482,7832.627856083,Male,82.94367298817149,Single,61
36.400351984819736,5853.775729461717,Male,37.93153128960678,Single,68
33.29335401849556,6738.5950063297605,Male,36.74757999933925,Married,67
13.883295028120614,1758.0752168081872,Female,9.33675298147412,Divorced,51
16.337294140034142,1844.240175380222,Male,10.720721626638912,Married,47
102.29626568500836,1837.1866777678952,Female,80.96653462228402,Single,38
84.00094039765195,7776.8665639174305,Male,82.37174955176675,Single,61
50.26766098776099,4237.3293162331465,Female,43.21042118218949,Married,70
38.13875756617246,6569.344391608536,Female,47.553224301866166,Divorced,65
41.59947839106897,6496.103296188069,Male,41.94419182741821,Single,63
82.45457257156343,8016.248703844804,Female,86.98457794459219,Single,64
42.15124879379874,2656.427700676557,Male,40.03109549469386,Married,27
17.327402687853464,2961.817439620845,Male,24.99706592477132,Married,25
74.57867691099915,7995.638190376718,Male,82.45864161957024,Single,64
84.78539739556875,2690.9414548401323,Female,88.79162469921995,Divorced,42
85.05244682362999,8100.381264074445,Female,84.38641562507188,Married,61
95.42397424166656,7661.949233765363,Male,90.84936853144252,Married,63
40.82219874696476,3999.762569784077,Male,38.07239322694491,Married,76
19.331122911925988,1715.4002122519519,Female,12.424055675380067,Married,48
45.3545498226304,2455.7499893480517,Female,34.94919262474956,Single,26
45.37343098175029,3613.2149160433955,Female,39.223966432782504,Divorced,73
44.814760009151556,4418.1928947182,Male,45.67595823857357,Divorced,70
37.48533697504201,3886.7164757472615,Male,36.37484886564208,Married,71
27.504093416180652,2524.869502805698,Male,14.18942329309337,Single,46
40.921629705415924,6439.144192937587,Female,50.48977259239132,Divorced,67
29.155362834567246,6653.68861270305,Male,32.06458690861419,Single,65
31.742852458536674,2933.2270127359097,Male,34.369808342776864,Divorced,30
76.78005384163288,7532.939577407544,Female,84.02848979851994,Married,63
42.780363013096675,6499.457503716771,Female,33.321416180427406,Divorced,67
17.80118273307822,2547.853788628058,Female,26.426307753731216,Divorced,26
73.3247658598835,2484.9235018048075,Male,78.94065835353457,Divorced,41
9.057628802938705,2174.554985962522,Female,12.059015944404337,Married,47
39.27981440539037,2184.589803901773,Male,28.946766654879095,Single,52
36.57152337834796,6080.889435600971,Female,37.300209736796134,Single,65
94.71882467084822,2352.8493598682435,Male,85.75720128311018,Single,35
41.758583866604724,6389.979032304891,Female,34.46818655894401,Single,65
67.31295849840967,7076.1033841109565,Male,82.77754922173277,Divorced,61
29.282688778969586,1709.374126779352,Female,25.961592317700266,Single,45
82.26583316363983,7230.11418659142,Male,78.82460051222385,Married,68
89.1073354196959,8065.337970634826,Male,81.70364499502733,Single,62
-4.405156635855615,1902.8038440631244,Male,11.12398987448804,Single,47
39.87389666131787,2508.7752377183992,Male,38.39762545705142,Single,27
35.43422395296552,2373.9210801176127,Female,31.699962049415397,Divorced,31
45.12957662934943,6311.947229185443,Male,47.48163219031494,Married,66
64.92546078584162,7301.799248061493,Female,79.64667927363723,Single,63
17.589111795878743,4200.552959790491,Female,39.84791060857499,Single,69
30.540245938991962,2430.253749411712,Male,26.49539925776576,Married,27
22.39557872428382,2409.129799003416,Female,11.312506774564149,Married,46
39.732341462326154,3706.628883098348,Male,39.095524865989915,Married,74
35.10934880921323,2760.5744581639588,Male,28.482984244863168,Married,26
35.911445610546366,2757.5730197693288,Male,40.57132546263139,Single,31
92.56289854249154,7955.725889401349,Female,85.95862155865143,Married,68
82.35575477577302,7717.939161793152,Female,78.12178788942202,Single,67
42.815227643716334,6407.937292447999,Male,43.557960734871884,Divorced,67
86.47631456523239,2674.0550625931087,Male,80.36985861769327,Single,41
80.35313951143758,2035.8931172915077,Female,89.69685331773314,Divorced,37
34.33869729541462,6705.7689103124285,Male,44.26735804903293,Divorced,67
82.89103780342047,2044.3254087991563,Male,78.30525998044864,Divorced,39
40.741813177032626,3678.420764025708,Male,45.680418948101895,Single,68
82.27055126709509,2293.7876355797675,Male,75.9740041485078,Married,41
35.66420430138537,2023.7454764761796,Female,24.359310830940295,Single,46
5.748925612413611,2096.3239136635166,Male,7.7971080920424285,Single,50
66.55072402276487,1592.5240580760606,Female,72.51887592617857,Divorced,37
96.99442109295711,7756.670496479411,Female,92.9586944793935,Divorced,66
40.47311648930645,3125.1030765708074,Male,36.64991048451518,Single,72
43.34695189234302,6763.858286351371,Female,42.62409042749553,Single,67
84.67378359407674,2515.7648012161785,Male,83.2700902847521,Divorced,36
8.325254100789989,2194.3973021996176,Female,18.46510046118108,Married,44
64.6074772959195,4053.771285539457,Male,54.37758714327299,Married,73
61.23989599976678,6867.919740589476,Male,49.744011149330206,Married,69
101.00161881934697,7861.600843361512,Male,86.54200314629361,Single,66
77.6053670343194,7586.93514265814,Female,85.18244857671633,Single,65
75.79180044505651,7691.428782609193,Male,80.46556420589266,Married,63
47.46420796016717,1932.8227550212464,Male,38.29660922580149,Divorced,30
100.4588275389746,7333.770481177462,Male,94.14008818016681,Married,68
