pricing_strategy,consumer_confidence,advertising_spend,economic_conditions,Season,product_quality,distribution_channel,promotion_effectiveness,demographic_factors,Sales,product_awareness
47150.62811820235,1.1735563573818981,2675.6512418282246,1.032950582087132,Spring,5.256064677983821,Internet,1.127363035292029,0,5052.695362973093,0.8126791333593725
48384.783592765205,0.005910687992440951,2509.746885942596,0.7856419274887584,Winter,5.750238094660252,Retailer,-0.543572982892686,1,6192.49752726853,1.190027654335222
57831.399162037706,-0.7688698035644583,3529.6545565349516,-1.6034605368918693,Winter,2.788706589068692,Internet,-0.6381756741423958,0,4003.5787062838153,-0.11116690898342295
33105.822197408015,0.26297218203140277,2995.900116357042,1.0532054940016962,Spring,1.3710984633385608,Retailer,0.711631931314066,0,3826.462868453629,0.8928975034521077
48557.64378585914,0.792534386100261,2111.9244837569813,-0.8264708722236807,Autumn,3.8942061986337677,Retailer,-0.12885963808042222,0,3070.4035077252274,-0.655067547458449
28513.608768559556,0.12078468115205855,613.2111925525815,-0.6861307340001106,Autumn,3.6215094846437976,Retailer,-0.6140011590429203,1,2771.5107601112713,-0.6701061356843903
,-0.41248192861946326,5436.342490198414,0.6077774827089547,Winter,4.876289842802301,Retailer,,1,3800.8860817596055,-1.0349019260001777
64685.225852597665,0.5288316488085196,2149.715501780868,-0.6377172255397054,Summer,4.994379472661599,Retailer,-0.4842447345822779,2,6036.974227735421,0.3865539705042795
62535.43074030646,-0.7962762437544696,6613.625078172217,0.32470256906243994,Spring,5.375158350960895,Retailer,-2.6753299298004944,2,3110.6122107021074,-0.8684701482716841
60018.23886648584,-0.883780755442444,6355.899102058049,-1.7004382837791143,Winter,5.536185900849478,Retailer,1.6608732676764923,1,4472.678400547466,-0.5621613133911068
44883.08662775846,1.438034519286801,6531.264272399096,-1.5831156924346608,Summer,4.897768065242536,Retailer,1.1242200396830508,2,6181.222047650425,-0.8516093866589779
25141.562332935086,-0.7644181610428156,6755.698009658114,0.7324930325971108,Winter,4.621362212535165,Distributor,0.6129107053872944,1,3184.5239282744833,0.2355600377499454
30736.32457177348,0.6052375581320066,4521.283540032024,-0.04334594342014858,Summer,8.899074694736377,Retailer,-1.4748066054901388,0,6595.301618055561,1.5585261609266516
64467.108595742044,1.5903145347014533,6321.847270067951,-0.6203255052854307,Autumn,6.290153026433165,Retailer,1.0617899060045775,1,6615.863076251496,-1.2172814639703051
,1.3062881569750209,4843.710832394388,-0.6721070243818665,Winter,4.152482508431725,Retailer,,1,6242.837390094936,-1.633872607434552
57401.00004119787,2.582463448810951,3346.3689093226,-0.253605955835778,Winter,4.265398711740106,Internet,0.9505919169532703,1,5941.112949171467,0.5280156917898805
32927.40335211496,0.4978375545250337,6033.092087472254,-0.3568401409056576,Winter,3.8261660427606237,Distributor,0.5995013332200749,2,3776.2518985272973,-1.8799491453201322
66103.23255470244,0.8815998131923893,5805.019786504726,0.9783848198817126,Summer,2.993329230565142,Retailer,0.33797494733664657,1,6075.785179985778,0.5395533170836189
60945.17967912425,0.5759611120417751,5256.611755468089,-1.1483004481529544,Autumn,5.7336009328308855,Retailer,1.4157707893229288,0,4626.4996860101055,1.0580091572452568
27721.25742954332,-0.4746065349753748,4644.431105358653,-0.4538468822216263,Autumn,5.159277600649627,Internet,-0.6528796207698053,0,3290.7376682416434,1.1154671371222162
44203.04525585995,1.2743315788257603,4876.416366919432,1.3982528006311854,Winter,8.337007756895071,Retailer,0.6336389752242958,1,4580.557484670574,0.5032165028142767
39922.42087542942,0.14125080336983978,5481.017680539226,1.5792202097420738,Summer,4.509289222990357,Retailer,1.766598308942471,2,5187.003541636553,-1.9541659939013525
71163.4648787789,0.990020272892891,4647.192580121349,0.6987015380669942,Autumn,5.68060651816113,Retailer,-0.7913291998229355,1,5907.619919047543,1.4825936097354127
41124.29488511503,-0.05422632024182015,5052.514673716359,-0.9229507448905548,Summer,3.369464100651094,Retailer,0.4203966078570229,1,8107.33634868085,0.8494738911589877
45176.57448487263,-0.08904899762192228,3646.737022006946,1.1400835335167285,Summer,5.506782689389764,Retailer,0.8782243680267581,1,4536.2909969504635,-0.2814904758395177
59462.508382906744,-0.33922006919632397,5937.386536818617,-0.7081257319650167,Winter,4.285959297566879,Retailer,-0.7770904420742485,0,6632.044539863844,2.9877949172618625
57860.14827265684,0.08030119560056827,3574.048122192002,-0.6211247873245572,Winter,2.979424651184279,Retailer,0.09233138580737893,1,3994.018269394884,-1.6248777652230302
61529.74512679647,-1.2529674240472886,5126.387201739958,0.31799344954069586,Winter,4.298890175925115,Retailer,-0.48162100409479414,0,3773.8686078809465,-0.4893545389408122
44439.66344730323,0.3091610865745366,5424.807919259129,-0.0325422891771817,Summer,8.267579049503397,Distributor,-0.479857418946711,2,6457.634433746188,-0.9352792471744917
24557.306832489343,-0.5585525260935035,6038.990542946724,0.21556559468464728,Summer,5.649105491372995,Retailer,0.4943135181497035,1,4331.626011955112,0.1876763687550145
,-0.12981266519952428,4058.8878943079044,0.592521917273682,Winter,4.735429339398655,Internet,,1,5639.926304804762,-0.3720174265077011
,1.992674581294067,3325.6315267219516,0.23845734557027035,Winter,5.288729136099307,Retailer,,1,5672.306171090344,-0.277758095878108
54529.3049984996,-0.6082505047420924,5658.846777449545,0.441704602616291,Summer,2.92536329569253,Retailer,-1.034721543771367,2,4491.860551783612,0.5584987259361596
33780.60468452828,0.3061976476913537,2713.2526349398267,-1.5721974143089406,Spring,5.828294520340498,Retailer,0.8061092426435592,1,3666.8519373203503,0.7335942617485867
46375.40332665229,-0.7029452894906361,4738.969505818528,-0.6269048905896644,Spring,4.009461333205781,Internet,-1.6582973801449414,2,4064.0409483774292,-0.8210769591397253
43466.95470624575,0.7212202357622545,6326.249264837104,1.5538132485183633,Spring,5.570477188260977,Retailer,1.1253003821958847,2,6478.368000075111,-0.6161970695313619
33203.75582230343,0.7919597718919186,4399.145134510442,1.0807507518414423,Winter,2.777651289295167,Distributor,-0.614272442829288,1,3526.184700957544,0.6340291858647564
58886.87219635255,0.9529526034556113,3480.0501083783665,-0.35813720460324644,Summer,5.5405307446597085,Retailer,-0.9927325378153339,1,7701.25784916538,1.4785907359034958
74843.9568768092,0.6567400178295862,2690.781365220995,-1.1412329030650987,Winter,4.311072242370768,Retailer,0.10540311496155784,2,4597.295467045569,1.3364684059652527
35115.18166173403,-0.12505339091815323,7074.22780329247,1.2269214708862342,Spring,6.74341141879533,Retailer,0.2724465276360599,2,4648.052776238026,0.70431816597021
,-0.7076142159323217,2451.0969917861635,1.2704522652574903,Summer,6.130489078015298,Retailer,,2,4251.00484964176,1.878143938743118
49692.77602036341,-0.9456914474489685,4307.141184177035,-0.02375206344066098,Autumn,5.215320637546885,Retailer,-1.034740154772199,1,4888.669245322755,-0.5435341460308457
62860.37115874249,-1.4309457498643214,4924.8573459693735,0.2815745935400316,Winter,2.460260008024251,Retailer,-0.7641970214378849,2,4120.076504228061,-0.3227951867654612
52802.35205553795,-0.8995307924024446,3203.5118016439937,-0.11465101804246784,Summer,1.7251441895632498,Retailer,-0.12495453741234124,1,3704.396375556783,-0.7821813510654945
65574.76608772401,0.2880102976506301,4302.998588892355,0.1373198993343037,Winter,6.385057116381596,Retailer,-1.7090443039941485,1,6445.075723386747,1.4849990402800892
49735.91924906154,0.12687484068838806,6815.927679023746,-0.8427263782548997,Spring,3.461356565090621,Retailer,1.3490577251321563,2,4779.0129839450465,0.15212020006031088
52686.94895749323,0.3808982331821654,6520.254550067307,0.36710889417333836,Autumn,4.04200963336322,Retailer,0.2076417385417702,1,5049.505581937981,0.49865618253353905
52512.13130770831,-1.8311317609319324,3621.5751184224227,-1.2390306360588301,Summer,2.9350160244980597,Retailer,-0.25714981409250837,1,673.9057315591976,-0.6513934867670919
54422.198216173165,1.4827219334153163,5042.1932527839,-1.12682992838478,Spring,4.388013311350488,Internet,0.2084685580926336,2,5229.319565655306,-0.4982664556166952
75355.5321089373,0.09941009725421417,4500.275944680689,-1.6720443182863518,Spring,2.767545289147801,Retailer,-0.6331260825312344,2,7112.598034592413,0.9847983822232989
55142.08772938169,0.4396952649794691,2194.580164827983,0.3663145721707413,Spring,2.537526303342849,Distributor,-0.2983438810437149,2,2516.983658769737,0.307016712129624
37420.98608381589,-0.8910550036876626,6661.65963247398,1.8643977134437024,Winter,5.085096043724761,Retailer,-0.43711039180672995,2,4944.376464440549,0.03375970278807537
65441.52471286989,-2.1118776352842,5431.376093541833,-0.9819619662597182,Autumn,3.9776878294850686,Retailer,-0.3983202222096987,1,3782.4636927916254,1.2235910608744605
51650.6575016016,-0.6281806999013693,3798.02190476219,1.2181221811145486,Winter,2.5375262002741237,Distributor,0.3099363198144167,0,4841.352128913997,-0.37169541715359
61825.78005464513,1.1435680062264029,5183.180124922288,-0.6468682306940893,Autumn,6.596742853991903,Internet,-0.22841003674388183,1,5966.83825039751,-0.3494496862586073
46628.76093304545,-0.5126249572206274,3736.9001701190973,0.2623403222971449,Winter,6.679058431732043,Retailer,-1.3585171644192395,2,3241.3267463997104,-0.7541769043537498
36261.022119674104,1.2049200308336607,3169.9412197724855,-0.6518843530313718,Summer,5.338907001047333,Retailer,0.40565002338249606,2,4419.899874458916,-0.9901893698469186
36664.568672753165,-1.2013400811541917,5622.177946293931,-0.04419320212481819,Winter,4.463670419580941,Retailer,1.020779295268698,0,5029.048220033218,-0.14626179373554535
52618.4716385656,0.2079628606003667,5151.85490566317,1.6610009163128066,Autumn,2.5725844760426018,Distributor,-1.6956779520032461,2,5962.641865597923,-1.1969353761803414
43220.06201763802,0.07273414262775572,4495.957914227057,0.9469942250394465,Spring,3.148343391183346,Retailer,-0.11901282069076634,1,5937.645575822836,-0.23435705779029664
28623.32254101308,-0.302902226409588,3744.9826295189723,-1.0858437739652607,Summer,2.469308361942835,Retailer,2.253478953929685,2,941.6783513433543,1.1619981181445007
41045.405248151845,-2.0836325220484997,2935.8588624557588,0.5749460957726178,Spring,3.798060617417669,Distributor,0.5866670111134639,2,1553.8456296866075,1.8739137922482227
43940.316111959386,1.542165099389255,2297.1102839770874,-0.3967816122532777,Summer,6.389040799511574,Retailer,-0.2247091691361712,0,4325.698979987273,-1.8560343298904542
