Subscription score,Age,Marital Status,Annual Income,Gender,Brand Royalty
24.48757992792984,69,Married,20646.012031940758,Female,20.165679613222213
76.94384747783579,41,Married,87720.38530004269,Male,80.44399327576252
39.29116604995503,39,Divorced,33079.59772526698,Female,46.421532036099734
72.2640269496447,39,Married,86930.0165832849,Female,83.51937694408608
52.768721436045844,51,Single,32752.288618537783,Male,57.96417532606009
20.479733865645038,66,Divorced,21378.914522839346,Female,12.16156072845542
85.52652347317085,33,Married,89008.26604853364,Male,86.43804383547325
72.3086783829968,44,Married,40291.21683505582,Male,52.60070752508126
16.008104294218196,72,Single,31240.32031580985,Male,16.926494289900653
2.167187173889525,60,Married,29841.839352236148,Female,11.823840541711881
78.73217449981357,44,Single,79400.92766230492,Female,74.15667399940017
65.19224942752209,33,Married,42786.852394657806,Male,63.71708916190784
2.541948057242381,60,Married,18134.080400085615,Male,10.848751521537448
65.82191643615897,36,Married,83838.60904655862,Female,78.80999375940993
12.193699593823055,63,Married,30312.601361288547,Female,17.198744679274096
44.17547594183258,30,Divorced,78959.00465432476,Female,51.762658546321134
76.25771857450849,33,Married,75458.62439804498,Male,60.04777565790832
54.0003244914447,37,Married,39659.024634345886,Female,57.59459294704812
58.32369189829979,25,Single,76909.24643889342,Female,62.98664438260028
71.33958561441864,41,Married,93384.06143095599,Male,86.10215611054417
89.91868250007498,39,Divorced,88120.43948575715,Male,88.48982758716807
88.79534803233602,33,Married,88754.84278467682,Female,93.21012598905858
47.172862385689044,43,Married,81671.23621051444,Female,57.083094217590855
47.72454840795199,31,Single,79601.06359881855,Male,56.4899701844916
63.840869871926834,35,Divorced,84032.69756259734,Male,60.460483117701
70.60007430760339,40,Single,81384.96713463377,Female,59.161373291132186
45.49107991612238,33,Married,36522.83102915787,Male,53.19879566577811
67.6535820729226,36,Single,79312.33518425046,Male,65.74174340960369
17.80205754750548,66,Single,33293.94684462862,Female,21.879722271637313
83.2676186584969,33,Married,82682.85540637645,Male,76.22628406197916
6.894724515174124,70,Married,23462.982037857902,Female,10.949121791306712
55.26836140386123,43,Divorced,42233.76840560351,Female,52.23505942073419
60.94557947261329,41,Married,35068.131685498636,Female,48.658861097771705
47.77920283177235,34,Divorced,35428.36084377905,Female,49.44369249654956
43.20184696347467,33,Single,35499.81164906694,Male,52.40468228208462
48.03110875334187,37,Single,36428.48049561728,Female,58.131660883422924
4.303681350214115,68,Single,21793.4779427401,Female,3.1173692858876443
47.65948382231956,37,Divorced,81023.71608887645,Female,51.03082027514217
85.57988340900921,31,Married,86362.44051098463,Female,83.24951227366319
62.40820359631113,40,Divorced,74186.33579033148,Male,57.39206380334777
86.88508231832134,36,Single,85601.16489337312,Male,87.14298889003963
66.48712280149059,38,Divorced,39083.58524044219,Male,53.42469364501564
62.04212381994534,39,Married,78260.89934463247,Male,64.71830543439788
93.50057018306607,26,Married,82664.8908697202,Female,89.79544626672407
88.75789394812914,40,Single,82855.1381204866,Female,85.25536615477401
58.550194684822856,26,Divorced,77302.07976821985,Male,62.30362147290294
58.05404882189656,38,Divorced,78037.00940722322,Female,58.797868618602166
14.565689533153,73,Divorced,15040.572137768388,Female,13.984743765980223
58.751015516175045,51,Single,36808.45174477312,Female,52.323381406981476
51.537879362487296,49,Divorced,34051.87429776133,Female,59.34885713934034
100.25842874907552,32,Single,88614.752112497,Female,91.87837243257243
68.43691157017516,44,Divorced,32356.844952934374,Female,54.75843138526645
54.18310546000687,39,Single,79222.0012044314,Female,65.27310538918638
88.0627087329822,44,Divorced,84962.60713772046,Male,89.27910916827946
37.92861440923069,64,Divorced,22764.823159218206,Male,21.095141693516403
83.24161388521327,32,Married,83721.53251538656,Male,90.87713884411005
48.37404405304926,35,Married,32862.792655547215,Female,51.408505996985
18.40148950963181,61,Single,22133.80435124706,Female,10.045824734467693
16.392040063084163,63,Divorced,21918.544025923184,Female,13.737181245195444
55.22833189495189,30,Divorced,82624.57911683977,Male,53.175944678753964
71.73006740802303,32,Single,86016.06834076215,Male,80.43267848808745
10.029820592856517,57,Married,21763.725991968866,Male,17.99165449146882
60.64891967748237,36,Married,80959.74158621563,Male,58.16714981244803
66.87730708513936,31,Divorced,84522.67383370524,Female,57.43275430779367
64.8004492578701,38,Single,36141.83905866991,Male,52.19248106066516
44.667985147158525,34,Single,83735.28705130554,Male,52.80394968286478
65.72306203904803,44,Single,84412.64003874816,Female,77.74802612597773
52.22183920318034,34,Single,30784.130236374753,Female,47.83313393088324
54.638269917217876,34,Single,78129.46885037812,Male,52.9627427924302
89.09408512261855,45,Single,94487.51363406217,Male,86.85195737956329
23.432523521214687,64,Single,20427.724497540694,Male,17.511982652807127
92.75784321528292,41,Single,87175.04336638693,Male,77.49537147996239
61.533261778616406,43,Married,79566.6677723375,Male,57.55552662010937
77.8504102417915,23,Married,76562.70278802671,Male,72.14491171000043
5.399946183059855,68,Single,21422.465514486998,Male,13.218531364155925
51.46970450919074,34,Married,38628.55626028425,Female,54.77913350725595
82.86167157181447,41,Single,87887.26841534043,Male,79.35951101394855
87.00091753605577,47,Divorced,93453.0174018623,Male,84.12975799386533
70.92269402313327,39,Divorced,80336.54605275781,Male,59.90568427347345
58.39148254745668,46,Divorced,46573.347681446765,Female,54.54043297316814
60.248767553266774,40,Divorced,76923.79910319409,Male,54.631836690825914
62.2424890105951,38,Single,85530.6949601575,Female,68.75953366536794
61.360555189522245,35,Single,80189.88647741191,Female,51.903215497224735
45.80159646577558,46,Married,29625.88289408708,Female,56.032209977592174
80.17224274440764,24,Divorced,91334.41033668611,Male,82.86966643297473
94.66155628711464,34,Single,90330.64104339707,Male,81.50809915669103
17.247675714537515,61,Married,20128.371474100888,Male,16.19214247660084
83.17666787193076,43,Married,91708.78947053381,Male,81.52023709860947
57.5287379436158,41,Married,35122.600219577376,Male,53.00178240294822
19.159424843109267,67,Married,25279.200611496504,Female,14.090201268923549
59.490450078369946,44,Divorced,34523.18697089792,Female,58.63461002844422
69.70731412132072,37,Single,92767.05967228784,Female,78.14958875847682
26.51396583224429,57,Married,23127.655759486675,Female,20.957229430478314
79.77275411628524,42,Married,85328.11209447395,Female,87.54133277605769
63.35297581263401,45,Married,86732.26401955137,Female,67.26133379168154
80.30284157732079,38,Single,90346.16435175098,Female,82.61360660722099
82.95906302166415,50,Single,86645.38731612118,Male,79.65164961911594
102.38652015172639,36,Single,85231.50742747745,Male,94.92434101447776
55.87904227306223,36,Single,80045.79149351992,Female,51.68751771582677
19.063984825109674,69,Married,24514.977319356396,Female,23.795848680178544
50.37306641103063,42,Divorced,36881.064175924505,Female,53.135058340138
74.5233834534452,45,Divorced,89723.82003358909,Female,86.36686498967833
15.332196281475726,69,Single,25207.189274613847,Female,21.66550093771551
71.59744175492114,28,Single,87791.19846958116,Male,78.5890445518497
78.80693909401818,36,Divorced,80235.50973755404,Female,79.73801719221366
61.229712378188026,37,Single,35376.64107782262,Male,57.61327096642674
80.68406235958966,45,Married,92384.95440942427,Male,83.77706345234961
72.73861146033425,47,Single,89666.07854739447,Male,75.02746532879237
4.470109946670053,57,Single,21155.834550488013,Female,15.553099995345168
53.539844125376845,40,Divorced,80630.34489195936,Female,60.86320295648217
21.21100531523468,68,Single,29060.441137706835,Male,17.270616258145715
62.94992623544984,41,Divorced,82369.71548832055,Female,57.86773580585054
-1.2595734049161535,71,Married,26920.94242488221,Male,13.109892268298028
13.75632362380937,58,Single,25190.7008010368,Female,13.415774862966359
14.595977753898051,76,Divorced,16828.03822007343,Female,19.963687088405763
51.405803505273894,31,Single,86959.72969209038,Female,52.37474986728513
56.867632678162344,46,Divorced,44434.560505265654,Male,56.53758469485108
20.841895302026707,60,Divorced,19172.77102948509,Male,22.44138956282346
32.50839297969039,62,Divorced,26548.982009766485,Female,18.3432870027084
42.56248552092896,41,Single,35703.18876543964,Male,54.89096957477331
95.90752773497319,39,Married,86294.15007499148,Female,82.5737505058761
66.25319005815743,33,Single,76221.19481689596,Male,59.0201083596279
14.648403649011303,66,Divorced,22126.897965225726,Male,19.436774986711576
68.77648916703593,35,Divorced,78716.59027276152,Female,54.27545210568043
55.1816132850466,37,Married,36063.61879508879,Female,55.616533387205465
15.877430998312168,68,Divorced,32265.841508675872,Male,10.94351403271759
66.04068805325527,27,Divorced,80230.00821522198,Male,67.11429499761438
68.60499560269112,30,Single,84576.54941740975,Male,64.56688215807253
53.72672037381706,35,Married,30214.63949864847,Female,52.844654919975106
76.96143962882712,48,Married,89995.68317722909,Female,73.0774570062022
68.43464414777543,39,Divorced,33277.3354461876,Female,54.37509641254124
87.6503940990663,34,Single,87302.21737772979,Male,81.10568999196428
80.5740367869137,46,Married,83591.80943895699,Male,79.25934705258561
19.989656143980795,67,Divorced,26872.571634733737,Male,24.022609893533684
60.18908176889101,42,Married,78165.42523557888,Male,54.54894667606548
76.60817531114478,39,Single,85517.44252538015,Female,80.52200141709972
47.67057798763331,41,Single,34586.69657805828,Female,48.82200398645015
81.47412491515867,35,Married,79153.93818881045,Male,66.40151038045846
46.7391950683382,43,Single,39051.16945751161,Female,56.43715570299567
34.267447103248536,42,Divorced,34632.803991002205,Female,39.578051109992664
37.97284549794434,41,Married,26029.370554521418,Female,46.40288611903783
9.16687158694499,63,Divorced,23094.62673685653,Female,10.192301339665761
80.457062789723,47,Married,81024.65869637422,Female,83.45276032540829
23.619165986238876,74,Divorced,25952.518677313274,Male,10.935198396764036
1.5442800367559393,70,Married,16549.271040927073,Female,16.557010317769272
59.33190603469915,37,Single,34952.56505272098,Male,56.0292948151036
58.985904546847614,43,Single,33980.543407029036,Male,53.702564694604305
71.74399064486727,39,Single,75144.5664532798,Male,61.72292642773144
45.96757197030564,49,Divorced,38348.339585775015,Female,53.22454549020394
61.70339997288655,34,Single,72797.11719749331,Female,52.878930118403794
47.702008221490416,32,Married,37047.90090885975,Female,54.03825065485721
44.93598388888017,40,Single,41698.3831317118,Female,51.5678383469571
57.654508034111046,32,Single,86175.48536320902,Male,71.66930678678014
82.67351692730901,40,Single,87254.96248983538,Female,77.95359871223494
80.14702735082997,40,Married,90347.23337613442,Female,79.22824592808658
25.048565495490223,65,Married,23577.60007358685,Male,18.470331108392365
64.26334318182172,29,Divorced,69758.98314955551,Male,66.76209819827473
95.9418765405053,46,Married,86998.9915511817,Female,85.41507355679488
59.795744014150095,33,Divorced,79963.77320339966,Female,56.98193691903877
17.75112823826654,66,Divorced,24179.319079187968,Male,15.337183077137608
86.18584468189829,42,Divorced,91733.92609701672,Male,86.0895854685863
2.327951562622072,72,Divorced,27168.731993023415,Female,15.290862836472716
52.48133954220134,35,Married,82636.0146089219,Female,67.13121722276321
10.714394363810094,63,Single,17635.373866391114,Male,17.84191634720829
68.72808999626075,37,Married,81702.78862608093,Female,65.47491518576143
76.50779398520068,49,Divorced,84291.93556369707,Female,82.42512008526124
43.79829342869753,42,Divorced,38074.23651897987,Male,50.09659012088663
29.250324610839364,61,Single,27585.921989226437,Female,24.395096405701448
60.391125761147435,32,Married,78165.07126019405,Male,59.1499825391067
72.47449510652116,39,Married,77104.47379268218,Female,61.01257248419772
45.322423844991256,52,Married,38173.91108605173,Female,50.7183000745959
51.36747263842229,39,Divorced,33916.04092514528,Female,53.265253792279
77.70178893619068,48,Divorced,83754.57043567942,Male,78.31814422156391
40.91706962202618,41,Divorced,34051.388624869316,Female,47.81051059972278
59.04296080004219,36,Married,38847.98133468699,Male,54.66557342509287
29.751078221132985,66,Married,19982.623769197788,Female,27.81115291753361
88.15523303510099,40,Divorced,84968.62236554542,Female,79.0691210803511
41.59131192087069,37,Divorced,38453.73468968122,Female,47.39507501919611
74.90051660026333,45,Married,87365.62160031186,Female,83.30826438935105
82.55166724097174,39,Single,85694.235999748,Male,83.827193389115
28.65094148044328,60,Single,21162.377727020954,Male,20.066157736617114
7.153820092194439,63,Married,28857.382222148168,Female,13.822127209340307
12.670094122348893,75,Single,24282.61134812049,Male,22.180015670384112
83.03640253801733,39,Single,88688.45805143737,Female,87.84753842313957
10.430332922188093,75,Divorced,19052.62692144412,Male,15.42789837791354
18.603782525908205,64,Married,26592.443324878863,Female,16.048663371535902
44.034586051463116,36,Single,42344.245247673214,Male,46.556046490606576
42.4314218711457,47,Divorced,30099.018638219226,Female,55.89152013579449
56.31974752054684,38,Divorced,81623.83459675411,Female,64.28221530112691
70.75401508477381,20,Divorced,82910.56167168778,Male,64.11370422433049
44.57801855265709,38,Single,35486.62011006225,Male,49.59663478340997
60.52078719441727,39,Married,34797.89091324067,Female,59.19077802638576
15.06060994359917,66,Single,23231.532820586253,Female,17.58299174473955
68.0807594906842,41,Married,87686.24059675893,Male,76.30359968583403
46.58399423755758,41,Single,24916.49890087625,Female,48.86521179101558
34.30175184028447,54,Divorced,21748.181783308086,Female,21.951418021094106
43.81491501501586,33,Married,35697.886994179156,Female,53.74461167222878
6.1361976756192576,70,Single,26398.371868607588,Female,16.91124363491474
76.19293191009547,49,Married,85405.00581552628,Male,71.05747708971947
55.37807872295667,40,Single,39301.42564815034,Male,54.64396787888508
39.905171228591634,47,Married,35222.04702561887,Female,53.40620615388246
16.28504737773168,71,Married,20554.976930791752,Male,20.32786274795302
88.21241442816581,35,Divorced,93696.5478643576,Female,84.02785811901676
70.23222665006118,37,Single,80338.13364499538,Female,56.63291657132477
23.927405848620587,72,Divorced,23827.21212969881,Female,20.7201654830017
10.546569615345494,63,Married,25975.49910744687,Male,15.943058089930153
47.67852222537,43,Divorced,31886.920519819247,Male,55.716750262967935
45.818647919827676,40,Divorced,84423.60008397637,Female,43.44741104293564
7.6200484871310685,70,Married,27312.01992208153,Female,14.56312241086733
81.4183693365867,33,Divorced,82673.21552428835,Female,67.4894786798987
43.16003801454507,31,Divorced,80646.24962253265,Female,49.72318662476759
29.68305921339248,60,Single,25180.54879018858,Female,11.08809221289193
93.94899728757093,37,Divorced,88042.70723927484,Male,86.39420460386997
