promotion_effectiveness,advertising_spend,customer_satisfaction,population_variables,Sales,product_awareness,Season,sales_channel,economic_conditions,consumer_confidence,competitor_pricing
1.9354582125303823,6007.233142247006,4.271623190596614,1.0,4458.97915866022,0.0312729596700857,Summer,Agent,-2.1639318265959746,0.9592202437075685,51471.866573201565
-0.16139015095757217,4806.23731262884,4.5920407676305,1.0,4670.70524135795,1.2101870416825462,Spring,Agent,-1.4789420718914474,-0.5303261597067083,69447.89401235485
0.4885356989784671,8952.806685789306,4.958947239012873,2.0,5065.351349304776,-0.001490721239610925,Winter,Call center,-1.1705393295244613,1.0365873240258188,46412.05173043434
0.6331456183894356,6950.540447652442,4.995923808829444,2.0,5275.056656816116,0.8208661618995929,Spring,Call center,-0.02457138053673037,0.6945708788007546,45789.144251695834
-1.4366899911711106,7779.28821971753,7.69508781374582,2.0,7044.507576211074,1.9491685883488503,Autumn,Web,-2.4678070077395637,0.3923201019789479,39189.7213954494
-0.4105887862920005,4934.611091491567,4.181113870317274,,3640.0785056310015,-0.125707252426301,Summer,,1.8252702604186584,0.19438769657301563,45176.45851319439
-0.004116136402425395,5975.783191591448,3.3658880219508225,2.0,3354.2654282028807,-0.0377502600864928,Spring,Agent,-0.46465676807781525,0.6504027690785327,58862.28549569427
-1.4807092842714205,7051.506933895598,4.37483111361965,1.0,3514.495039110059,0.8325050875813069,Winter,Call center,-2.3138323429767715,-0.5690589901461721,39813.37404633793
-0.0026020823234902514,3633.455808798315,1.6121674820848462,2.0,1723.420078552696,-0.43170070890858675,Autumn,Call center,0.956514933963987,1.1125163377893987,35469.03516951461
1.2060347788462238,6932.162078976456,2.163165240351317,2.0,2975.693748645959,0.05358937965683672,Winter,Web,1.905736654118814,0.5401469973105655,64190.11179074232
-0.39210941073764716,5499.304445620676,5.299673389005444,2.0,5387.782654344678,0.4001751188028524,Winter,Agent,-0.020978146676877456,0.714662334087893,49310.324936730605
-0.6039355349016146,4077.1154680238574,2.9613817481794342,1.0,3164.258355412236,1.4314424960574714,Winter,Call center,-1.5777399279096238,-0.24445555018142884,58843.8956830917
0.1409202514943568,5887.787649580655,2.6326599648978037,2.0,2447.02014815648,0.7649143390240356,Spring,Call center,-0.7397537892234961,0.9482857549119313,49777.49073767056
1.039183510370327,4910.66904529698,2.847013142167513,1.0,2381.124435830835,-0.4801243986936809,Winter,Call center,-1.3959397159609783,-0.4643397662595848,48832.1092100363
-2.2198199540128063,6031.085508641795,4.9796078360433365,2.0,4599.055416732121,-0.868951812514918,Spring,Call center,0.055299423965840123,-0.1920510744335978,75664.20731488921
0.4056097143069676,8306.359489619601,4.433255884700949,1.0,5409.692704964316,1.1675423099829574,Winter,Call center,2.0408424021079763,2.117773205487874,58296.70850309179
0.172283661623889,2184.7810941881557,6.019835680114179,1.0,5585.969902532658,-0.14129719377304029,Summer,Call center,0.301255484507489,-0.40717882900973185,49660.97277661206
-0.004850815228798963,5580.899506687488,4.762289423470526,2.0,5042.908592470114,0.7005585212558676,Spring,Call center,0.7580581625523914,1.1141479773199183,57930.22170472314
-0.0018185929033980352,5928.800386192559,2.8312267958524107,0.0,4286.508051711241,1.543200669060599,Autumn,Agent,0.3229642111892576,-0.30581942864002265,59020.98997482902
-1.01769119428651,7392.7893132758745,4.755436645870846,,3619.1016189074394,-0.11486324874863278,Summer,,1.2464998720208593,-0.6422426064697665,28455.087388063235
-0.7021033844674135,3649.1046250858203,3.0658750309385088,2.0,2444.291321515615,-0.7385584489913851,Summer,Call center,0.36759895675965015,-0.4421040752590538,30880.402300913895
1.293614537109852,6830.10848114381,5.945824730286455,1.0,6217.189999563176,-0.06335015386316584,Winter,Call center,1.168100218601152,0.8215819736775232,46393.05705183704
-2.0623943537411864,6087.828845948198,4.774721900108393,2.0,5435.696415252945,1.4421357765466427,Winter,Call center,1.557698737875102,0.7646736141315914,62837.78166975064
-1.692150356939806,6648.622964260198,1.6222097251125893,1.0,2452.763223313609,0.09809590465693437,Winter,Call center,0.41599088586699784,1.4442744728453802,60192.73775757487
-0.28692440639810873,5722.828691385751,4.9218341709907385,1.0,5023.81581954994,-0.2628043305964471,Summer,Web,0.8154024416061232,-0.35440419919383875,48747.16582619973
-0.9970246983020034,4729.74116265062,5.571815743377449,1.0,6132.531957614192,1.6979700248221232,Spring,Call center,-0.34025557887311,-0.9341891829134057,74046.63203003572
1.961516381166672,5895.469105108204,7.443402681368804,2.0,8897.119641926656,2.063047816075104,Autumn,Call center,-1.750365319186891,1.028227146898122,78020.94787681897
-2.968452725305328,4845.734710184418,2.4177178269722557,0.0,2419.2556906062946,0.35000203318641143,Summer,Web,-0.6846189187255032,-1.8530390073934095,56698.48072102444
-0.2225463225154119,6003.8497057380255,5.0022035416012045,0.0,7288.842596410801,3.3191399445125502,Winter,Call center,-0.23851000635603326,0.3178154766974445,72977.51460912253
0.10108604497146698,6408.360690293625,4.465596611123329,0.0,4514.060960058298,-1.1522936499956753,Autumn,Agent,0.32011053248044274,1.4537076429307938,68600.28293801131
-0.8871185163202757,6251.120935364891,5.127500197964575,1.0,5086.033774967182,-0.8760879975430036,Autumn,Call center,0.21943453104082072,-0.7940787259128338,69254.3682757203
0.15873211393725303,4146.237260923241,3.508240631436752,0.0,3981.9196032143905,0.9721119747816881,Autumn,Call center,0.18768674065560803,-0.03893851781396004,52223.9544465169
1.0870844523535923,5597.693127976369,6.206660068625654,,6581.915831917211,0.6993128553727858,Winter,,0.6895432258162055,-0.9636116597113078,57746.98125677551
0.383707313334091,4601.448801515116,5.3150849976478876,1.0,5705.902287103462,1.0446989616395468,Autumn,Call center,0.9344850349676032,0.7091580562868314,55467.01910646689
0.6534406465792989,6936.6616173433285,4.047770661299049,2.0,3841.4434164867657,0.11763142987421944,Autumn,Call center,-0.04553619333251643,-0.48708118823417235,42089.56959401993
-0.30759613383746626,5993.547177887565,3.078360738645436,2.0,2248.2260293349655,-1.987140163697292,Winter,Web,0.04671913728797458,-0.07271678442416406,60089.982560131495
2.2476898034378228,4605.257344461821,1.224411258898762,1.0,2540.4620306186107,0.5246717817385423,Winter,Call center,0.7379943352456425,-0.7738910190069885,62251.651498836196
-0.7041505293288514,5277.734997627086,4.037345257516444,1.0,4794.3215920945795,-0.3497325716927082,Autumn,Web,0.876057421128154,0.9087326913903557,58930.51184299913
1.186706669295501,6886.068482026563,4.108252736846503,2.0,4804.506562071474,-0.4819126137135621,Autumn,Call center,-0.9862235479742958,0.9078773872082732,77724.3325794749
-2.055090013306041,5160.032867273985,5.37758976970603,0.0,5543.518011190424,0.6986821178265145,Summer,Web,0.554692983966401,0.5942908437124593,51793.329009050314
0.5666080997869031,6871.5344766260605,4.760493449811011,1.0,4412.861532468303,-0.7176268882538026,Spring,Call center,-0.2777546386500547,0.5824352942569705,33601.3617675163
-1.0236505022251903,5323.112941091416,4.156850396975121,1.0,3278.9091368994987,-0.27157251659960935,Summer,Call center,-1.1330918937245023,-0.28673276284151855,58474.85094350165
0.20281011867028045,6084.51289385313,3.4659557574072783,2.0,2855.9326108038713,-1.0171453359350457,Summer,Call center,0.3686072934693682,-0.32215690043257605,58265.600754376916
-0.8055595735832886,5178.085517128911,5.3528709923309785,2.0,4926.5835385249065,-0.6110594254423787,Spring,Call center,-0.002776731523181159,-0.8874380356611339,68527.23474498783
0.29194695994552555,3988.954549627213,5.354583141594547,2.0,5800.87235108106,0.12922976784705575,Winter,Call center,0.2771340758910352,-0.8237603207294756,61589.1816218649
1.2520173707634308,6442.754051608284,5.588143897315813,1.0,6127.953639655879,-0.03007897373328888,Winter,Web,0.2735499776206896,-0.09775625499357316,65129.29175405748
-1.7212953225285406,8604.078881690466,2.8017586727318546,0.0,3537.846179827764,-0.5381037091222229,Autumn,Call center,-0.01991195076280464,0.5742351572423916,82157.06169613932
-0.21775885808962256,5456.799985488462,4.827470391191295,2.0,4700.383518417553,0.4771552463787229,Autumn,Web,-0.5787591110612486,-0.597764436105102,60400.11776561946
-0.9104354391784264,5682.608720904653,3.6047087674956573,0.0,3407.744830628931,1.1208976569183093,Autumn,Call center,0.24731231524285155,0.4471984692423715,39457.29237568163
-1.3464751073421326,6245.89607790809,4.920501678055575,2.0,4764.932191796082,2.0497101487787726,Summer,Call center,-0.8099394612599216,-0.08619087113873557,39802.07007594795
0.5442881576357333,7281.32518135757,2.3564994585013754,0.0,3121.2458753771707,0.6979566221313424,Autumn,Call center,-0.9246046890903981,-1.4953613817423526,77150.83147261618
1.0214506024432852,5371.869767182309,3.2753594093776224,0.0,3532.729262480293,1.3165310531646646,Autumn,Call center,-1.185013435785703,-2.0970012193758585,48784.39880088081
1.996539243105127,5382.590277735084,5.44041379094063,1.0,5740.473814803739,1.4850671901583727,Summer,Call center,1.02518394820472,0.2280263948375375,48245.801524764516
1.5479150961291825,5161.299447260571,4.955542138388204,2.0,4346.8785657259,-0.16664789163909052,Spring,Agent,-0.31076828382865773,1.2967749959351451,33487.97597499567
0.9386965381962414,7096.1157792164,4.8011731223371035,0.0,5047.676074624417,-0.3117382984028632,Spring,Call center,-0.3455403616197767,0.4727429571962213,43789.6628026306
0.17584035036400888,7384.419316277266,6.934079733952254,1.0,5748.742564231836,0.050782121415728465,Winter,Agent,0.44036277599980006,-0.8267927551061776,38540.52641344091
0.7857629261960658,5160.5832463269135,2.8755255701854576,,2680.967884806897,-0.8466510437234774,Winter,,-0.13053423897054683,-0.2878026523055436,46048.01853787181
0.6074339791565314,6020.612007934992,3.673276774572314,1.0,3094.200492405661,-0.9190681158605126,Spring,Call center,0.30138026895216247,2.506875423097912,32500.80779486821
1.1821728023341493,7239.592741756065,4.87607838993384,0.0,4578.034661010335,0.8809043774381037,Winter,Call center,0.43020167332454795,-2.5883059150782426,47523.96567109775
-0.08156538042240345,6409.047772486803,6.394177898368626,1.0,4938.226523240263,-0.33703403804546606,Winter,Agent,-0.22332066450233548,0.8853868931279861,31642.70740897138
-1.9450976623014824,7100.814972456257,5.793202768493193,1.0,5631.370757843616,0.8622136790224721,Autumn,Agent,-0.0339723140459631,-1.021288801842157,56724.45691590063
1.0317053164445824,7191.29366320914,3.244815036362732,2.0,3713.328882585929,-0.09309203138669352,Summer,Call center,-0.918149352975083,-0.8875097123008086,69366.8821593259
1.2657376658609443,3858.8454194407277,4.8859383529627385,,4006.9551927001858,0.35050518447883316,Spring,,1.0765290797420022,-0.11190210287595467,24503.148138676217
0.38628323156382754,4265.374530737956,6.573863041796562,2.0,7038.156638078588,1.1830326202126662,Autumn,Call center,0.3607541361963566,0.5477215462287172,47144.83321190449
1.2908328324413605,5789.085612282681,4.864549541328303,1.0,5035.989630169218,-0.19064110792879638,Winter,Call center,1.049971410264541,0.14218225146216368,54725.47887155695
1.4433917996470318,6908.760845348936,3.585672237435514,1.0,3873.5642899571358,0.1929466395059037,Summer,Call center,1.0550652240203093,-0.6386506515738228,49006.42156969333
-2.021077040662001,6446.025268543692,2.258919898554398,2.0,2234.435741266044,-0.8175680409448621,Autumn,Web,-1.1203715168266508,0.5786985749832115,73787.81380549601
0.5450351099220642,6214.422266609257,3.30819588411753,0.0,3600.5595087734723,-1.1713122228318287,Summer,Call center,-0.4953714798782009,0.5637247760109855,73791.91159757503
-0.21636995136067266,6135.82853252936,5.264916886029074,1.0,4865.400933997867,-0.4031192003573219,Autumn,Call center,0.049910656490323974,-0.7266875694971621,51873.78768353703
-0.6474870366596418,5948.009699864181,5.724237430205504,1.0,6693.397808917047,1.9484207863372818,Spring,Web,2.711360213153886,1.1243284057137064,57841.61864973558
0.5015650380518271,6750.870925297789,5.196728720395044,2.0,4975.945656873215,0.8330525527402208,Spring,Agent,-0.7747773645372674,0.138568582618279,33755.51142189953
-0.9304084245779616,3942.028275417063,6.909467531036051,2.0,6906.460278380609,-0.41643849612221523,Spring,Agent,1.8135639111140158,-1.5091252381015623,71259.87215926402
0.20274334776486583,3338.3619007403718,5.087285314371385,2.0,3238.8263015126395,0.6627445292994418,Summer,Call center,0.10462152651625016,-0.10123008541592954,15000.0
-1.6125216192073435,5838.294957783148,5.930483246787636,2.0,4769.690381763494,-1.0718541486369046,Autumn,Call center,-1.166491563010552,-0.17406613839614946,57531.14828991016
1.7295406303184773,3185.4921059072644,5.658055264247023,0.0,4508.682221620964,-0.9178397388275862,Winter,Call center,0.9096328927764638,-0.597756910050011,37162.959179170815
-0.1780521314640196,4001.4343404036144,4.343509608442564,1.0,3062.2780081072647,-1.9577244829339553,Summer,Call center,-1.5193201514012395,0.4095288598199273,47342.476616621774
-0.32508510275174124,4948.978758440592,4.34689276598305,1.0,3938.9956325397943,0.5911118856426387,Autumn,Agent,-0.6010145536469375,0.3812881852661317,33144.475853118936
0.5302050619835182,7919.73213483995,3.237709177907348,1.0,3667.037309548335,-1.8333457277631915,Autumn,Agent,0.2570637526046081,-0.15703099948824367,77719.48629414485
-1.2304029693484149,2556.0077781700156,3.311768176925618,2.0,3441.791546830732,0.0112684350638256,Spring,Call center,-0.28228782660990903,1.6544247050812124,58862.54308270425
0.12290369331074746,2719.066467131251,3.1919664916078614,2.0,3452.949383625715,0.05307707321975235,Spring,Call center,-0.6914960616272027,1.0340207934290313,75556.40638975131
-0.33119134592013433,6730.586389960116,2.4806886990414343,1.0,2214.576485311758,-0.7822613439387789,Summer,Call center,-0.3388083927508745,-0.590849226446577,53982.71319622227
0.13769359799572028,7334.459938829409,3.858934043969597,1.0,3031.097778860552,0.07653290456611007,Spring,Call center,-0.930641384570029,-0.08540393165193605,53622.38886417858
-0.0131372063471045,4454.054016400796,4.024789252596639,1.0,2713.0909760052755,-1.3743797483882616,Winter,Call center,-0.7867587497634739,-0.9293664868921452,54723.31837160587
0.3225480544661936,5265.913199393468,5.527942548049414,2.0,5695.006054540531,0.5776333065217087,Summer,Call center,0.5095312171980808,0.6798447272338178,52275.96865691619
-2.413037716202384,7483.973897114686,4.728777749672215,2.0,4824.457114836104,-0.3933694501837253,Autumn,Call center,-0.021960639064128994,-0.16454156455137345,64936.77685106254
-0.452580343902745,6401.308431722785,4.211729380142698,1.0,4472.499186936172,2.7809730046094763,Winter,Call center,-1.6327387928488974,-0.8870744349848106,58284.556978232264
0.2551043345497503,5177.290651516521,4.681753307980224,2.0,4888.365299589469,-1.1890960625690457,Spring,Call center,0.6115066166785668,1.5977897868919502,57793.46625497846
1.309349276241534,6066.771655985127,1.888952527364585,1.0,1354.1003209901974,-0.8212845622290157,Spring,Web,-0.29124825262531234,-1.1545815238188744,39494.21425679608
-0.4923182247865606,6747.007293344746,5.689218979090368,0.0,5729.36095890266,0.11690956244542232,Winter,Agent,-0.31363703448150654,-1.571139209373064,63429.58554653201
0.992677767450445,5889.1199894468455,5.407252939556952,2.0,4715.472580717099,0.20530312988893812,Spring,Call center,-1.1498320175484114,0.8766699977782142,45737.98973055486
-0.5918463122471589,6268.945467661599,4.557662492006213,2.0,4007.2284276794326,0.8588924118999135,Winter,Agent,-0.6338862087277505,0.1227753172160656,47373.539411195095
-1.0422892530349201,9306.568229350167,6.3935068450704104,2.0,5447.499777818292,0.0994183857387679,Spring,Agent,-0.4503025620256956,0.48166113003581223,42910.658365280964
2.403237626814282,5554.054128733269,3.428842585404399,1.0,2304.0691842067013,-2.3105749542559577,Winter,Call center,-0.3682796553642884,-1.0058286241775305,53526.63596066684
0.25178179964152303,7031.59747645653,3.693073801826603,0.0,3790.7223683723314,0.08967243957135275,Spring,Call center,-0.6155153330243751,1.3704469002023008,45158.58371593186
-0.3694301704794266,4123.057883855058,5.1049111041514035,2.0,5323.520870691831,1.8664882806943575,Autumn,Web,0.5973649399491257,-0.5454531179025919,33365.54824337166
0.6968659472573566,6644.474408992,4.661409226657156,0.0,5377.716858884481,1.5304128688684882,Autumn,Call center,-1.2683861425712915,-0.6007051723044894,75085.0584168806
0.22495090944544055,6619.439167200264,5.15197190364092,0.0,4468.7714449935265,-1.0715029582491666,Winter,Call center,-0.6633893607536645,-1.4019398882553573,45949.7915383706
0.8040934989018743,3883.296692384276,2.8436367696504385,2.0,1912.9640370834372,-0.928962994338151,Winter,Call center,-0.09578293002570555,-1.6155799792789898,43707.341815860134
-0.5126831408991642,5207.592170240034,3.4481794958429774,2.0,3621.9953765702344,0.980135197826936,Spring,Call center,0.7285178047356102,0.3078346537260071,39303.031112762255
-0.3287559990987888,5763.046234010149,5.602328219322514,2.0,4956.297722580588,-1.0874403487116755,Winter,Call center,0.4542370505844911,1.3261828312617363,50654.62422600756
-0.0009978150631603044,6155.446820833821,3.9852924178407405,1.0,4150.50724446415,1.8032585670896768,Spring,Call center,-2.333951082482582,-0.3051702828720877,68437.39475550415
-0.8642474853356906,5451.054215701045,4.15522965317187,1.0,3898.731485879901,0.025708296686966163,Autumn,Call center,1.0343629669464245,-0.46259362620821315,59084.07815675408
-1.089767123809942,6098.870205554822,3.6723939558493877,2.0,4060.3982961120632,1.1734035671220522,Autumn,Call center,0.127584897190017,0.3384082319617828,58212.27021833602
-0.3435231207690324,7067.014903259898,2.755030807218897,1.0,2331.3264657420505,-0.2817829471011532,Spring,Call center,0.45144515633766874,-1.6270446706003923,56883.0651996582
-0.8003479052956831,5611.016433161802,4.610342275317322,0.0,5420.119503782465,0.8816896828878401,Summer,Call center,-0.17559107321515266,2.33841263525983,57582.53276181023
0.4857579519573748,3910.2971728088896,3.8075591577816716,,4432.2655149696075,0.06423336764512813,Autumn,,-0.4006322970863751,0.8426046845755721,74752.28815708251
0.2173019106214911,3531.4498993482,4.870147042299629,0.0,4057.100148301992,-0.6875131727627996,Winter,Web,-0.4589962065845419,0.06274784225353776,47994.075874288654
0.29456980392573834,5642.497457158201,2.5342557503411287,,2332.0877915437504,0.9591026986302772,Spring,,-0.6013461419501268,-1.1555969665389167,45674.08124473841
0.4776944574608848,6345.399575451213,2.5006135948132804,2.0,2913.6718077475207,0.06683479632095728,Autumn,Call center,-1.0094408968534447,-0.5826972852334004,68438.10590216234
-0.4506785222996009,4682.791073640839,5.696705257002746,0.0,6302.170977242729,-0.8540118804281783,Summer,Agent,-0.03798404926120456,0.6858855607770517,65608.28706220459
1.9904749944283056,6474.100149263499,0.8256163875696059,1.0,1110.1254210529423,-0.834091233668385,Spring,Web,0.8941867234727323,-1.1988200530713824,55520.717338780734
0.8411159032762755,4911.738129872315,4.011793130330825,1.0,4311.731307870078,-0.8679102092582096,Summer,Call center,0.15981075853773197,-0.292824010959448,72920.96486295109
-0.2945999650621472,8778.706794761527,2.720488590090103,2.0,2747.5962686137373,-0.5116496048031611,Winter,Agent,0.13799212605837394,-0.08106936289823904,64151.66895271476
-1.3180055549782541,3931.119186022345,6.284289945937942,0.0,6612.642718353398,0.5513517373909801,Spring,Call center,1.0527014308560054,1.2460267559590623,67596.50118307641
-1.4407060684193342,5831.119570087565,2.0016066152971024,,840.1150205520453,0.5716400674331475,Summer,,-0.782169381189114,-0.998525647477832,40266.82482514374
0.6620021590574658,7114.5313003614465,4.737130434977232,1.0,5797.755461531127,0.7855799865076327,Winter,Web,-0.31996552050937216,-0.2018479157373694,71707.79508413824
-1.1071835226835935,6237.1315373556945,3.7780980156965063,1.0,4035.50608114705,1.7651331174128193,Summer,Call center,2.29841840051574,-2.490501345565849,40491.94120196921
1.149497261494511,6218.158320629543,3.8311793657218036,1.0,4941.227351622939,0.202822578173751,Winter,Agent,1.2174463903464647,0.8041587788065664,79881.29674094415
0.0677995841527455,6931.11308230694,4.708791854852848,0.0,4505.4646449817765,0.9784144974268668,Summer,Call center,-1.672916232724589,0.42182871858770116,50737.81665607347
-1.4608338882126777,4110.284060913254,6.473825111406397,2.0,6101.061619273561,-0.751207412784114,Autumn,Call center,-2.3881361101780163,1.1204734032066341,58719.236183084155
-1.6609239003157097,6370.965434275615,3.6066075982674057,2.0,3660.587543574005,0.09165830927144646,Winter,Call center,0.1319338324754771,1.3895439331874542,52418.061511423504
-1.262100717424736,4677.417095164255,3.910009751504229,0.0,2744.1117444927095,-0.7184406318732282,Winter,Call center,0.08103858714433437,0.7831575817517481,17256.98802329818
1.4543289687827803,6779.337386775856,5.051334538892162,0.0,5609.752413458211,-0.24276011841670356,Autumn,Web,1.2157018078632542,0.1617470136281181,54331.710618145284
-0.020897476847530294,7986.3231625706885,6.268408304485192,0.0,5620.167142426251,0.7580274148537365,Summer,Call center,0.1757461379514442,-1.2585277268467039,37661.13715416367
-0.4816321450047038,5966.004931295791,2.7816945999759533,2.0,2330.792285737053,0.06537851377585957,Summer,Call center,0.9190838748951811,-1.7005561147543007,46250.77198468104
1.1489965196284126,4425.410067774232,7.801189917589549,2.0,7092.335979869145,-0.3612284540053343,Autumn,Web,-0.9258367805597916,-0.942294058252308,48901.338840255805
0.6383832503793588,4593.006856350922,2.6616820597995874,1.0,3884.0891308815358,-0.6705671824501936,Autumn,Web,2.606087418144705,-1.3713947008016802,82497.90969434187
-0.33562276375819966,8235.48373488964,5.128022429670558,1.0,4937.25202203243,0.2104032729672875,Summer,Call center,-1.0910629334990456,-1.1364305784381743,68681.88023022158
1.1067168101794351,9051.155192430542,4.341120371234566,1.0,4383.030127040025,-0.8279460226787162,Spring,Call center,1.7243622931448468,-0.12342342443643552,52414.460827733186
0.9336938960274139,6253.606411666172,2.2954116804211413,1.0,2883.4874213673224,-0.7045709524289475,Summer,Agent,1.0201273531962065,0.07001839972765013,74765.50237086059
-0.11149904830494284,7033.311989513157,6.979493447702971,2.0,6682.1697125727005,-1.012779768699256,Summer,Agent,1.2407103557908858,0.43978520359919965,46309.415022393456
0.16976315191708852,7765.134552929333,4.674603272906209,0.0,5327.49265640829,0.6891146169265633,Autumn,Call center,-1.3079435542362186,0.6573071463731399,63934.90103863008
-0.8297275436444267,5390.740589337151,3.422858168412028,2.0,3287.3468273288827,-0.1468683606539192,Summer,Call center,3.0795489732345187,0.4211513579862877,42494.2795978972
-2.7123274583929495,6580.1056784585035,4.364048349654989,2.0,3531.2588951207836,-0.05752830097165303,Spring,Call center,-1.3354435722961766,1.8070992530573153,33246.971469369826
0.03157582194315712,7959.957307308025,3.884281100596818,1.0,3922.361173057346,0.08303411735591033,Summer,Call center,1.0499948451139363,0.46932933408403843,44930.79792471528
0.020662438594216417,4253.177822471664,5.222982665064654,1.0,4713.219254020588,0.13185080729027684,Summer,Call center,1.2143764249455882,-1.3480454344913075,43674.63865361117
-1.32683345670136,5322.154516313602,4.02154307312925,2.0,2165.4668461803954,-2.2093325699527857,Winter,Web,-1.0247803420354076,-0.2231909375810752,42112.77900925392
