pricing_strategy,economic_conditions,consumer_confidence,demographic_factors,product_quality,promotion_effectiveness,brand_image,advertising_spend,Season,distribution_channel,Sales
60229.475024132196,0.976797031132202,1.2291330195602357,0,3.716757858077476,1.9754227775102497,-0.8692884585662555,4079.954575120965,Summer,Retailer,4195.511405121209
69783.09150442669,1.5462390896280123,-0.9357501904636508,2,5.729893144403382,-0.9165332119342517,-0.5946993164547448,6586.332192818094,Summer,Distributor,4709.6695212615405
71690.26775880974,-2.307954069752426,0.07737882357438487,1,4.190381929309197,-0.19466116835537733,-1.3317120206540733,4768.1721686704195,Spring,Internet,3386.0616317904005
65873.57328945462,-0.37146556516970836,-0.44174506793380935,2,5.931993292836319,1.2192799244169714,-0.496698173680475,5821.873577286912,Winter,Internet,3836.002100058585
53856.66725419303,1.1027842548336382,2.0917718221586474,2,6.687091596137027,-0.7918467876578361,1.255450514246958,3954.092534972658,Summer,Retailer,6564.32289876822
66691.91641895211,0.2808084724141996,-1.9507924983944764,1,7.088834758885421,0.582137440217492,-0.04985942871673854,3831.3574894594212,Summer,Retailer,3802.760584105267
55810.456684409415,0.6027965869348193,-1.1230708096310116,1,4.844125794835191,0.5905663035041857,0.4432672311003472,4383.370633153639,Spring,Retailer,4397.805687657472
72460.9080755604,-2.623127179913028,-1.1271583233004983,0,5.549633051533927,-0.8369527924925708,0.4881465115367037,4083.818509105699,Autumn,Retailer,5409.971984324041
76042.65017501428,-1.1630171420113067,1.4024442969210404,0,6.457993799139329,-1.016908159956859,-0.8561511238896846,6942.357261779832,Summer,Retailer,5629.805331817963
73308.24247561132,-0.16105785985227888,-0.8167951500623268,1,7.335306911293401,-0.31720213103455713,1.7365411537007063,5725.175551745976,Summer,Retailer,6564.419931636188
56976.01128360768,-0.15935037209215616,-0.881190246847422,1,4.528191282355407,0.6811221994785647,1.1970588505080415,5265.133820124262,Spring,Internet,4210.694971270342
61917.19928411439,1.8896305243167328,0.21641654921149098,0,5.964364035500508,-2.254968996305085,0.4068709952850012,5715.956185640971,Spring,Internet,4597.390620478183
67928.09079401278,1.2044567703592592,-0.23373303907087822,0,6.834163218134131,0.11524039562781542,-0.4180312824303668,3785.81208404995,Spring,Retailer,4878.383719400439
64370.12028226299,2.5825639983614734,-0.8635368807454925,1,6.338226046313572,-0.07978306775478894,0.518346748139035,2154.939236565075,Autumn,Distributor,5682.02178389408
58011.89759302458,-0.03622683413698735,1.7475079722804294,2,6.104930360859612,0.6213063449290888,3.541511750406865,5405.324453518726,Winter,Retailer,8569.94611170698
54017.38458228976,0.04972250300620204,0.6977432360577828,1,6.060345830134857,0.023410468765624998,-0.7803162039474902,4353.6677101403275,Summer,Retailer,4448.304617496383
64177.45682492127,-0.7186062444156469,-0.5032960022290149,1,5.982106677165699,0.1801256910294419,-1.2288387353761776,3400.3800255970714,Spring,Retailer,3352.8957378536215
71200.44004851773,-0.8211020324132003,0.03348239265882857,0,5.855967100117085,1.2863359348077077,2.129733746890701,5632.13828052927,Autumn,Distributor,8062.3660888523145
74552.36965196153,-0.7272524275349777,-0.5774773973635717,1,4.4823009084848255,-0.2162248725552219,-0.11501757375991666,5687.265350488411,Winter,Distributor,5593.38230716775
66859.99658228127,0.7929530683243081,1.6432994556684453,0,3.2395160038039856,-1.3905586956008789,-0.7509704415753587,3021.626203257839,Winter,Internet,4194.800480594491
72934.77145814076,-1.609280502627484,1.0287232834188886,0,4.552499910865102,1.5513255840040718,1.3053697458517606,6714.49287227423,Autumn,Retailer,6805.778142244683
70240.48684699998,0.2988869664553552,-1.9238014602064906,0,8.081891809616057,1.9289987994531586,0.43191051881361947,5220.234742857681,Winter,Internet,4187.7039528437135
70966.97413734967,-0.7370677977332665,0.05620630739059597,2,6.623917559474251,-1.41155541440828,0.13173456225494673,4799.300887236119,Winter,Retailer,5429.055071644062
59229.29781293772,-0.8068291775749947,0.1519868476832274,2,7.905682535405292,0.17532460007275816,0.5129985899429486,3081.116377400139,Spring,Distributor,6117.709326346583
60596.7175823013,-0.6117709250490899,-0.47664463408839075,2,5.374518722785071,-1.2544776508108526,-0.39637507994730165,6010.3726044553905,Autumn,Internet,3338.1566141191656
41588.928952833194,1.5448509849787402,0.9157190351561018,0,5.885670953672145,-0.715387957179238,0.1079849072976505,4903.04461918468,Winter,Internet,3687.7731468121774
70917.90450343459,-1.474264501716979,0.3758454060968434,1,4.987844056994183,-0.4612455897016674,1.3686447940993514,1572.3043347923235,Winter,Retailer,6356.991895881978
61967.60795586048,-0.5031216967072862,-0.82711757231711,2,3.4587170991613423,-1.2180489244624102,-0.7043978834475242,4973.086600244099,Winter,Internet,2840.4979782829428
79529.37293071477,0.921949220185498,0.9451574794609027,1,4.006411170406978,0.6408213421671812,-1.994631756073519,6418.167321907744,Summer,Retailer,4475.022670317288
76037.11513647472,0.3959950598368735,1.164513035115695,2,4.238856612283845,0.2981039073058353,-0.030061121926991025,4710.080676493885,Summer,Retailer,5806.172785916744
73342.10682147466,-0.013557434164126948,-0.19480231137886855,0,6.067967279393741,1.0115675748823745,-1.002693444984164,6225.365197310713,Autumn,Retailer,4198.892857936345
81174.72590661792,0.43937561608385256,-0.8257261184043568,2,2.602860856527935,1.9308808790606973,0.7472661876506318,5860.2433725551255,Spring,Retailer,6041.516660082127
83279.45752395208,-0.5781562778149645,0.04094013142609172,2,7.516001999287999,-0.588682625751301,0.5332362530246432,4403.290885698285,Winter,Retailer,7012.148271111515
51123.46031372274,-0.6803918004726962,-0.18329897028641118,1,0.0,-0.5523936310123999,-0.131255420381126,3231.4965712994854,Summer,Distributor,3687.398612699385
75983.92400181796,-2.1274099817352856,-1.5563578822350879,1,4.334522089783183,-0.6700477446138611,1.894229334896392,5793.250044958449,Winter,Retailer,5997.150784924756
67377.27232286074,0.3841199289298259,0.7697251016954406,1,5.559873587021107,0.3164537360348854,0.5999087595604427,4712.426858405885,Spring,Retailer,6343.896440041242
55280.03656817934,1.6787535793900499,2.335820475635463,1,3.7863352825990866,0.20082142386014842,0.45823222864483504,4061.372782717539,Winter,Retailer,6172.350549165902
61608.83367707694,0.34461152934510175,0.6935709035691959,0,5.158564883580712,-1.14091755955387,0.8786568812495058,4811.585773745662,Summer,Retailer,5878.127473194668
61201.89174755558,-1.3692791082449844,0.9506469378872346,0,3.240892315131913,1.5178659145239206,-0.7643543220339829,6425.054685747076,Summer,Retailer,4066.9687011104256
56090.831245002584,-0.08990289105217115,0.037914411771052724,2,3.19035414785368,0.1979590147612387,-0.6273082572002616,5247.772984409628,Summer,Distributor,4030.7102388576113
62897.62252546062,-1.2690633566654181,,1,4.336492572891683,-0.30948999906906355,-0.16886459297025924,2732.915470881774,Winter,,3040.207675512401
52051.84949965219,-0.0007575411465165429,-2.3640846539619913,1,4.241438779563207,0.5430394622686422,0.8675335516093421,4316.506639039466,Summer,Retailer,3408.753433510583
51385.990845969834,1.6919433465074196,-0.73134240592304,0,4.932160679321078,0.3541326674675958,0.17279126098045894,5085.9783462750065,Autumn,Retailer,3705.110853446755
76909.00449072897,-0.42371454409365333,0.7369095341697923,2,5.462371543370464,-0.4508711320065255,-0.4327946973751555,4805.517539928007,Summer,Retailer,5272.547669546825
71815.1071497601,-0.9663168565263522,0.1246705901631829,1,4.165896607544328,-1.1154360578114983,-0.6330508745658634,4390.501159372214,Summer,Internet,3918.351955679828
43167.28451568747,0.3305378237116503,-0.29766386419107316,1,5.102496903235757,0.3028703370628774,0.5238178077210737,4087.792826342273,Winter,Retailer,3958.439767228101
91431.1304657867,0.35387065597543593,-0.22153615536526755,0,6.552216534538314,1.8907416975113502,0.6352075009188822,5125.938455602506,Summer,Retailer,6974.50365221049
63527.71698051594,1.0893789658840478,0.5456293210481675,0,6.052219623120504,0.6016663987543945,-0.46260487252448856,5336.783037584206,Spring,Retailer,4980.454095466936
58316.50666401928,-1.5870643164278881,0.5455563473023483,1,8.235922184298808,0.3401708921201905,-0.4904251463958171,3115.880267795096,Autumn,Retailer,4937.885233545248
63429.95378031336,1.1418162807133119,,1,6.544518848978653,-0.4410289762688154,-2.234223573357715,4779.279133285031,Winter,,2569.391510941044
81945.79452987839,-0.49461283683536544,0.02038304428388706,1,5.7393012903019605,0.7350406359217856,-0.4550627395411223,4832.235842405181,Spring,Internet,5157.0384099890825
64230.23006647134,1.566730812945522,0.19284196275873694,0,2.3071830274094123,-0.12819902310703923,-0.6468234647839817,3050.8992577062454,Spring,Retailer,3904.7947280850044
69428.23822425921,-2.5008083197499262,-0.6049990330183161,0,4.057062119027603,-0.9166755536038056,-0.08175660768670405,5577.333387333241,Spring,Retailer,4320.291223649177
84274.53043063586,-0.07826639018265885,-1.1099852789481544,2,5.95870310464285,0.9768794056758989,0.9706898847827694,4806.787143541564,Winter,Distributor,7039.414909760175
51893.245187481596,-1.4960334284958123,0.38086215978182153,0,3.74273358050217,-0.6771968638347262,0.6270764160550423,5632.017777489211,Summer,Internet,3999.9466760109267
67153.61851933638,-0.20716840559519667,2.551922836840179,1,3.381806518239425,-0.18229118713843226,0.1210672413506587,4742.62266711127,Autumn,Retailer,6546.261313677707
57438.28165977397,-0.7853657093729898,0.8521742922906784,0,3.8686632646469583,1.0478456428683847,-1.0456571959295662,5655.3017921431065,Winter,Retailer,3857.9691811982175
70233.78399352514,0.687425133279268,-0.9175003215288293,2,4.780267439078136,-1.1525024861862696,-1.5743506358254928,2382.3689054569327,Spring,Retailer,3141.354066650905
61722.405330749876,0.9125380481967137,-1.1391641024403945,0,6.362566699496066,2.174875417735235,0.08564810962289066,3262.45953433455,Spring,Retailer,4537.043959883876
77384.35056700677,-0.268777100743188,1.2395744746401185,2,7.042140131627583,0.6517134825977416,-0.4493760874777941,4344.746898374344,Autumn,Distributor,7279.415052287601
65838.56712772093,0.4638841108352561,0.3371370084203485,2,5.391374329949422,-0.8350152554938112,0.5652892603477271,5209.441466905834,Autumn,Retailer,6013.254501461099
77035.94390799176,-0.17871780942732876,-1.305233503979211,2,6.267352649978069,0.17085591888985158,-0.1863089732999269,5769.954458018447,Spring,Internet,4247.130115039463
46767.116916230865,-0.6135596095433928,,2,6.8404192287576535,-0.8228693508732893,0.3743301468900122,3469.9123302801236,Autumn,,4854.626364978268
28480.675420271735,-0.6210298979365924,0.35125501318729013,1,4.781381077109391,-0.10068852535146681,1.2943136606969403,3938.7610855156026,Summer,Retailer,3609.413344803707
75975.43954690377,-0.003148999948116629,-0.46555885222555543,0,5.888703960330662,0.157714642002032,-0.35033166756046985,3839.0291380898143,Autumn,Retailer,5278.994125613017
39304.04001033523,-0.9957396274739043,-0.27816468286685025,1,2.865871611325876,1.3169028896433583,-0.062236430755485364,3454.508585511662,Spring,Distributor,3499.772436848535
80018.72821052735,-0.19749107333670804,0.3540809672073379,2,5.164397966420045,-2.2092235012398,0.9100436882216539,3951.404292828468,Winter,Internet,6238.738458517669
67248.40386484766,1.1149041448735422,-0.9732105646897222,0,3.325206248960187,-0.7476028886777976,-1.0657496929150065,5688.922169157105,Winter,Distributor,3709.452092273519
53156.47273243634,-0.23329092255989253,1.7507374711710475,2,3.22930346074306,-1.2064641035998551,0.7168521866800089,4886.203567320748,Spring,Distributor,6348.549964698388
49267.61046321422,-0.8361651625701083,-0.023590665713616243,0,4.629692414974176,1.003217129110225,-2.8988543618476963,6019.571257733761,Winter,Distributor,2222.2195793785318
58278.05668747146,-1.023968671064428,0.7112293619256986,2,5.552056901387709,-0.3147411257349345,0.2669563664443411,5722.936042310528,Spring,Retailer,5052.181831887058
64136.642657829325,0.46425238105873406,-0.683432875970214,2,5.266821231594612,1.1812277622033096,1.9664833535834438,4755.411705200924,Winter,Distributor,6550.720308035187
78554.57311522569,-0.2109925371810016,-1.2379598515043095,2,7.384947606539834,-0.7988149108250332,0.24372304233737901,6527.253565133354,Autumn,Retailer,5835.086424131092
56324.09964480579,0.3807441235157424,-1.188721434905096,0,6.0272990674719695,-0.23663555000605513,1.568869043743347,2415.8115265644055,Winter,Internet,4487.49284107504
53813.72407601864,0.6981227751245688,,1,4.284802669933922,0.9032495282609292,2.843045238792789,5539.727283033282,Autumn,,6355.56164544861
76501.02262704298,0.0809914070697727,0.43602518703650656,1,3.8606987980170113,-0.07551512882697699,-0.30890423164519776,5419.946437772995,Autumn,Internet,4956.500482150415
37192.547535284626,-0.03801329356294529,0.23043695881023413,0,6.470171625533398,-1.1642253510244107,0.9313118816275777,4377.06969733667,Winter,Retailer,4167.84575412708
67510.51308571982,-1.6799758050628748,0.37436117868454355,1,4.965600550293305,-0.401321707826106,-1.1566931732443295,4418.286678988123,Winter,Retailer,4476.370171052035
75962.88400308367,-0.8822536438312021,-1.0806325499403895,0,6.224393353445819,1.5777754180149388,-0.56185184919859,4945.419698253821,Summer,Retailer,4320.568097691279
75839.071841108,0.21659300696905753,-0.06118697813691842,2,3.903104849667323,-1.490886787248559,-0.38531772412741877,4297.591290786406,Spring,Retailer,5155.84355030991
50382.84808712534,-1.2531930533161018,0.09702113381130051,2,7.662339325620783,-0.044569633918787425,2.245576773121478,5115.101578524735,Spring,Retailer,6151.59204930873
89387.51649893785,-0.3334144160257501,0.9063928249862375,1,6.194405470740808,0.030537703179783153,-0.47074262580084586,3977.0917714525735,Spring,Distributor,7626.245556679945
44368.534441331714,0.4737250436258475,-0.4457281919720113,1,3.890013470632848,0.17996738277903307,1.6051316812024863,6884.57212582152,Winter,Retailer,4999.208150722949
71295.94357719457,1.2769120090469632,-0.11459007983360302,1,3.9991233076686994,-0.673701201713896,0.28660907494559196,6560.382055485453,Winter,Retailer,5283.445283997045
49317.25386085907,0.0033084507933512377,-0.5122270758884717,0,2.0605189851096997,0.9554455628761284,-0.9673224768295065,3818.3293396426598,Summer,Retailer,2706.0870587982085
60077.255731469486,-1.1548725260175656,0.3690166018533643,2,4.889321520393986,2.0434521010862703,0.11208539305852885,3901.2267074724396,Spring,Distributor,5482.582351256781
45608.54111449329,-0.9734656274607028,-1.7567507867695202,2,5.047222180628657,-1.098229150934873,0.16038675714485381,3702.6201078574086,Summer,Internet,2357.1903468437163
68988.53835382397,1.6013819762797155,0.4867904887234512,1,6.334958349840258,0.8044526451133205,-0.6672953518466822,3664.0448778925997,Spring,Retailer,5286.439258119308
67063.51709515264,-1.2062833009019616,,0,6.547378590513987,-0.5216863496929827,-0.9378964597593548,4740.852274367271,Spring,,4624.714477971397
62333.37351561207,0.2595515240314174,-1.1203834281883993,2,6.224932841826067,-0.7902019779164023,0.47602110169957845,4423.521930380908,Summer,Retailer,4350.62569128228
52645.85070356957,-0.3563161751513497,0.31746700874848094,1,5.313133411225903,1.6203088393606924,1.2279399975772511,4216.864832171351,Spring,Retailer,5072.082241649122
66626.03818626553,-0.8352922036454488,0.6025320265492103,2,5.048125946546003,-0.6986274121396578,0.557479736367519,5011.04674282842,Spring,Retailer,6014.516565008772
55241.17370353243,-0.2860204644215747,0.6522032211926947,1,4.8140843287286215,-1.8189598405707499,-1.5152927951496862,4476.651278007405,Winter,Retailer,3541.224258937381
63706.51712231103,-1.0731194303956564,0.01653471884352126,1,6.1887547616256935,-0.6031934865297365,2.5316015982334608,3303.4051071591875,Autumn,Retailer,7262.625353797275
79182.24439432396,-1.1921190430968915,-1.1461029548658084,1,5.353272017993766,-0.14030423204481998,0.5319758879721508,5863.254872948133,Spring,Retailer,5200.987046201259
55371.217262393126,-0.01147741127597246,-0.5814033733440901,0,6.221809600367717,-0.1732680662320218,2.1451006328455753,5466.494215395524,Spring,Retailer,6362.555422094162
68545.17846482346,1.3212509228606826,0.44179739590923356,0,5.364970490411697,0.7130388406776018,0.9095899693252527,5093.594781770997,Spring,Retailer,6315.5066168373705
80680.82494778713,-0.44020690377456934,0.7140665647372173,2,7.350105860493489,-0.8191267739284674,0.38586820200437477,5577.107596510546,Autumn,Distributor,7529.645278256689
87907.1413377376,-0.9053067601082283,,1,7.36956060871807,-1.2350001314549994,1.1988887301656512,4433.395903953706,Winter,,7495.280522037479
65461.31500954748,-1.1264924610772622,-1.2082080572517773,0,4.4473757346204215,0.8542195694920849,-0.0005428773431481264,2782.0686243149867,Winter,Retailer,3783.8398114845354
76908.78079023308,1.2449668623502241,0.1961869446940315,2,5.859264418993935,0.17623074392631105,-1.1087891699575283,1623.5467032743527,Spring,Distributor,5530.063862907786
74783.44497040893,0.14004023076641986,-0.37105707377402586,0,5.9789914402901605,1.4851506367413694,0.8672251963483109,5442.919409237338,Autumn,Retailer,6026.473292439371
82974.9078017551,0.06104903177282206,0.06403760901982511,2,2.416899216048503,-0.04027760433682973,2.406771252149937,4144.637184528918,Spring,Retailer,7717.975572993122
66324.59636313147,1.023220745701024,-1.168193957090667,0,6.124844293704658,-1.323409695226023,-1.05979088745678,3203.138519401101,Autumn,Retailer,3644.745917553143
76259.51984724955,-1.599083722782272,1.2133286281971436,1,4.552561040042837,1.0129755448992908,0.7812942276515145,7313.000823522327,Winter,Retailer,6717.530972038634
83125.76405130653,1.2097423528569615,,2,7.5304994431139765,1.9592751846890764,1.4207261738735038,4098.9405872741,Winter,,6176.054004010286
70161.74590077063,0.42864457571927245,0.7804364712003029,0,5.437368653248796,0.30415211516176044,-0.729236285881324,4588.767166149085,Spring,Distributor,5684.62912328104
55598.172277036196,-0.607369788039328,0.39034687243399585,0,4.3569058165267585,-1.608665865979951,-1.7224985828139001,5846.154543377254,Summer,Retailer,2936.2206521779744
66548.56007213551,-0.2775343175434065,-0.9950930438747436,0,7.249148481854769,0.5476356469689009,-0.33475622819779866,4870.511269551367,Spring,Retailer,4686.414738717755
90169.99556316219,0.17191946395536306,-2.73493144542141,2,5.001573185417576,0.3698729363340356,-0.04771504169735201,3681.443861911567,Summer,Retailer,4809.034802819227
56643.26972752996,-0.5742294683707058,-0.46499426140734174,2,5.6361656187783185,0.403724638556002,0.4055242425194062,3949.8955066053136,Summer,Internet,3937.890139166043
69445.09320887456,0.34394326104193146,-0.9754892583410938,1,5.9279739481208535,0.1619418072405226,-1.270769078095496,3553.936777518176,Winter,Retailer,3587.632571281073
71592.73813048759,0.630808433512104,-0.062152534899495085,1,5.13671271125488,1.1590026537961882,-0.7902809102283898,4309.831563014711,Spring,Retailer,4539.348690584414
47884.60204025504,-0.09914054028808604,0.48367449998265954,2,4.250718201724577,1.0247305054637097,-0.7218086572659931,3340.441433501206,Summer,Internet,2961.4018477166383
67076.97369728297,-0.5895225460271925,0.12747229811340735,1,6.371289382360343,-0.5006656627135897,-0.6835457886235565,4066.0746915625323,Summer,Distributor,5653.967956064505
77260.5852962184,0.9550460130504667,,0,5.518307229549348,-2.3287571267458995,-0.026746610920137307,4234.703876335833,Winter,,4702.93782865447
48082.65646543255,-1.0380160811960626,-0.4556945979562597,1,7.14265357599775,-1.9446310407252831,-0.16792118675596188,5875.201925295424,Winter,Retailer,4233.7381172351115
69806.87890365662,0.5187451468141706,-0.16727355489379733,2,6.546328783200135,-0.3338384368763715,-1.6628318027443005,3595.158582523539,Spring,Retailer,3525.8275285495165
81302.5909837505,-2.3411940338943302,0.42225197163319095,0,7.40017594246976,0.14775624451884184,1.5216254839081642,4455.34529491432,Spring,Distributor,8177.701172336447
