consumer_confidence,product_quality,brand_image,promotion_effectiveness,Sales,distribution_channel,pricing_strategy,Season,advertising_spend,population_variables,financial_circumstances
-0.3049773289806359,3.889527162203311,0.27763251837176145,-0.7603193608195357,3254.016006461015,Internet,68210.75945004493,Rainy,5460.184572104998,0,-0.17424564724748312
0.9520907681731272,6.552085528036571,-0.5788197085288788,-0.519941189209979,5637.409143253189,Retailer,61397.20571403994,Rainy,4426.808707786097,2,-0.6619294284440795
-0.828000541044202,6.070034773586082,-0.888641667797429,-0.25668056827993957,6065.0845822742,Retailer,59645.68476432661,Rainy,8999.368567399904,2,1.9737555526660209
,4.283626711043227,,-0.6411494343461884,5232.193934467398,Retailer,76990.81585154841,Rainy,6051.849034563267,0,0.815954671014376
0.15734317901437586,4.6496319839662865,0.5413585198852026,0.26398206027297466,4298.926945444563,Retailer,47674.17224702394,Summer,5690.117324406152,2,-1.0931422675649312
-0.8097056121222528,6.306393647813306,-0.7817935964359263,-1.5664448603635976,4908.0320443436385,Retailer,67678.39075171949,Rainy,6714.258521359568,2,-0.15133611123773966
-0.3757459624559477,4.479635399872331,-0.7261364243442715,1.2086430420559475,2858.2267792447706,Retailer,72369.7457712811,Rainy,6067.48417135055,2,-0.2952645717452223
1.1407627705156658,6.358509697945986,0.8567663309519342,1.2189777424601216,7415.928027250153,Distributor,60455.663508683974,Rainy,5008.2491252076115,1,0.03156132112889535
-2.217696773333639,5.670878418176607,0.7120906781328094,1.2487463384216777,3921.563431642375,Retailer,59901.66140684564,Summer,6794.556052715713,0,-0.9679939552774681
-0.9684638975377003,2.8801134215198627,-0.253607976031766,-0.4725361352326424,4061.997511288952,Retailer,50174.69718015508,Rainy,5465.1765255606515,0,0.06515965003373056
0.6919305088413538,5.26732285343014,-0.672970448685679,-0.5637973525306091,3551.709250883871,Distributor,54887.62039019416,Rainy,5904.223367359701,1,-2.1643585671157965
0.5647598404853083,4.711488636320709,1.476251397448548,0.22894190188689978,6082.5091245277235,Retailer,34963.9420117911,Summer,4546.793782176004,0,-0.6616385035990835
-0.6432595418918606,5.512700850023277,-0.35321206735499366,-1.138486324478449,5901.686714933683,Distributor,62636.844478017934,Rainy,4179.544362395122,2,0.15668502639664064
0.7785650208987532,5.452082763489623,0.7839289845368204,0.8779224331978055,5425.838311341663,Retailer,60422.643060955714,Rainy,4926.277778283194,0,0.6600998254136123
1.9207252970649904,4.610096601037585,0.6758374531421356,-0.43029767712674094,5005.7266831790175,Retailer,62256.84658798278,Rainy,4351.383124389755,2,1.431600724123753
-1.6765843123229607,3.4767914942426694,0.050864488967663754,1.486358632997186,2942.0292249019226,Retailer,61350.59208969211,Summer,3918.2072225927654,0,-1.6238594471470855
0.2690997367209746,4.1066608480057045,0.06560309674175835,0.3180024099295773,6251.980528154529,Internet,71032.34558082008,Summer,5336.053125963586,1,2.192560267677947
-2.1033177912844296,5.14598831169366,0.9221420922986714,0.4092568652071271,5954.4307856764035,Retailer,32631.779608737772,Summer,6130.41139513377,0,0.8898846130060777
0.43555568413121143,5.569401190110426,-1.0706854220475348,0.4054456291606389,4586.898379875012,Internet,64265.06390896404,Rainy,6705.558623591067,0,1.4037506162376907
0.346242521046445,4.4355658269715335,-2.3192518921609655,0.36969689756685065,3462.978644435434,Retailer,56446.4583454165,Summer,4189.545043330255,0,0.29935790939061735
-0.36892077575366294,6.181711237962817,0.7782993764079618,-0.0821291351613019,3966.733502894177,Retailer,70688.04075548681,Summer,2811.5262071398083,2,-1.1604005633911512
-0.1288852021770446,5.578670594767081,-0.6661059891249498,-1.9745849481411752,4736.769553242205,Distributor,76677.00347830448,Summer,3892.955669847457,0,-1.0504688230265204
,4.69453406641597,,1.534017942897705,5395.660040126681,Internet,48706.09719455101,Summer,2842.1459317718736,2,-0.6782521177722377
0.8677685792200116,6.636704322885905,1.0526712067536605,0.15903736147414702,7171.895310937221,Distributor,71656.63579032128,Rainy,5065.611331202811,1,-1.044654286083625
0.039061288502431596,7.132329355876621,1.116989035033057,0.31962132952615274,7808.948929697015,Retailer,54294.147613057234,Rainy,4088.7372581938716,2,0.8535911907099891
1.3141105958350712,6.05789465198885,0.3917780985562031,-1.4582396363434846,5839.946872857893,Retailer,43698.21449383352,Summer,2821.3647486957507,1,0.502541113327645
-0.036946207017987724,6.725650417768115,-0.21775384830102631,-0.6764871042505348,7049.815134158836,Retailer,55327.407083298676,Summer,4789.991607447361,2,2.011351433281972
0.26710236458416603,7.472693553714916,0.8403933840091061,-1.8200768913866276,8108.099037723408,Internet,38807.53468778568,Rainy,3145.57756371621,2,1.1301338674859223
-0.2307902386560627,8.284342935183647,2.1246693935783045,1.9090885780124758,6967.033248315638,Retailer,49631.25711649747,Summer,8084.561145979587,1,-1.3738193876237714
-0.22958923511348928,3.725348050025869,-1.774854989655619,0.7829151971374213,4143.089979084481,Internet,55245.77058496336,Rainy,5217.007240308765,2,-0.8751793069497772
-1.1628152635810187,8.093043267534465,0.4087653162997525,0.6191594352405451,7663.423150320351,Retailer,34081.52145922423,Summer,5652.189742619256,0,1.315096217170347
0.5273617921134756,4.644333341701872,-0.5473263420884807,-0.9362936301826518,3860.212043163941,Retailer,71418.5176466534,Summer,6381.893368020652,0,-0.01984480211604799
1.406099384950682,5.836672570704834,-0.9873146125598573,1.7447713809926275,4936.089142594256,Distributor,65367.151170313846,Summer,631.4268583033318,2,0.08317868632212849
-0.6843711653891518,6.953428888468754,0.08037162237096313,0.12572725101679671,6295.8015845498585,Internet,48363.702097594185,Rainy,4635.710725244442,1,-1.4950444925368427
-0.4486077568865338,6.173018498143164,-0.5462762629886809,0.7120124261337053,4725.080229201976,Retailer,41283.32091996177,Summer,1410.969007173092,2,-0.3146924590579147
0.7616697202151715,7.671371257660449,-1.355439918852418,-1.4600744337944471,5529.375953262542,Retailer,90651.42329873188,Summer,3159.218482565081,1,-0.5876285625830061
1.3102162378147257,5.255427662906183,0.23743787306627798,0.27167181061101187,4692.472751566945,Retailer,59868.455748354274,Rainy,6382.852232282713,2,-0.5387038574319474
-2.042273111910978,5.04181097846619,1.4594933828220247,0.3687623177369519,6543.961279749331,Retailer,55896.71385024956,Summer,5727.185697462052,1,1.5534101784195171
-0.7279618024134478,5.845154736613957,-0.4105761731133677,0.79450701487271,5282.80449259139,Distributor,36333.23396865107,Rainy,7061.894919434863,0,-0.4432795365920125
-1.3439523251752117,7.040325836767212,-0.31600687233257624,0.006026385721409406,5186.635043062956,Retailer,85762.08647416247,Summer,5969.13047253083,2,0.7312647597604538
-0.5538297053682263,5.355014939294526,0.4455063247057959,-0.8642364170996265,5342.910172613481,Distributor,76232.69746265377,Rainy,5647.20880205874,0,-0.544971614589045
-0.9077558151893569,3.9649355640380644,-0.9187175280540002,-0.910903706266979,3240.197756990953,Retailer,58165.04354087396,Summer,6150.006650336491,1,-0.2877292982219488
-1.5425218315562474,6.2706020153488815,-0.1282735949662352,1.1493241857401149,4034.0013691010113,Internet,61186.38904476929,Rainy,4701.555108281598,0,-1.3894028984197433
0.4483074986473147,7.134726158951078,-0.9333600248614916,0.9221302061394263,6642.159307224343,Distributor,52327.240051541645,Summer,5906.969773012576,2,-1.4293378033102344
1.0110129415847575,5.86852217036751,0.571713822941931,0.9916946530492294,6113.930834942037,Retailer,65542.68708963938,Summer,4318.0658630392345,1,0.11189735859883257
-0.3337641892848237,4.554207851925483,-1.1274852383070089,0.8077013568392065,4255.205817309071,Distributor,65884.7954950629,Rainy,5483.30587943588,2,-1.159218873598949
0.8788938454102988,7.3409782847609755,-0.09790091787882636,-1.130195038325086,4515.728765761871,Retailer,75596.43677313691,Rainy,4616.350708257446,0,-1.3474548237399373
-1.0569721526344584,7.911501635788159,0.6900726662319103,-0.6470381137847507,9027.778971759184,Retailer,58575.442783290724,Rainy,7974.233555798347,0,0.6154002864722176
0.8867839720198049,6.247630971634129,0.872187201918222,-0.8291463633164992,5129.342210215922,Distributor,44221.06335841771,Rainy,3192.9112467449945,1,0.324932933121796
-1.0922791062038246,5.8995500118437185,0.0031896488280285067,-0.8303382021905238,6234.029746888015,Retailer,68058.38917236713,Summer,2960.179311926839,2,-0.14653220658844573
-0.015385501614630896,4.940682772641247,-0.15677415309973886,2.27655679910373,4579.070167361079,Retailer,46355.899791227464,Rainy,5998.891173212095,1,0.6220341606928491
-1.631335801846204,8.60756921794026,1.5082058902794528,-1.4921679914909292,8568.549436797914,Retailer,71392.28879987242,Summer,4521.20376334601,1,-0.13329219647100624
-0.033236036024734336,4.784365390167718,-0.14287557030013676,1.4231019408403807,4162.660057352848,Retailer,61963.78319680498,Summer,4320.282401726866,1,-0.17839076923651542
0.0748852099440315,4.093489200466651,1.3381175230528124,1.3163457135723113,5100.167337466889,Retailer,52701.321289354506,Summer,4581.609970360442,2,-0.44895390385281797
1.38595290374936,6.135776430046266,-0.7327652626260105,0.5399303890051853,4377.035853987779,Retailer,49878.27651784181,Summer,4771.913259883916,0,-0.9153899551796352
-0.2869777048840928,5.053890382101039,0.5829195989349238,0.39986207997079665,5732.592166535617,Retailer,38439.407027263056,Summer,6395.386943033497,2,0.36446935819586246
-0.1699444984053633,5.431818350087929,-0.6451474868183631,0.008373701555771027,3487.109688841444,Internet,68764.86256173554,Rainy,5196.52648510842,1,-0.5235968973180445
1.1668201141410983,7.559879069990547,1.2545200453714167,-1.4642363476412854,7297.790015939494,Distributor,47252.33409403081,Summer,7256.5888506565025,1,0.703312734167189
-0.13727485474838805,6.870946156559178,-0.10024064181392034,0.16604514558748162,5111.188496737891,Retailer,69989.7147223546,Summer,3523.2839587016897,0,-0.578849837162781
0.2983875001284532,5.49409019639178,0.949412564120078,0.11791673665909619,7621.829842963731,Retailer,71175.62100014304,Summer,6913.02969148542,2,0.3950674546710085
-1.2482428508054002,5.279850024605008,-1.510079273836995,0.8723751710113432,3425.5553889908424,Internet,55784.73281792883,Rainy,6142.1443624026215,0,-1.7638719101182436
-1.2530263714437928,6.748514746366667,-1.3622167450143696,-0.6165534996492431,4526.4002898355575,Retailer,45157.2600087216,Rainy,5682.671634349886,0,-1.7847310729196104
1.420063014315386,7.210693089249056,-0.026328137358286083,-0.9642618665381586,6784.00411647717,Retailer,50867.418841211664,Rainy,3707.844398525928,2,0.11236852568013418
2.4653787436369585,2.0664282624117942,0.7259278252326863,-0.9160384829051789,3262.1059833546333,Retailer,54039.492767220145,Summer,3415.593853770295,0,0.2239445764624823
0.9582771227243543,4.388604453382357,-2.094327321664873,0.8171626819884972,2541.705053166139,Distributor,52297.93997417031,Summer,6963.98160949373,2,0.4345211545642911
0.36510047343343294,3.9857009157907797,-0.004192919269299539,-0.5643992482399343,3742.356518360386,Retailer,58528.87579096982,Summer,4407.291969291702,0,-1.3570244370092617
-0.562319488141059,6.989797842197307,1.5624232936566638,-0.009385623089639642,7800.975179905945,Retailer,65907.22654820018,Rainy,8256.207294425712,2,0.13386074522195932
-0.02484607974262493,3.0795286426347475,1.1763664088840493,1.09710807090246,6431.564682192814,Retailer,68140.341397836,Rainy,2914.517812192176,1,-0.0972516197462851
-0.10804548567705517,8.193666904844342,-1.065296455587261,0.39741360248987195,6455.379516142719,Retailer,44768.04505275775,Summer,8776.608133401616,2,0.8582181561642955
0.23079158692413013,3.0857359022108746,0.8275895770183466,0.25494079373868195,4504.5663389434785,Internet,48500.950858875,Rainy,7703.860462617762,1,-1.3758531480153084
-0.31490123541592147,3.7167235426097376,-1.4207565265805202,-0.5729989072678491,3595.937627993525,Retailer,71879.35333613667,Rainy,3241.0024158910774,2,0.7022619657285125
-0.9777311685403113,4.139770903336044,0.15994200408316625,1.3537652868697791,5136.474000472941,Internet,57472.360229231796,Summer,3671.878908568421,1,0.06814820261598747
-0.3466662392392739,5.03895979756209,1.0235289233800122,0.7360759955801051,6075.40284059937,Distributor,45690.96761103466,Summer,5484.80009315808,2,0.5684038848990062
2.363106672631698,5.949911813256747,-0.6049881737907946,0.3619225577259375,3620.8409541373785,Retailer,81478.79817918497,Rainy,4417.762043918253,1,-0.1444858221903379
,4.137360280874202,,-1.760082588277845,2293.4132070352234,Retailer,45469.09095321997,Summer,5668.2607360948405,1,-0.9961621263986287
-2.2589167626339286,4.260706242705158,1.5582442763569604,0.14078665449638003,5756.294138674494,Retailer,63326.83715911119,Summer,4975.982543234201,1,-0.13216528419032
,6.666945729863157,,0.8074669967914769,5844.171751444996,Retailer,68970.5457798254,Summer,5190.549982183071,1,-1.0203632375523588
1.2125657949397046,4.565207784809039,0.874927187164056,1.510280511615545,6159.148829490752,Retailer,46646.88830171688,Rainy,6487.736696466711,0,1.0154376030109769
0.8376406449934378,7.288064708942153,0.29542252835334937,0.09893116630838554,5054.477558217876,Internet,81733.75859091205,Summer,4427.842861315209,1,-0.31231980811280413
-1.2479105621058595,7.3606630004030835,-0.6411892152213864,-2.368270176906926,4970.565196415579,Internet,66567.82149914271,Rainy,5818.33461340158,0,-1.2460960787226265
1.3223883971996035,5.456847752069252,0.3018207218079906,0.6183407529375393,3839.909470884799,Retailer,69448.27996527746,Summer,6469.731989073127,2,-0.4258684772878218
-1.1561088667658113,6.5012160835054935,0.31496200988011547,-1.978430631457673,6916.5543511994465,Retailer,48069.422651373694,Summer,5646.512287597287,1,-0.11823338877812078
0.398627446354683,3.243754298228682,0.10950838978472202,-1.3352510562691762,3374.0120112312993,Retailer,58775.57976853964,Summer,4920.373828357413,2,-1.0910991985418643
-1.2048167007160822,6.170589459195798,0.7486908833857405,0.14528886954711487,5492.9546282036035,Retailer,50016.758612544974,Summer,7567.902214772682,0,-0.8005802885176434
-0.5345701232766251,4.987392516264843,1.6936871757917948,-0.8534661277050314,6164.745967319359,Internet,60208.0433309032,Rainy,2872.5411673710064,0,-0.9496385697747327
0.8544220340009941,5.025562521702086,0.5474166475740961,-2.4315302480097194,5066.04621788826,Retailer,62332.90807686146,Rainy,2934.214754400018,2,-0.4673438544414919
-1.1709438376512917,5.653885932492433,0.5285092685829905,-0.7918800479122742,6368.399414533345,Retailer,59302.76831155853,Summer,5858.755490064237,1,0.02373664140391257
-0.20332136658009362,5.284970507272174,-0.4086382817178198,-1.0804285610209858,3818.7993442514176,Retailer,60707.52362156204,Rainy,4841.239173513922,1,0.08101751303089534
-0.823660558755232,6.208193439740447,-0.2973389206052811,1.0130445782709503,5422.000802078499,Distributor,49450.79700315063,Summer,5599.7265545427,0,-1.1116254506556695
1.6485156565734713,5.873790768871634,0.4264567689982864,-0.19392756421212412,5031.65058975506,Retailer,60424.13393362462,Summer,8407.74627003921,0,-0.829130593777469
1.0929599986619802,7.547487806538497,0.5172195815643422,-0.4512237697141546,4464.514311388247,Internet,87721.58294046466,Summer,3741.986455490328,1,-1.312304105332881
-0.266836079125684,8.407224972081812,-0.559134349370674,1.714874637705368,5574.35737621299,Retailer,73589.30103235536,Summer,5517.854103243255,0,-0.5401712513836283
-0.39235574743515483,5.670998122961005,0.4954474950443138,-0.5884906860172003,5031.031468050749,Retailer,67155.00317925184,Rainy,3545.665357946895,1,0.4114320737467206
1.9334227714322394,5.828991763043194,0.9008760641454174,0.23593138423290494,6755.480782805572,Retailer,64795.39651061039,Summer,7094.249881942098,2,0.26675093709440556
1.0694342730009638,7.149603145337161,-0.10628676525952034,-0.16496753029918917,4715.196807679398,Retailer,43216.43221097835,Summer,2938.8175169558863,1,-1.0972305379634033
0.04023661065068528,4.854336879559591,1.0336545178569632,1.0179608748434774,4493.043326544657,Retailer,76649.44105819521,Rainy,5224.659433505106,1,0.33627660703430823
0.3885935318140461,3.8809920663619586,-0.3176685708244901,0.045413276732167794,5330.31594669121,Retailer,65439.65069879357,Rainy,4325.785611922033,1,1.4091997108012706
0.8425044248398802,4.0628435623911,1.1373436243041999,-1.2121878770570824,5306.8744926177205,Distributor,51418.95495426562,Rainy,5907.621926403314,0,0.02525981181747408
1.142012392044652,4.036853234121025,-1.6496382686344668,0.7873361598991617,4277.001740503249,Internet,88017.85018470448,Rainy,5154.898719021116,0,1.548834535137455
-0.5719342099992196,3.4614021062907123,-0.45608708854926194,3.492029136061755,4419.824716720983,Internet,59799.17392600065,Summer,5945.8819152144115,2,0.5063643860604148
,5.767616864416462,,-0.4971617405494195,6607.983348562674,Distributor,41833.21442067773,Rainy,6367.342050276975,0,-0.943342875788218
1.2734891108883077,4.508651450955746,-0.7140464263988978,0.8111180863009466,4709.929458616541,Distributor,60183.64809520586,Rainy,5078.986845077585,2,2.2510922274705947
-0.5774587415999541,5.155030516856571,-0.689876938775185,-0.3275481491048769,3981.8592210210154,Retailer,35726.190145062275,Rainy,4639.485798238881,0,-1.4285180300529254
-0.25769432035354983,6.89410795087875,0.6139941593420356,1.0204234951251443,5375.187721736701,Retailer,58350.10498740172,Rainy,5094.043610822032,2,-1.2656286080367916
-0.8752087456244246,7.6102720927341085,-0.6542605491801856,0.618904523228165,6517.944667356397,Distributor,52804.949646811336,Rainy,6519.074432378323,1,1.280574726449645
-0.17425842439767933,4.440273658377074,-1.7340804654012751,1.7712915192511212,3020.4385256596647,Retailer,51119.870341483955,Summer,5324.463185319561,1,-1.2613029083797203
-0.5424084543260438,7.137720642588953,0.47176405017661466,0.20032429295278673,5312.718606405887,Retailer,41683.52894308572,Summer,3106.819905641533,1,-1.2293967180273793
-0.6195376441141698,6.626427365156593,0.8389524997715007,-2.110760500003045,8025.472929445235,Distributor,83543.09588572147,Rainy,5717.701251908331,2,0.7418721547679563
0.6858956257706879,5.8908222970457,0.12487920224870223,0.490457032861275,4700.7536119454335,Retailer,50824.941586396344,Summer,5311.516051352216,1,0.2635152217182854
1.7750291239226335,4.14792446916867,0.6971984199619873,0.5581155970287074,4310.550108732888,Retailer,80818.38857497687,Rainy,6440.030847202366,0,0.48601101341353037
0.5302417129284919,5.2777007460392875,-0.5785509951891318,2.366224885926324,4088.598871932628,Retailer,65384.045012867646,Rainy,4275.493416468209,1,0.7582181433974952
-0.0029446455497551937,4.816962941800759,2.263040650881402,0.902603244713119,5414.146858469375,Retailer,62664.63968782958,Summer,4446.23689222404,2,-1.0978239920321067
,8.480627095927996,,0.5238372561166326,7020.064492126431,Retailer,43377.58003567121,Rainy,6640.70388751802,2,-0.6516670105502397
,6.363674252976727,,-0.01170687105920922,5395.711866801188,Internet,52980.33502395199,Rainy,5714.08423692835,2,0.7262079591880539
1.1620702971424075,6.3131983039347235,-0.4831178102260102,-0.09590876873093185,4709.14443475657,Retailer,77217.1810202806,Rainy,4866.107034664572,2,0.533451933780392
0.45683516568576576,6.413620090095415,0.4926455086368645,0.6125302280732972,6370.827400741117,Retailer,59067.36908099208,Rainy,5558.462518470611,0,0.23170915882258192
0.6811615699069222,6.314357617695112,0.5127249807652788,0.39472845009365276,6412.343042890522,Retailer,58363.13245144767,Rainy,6305.832531238371,2,-0.3241101915903486
-2.532073719706883,4.695020268996944,0.30095928106818687,-0.32402168010377996,6293.603092405569,Retailer,54176.1679345378,Rainy,4676.799491747458,0,0.8093273895433972
-0.814242957376831,3.735589222557581,-0.4164311582041535,-0.5802351484316804,3783.5583606373148,Retailer,69817.03017193814,Rainy,4208.957204237836,0,1.2546877851203153
-1.1419712052807494,4.71912872185418,0.03578125574671702,-0.47918342654043006,4803.226478893977,Retailer,72393.98926770844,Summer,6445.543982123298,2,0.9127319429144568
,8.060154798752789,,-1.36810232302385,8762.738473329098,Distributor,93226.47046418543,Summer,4081.898052698605,2,2.094699978217668
-1.3437088195866185,6.289226277911689,-0.4630163128564207,-0.26877529149043533,6901.010023772913,Distributor,45245.014600690134,Summer,5767.531376338071,0,-1.0484648124835103
1.040891760519218,5.518382164590821,0.32331628351023184,0.8560070055061045,4305.7921460629295,Retailer,52871.73294887908,Summer,4853.41029870975,0,-0.48532590468626996
0.8029906240572001,3.9216829078004207,0.22911860522196,0.9654130982475384,6629.663710786805,Retailer,89520.44608521351,Summer,6386.345349162624,2,2.027393397894271
0.041715741417903726,6.127404741496741,0.3611967153064657,0.5356281074855531,5371.284086306559,Retailer,49472.69095366902,Rainy,4076.789937527801,2,0.09037632022728137
0.5370959321548455,5.764833192723959,-0.13152123084011152,-0.5568856348472091,7227.275243991009,Distributor,63002.46774047125,Rainy,3593.673689477416,0,0.39102608562413943
0.8579341273470076,6.75331104799816,0.657760724409963,0.16404735562597103,5068.471676892175,Retailer,67309.29602303707,Rainy,6301.229854393998,0,0.11085870859737752
0.6626858899930693,7.142510745067782,1.3493964386314758,0.7560803965202441,6832.8710230396955,Internet,80852.42124452551,Rainy,5719.04502344585,2,0.8639307912276011
0.3009121124202629,5.907254219567205,-1.0141134535027538,0.4658349357527398,4339.803980644137,Distributor,62227.08861382238,Rainy,5116.451613418107,1,0.28383654638275124
1.0642632458521473,3.680534834526685,2.9782658708677925,-0.4462209233435577,8863.44327247848,Distributor,57366.69010236601,Summer,5955.621583880675,1,2.262746778172902
-0.2195191641612715,4.1788015232790485,-2.202266701005279,1.2658677478123856,645.7299219196584,Retailer,30514.557598713825,Summer,4959.358518200848,0,-2.3791201354003473
1.0528122337381336,5.269558527707215,0.35756220687477525,-0.5760977295547846,6192.077069895819,Retailer,75336.80690895622,Rainy,6964.167411737653,1,2.1083416517987557
1.1093994206754842,5.5577033703496435,-0.5761840274535636,-1.167344667647365,4502.710898589051,Retailer,93770.95150658846,Rainy,3096.441610542372,2,0.5291853470854823
1.4356172526278193,4.395631931163024,2.3199534977590406,1.6283790196108454,4162.933247102379,Retailer,54051.35378043262,Summer,1925.1142539822608,0,-2.442126092571981
0.46025738231832236,5.026826238246586,-0.8396857384524389,-0.308941978243289,5094.647268168578,Retailer,75214.45366492071,Rainy,5667.413245184039,2,-0.6635636121596901
-0.0725267987216876,6.354986072261613,-0.13439195635818904,-0.49989087609015265,6905.872852615107,Distributor,44920.72331541932,Summer,6357.346832373067,1,2.143481657573184
-0.36457695824603736,7.6402886163433585,-0.6555396883869852,0.005498814515624396,5820.876862098489,Retailer,70270.90397538953,Summer,2905.228884965371,0,0.7449553670686676
,6.578034184955144,,-1.8133371612865932,3061.943774514959,Retailer,53977.6047411698,Summer,2858.0252312628563,0,0.9698570383470879
,9.109712320745954,,-0.2682426082256179,8369.362614827047,Retailer,55244.02584658545,Rainy,4526.728865251553,2,-0.5081269969933849
-0.0944014946558965,3.630497639740213,-1.9532785303511289,-1.266795990994036,2767.8666849272586,Retailer,73912.40645038725,Summer,4484.945144033641,1,0.6812176440426844
-0.11876168077288524,6.852193869841283,-0.5818104152148835,-0.5604816917201556,2466.747097913109,Retailer,61222.86757141206,Rainy,4345.947961129832,0,-1.7788034933124326
