product_quality,financial_circumstances,promotion_effectiveness,consumer_confidence,Sales,Season,product_awareness,demographic_factors,advertising_spend,distribution_channel,competitor_pricing
2.5947371099627614,1.0446801795861842,-1.8660841365605851,-0.16899696814569612,4565.045838145305,Rainy,-0.7055104506399114,2,5121.7195966055515,Retailer,66550.95488987738
4.913481323245932,-0.08737023635823331,1.5832390756587378,0.22037195619167704,3947.7085483095607,Summer,-0.14810256723038587,0,4098.242518622841,Internet,63031.239078124934
4.53830940819088,-0.8096220280557606,,0.3919553606061697,5395.915690770045,Rainy,-0.2430630244545464,0,6762.831390246231,Retailer,
6.923703698778326,1.4544045862998445,0.6399456011151731,0.2533138777925762,7448.511152866266,Summer,-0.9690599085197128,2,5689.401273482329,Distributor,62121.66481917085
3.103690937668299,0.9183992401216159,0.27446590931515064,0.6108378987788532,5364.887793810793,Rainy,0.10767627958759592,0,3376.65142433622,Retailer,58322.15451565768
3.796133170180057,-0.8735946939350423,0.05108891814413146,-0.006453751773351701,5381.161768416677,Summer,0.7824861083143809,0,3422.8366224463202,Retailer,31685.34026381228
2.6456570640383257,-0.7428985627837286,-0.7922729554578269,0.9167378192106939,3300.049184019389,Summer,-1.0403807901837538,1,4179.756118437256,Retailer,71370.80446532078
4.250796219990154,0.029237313828644744,-1.3814355608680327,1.4114211849830836,7248.7928154961855,Summer,1.1539578032587055,0,4956.795622487222,Distributor,75889.29116383032
5.608525170617997,-0.7301399683552285,-0.4308081689971161,2.818704974862922,6455.750890192312,Summer,-0.30110454212036675,0,6749.433589649078,Retailer,47340.023670753195
5.175013260378202,-0.6829306653148297,0.5413164400972363,-1.5044647280244763,4316.486381788414,Rainy,-0.7740895642762284,0,7722.645590269232,Retailer,56576.64245147399
6.489864197020354,1.8029029364863323,,-0.5696816926567285,4493.640406539911,Rainy,-0.8750149409598122,2,4627.624983800955,Retailer,
4.705788091666005,-2.179466953710924,,-0.2953394322583896,3093.273006669071,Summer,-0.13617916559483328,0,6916.1097795032365,Retailer,
4.756299584030181,-0.6692048386271712,,-1.0313693413926655,4207.852955500742,Summer,1.6460523176853896,0,4110.781957700129,Retailer,
2.572138423016753,-0.08118242113297805,-1.952093512355202,0.40430321820774007,3588.374992849389,Summer,-1.0474944573633087,2,5556.506068561371,Retailer,45653.589280220294
3.4868915077777514,2.256548262398389,0.3141821964095589,0.6701076263124801,4504.762047738251,Summer,0.6928036483584982,2,6267.376125785572,Retailer,85258.9103753896
6.39115661159768,1.4047375225170362,-0.6158397054178185,-0.4988441288887317,5019.909024008963,Summer,0.8772858330564688,0,4430.272409591695,Retailer,50352.12039059489
5.7564643224577505,-0.5373332931710122,-1.2988438043142208,0.01666100548973997,4205.819396318288,Rainy,-0.29206442883948447,0,4787.397450902968,Retailer,55151.62857624637
5.063892222548732,-0.2793377312340161,1.8051788578458963,-0.20735724701289598,4366.958389571208,Rainy,0.4190535878935457,2,5012.05453773846,Internet,53487.71259891116
4.917167696802586,0.28299085771848226,-0.16189704637922658,0.6428681477171817,6075.080735729407,Rainy,-0.34244682336283283,2,2858.343458830646,Retailer,55437.46950181531
4.001270742880348,0.4379629248093881,-0.2709850071774299,0.1874098781316129,5279.6874626983235,Summer,1.7979128346242517,1,7123.233522986435,Retailer,68182.0811799758
8.59996060768896,-1.1491301790919866,0.5928975277445618,0.3971211867838701,7329.775740496509,Summer,1.0052470923281251,0,6116.233575163938,Retailer,46882.31130846226
3.121417353788833,0.3738206306502398,1.249614678439993,-0.6098462104119813,4419.909121887715,Rainy,1.7279980072738552,1,6244.245165265142,Retailer,44195.220666754045
3.1896006853855052,0.2510930527206199,-0.12812169560921627,0.16061469029242614,5816.463322284281,Summer,-0.24756834004935355,2,4182.594173378126,Distributor,67984.23073623936
5.191486889043673,-0.004376735385160197,-0.10528715057920733,0.30211640474279317,4048.248208946311,Summer,0.23027202282308304,1,4582.141062024561,Retailer,43905.50094500088
5.6809259257283875,-1.145830637786454,-0.27295302558212425,1.633830283862185,6015.79296472323,Summer,0.9442608477697508,0,4494.18810181612,Retailer,40940.020538828896
3.0982391038909256,0.6398503774799014,0.5785566203175154,1.7049574193889152,4911.103439366372,Summer,0.331193152702351,2,4752.4559140732335,Retailer,75328.3008515909
1.9521230753865693,-0.1907140275846336,-0.449705253555066,0.5826289171908359,5238.717667622299,Rainy,0.28269677766105705,0,4891.54017279845,Retailer,62443.084386560826
5.795939444058529,0.40123395609627655,-0.9663275234312843,0.7540880184463743,6993.463109689449,Summer,-0.306641717814558,0,5041.7205093581515,Retailer,54531.129666787565
3.0367907580428097,-0.5673644446161002,-0.08546796483239039,-0.6710914486264561,4788.100912921533,Rainy,-1.6766089674826914,1,3322.931816031318,Retailer,62089.50727644587
5.028498994413309,1.2498161474452447,0.3345401851355994,-0.21816588282961782,4393.654995545139,Rainy,-1.3978408198619225,2,4773.143840906146,Retailer,43777.83149744502
5.9499816504252125,-0.969543120405076,0.7542188335894071,2.006577689950602,7462.067371032006,Rainy,0.7603782265459766,2,4480.88145298063,Retailer,73921.12261238735
2.299065320214691,0.7027214908151792,0.12393918067375938,0.3217224214187582,5644.62789164203,Rainy,-1.0855721992202123,0,5534.798756236769,Retailer,62908.243854879336
5.100920708568179,0.17219428830392997,0.32737785470558295,0.31312716628607384,6850.031006823307,Summer,0.9505251461669313,2,3455.9268442030507,Distributor,63038.04162343758
5.199635521387979,-0.13615456944365567,-0.07026075327085521,-0.3697966507372092,4539.695855730217,Rainy,1.9037442595296388,0,7272.912657657891,Retailer,50343.43661036151
6.831999619053816,0.40644311176660014,0.5114802816895847,-0.7168006650307209,5588.374554268343,Summer,1.317450035012952,2,4581.243623973934,Retailer,71003.5966622224
6.381507152937874,0.12509853657950035,-1.3535347424417274,-0.16953940006081844,4964.139998157491,Summer,-1.6536063724993286,2,3248.285094402754,Retailer,66754.17477969523
2.796069368754751,1.2123173940340715,-0.18634971811419823,1.5577387091365376,6461.993157010655,Rainy,2.5607073902625874,2,5984.165794810721,Retailer,52077.72496712895
5.240241978418406,-0.037489766047429936,0.19466060081424585,0.19992083734646618,4056.366171517748,Summer,-1.63452638591041,2,6866.126893202446,Retailer,75041.68292382936
3.6375199594587455,-1.3710296750501323,-0.4851543876845977,0.05297149676472771,2804.667708868615,Rainy,1.8408748690145282,2,3992.8281822504546,Internet,72583.11281603009
4.301318318969142,0.9802668584698438,-0.9333839071444064,0.2158657970436242,6707.456199650215,Rainy,-0.019141188854858264,1,4523.803633225216,Retailer,53593.90703013986
3.681345751909084,-1.527473242110719,-0.04413552730544099,-0.3764031358682177,3755.4252273761863,Summer,0.37977971852129544,0,5374.853928055141,Retailer,35139.19343706957
7.513803564934737,-0.3572799657517455,-0.09696869237689329,-0.12552284852137435,5272.782068661962,Rainy,-0.11660586721474611,1,2763.1185851143655,Internet,54741.48417418371
2.9395889077201307,-1.1376523380250723,0.1395749652404611,-0.6090655333589501,2831.906639694606,Summer,1.1104260495119547,1,3666.378040254739,Retailer,58935.55611577088
2.7948954980899012,-0.5293238783457184,-1.1494791687266093,0.814040381753835,5851.207061113583,Rainy,-0.5084673837177239,1,6132.653179721054,Retailer,39660.76890102429
4.923790171945241,1.8566256418469358,1.0148018101442973,1.551122549952363,7943.112413724653,Rainy,-0.977601937378627,1,7383.842009368148,Retailer,56174.86239114588
4.422467133479872,-0.6650708576354758,-2.866313663495391,0.4959027509486709,6300.074341247476,Rainy,0.6442347989512897,1,6501.5853027412495,Retailer,61434.787011036504
1.7960036246557793,0.7000898704575512,0.45691168887298433,0.37479532219516226,6745.039337516216,Summer,-0.9492607583736405,2,5268.904222142638,Retailer,45169.35669348685
5.251303298072911,-0.8956578634990043,1.0343077577610211,-0.41785214277508487,7572.906378449564,Rainy,0.7268316433580226,1,4837.887192605113,Distributor,78748.32102137327
4.0842370008353015,1.4994490465431713,0.910620437134872,-0.24370225907071444,4219.833899881881,Rainy,1.0720646834225256,1,5620.544518300524,Internet,49451.38911240812
2.7784922848108975,-0.9300465260881527,0.4011082293045833,-0.6593906301937261,3843.0297113497913,Rainy,-0.09146632458219348,0,5327.774261548568,Retailer,50659.05331724927
4.544791322885125,-0.8795086389043177,-1.184806961008304,-0.5662080151744555,4765.930343075635,Summer,-0.11053273527534352,2,3832.291491406545,Distributor,58437.27247461923
5.261733169169262,-0.6061542473968761,,-0.6134974482084229,5396.274616251206,Summer,-0.10722825341946196,1,2068.5981648037505,Retailer,
5.373824142840912,0.7089341953432723,-1.336241026652074,-0.18232534504571585,3953.5398524925195,Summer,-0.986189991776851,0,4968.20542894441,Retailer,57580.61120342595
4.529847389626708,0.6712783585234446,0.043718898421524245,1.3145154029656567,6934.573505080472,Rainy,-0.21461394559225128,1,5057.667715661803,Distributor,48036.771057649676
3.530283104603286,-1.550185994796872,2.849275939591376,0.944723827356251,4086.8176918268828,Rainy,1.0853707770256644,2,2266.278765719446,Internet,68323.18669660915
3.131119574743563,1.1371340109273618,-1.2700221288039906,0.973674796660293,5249.97693802915,Summer,2.0773196619568806,2,3691.4715495082373,Retailer,38287.1737308082
5.645642793366,0.11679125344216626,1.3363335064011528,-0.14503197201926987,5870.379913466498,Summer,1.8025428886710502,1,3595.9489249696335,Retailer,73170.89949638116
3.4985505575206255,-1.4765937657657797,1.0221765680339607,-0.2649401921699613,5827.370695043639,Rainy,-0.4570088930602609,0,6303.837062606113,Distributor,70966.69123601305
5.300864767277038,2.570336864727334,0.6735400921054406,-0.23323669594974952,5846.443229049865,Summer,0.12330976905462683,1,4249.017980987253,Retailer,60154.1766671339
3.8792916314034924,-0.5014835552633589,0.9906666781390405,0.42002745059278346,6833.815291321942,Rainy,0.976269173577313,2,6202.738298599311,Retailer,50597.90160685941
4.683615549109589,-1.3106230135909556,1.156315966665153,-0.40489228076733014,3473.580923617704,Rainy,-0.7874979326222052,0,6611.745170850831,Internet,77570.76928645087
4.398553322874949,1.2828444176335254,1.5404245053312073,-0.31003320398433676,5134.770853332149,Rainy,-1.6583018078245853,1,5555.844885275988,Retailer,53812.271097068064
5.697034702497184,-0.9987742994402118,0.09749032305472587,-0.9190133548440995,4640.455389248958,Summer,0.9853972614975631,1,2696.7733558701343,Retailer,49825.312041618905
5.4924887454532625,1.1547131488462106,-0.46866664837062255,-0.6645554790087579,5210.600085498462,Rainy,0.5228738472514273,0,5221.769188358231,Retailer,64412.38481786689
5.058155688293567,0.19378838441830445,0.508746976768551,0.18484250410814326,5989.900652259014,Summer,-2.6276694405759597,1,5360.589975965999,Retailer,40763.45991923772
4.629608143522878,0.5895581079107254,0.34067636848619925,-0.5825316842625842,5223.907801003853,Summer,0.12671019105619138,0,7659.109798817452,Retailer,67145.06086200086
5.120435110402212,-0.520866800572655,,-2.4780546290738132,4345.223927159639,Rainy,1.6145021871863654,1,3931.5629940803133,Retailer,
4.2294887189206,-1.5940706954361041,0.4301749636737035,1.0863649929129933,7550.82740978276,Summer,0.23991513081786942,2,7563.053693251233,Retailer,48367.808720806024
4.80775993223711,-1.5663651878560223,,0.0668526038991509,4186.8863162234575,Summer,0.9604584608640095,1,2583.69908333159,Retailer,
1.1446667219752809,-2.059203421703163,-0.967139667677869,0.22189361596007615,4968.25664311467,Rainy,-0.7482992482979209,0,6633.5183332521665,Retailer,54558.90137077776
3.375721826132045,0.19833348249753438,-1.3478213170825044,-0.8958835918699044,7356.908396740789,Summer,0.016324723355017598,2,7894.590659271323,Distributor,40112.68374319238
2.67148493382611,0.8936698603407621,-1.4970674928068717,0.9110293463791531,6552.98134465457,Rainy,0.2954963779840134,0,4897.464921236189,Distributor,41998.12577760452
5.639374873656538,-0.8577687976604471,0.7239788417700744,-0.2209897598606389,3217.201430964717,Rainy,-0.2922635371190423,0,2785.9918075661303,Internet,57758.74471877953
5.21432958624998,0.8324998816082071,0.9758999659564531,-1.2171710309964894,2022.1990215802894,Rainy,-0.24806487880032396,2,2291.8272790423075,Internet,54512.17292243843
4.922815021843748,-0.1608431326478168,-1.0754832486493746,1.5814739688281183,5963.890222887795,Summer,-0.5043016227078896,2,4080.8733064158027,Retailer,55876.83096904862
6.706598095077863,-0.6206840075689257,,1.257610139360604,7434.711292932807,Summer,-1.0198404593877446,1,8451.946119049851,Retailer,
1.7519446909136516,0.15061041901878336,-0.7421048612611506,0.6056206698076856,3225.123700748935,Rainy,-0.18183846428791098,0,3613.7900131173565,Retailer,47873.35122210324
3.20310066059089,0.9362486696836495,0.7822673058938375,1.8340016411813604,6122.080399734675,Summer,-0.43752816336789435,0,6680.9555434812555,Retailer,57233.39570262051
5.208618949725356,0.38561714061875085,-0.9288225023452684,1.3231800205569093,7189.477294568565,Rainy,0.7154012562778117,0,5425.011521763339,Retailer,67526.71905085848
5.552725743118267,-0.850911595248054,,-0.10784187919487583,4210.350946638309,Rainy,-0.9621294055896058,1,7701.898150463407,Retailer,
5.228631320255957,1.330507798744768,-1.1448651437828092,2.2270079624826162,6778.70939767701,Rainy,0.32480873321997084,1,5918.012732429455,Retailer,46483.47713550131
4.702888810660837,-0.2752671020578208,0.6271850995426841,-1.7877429879175166,3813.785993187649,Summer,1.7215250175971384,0,4916.424381455698,Retailer,45585.462721743395
5.394252428715069,0.18254078858822861,,-1.0782319032615975,5607.222626880246,Summer,1.241764775439701,2,4330.750614109508,Retailer,
3.5051286359576657,-1.3454292223033644,0.15514839540328582,0.9106184161671927,5972.3103283321625,Summer,-1.4907935277353543,0,7148.6294744400275,Retailer,67260.01409901379
6.695626196729432,-0.9402687343235807,0.43151440985759665,-0.0064087888511304035,6214.8582720660215,Rainy,-1.0898267184808241,2,3016.704736748752,Retailer,56334.4800050542
6.161009867875655,0.8427619309401505,0.17937507042827322,-1.7627563085198006,4643.311649331946,Rainy,1.6845583168381335,1,5845.528350804288,Retailer,60603.609621020696
3.073538278808308,1.247646651116653,-0.7674553763064973,0.1475810610357721,4396.65635901986,Rainy,-1.201353383784555,0,6131.666746670732,Internet,46028.634135040615
3.7230239958485374,0.39853388444588417,1.0272362840875118,-0.8647898212122972,5511.426557196137,Summer,0.0001901664583697108,0,7230.974005445995,Retailer,75813.03947396418
4.027506318444198,1.3985775625704662,0.3304916806831285,-0.031698358159488405,4087.1904835476175,Rainy,0.719400156756888,2,5726.665542838744,Retailer,56730.885745470914
3.8612489168536404,0.28010229014183113,-0.6203390993950912,-1.098830035098171,5497.733735953167,Summer,0.9214006311150942,2,6522.164699307391,Retailer,63679.18806027624
4.654787375513444,1.1507560930924796,0.18812877993958554,1.2953827724507148,7045.920575490063,Rainy,0.03711371958326161,0,5108.794476035083,Retailer,53051.29721754806
5.357867001435255,-0.08186697388588818,-1.3332030638587022,0.3527301430202923,7180.224936665655,Rainy,-0.243212778002076,0,4049.306027160197,Distributor,60569.84740871421
4.682009737935013,-0.712090983069117,-0.415304303155485,0.6383721255498327,4125.705564406622,Summer,-1.2215377944206987,0,4399.177627451341,Internet,70058.54680694788
5.363743580258166,-0.71377082420226,-0.8395028167296897,1.9593404036839144,6297.509563955879,Summer,1.624644813305177,2,6870.839139043868,Retailer,52846.002362334766
3.447177151598823,0.5283708550351702,1.545986166317208,1.027768020986246,4069.828078731799,Summer,0.38070649895568554,0,702.7660938321796,Retailer,69836.72273692206
4.19622123474572,-0.9114617725586707,0.6468220808330443,1.3235268985366182,6353.234580003645,Rainy,-1.2190802511988879,1,4752.113279796635,Retailer,57390.58162845502
4.652271143947881,0.30151312513436446,-1.3925629585907529,-0.8509714369416925,4818.0033382722595,Summer,1.7190052807638019,1,5774.104003698778,Retailer,47271.21764469363
5.181939339097633,-0.1279447457575456,0.19983884862363838,0.7905465387335837,5981.986154570449,Rainy,0.206363694146365,2,7630.3754111884955,Retailer,50431.226002463525
7.951469030722061,0.02106765487586373,,0.0578620378763905,6710.496086585377,Summer,0.3267623962174168,2,5652.519548597233,Retailer,
3.6153830800151416,0.2266132962007572,0.12579290507195034,-0.24047425893173735,4311.0922890648635,Rainy,0.35886120624708506,0,5408.358430241204,Retailer,52771.29692630795
4.060051765500559,-0.5278072292487529,1.0023411126447974,0.25164811567679884,6119.256818638828,Summer,1.5861787027189682,2,3722.401764047947,Retailer,58051.528082471355
5.7014711592413505,0.8670413813059856,0.6655292341090123,0.8007186454517358,7599.599414698832,Summer,-0.06016508183622445,1,4260.406246589436,Distributor,58333.15199370824
3.833197420704796,0.5685914171883576,1.0893117692050371,-0.5072602631300204,3998.23780707641,Summer,-0.3080633168453862,0,5703.9453504652465,Internet,57513.67291944983
1.7984945106256358,-0.6168551066902869,-0.57830895026155,0.6064668979993595,4310.108790783147,Summer,2.23750322370577,0,5708.638962098144,Retailer,64108.87453774034
3.3095294203839836,-2.134893715813583,-0.5026129906588223,-2.298820867249013,3100.2280466777893,Summer,2.3522669669770315,2,3406.4890791442476,Retailer,52286.325059538576
2.532460054034214,0.5228975104534711,-0.5112207466008906,0.3449445032831321,4713.532806000729,Rainy,0.38527441068743873,0,4225.743800012814,Retailer,66867.85538746681
3.924530533345074,0.8053632489783663,0.046800810612850754,0.95704348811458,6635.8754986430795,Rainy,0.20004989050829466,1,3115.4018060045755,Retailer,48474.15938716645
4.052790993579187,0.3331988342359788,-0.4172175768479754,-1.5134848293755887,2955.888459474707,Rainy,1.6443689707882323,2,4706.104678446046,Retailer,39266.817564380835
3.759896364020398,0.440552932060043,,-0.3144440587743213,3529.9989478907146,Rainy,-0.29247940290707336,2,7595.026934183235,Internet,
2.7009881022013946,2.0919788146825216,1.0405503640101246,0.29923780083325174,3765.6317173711595,Summer,0.7025315976973323,1,3717.968307534871,Retailer,47456.5547047345
4.220140583214226,-1.2634011226539765,,-1.8974023198085017,3670.792042227058,Summer,0.1995784435999042,2,4839.194577088817,Retailer,
3.9744416583277937,1.2304409868170334,1.4245811357555196,1.2745482867216267,6986.851775791676,Rainy,1.5125002327461703,2,8442.820012631568,Retailer,74606.55963096276
4.791256828336657,1.2342139259309919,0.9171530986467641,0.12551726189620596,7304.028856711118,Rainy,-3.10924560137525,1,5785.6544297803985,Retailer,62028.556324272584
2.8896772610370043,-0.7160989712589176,0.29443888038234667,-0.07774249263401585,3997.3740469639642,Summer,-0.8545925238896113,0,4166.316324735371,Retailer,68164.95050894888
4.295970390320425,-0.24138474348195427,1.2420038051297488,-0.4481359665415619,4787.91987721725,Rainy,0.3811424196068243,2,5740.2761415378,Retailer,46560.51046693901
4.27714891535768,0.6167120604659925,,0.06484009126302266,4221.419259143785,Rainy,-0.6745014516017042,2,2915.84156420286,Retailer,
6.010931218629862,-0.48531480704561775,-0.4521714632803213,-1.1662389591346867,6218.588029352243,Rainy,-1.061349825860795,1,5017.051417265632,Retailer,70840.89403394295
4.600238932301507,0.8596448211676571,0.13036238472086586,-0.0033658931351458034,1953.4009772429972,Rainy,-0.6499948445131266,1,2143.683482896918,Internet,70399.65361123334
5.781261044494263,0.6880697589095851,1.0378191058518844,0.5261969665124439,4774.512657560917,Summer,0.9325547842272472,0,3468.0715630731047,Retailer,80018.06884183548
7.054752146242906,-0.49577831095831304,0.2081730879742677,-0.15940717319463293,4129.610025023355,Rainy,-0.43781438225938496,2,2470.072443097232,Retailer,71073.11611247454
5.88591774079935,-0.7976035961544202,-0.5971651254825787,0.2444324158261851,6714.548368624736,Summer,-0.6564022245698878,2,5732.797792254552,Retailer,51292.94789829455
4.656295549568273,-1.2838152709200614,1.0130843838248498,-0.7535259550225503,5593.22899703972,Summer,0.7019158054892052,0,3972.652006784737,Retailer,42613.07364018635
4.552744402156944,-0.12723178656762693,0.6535538291644347,-1.1216854319612914,6217.904265004615,Summer,-1.0903051713779484,0,8714.441187790235,Retailer,58135.3760424204
4.994502917756806,0.3123290709006882,0.5256730898488212,0.9997439570268468,4370.212738569692,Rainy,1.445247693528855,1,1888.354379173938,Internet,58721.539411833284
