promotion_effectiveness,consumer_confidence,pricing_strategy,demographic_factors,financial_circumstances,distribution_channel,product_quality,product_awareness,advertising_spend,Sales,Season
-0.5369361307613607,0.8439146616118055,67981.9361028111,2,-0.16936114521094534,Retailer,2.829633163590686,0.12343846327173157,6287.281824839514,6501.846247061414,Summer
1.2746281356721085,-0.5411330744951305,40596.305771084735,2,0.450446568214498,Retailer,5.443865995393632,-0.2200163093744646,4831.163147792325,4251.6756356277265,Summer
-1.6577846429333887,-2.8895923318222487,,2,1.4668397832372946,Retailer,,1.466890009059374,5298.504033426458,4223.003370844598,Winter
-0.516722832321965,-0.0618986614851948,45530.020449988566,1,-0.1042228308276116,Retailer,2.905188041584349,2.0415435224210183,3558.3333649491415,4998.193686022409,Summer
-0.23197333372703832,1.1208835351237905,32844.67018026911,1,0.27379508043912293,Retailer,4.383802211412933,-1.3275337593323546,4140.317484010355,5254.637173017748,Autumn
0.5961972685370698,1.531572544282917,67721.267133362,1,0.30683556553186364,Distributor,4.801482833323219,1.0264128770092078,4019.3573554857703,7150.022833762949,Summer
0.7300200320735888,-0.5634534745476519,54940.894122246675,2,0.7386471278785794,Retailer,2.90344660519583,-0.6371550833957218,4636.026973685583,6523.007253776162,Winter
-0.7349551675215801,1.6614282922189674,27675.425733260887,2,-0.14217145675390533,Retailer,4.341615042401729,0.1938403325532079,3511.2103011754825,6111.091626362907,Spring
-0.36848405686348773,-0.5575210085299902,59365.25563836921,0,-0.43134840217213816,Retailer,3.8456942130830964,0.5450896160625808,5352.602707534407,4139.743032483641,Summer
-2.1201155718473186,-2.4189438363372293,54555.08443545915,2,-1.0292373361010745,Retailer,6.327997554412335,-1.7835726719354317,3781.1003103744865,2566.52082299702,Autumn
1.169866782800022,-0.1777154073937238,32027.67249841229,0,1.0260935507629312,Retailer,4.986224664770512,-0.32206822362813226,3172.0987150287337,4701.39682527063,Spring
0.0861795834712152,0.7289506911659827,74731.56908853102,2,1.1280873950191626,Internet,5.956505573357421,0.6767121078406168,4448.745533482253,5511.345247614905,Spring
1.868063614027145,1.3545857327058823,47994.138681907534,0,-0.8007419778463656,Distributor,4.966370230849399,0.13125474631564585,7764.219140828253,10000.000000000002,Autumn
1.286091033534011,0.207076660776948,61983.94612566392,0,-0.6213118297805108,Retailer,6.610091197458276,0.2352865154669572,2915.4417588288043,5151.855398612177,Spring
-0.845834347559764,-0.32087791470593513,58346.9119736033,1,-1.4845109771256568,Retailer,3.0794477113525436,0.5637024536963281,4331.8188571871715,3020.8208708224233,Autumn
0.47015720498444025,2.2639424418392253,25808.764542088575,1,0.020023151300497286,Retailer,7.197001878724631,1.7746000525257164,3526.4092587461373,6966.752652989885,Winter
0.04289182818638213,-1.216575704630014,51002.21644646621,1,1.373272999337155,Retailer,6.008714272505711,0.6222959044674775,4260.300116458458,4771.522509447049,Winter
-0.42182732801373235,0.0820884365946903,44986.02675534705,0,-0.46176492112110323,Retailer,4.81228523516727,-1.0482295183900046,4616.098149126971,4837.142921255663,Summer
-1.477573236497564,-0.6455488221194927,45033.62200409571,1,-0.3010951863580253,Internet,6.874176930898334,-1.8273246589885972,4629.092057724109,4081.0614187027304,Winter
0.6783779994418063,-3.029580679545838,50424.38138107177,0,-0.6272974082766308,Retailer,6.494505332402197,-0.6361398587761975,4648.3581224747095,5299.359978516845,Autumn
-1.9615635868371861,-0.9521405259804603,49142.920034964634,1,1.8298477476604909,Retailer,3.0549944478023376,-0.6203984639164554,3512.1894909284874,4017.302907689145,Autumn
0.7251770280147741,0.8550288520453679,39688.86262843767,2,-1.3109537825510669,Retailer,4.213889273291124,-0.12676903770834777,5244.363743206429,5179.791778520446,Spring
0.06716153973192228,0.09002053811500696,46920.70978912823,1,-0.4754556890381618,Internet,5.882548841051527,-2.2326709028265936,3993.2944809000055,3656.981556484932,Autumn
-3.904390838413185,-0.20663673442543945,76078.00888048249,1,0.4436062883080862,Distributor,5.76482912639233,-0.2773849668192999,4677.297559411833,6613.615883317009,Autumn
-0.15021970129862883,-0.7945849359784948,54088.60765640496,2,1.9978424398445624,Retailer,4.745188188168079,0.3347807522359638,5289.979395011128,6012.536875737051,Winter
1.3373143367282552,-0.8678683275105438,46382.704124456126,1,-0.02678570919773902,Retailer,6.928173252317392,-0.024264374086367578,3874.4386712386613,5168.529430029459,Summer
-0.15156863309658247,-1.1427866579250225,52121.64615844743,0,-0.32225419269201133,Retailer,3.3502475123527233,-0.3652931432684914,2706.281854561047,3644.065161691865,Summer
0.8818996215177352,0.4791366434523281,25251.8482532027,1,-0.9987200286480827,Retailer,5.0068296493525635,0.07423337279660895,6137.929832225693,5616.802104618058,Winter
0.1756935959395682,0.2924581615699842,49831.43526443065,1,0.3734966699043311,Distributor,4.202700440547261,1.2894256991069244,4324.33493168591,7462.807273558649,Summer
-0.505255590572238,-0.6435899074942859,59038.16809002865,0,0.8537280826200188,Internet,5.559278253400896,-0.05757744433721483,5547.3180780833145,5235.262782705005,Winter
0.2531766559102905,0.7558908794854365,36413.13201517956,1,-0.3933089757754475,Retailer,2.8517572442446775,-1.1347128211820854,4341.816103138592,3879.0746530777733,Summer
1.3619853990713595,0.4998551446328705,36760.397961319075,0,0.22050535285711834,Internet,3.486350139765751,0.42930686615924596,3704.295385180372,3705.309052185634,Summer
0.8436621085578384,1.0783619165842013,70336.98520900469,0,0.9595774602298025,Retailer,2.488192958680895,1.4724207385084,7113.1817403912555,7225.985009321959,Winter
1.7770444221436106,0.8322614387331296,58781.54875114445,0,1.458591829409161,Retailer,3.5113687528204407,-0.4531197010350277,3979.054781874936,4974.134072567121,Winter
0.8405615829326012,0.30970778836424884,,0,0.004998672702214064,Retailer,,0.7376214019115721,6234.4904074505075,5754.848513521403,Winter
1.3381766071611536,0.10186388002105871,27520.677373652576,1,-0.19361789889125547,Internet,4.3364394132502575,-0.5098161461804122,5775.8845446350615,5516.701286370389,Autumn
0.7885368118536107,-0.5735311919387989,64696.077317473566,1,-0.6258119088691254,Retailer,5.372422596377126,-1.6404984403189402,6921.862015104346,4394.143993513621,Summer
-0.5215349350919413,-1.697957343482079,73139.59457219517,0,-0.7133161260136606,Retailer,6.492804653564563,1.158398278937955,4590.865290213792,2430.789519208869,Autumn
-0.03995486907453465,-0.19205573615673202,47223.783204652456,1,1.4983174735992115,Retailer,5.3833394874343785,-1.1253645488079607,2098.022287090892,3838.5335165976594,Autumn
-0.14959755359548377,-1.4124417797524933,63347.868220539385,0,-0.008645243387766852,Retailer,2.842991504003443,0.3716616408112772,4347.674245004877,5365.165562455344,Winter
-0.1000906428315052,-1.5980040377639368,64410.77341221351,1,1.0550456682411462,Retailer,3.45144464328252,1.6818359001053975,5040.215310953374,3746.9920068044985,Summer
1.2766665465397091,-0.5054235039223183,48435.86019278376,1,-0.23853342768544208,Retailer,3.3440183690865446,-0.5925139396132575,4014.1291910594186,5388.785804270113,Spring
-1.0346574053354274,0.39246877074062,56615.883588482095,0,0.7009712863120434,Retailer,4.977951422414943,-0.5972563726345359,3787.1939523642927,6205.217386422459,Summer
0.4626313427934335,0.1403908493048143,35618.881417136436,1,-1.4598148097150134,Distributor,5.829438703603211,-1.0104012852218105,8163.321347945145,7463.498546905323,Autumn
-0.8111956345078488,-0.9604290287253059,17727.720016117484,2,0.5036658746454484,Internet,6.549433403374261,0.3610283808169569,1715.2904897435192,3753.9264817615276,Spring
-0.37742005143449103,1.5010307211743976,54558.000624155175,2,0.8489638184170119,Distributor,5.4757837219139995,-1.433089602525854,5105.918121731489,8542.892867064771,Winter
-1.2609178760445237,-0.39377849881465216,86292.13719664504,2,-1.7129432664110122,Distributor,6.205898608631265,-1.7973959424001456,5835.232945419271,5294.317352972347,Winter
-1.5157157062095845,-1.1844041424720833,47694.66527757426,2,0.9041253257950619,Retailer,7.374132978420438,-0.6075133657815761,6173.115989688358,5575.579520641922,Summer
0.965159640660596,-0.09181434938071177,61903.595570862075,1,-0.45099974741800164,Distributor,5.435395182174978,0.25007311710250646,4346.646620170905,5964.537756335066,Autumn
0.2470865765494918,-0.6007425751289528,57946.93860383856,2,-0.43003754978690506,Retailer,4.383794044822844,0.9070342636329132,5387.7210579957355,4777.5974194054215,Winter
-0.894356234935196,-1.0439189921889533,55774.80234475493,0,1.5658974429217847,Retailer,6.182076553584618,-1.9480773196471548,7568.052316867994,6536.280234169617,Winter
0.11642077311794997,-0.8462943974340297,54778.20755708004,0,-0.17744408513104293,Distributor,6.449398894860337,0.8136983370816316,4488.315494832355,6291.745976510996,Spring
-0.06013763941267734,0.9650130397455556,81964.35682452218,0,-0.9342038900295563,Retailer,5.594124370670098,-2.0791030486234026,7073.69703519493,8040.857936894979,Autumn
0.9281118885733832,0.12889848794833378,60193.190833834844,0,-2.232697363786067,Retailer,4.613550567885309,-1.002753149901466,3634.6025701537355,3572.2080706542056,Winter
-0.7875301401315327,-0.3224478072198414,30527.28438194009,0,0.1311450354928982,Retailer,6.17631077102275,1.102585790695926,3882.6043331028836,3501.4498490224632,Summer
-0.1645143793288971,-0.1120531136974833,52287.6109733081,2,-0.3633146965716843,Internet,7.618048917620575,-1.1284348526861638,3900.108266523569,2727.26075608328,Summer
-0.29164831365940763,0.5479010924443762,51002.87792569703,1,0.805934664900627,Distributor,8.142069510164328,-0.29191607983123447,3022.732449014361,7755.103207702199,Winter
0.5957597053087428,0.15559407440536932,41682.969855595446,2,-2.277106951099475,Retailer,5.907096385876929,-0.30851549190264843,5213.735452345756,4622.35615398396,Winter
0.9404419030590144,-1.0485359844679163,61843.023600136265,2,-1.1022889237802007,Retailer,4.949814717605892,1.0715977312649372,5121.297767495521,4773.76475845369,Summer
-0.19686314117778805,1.4931462678075569,41752.13446994822,2,-0.6386226928773652,Distributor,6.006066358766747,0.09107634187160872,1884.8989350402176,5784.0342136584195,Autumn
-0.8015429282708697,1.6876519596171673,59787.25543820949,2,-1.0363311388597116,Retailer,6.442612922629587,-1.7989077957402553,3604.687317312946,5615.233913544041,Autumn
1.2626871280168313,-0.7819349671993935,46140.19308102649,0,1.336280740036482,Retailer,4.3104200165617055,-0.26413689775741733,4849.2725463619945,6223.793944460175,Winter
-0.2520912634107848,-0.1431386622991421,58735.51318855124,2,0.8157462697586434,Retailer,6.4303451147644815,1.2744147603028828,5640.001387205365,6871.4985218794955,Spring
-0.9674401841688041,0.1346105100647276,37071.09016108239,2,-1.8927526416737523,Internet,3.296568150634687,-0.47099788218519895,1629.6596168662309,1931.4190958126474,Autumn
0.031131451165329976,1.4028641536897197,61777.80386363355,1,0.27272479028276025,Retailer,2.802454107316793,0.3313483689043684,2797.231060439526,4306.328581668342,Autumn
-0.8243742368069169,1.422697146466583,84497.1002401616,2,-2.5089225733738747,Retailer,5.863023478175538,0.826836909199667,4780.6401119044,6381.662298457136,Autumn
0.8434022714241183,-0.5064746428885873,33864.091350044044,2,-0.7405989799843935,Retailer,5.449936536333482,1.0702056559752338,3555.0346098203636,4549.1228112592635,Spring
-0.4730590953908569,-1.2441703480755002,33366.60293248402,1,-0.09221613006857877,Retailer,7.721374902204241,1.357651398601229,4674.388238036407,5428.8041811808325,Spring
3.015627348191099,0.8830880494599159,44295.09594054595,1,-0.4081703927855921,Retailer,6.624013921026393,0.8267712151356923,5745.586100823873,7081.863815832166,Winter
0.28945975070191476,-0.49885055934164185,66579.4510273795,0,-0.38366029813894087,Retailer,6.448185977456284,1.7599438385373347,4839.376212341278,4798.335181957877,Autumn
0.6306195071289417,-0.9607180570932792,34475.19605415337,0,-2.2483497725247665,Distributor,5.180055345345122,0.4529898145515799,4573.129921183526,6804.453429670826,Autumn
-0.5869658892939417,-1.9767110554737628,33786.3224239994,0,1.1535592578353133,Retailer,5.431834219648104,0.9525193806915907,3170.8266520345223,4263.570374986656,Winter
-2.3711609677656154,-0.11433109322257141,63251.63277684699,1,-1.4859190573160281,Retailer,3.763525961329695,-0.6589860013383094,5004.399125596003,3323.0462646005535,Spring
1.2779264870236073,0.19421766139478677,42665.32739061415,2,-0.10727794674980999,Retailer,4.414619984898253,0.49126207845848674,6008.6702349539155,5167.472567416147,Autumn
0.45133129240345987,-0.836139237154455,42874.743141794665,2,-1.329285634724282,Internet,4.837401689127757,-1.0922107065684965,6556.867128271078,4321.743169835681,Autumn
0.719628270305629,-0.4487515406523965,38985.64718507342,0,1.5533195353996467,Internet,4.738557559466525,-0.6846068602401628,4624.213195528876,6173.425430541189,Spring
-0.42100272206109646,0.19920423741113583,53202.92522853007,2,0.4526700427239813,Retailer,5.342858681092098,1.0388895974247379,6632.982839129048,6746.685696770243,Summer
-0.6764098765548326,-0.9577555522473082,47756.71452485375,1,-0.45221790317751887,Internet,5.875757298062479,-0.30182017907266634,3664.123063158281,3656.168025170283,Summer
1.190676155755663,1.2234825669759686,29963.205597393586,1,0.4439549122059372,Retailer,5.830749419412259,0.8665519406348847,4196.743235496483,5871.476379160905,Summer
-0.7679971061746487,-0.9040175903633159,,1,1.4187718589687248,Retailer,,0.20966984983616235,5186.43001260961,6498.528497891,Summer
-0.017910559440424686,-0.07130565402958075,,1,-0.10595616927007867,Retailer,,-1.2182639664526316,3199.284285595587,6286.813970610362,Summer
0.5949293848544819,-1.2526954769430034,49247.327187764466,1,0.7292015604605919,Retailer,4.70722903651718,-0.29710850184122584,4003.4626219305273,4356.915251554248,Autumn
-1.0474856019558458,0.6695695297610758,46098.24989574062,1,-0.33672938108456274,Retailer,5.636556667706794,0.8535161117144695,2718.904107531613,7727.143865460464,Winter
0.5896098423372204,-0.7406547373610869,56892.7302835395,1,-1.5465762118397988,Internet,3.8632850392196008,1.1295852797974488,3333.4204284961907,878.1421902036545,Winter
0.23187609010433938,0.40187312674932407,68783.66634775902,2,0.7187840718746387,Retailer,5.299123877315466,-1.3104725564569077,2605.7868062526304,4273.4593486780705,Summer
-1.9056697808192808,-1.2078621096285314,55392.42290417696,2,-0.8424911286493334,Retailer,5.413517518109235,1.5782259279636286,5690.134966398764,4482.8259949368085,Spring
0.7749114030357612,1.2223860954978132,55949.13630686875,0,-0.6510006045845361,Distributor,4.76760902373093,-0.6482530351791861,5212.379846795813,9410.191542605242,Summer
-0.035478390706603066,-0.7093725939348207,60333.93388611807,0,0.4607610632148467,Retailer,5.56849115652133,-1.5233375605171848,3397.7182413777778,5529.004683650038,Spring
0.8809235520561081,2.735806598397322,42661.364246141566,2,2.8576387410295383,Internet,5.130968368082631,0.1527176608899258,6916.410058200612,7635.168717584425,Autumn
0.4529081919656839,-0.3080943291266875,54138.23516106151,0,-1.1197192280728767,Retailer,3.85734257526208,0.47009186796006674,5449.857163319077,4336.342211210736,Summer
-0.8344402743090056,-1.464896573442263,58769.98239667222,1,1.0559964007259457,Retailer,5.865086817341228,-0.23634700346452991,4546.905580135544,4839.740172600149,Autumn
1.1195614720604357,-1.276577307324451,54216.538506593424,2,-1.8211987054333918,Retailer,3.247197763467458,-1.1526922554431922,4497.516840212516,4369.660235062141,Autumn
-0.2091544083376071,-0.4626478469862582,42453.504001161535,1,0.22611637460399686,Internet,6.082243223108911,1.0568889664565675,7352.5974235463655,5986.433592976034,Winter
-0.5914882904111882,0.6043819372048126,73682.49700257467,1,0.38721984539590737,Retailer,4.915042070305662,0.3581401170500171,5780.3501981197805,5570.772816807846,Autumn
1.6591837438944839,1.0665772007847816,73795.06886729432,0,0.19514549565122782,Retailer,4.269056173352788,-0.6170854681380403,5608.737343691313,7579.6814520304315,Autumn
-1.2000887444063295,2.575022847702966,45898.57849780614,1,1.1813365695125067,Distributor,5.1928303032466525,0.5996965017144636,3663.450534512971,7402.561615097406,Summer
0.6965392432797998,-0.605429110414463,,1,-1.002999616541278,Retailer,,0.3361862575873294,5556.221442590263,4044.2789678414706,Summer
-0.6507690856981192,3.122326852307857,68942.69266644641,0,1.5482831928288723,Distributor,4.7287131184964455,-1.1434708297069978,4147.62936365625,8734.128192918466,Summer
-0.6154084590559071,0.7745905059199171,50488.29398997317,2,0.8906780561164243,Retailer,4.974254082610919,0.8729939564550064,4012.7875662691636,4152.506533211392,Summer
0.07351583630448469,-0.910867120825719,30318.381787762093,0,0.5699216456162486,Retailer,4.7251814341108105,-1.2319634279292924,5306.627541052786,5764.72202300666,Autumn
0.04706897880476436,-0.0809274095695405,39949.426606062145,0,-1.621376214289242,Distributor,4.880188876302159,-0.9619350550537391,6173.701630499824,5080.525017828926,Winter
0.2567917077908501,-1.570399266080823,66394.05832615733,1,1.2021877996191113,Retailer,6.139394870253498,-1.0993380437189533,5197.009476545034,6194.837736327755,Spring
1.8123974353584844,-0.22015179030278667,39667.52853161176,2,0.327799116966538,Retailer,5.651357570403363,0.16416573449025154,5063.739309891673,6261.685809396638,Autumn
-1.4389955798490512,2.1278936659507224,39579.801288182265,0,0.8398345359679186,Retailer,3.536065985962839,-0.4664937972712945,3846.1820108436773,6491.253310481658,Autumn
-0.054021171671870025,0.5065815075397105,48977.85290183125,1,-2.438506313353319,Internet,5.147135001294653,-0.4505960295366044,6936.174999514822,4229.729295440969,Spring
0.5437603350684335,1.343578772312869,35398.291636666196,0,-0.9361279098832727,Distributor,5.6259095818635485,-0.3807115064434846,4697.29549178423,7465.759851528215,Winter
-0.8645624006093329,-1.4175276958441183,44012.271374247284,2,1.2015175163949043,Retailer,4.284399791406132,-0.761651655061925,4519.471680235414,4259.582726259619,Spring
1.0845900695337694,-0.5771638582380441,34522.178831120254,1,-2.2412289476088283,Retailer,4.184406200630865,0.7064086590473686,3409.3969835019725,1934.0496476341145,Summer
-0.19955613596421246,0.3550485375637143,43178.69012558167,2,0.908402560580528,Internet,5.680544465789702,-0.15287733905730386,3517.5725635107956,6390.921665306838,Autumn
0.09311565412189314,0.2945258127853009,55006.03727111813,0,0.7345834589373093,Retailer,2.120384678572006,-0.8968546028322016,6608.991205081928,5994.295779335592,Winter
-0.17718647139744642,-0.49461146843739023,41135.305071305105,0,0.29058957988943396,Distributor,3.0673557145002865,2.6096536547091356,5380.920713138366,5621.717273230873,Summer
-1.0102636099722713,-0.009852886856703779,61788.29890171673,2,0.6900479686897957,Retailer,5.101317495499475,0.23543368563767977,3898.8189328692306,5630.927072540077,Summer
0.5175168221695342,1.6739665218614679,41354.79909279962,1,2.1822963068521006,Internet,6.666742406203339,-0.36965633432727013,4626.578263945486,7362.36205545641,Summer
-1.462210883229244,-0.40784514977884684,41848.00569516164,0,0.9847060260639013,Retailer,4.352553734820409,-1.418739070218916,4699.939917352925,6581.729896849818,Spring
0.816194348128056,0.7371254757848521,58578.5940551526,1,-0.16010966858907585,Retailer,5.133156728214859,0.12886423902628258,3939.165200043194,6549.745445695816,Spring
-1.15398735568404,0.42231957013978394,52605.73163812468,0,-0.4598608872222674,Retailer,5.38404701950271,0.5968760211376107,3593.971798264468,5067.327681883733,Summer
-0.9080389187870574,-0.5904838033605898,51818.219641160955,1,-0.5127976210662346,Internet,7.157045714067654,0.6076435948874652,4787.027996939905,4570.412218484077,Autumn
-1.7873967955257455,-0.27425412191120896,70501.98900208896,1,-1.854272117530512,Retailer,6.446808572259101,0.08866219788070971,4413.039937208739,4687.19181503485,Summer
0.2029925575725676,-0.009769642567910327,62539.2603044136,1,0.037316422930484476,Retailer,5.777769979495191,0.9716615728816458,5224.47831347457,5284.450097347827,Summer
-0.9394541710357068,-0.05359219520281646,53645.89705637282,0,1.399940455139033,Retailer,4.160129095684157,-0.7552928881930004,1125.5444377355943,5505.100979839626,Spring
0.7387059509532168,1.1502980918098287,51780.33408351282,2,-0.8619145853815714,Retailer,3.4477012382347083,0.018800285358092878,5161.856599992606,4808.541507793585,Winter
